X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,occurrenceRemarks,phylum,order,continentOcean,preparationType,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,typeStatus,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.4599990844727,-22.9200000762939,"501",2021-03-01 16:35:48-03,UNICAMP,UEC,"85412",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Peixoto,"2000",NA,NA,"Cordeiro, I; Rossi, L; Pastore, JFB; Lopes Da Silva, E","1335","1994","03","30",Brazil,São Paulo,Pindamonhangaba,"Fazenda São Sebastião do Ribeirão Grande, Mata pluvial Montana, beira de rio.",-45.4599990844727,-22.9200000762939,NA,NA,"900","900",NA,NA,"Arvoreta com certa de 2m. de altura; frutos imaturos verdes.",Magnoliopsida,NA,NA,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.1699981689453,-22.6100006103516,"502",2021-03-01 16:35:45-03,UNICAMP,UEC,"137524",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Arzolla, FARDP","2005","03","11","Arzolla, FARDP","698","2005","03","03",Brazil,São Paulo,Piquete,"propriedade da IMBEL, Fábrica Presidente Vargas. Floresta ombrófila densa montana.",-45.1699981689453,-22.6100006103516,NA,NA,NA,NA,NA,NA,"Arvoreta, 6 metros, com frutos.",Magnoliopsida,NA,NA,NA,NA,"13434",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"503",2021-03-01 16:35:48-03,UNICAMP,UEC,"54385",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Silva, AS","1272","1985","10","09",Brazil,São Paulo,São José dos Campos,"Reserva Florestal da Boa Vista, Mata da caixa d'água.",-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,NA,NA,"Arvoreta com 2m, frutos de cor verde a preta.",Magnoliopsida,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"504",2021-03-01 16:35:45-03,UNICAMP,UEC,"162748",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Ivanauskas, NM; Toniato, MTZ; Polisel, RT; Souza, D","6201","2006","09","02",Brazil,São Paulo,São Miguel Arcanjo,"PECB, Trilha da Ceva-Alça do Turvinho 1 (SAD 69, Zona 23 J)",-47.9900016784668,-23.8700008392334,NA,NA,"795","795",UEC019750,UEC019750,"Arvoreta, 3 m alt., botões de coloração creme.",Magnoliopsida,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"505",2021-03-01 16:35:45-03,UNICAMP,UEC,"162747",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Franco, GADC","2006","10",NA,"Ivanauskas, NM; Toniato, MTZ; Polisel, RT; Souza, D; Silva, CO","6180","2006","08","30",Brazil,São Paulo,São Miguel Arcanjo,"PECB, Trilha da Varginha 4 (SAD 69, Zona 23 J)",-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,UEC019749,UEC019749,"Arvoreta, 5m alt., frutos imaturos verdes.",Magnoliopsida,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"506",2021-03-01 16:35:48-03,UNICAMP,UEC,"27672",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","122","1979","11","22",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128116,NA,"Arbusto 3m, DAP 3cm; casca com lenticelas, flores estaminadas cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"507",2021-03-01 16:35:48-03,UNICAMP,UEC,"27671",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","120","1979","11","22",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128125,NA,"Arbusto 1,5m, flroes estaminadas cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"508",2021-03-01 16:35:48-03,UNICAMP,UEC,"27670",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","143","1979","12","13",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128124,NA,"Arbusto 3m de altura, casca áspera com lenticelas, flores pistiladas cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"509",2021-03-01 16:35:48-03,UNICAMP,UEC,"27675",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","119","1979","11","22",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128120,NA,"Arbusto 2m de alt, flores pestioladas cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"510",2021-03-01 16:35:48-03,UNICAMP,UEC,"27664",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","144","1979","12","13",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128119,NA,"Arbusto com 3m, flores pistiladas, cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"511",2021-03-01 16:35:48-03,UNICAMP,UEC,"27665",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","121","1979","11","22",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128123,NA,"Arbusto 2m, casca com verrucosidades, flroes pistiladas cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"512",2021-03-01 16:35:48-03,UNICAMP,UEC,"27673",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","123","1979","11","22",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128121,NA,"Arbusto 3m de alt, casca áspera com lenticelas.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"513",2021-03-01 16:35:48-03,UNICAMP,UEC,"27669",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","129","1979","11","29",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128118,NA,"Arbusto 3m, casca áspera com lenticelas, flores estaminadas cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"514",2021-03-01 16:35:48-03,UNICAMP,UEC,"27661",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","165","1980","01","18",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128122,NA,"Arbusto 2,5m altura, casca áspera, com lenticelas; fruto imaturo.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"515",2021-03-01 16:35:48-03,UNICAMP,UEC,"74252",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Pastore, JFB","595","1995","05","23",Brazil,São Paulo,São Paulo,"P.E. da Cantareira, Núcleo Engordador, Trilha do Macuco.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128086,NA,"Arvoreta, 5m de altura, frutos imaturos verdes.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"516",2019-08-20 10:20:39-03,UNICAMP,UEC,"50313",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Peixoto,"1988",NA,NA,"Leitão Filho, HF; Semir, J; Tamashiro, JY; Bernacci, LC; Meira Neto, JAA",s.n.,"1988","10","14",Brazil,São Paulo,São Roque,Parque da Câmara,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"517",2021-03-01 16:35:48-03,UNICAMP,UEC,"82305",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Peixoto,"1998",NA,NA,"Leitão Filho, HF; Tamashiro, JY; Meira Neto, JAA; Bernacci, LC","20940","1988","10","14",Brazil,São Paulo,São Roque,Parque da Câmara,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,NA,"Arvoreta de 5.0m., botões esverdeados.",Magnoliopsida,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"518",2021-03-01 16:35:48-03,UNICAMP,UEC,"50321",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Peixoto,"1998",NA,NA,"Leitão Filho, HF; Tamashiro, JY; et al.",s.n.,"1988","10","14",Brazil,São Paulo,São Roque,Parque da Câmara,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,NA,"Arvoreta de 5,0m., botões esverdeados.",Magnoliopsida,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"519",2021-03-01 16:35:45-03,UNICAMP,UEC,"11405",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,"2016",NA,NA,"Shepherd, GJ; Gouvêa, LSK; Tamashiro, JY; et al.","10471","1979","10","06",Brazil,São Paulo,São Sebastião,estrada Rio Santos a 15 km da cidade no sentido à Bertioga.,-45.4099998474121,-23.7600002288818,NA,NA,NA,NA,UEC128059,UEC128059,"Árvore de 6m, flores creme.",Magnoliopsida,NA,NA,NA,NA,"41977",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"520",2021-03-01 16:35:48-03,UNICAMP,UEC,"77288",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Galetti, M; et al.",s.n.,"1994","03","15",Brazil,São Paulo,Sete Barras,"Faz. Intervales, Base Saibadela, trilha azul.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,UEC128087,NA,"Árvore, 8m de altura, muitos frutos verdes.",Magnoliopsida,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"521",2021-03-01 16:35:45-03,UNICAMP,UEC,"162925",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Franco, GADC","2006","10",NA,"Ivanauskas, NM; Toniato, MTZ; Polisel, RT; Souza, D; et al.","6232","2006","09","05",Brazil,São Paulo,Sete Barras,"PECB, Trilha da Água Parada 2 (DAD69, zona 23J).",-47.9199981689453,-24.3799991607666,NA,NA,"740","740",UEC019601,UEC019601,"Árvoreta de 3 m, botões verdes.",Magnoliopsida,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"522",2021-03-01 16:35:48-03,UNICAMP,UEC,"84958",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Mello-Silva, R; Vitta, FA; Roque, N",s.n.,"1994","05","13",Brazil,São Paulo,Sete Barras,"Sete Barras Reserve, rodovia SP 139, mata pluval atlântica, Elev. 50m.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,UEC128105,NA,"Árvore de 7m, no interior das mada. DAP 7cm. Folhas discolores. Frutos imaturos verdes, maduros roxos.",Magnoliopsida,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"523",2021-03-01 16:35:48-03,UNICAMP,UEC,"84959",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Cavalcanti, DC; Scudeller, VV","343","1994","08","28",Brazil,São Paulo,Ubatuba,"Estrada de Itamanbuca, km 35 da rodovia, Rodovia Rio/Santos. Mata atlântica.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,UEC128130,NA,"Arbusto até 1,5 m dentro da mata. Botões verdes.",Magnoliopsida,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"524",2021-03-01 16:35:48-03,UNICAMP,UEC,"192840",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Ramos, E; Gonçalves, HR; Santos, S","409","2006","10","09",Brazil,São Paulo,Ubatuba,"Fazenda Capricórnio. Núcleo de Picinguaba. Parcela F. -23.380687 N; -45.079142 L. 102,580m altitude.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,UEC137428,UEC137428,"Árvore 6m alt., PAP 16,6 cm, frutos verdes.; Floresta ombrófila densa de Terra baixas.",Magnoliopsida,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"525",2021-03-01 16:35:48-03,UNICAMP,UEC,"80314",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Sanchez, M",NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, VF; Seoane, CE","34752","1996","02","01",Brazil,São Paulo,Ubatuba,IAC,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,UEC128079,UEC128079,Transição entre planice e mata atlântica. Árvore com 3 metros de altura.,Magnoliopsida,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"526",2021-03-01 16:35:45-03,UNICAMP,UEC,"129720",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Sanchez, M; Pedroni, F","363","1992","11","07",Brazil,São Paulo,Ubatuba,Núcleo de Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,UEC089201,UEC089201,"Árvore de 8 metros de altura, botões de cor acinzentada.; Margens do Rio da Fazenda.",Magnoliopsida,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"527",2021-03-01 16:35:45-03,UNICAMP,UEC,"174092",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Peixoto,"1996",NA,NA,"Sanchez, M; Pedroni, F","370","1991","12","03",Brazil,São Paulo,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,UEC089133,UEC089133,"Árvore de 4m de altura, material vegetativo.; Margens do Rio da Fazenda.",Magnoliopsida,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"528",2021-03-01 16:35:45-03,UNICAMP,UEC,"174093",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Peixoto,"1996",NA,NA,"Sanchez, M; Pedroni, F","366","1992","11","22",Brazil,São Paulo,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,UEC089198,UEC089198,"Árvore de 7 metros de altura, botões de cor acinzentada.; Margens do Rio da Fazenda.",Magnoliopsida,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"529",2021-03-01 16:35:45-03,UNICAMP,UEC,"172899",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Sanchez, M",NA,NA,NA,"Sanchez, M; Pedroni, F","2401","1992","11","11",Brazil,São Paulo,Ubatuba,Picinguaba.Margens do Rio da Fazenda.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,UEC084894,UEC084894,"Árvore número 155 com 6 m de altura, com botões.; Mata Atlântica de Encosta.",Magnoliopsida,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"530",2021-03-01 16:35:48-03,UNICAMP,UEC,"67919",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Koschnitzke, C; et al.","29792","1993","11","09",Brazil,São Paulo,Ubatuba,"Próximo à Casa da Farinha Picinguaba, mata de planice.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,"Arbusto ca 2 cm de altura, inflorescência esverdeada, botão quadrangular.",Magnoliopsida,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"531",2020-04-22 16:22:06-03,UFPB,JPB,"24156",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Koschnitzke; et al.",JPB24156,"1993","11","09",Brasil,São Paulo,Ubatuba,"Picinguaba, caminho para casa de farinha",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,Angiosperma,Dicotyledon,Southern America,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.106333,-24.554361,"732",2020-09-29 11:51:10-03,UTFPR,HCF,"16549",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,E. Barboza,"2019",NA,NA,M.G. Caxambu,"5981","2015","03","27",Brasil,SP,Eldorado,Fazenda Itaipava/ Catre,-48.106333,-24.554361,"48°06'22,8 W","24°33'15,7 S","49","49",NA,NA,"arvoreta ca. 3,5 m, semi-ciófila. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"740",2020-06-29 09:31:12-03,UFRRJ,RBR,"11410",S,Plantae,Monimiaceae,Mollinedia,chrysolaena,Mollinedia chrysolaena,Perkins,A.L. Peixoto,"2005",NA,NA,A. Furlan,"886","1989","07","17",Brasil,São Paulo,Ubatuba,"Picinguaba, margem esquerda do Rio Picinguaba ( 'Mangue doce' brejoso).",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,RBR00011410,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"742",2020-06-29 09:31:13-03,UFRRJ,RBR,"11421",S,Plantae,Monimiaceae,Mollinedia,cyathantha,Mollinedia cyathantha,Perkins,A.L. Peixoto,"2003","09",NA,A. Furlan,"895","1989","11","11",Brasil,São Paulo,Ubatuba,Estrada da casa de Farinha.,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,RBR00011421,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"743",2020-06-29 09:31:13-03,UFRRJ,RBR,"11416",S,Plantae,Monimiaceae,Mollinedia,cyathantha,Mollinedia cyathantha,Perkins,A.L. Peixoto,"2003","09",NA,A. Furlan,"390","1988","04","09",Brasil,São Paulo,Ubatuba,"Picinguaba, Estrada da casa da farinha.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,RBR00011416,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"744",2020-06-29 09:31:13-03,UFRRJ,RBR,"11394",S,Plantae,Monimiaceae,Mollinedia,cyathantha,Mollinedia cyathantha,Perkins,A.L. Peixoto,"2003","09",NA,A. Furlan,"1103","1989","12","10",Brasil,São Paulo,Ubatuba,"Picinguaba, Estrada da Casa da Farinha.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,RBR00011394,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"745",2020-06-29 09:31:13-03,UFRRJ,RBR,"11420",S,Plantae,Monimiaceae,Mollinedia,cyathantha,Mollinedia cyathantha,Perkins,A.L. Peixoto,"2003","09",NA,A. Furlan,"751","1989","03","12",Brasil,São Paulo,Ubatuba,"Picinguaba, Estrada da casa de farinha.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,RBR00011420,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"746",2020-06-29 09:31:13-03,UFRRJ,RBR,"11419",S,Plantae,Monimiaceae,Mollinedia,cyathantha,Mollinedia cyathantha,Perkins,A.L. Peixoto,"2003","09",NA,J.E.L.S. Ribeiro,"488","1988","08","07",Brasil,São Paulo,Ubatuba,"Picinguaba, Estrada da casa de farinha.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,RBR00011419,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"747",2020-06-29 09:31:13-03,UFRRJ,RBR,"11418",S,Plantae,Monimiaceae,Mollinedia,cyathantha,Mollinedia cyathantha,Perkins,A.L. Peixoto,"2003","09",NA,A. Furlan,"1043","1989","12","09",Brasil,São Paulo,Ubatuba,"Picinguaba, Estr. Serrado do Mar. Trilha para a Rasa do Catarino.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,RBR00011418,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"748",2020-06-29 09:31:13-03,UFRRJ,RBR,"11417",S,Plantae,Monimiaceae,Mollinedia,cyathantha,Mollinedia cyathantha,Perkins,A.L. Peixoto,"2003","09",NA,J.E.L.S. Ribeiro,"186","1988","02","06",Brasil,São Paulo,Ubatuba,"Picinguaba, trilha atrás do alojamento.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,RBR00011417,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"749",2020-06-29 09:31:13-03,UFRRJ,RBR,"11422",S,Plantae,Monimiaceae,Mollinedia,cyathantha,Mollinedia cyathantha,Perkins,A.L. Peixoto,"2003","09",NA,F.C.P. Garcia,"629","1991","01","14",Brasil,São Paulo,Ubatuba,"Picinguaba, Trilha do Palmital , atrás do alojamento.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,RBR00011422,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"750",2020-06-29 09:31:13-03,UFRRJ,RBR,"7220",S,Plantae,Monimiaceae,Mollinedia,cyathantha,Mollinedia cyathantha,Perkins,A.L. Peixoto,"2004","08","09","A. Furlan; M.A. Assis, F.C.P. Garcia, P.H.P. Ruffino, C.E. Carneiro","1416","1994","04","15",Brasil,São Paulo,Ubatuba,"Trilha da Almada,Km 13 da rodovia Rio-Santos.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,RBR00007220,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
