X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,occurrenceRemarks,geoFlag,recordNumber,year,month,day,continentOcean,minimumElevationInMeters,maximumElevationInMeters,preparationType,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,relatedCatalogItem,infraspecificEpithet,typeStatus,fieldNumber,individualCount,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.5699996948242,-22.6399993896484,"153",2019-08-20 10:01:02-03,UNICAMP,UEC,"103774",S,Plantae,Liliopsida,NA,NA,Orchidaceae,Zygopetalum,mackaii,Zygopetalum mackaii,Hook.,"Freitas, L",Brazil,São Paulo,São José do Barreiro,Beira de mata mista aluvial,-44.5699996948242,-22.6399993896484,"30784","Erva, 60 cm de alt.; Flores lilás com manchas amarronzadas.",auto,"266","1998","02","15",NA,NA,NA,NA,UEC001426,UEC001426,"Singer, RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"154",2019-08-20 10:01:02-03,UNICAMP,UEC,"107112",S,Plantae,Liliopsida,NA,NA,Orchidaceae,Zygopetalum,mackaii,Zygopetalum mackaii,Hook.,"Freitas, L",Brazil,São Paulo,São José do Barreiro,"Campo de altitude, Ao lado de afloramento rochoso. Estrada para o bairro dos Macacos. Fazenda Invernadinha.",-44.5699996948242,-22.6399993896484,"30784",Erva/ ca. 40 cm. Flores: corola violeta e branco (labelo) e violeta e marrom.,auto,"639","1999","03","20",NA,NA,NA,NA,UEC001423,UEC001423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"155",2019-08-20 10:01:02-03,UNICAMP,UEC,"113057",S,Plantae,Liliopsida,NA,NA,Orchidaceae,Zygopetalum,mackaii,Zygopetalum mackaii,Hook.,"Freitas, L; Kinoshita, LS",Brazil,São Paulo,São José do Barreiro,"Campo de altitude, SP 221, Km 18.",-44.5699996948242,-22.6399993896484,"30784","Labelo branco e violeta, demais pétalas marrom com estrias amarelo esverdeado.",auto,"857","2000","05","29",NA,NA,NA,NA,UEC001424,UEC001424,"Singer, RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"166",2021-03-16 17:50:19-03,UCS,HUCS,"36151",PreservedSpecimen,Plantae,Angiospermae,NA,Asparagales,Orchidaceae,Zygopetalum,mackaii,Zygopetalum mackaii,Hook.,"Cordeiro, J.",Brasil,São Paulo,São José do Barreiro,Serra da Bacaína,-44.5699996948242,-22.6399993896484,"30784","pétalas verdes com estrias marrom, labelo alvescente com nervuras vinosas; terrícola",auto,"3471","2010","03","06",NA,"1640","1640",NA,NA,NA,"Cordeiro, J.","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"190",2020-12-21 16:38:53-03,MBM,MBM,"359680",PreservedSpecimen,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,mackaii,Zygopetalum mackaii,Hook.,"Cordeiro, J.; Silva, J.M.; Silva, J.M.",Brazil,São Paulo,São José do Barreiro,Serra da Bocaina,-44.5699996948242,-22.6399993896484,"30784","Terrícola, pétalas verdes com estrias marrom, labelo alvacenta com nervuras vinosas.",auto,"3471","2010","03","06",Southern America,NA,NA,NA,MBM359680,MBM359680,"Cordeiro, J.","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.580278,-22.708889,"265",2021-03-19 17:59:24-03,UFMG,BHCB,"195299",PreservedSpecimen,Plantae,Monocotyledon,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Batista, JAN; Lustre, GMC",Brasil,São Paulo,São José do Barreiro,"Parque Nacional da Serra da Bocaina, Pico da Bacia",-44.580278,-22.708889,NA,"Erva terrestre. Observada uma grande touceira no local. Apenas uma planta em floração. Sépalas e pétalas com fundo esverdeado quase completamente coberto de marrom-vinoso; labelo com fundo esbranquiçado com os feixes vasculares largam",NA,"3526","2018","02","02",Southern America,NA,NA,NA,BHCB195299,NA,NA,NA,NA,NA,"-44.580278","-22.708889",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-25,"295",2021-02-11 17:21:03-03,UFPR,UPCB,"67277",PreservedSpecimen,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Brotto, M.L.",Brasil,Paraná,Campina Grande do Sul,Serra do Capivari.,-48,-25,NA,Erva rupícola de 20 cm. Refúgio Vegetacional Altomontano..,NA,"193","2008","09","27",NA,"1500","1500",NA,UPCB0033052,UPCB0033052,"Mancinelli, W.S.","2009","09","23","-48","-25",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"481",2021-03-04 15:42:07-03,IF,SPSF,"24362",PreservedSpecimen,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Zygopetalum,mackaii,Zygopetalum mackaii,NA,E.A.Anunciaçao,Brasil,SP,Iguape,"E.Ecol.Jureia-Itatins, Serra da Jureia",-47.5499992370605,-24.7000007629395,"55628","COLETA: XLS: SPSFAntigo;",auto,"340","1993","08","28",América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.069167,-24.062778,"482",2021-03-04 15:42:07-03,IF,SPSF,"41781",PreservedSpecimen,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,J.B.Baitello & R.Cielo-Filho & C.R.Lima,Brasil,SP,Itapeva,Estação Experimental,-49.069167,-24.062778,NA,"COLETA: Flores lilases muito odoríferas.; GEOGRAFIA: Afloramento;",NA,"2342","2009","06","24",América do Sul,NA,NA,NA,NA,NA,W.Forster,"2010","06","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.071944,-24.063333,"483",2021-03-04 15:42:07-03,IF,SPSF,"43740",PreservedSpecimen,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,Garay,O.T. Aguiar & J.B.Baitello & C.R.Lima,Brasil,SP,Itapeva,Estação Experimental,-49.071944,-24.063333,NA,"COLETA: Orquídea terrestre, aproximadamente 0,3m de altura, com aroma agradável; GEOGRAFIA: Entrada para a trilha do lajeado.;",NA,"1332","2010","05","11",América do Sul,NA,NA,NA,NA,NA,W.Forster,"2010","06","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.071944,-24.063333,"484",2021-03-04 15:42:07-03,IF,SPSF,"43742",PreservedSpecimen,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,Garay,C.R.Lima & O.T. Aguiar & J.B.Baitello,Brasil,SP,Itapeva,Estação Experimental,-49.071944,-24.063333,NA,"COLETA: Orquídea terrestre com flores de coloração clara, rajada de lilás e estruturas de proteção das pétalas verdes rajadas de marrom.; GEOGRAFIA: Entrada para a trilha do lajeado.;",NA,"275","2010","05","11",América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.070833,-24.0625,"485",2021-03-04 15:42:07-03,IF,SPSF,"44623",PreservedSpecimen,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,R.Cielo-Filho & C.R.Lima & J.B.Baitello,Brasil,SP,Itapeva,Estação Experimental,-49.070833,-24.0625,NA,"COLETA: Terrestre, flores lilás; GEOGRAFIA: Trilha do Canion - FES;",NA,"1160","2010","09","30",América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.191667,-23.447778,"486",2021-03-04 15:42:07-03,IF,SPSF,"49919",PreservedSpecimen,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,F.M.Souza & M.T.Z.Togniato & D.Souza,Brasil,SP,Natividade da Serra,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia",-45.191667,-23.447778,NA,"COLETA: Orquídea terrestre, roxa escura e verde, labelo branco com estrias lilás.; GEOGRAFIA: Trilha do Corcovado, Floresta Ombrófila Densa Montana (Floresta de Neblina);",NA,"548","2005","02","28",América do Sul,"1171","1171",NA,NA,NA,W.Forster,"2012","02","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"562",2020-11-24 08:16:17-03,MCN-FZBRS,HAS,"82519",PreservedSpecimen,Plantae,Magnoliophyta,NA,NA,Orchidaceae,Zygopetalum,mackaii,Zygopetalum mackaii,Hook.,"Mattos, J.",Brasil,São Paulo,Salesópolis,"Na Estação Biológica de Boraceia, perto das margens do Rio Coruja",-45.8400001525879,-23.5300006866455,"18032",Terrestre. Flores com sépalas e pétalas amarelo esverdeadas. Labelo branco com estrias roxo claras.,auto,"13474","1966","04",NA,NA,NA,NA,NA,HAS0082519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"564",2019-11-21 10:13:55-03,IBt,SP,"35310",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,brachypetalum,Zygopetalum brachypetalum,Lindl.,"Hoehne, FC",Brasil,São Paulo,Atibaia,Pedra Grande,-46.5499992370605,-23.1100006103516,"21675",NA,auto,s.n.,"1936","05","12",NA,NA,NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"565",2019-11-21 10:13:55-03,IBt,SP,"41343",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,brachypetalum,Zygopetalum brachypetalum,Lindl.,"Pickel, B",Brasil,São Paulo,São Paulo,"Monte Jaraguá. No pico, na terra fresca",-46.6300010681152,-23.5400009155273,"53584",NA,auto,s.n.,"1939","07","10",NA,NA,NA,NA,NA,NA,"Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-22.5699996948242,"567",2019-11-21 10:13:55-03,IBt,SP,"29432",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,intermedium,Zygopetalum intermedium,Lodd.,"Loefgren, A",Brasil,São Paulo,Cruzeiro,Pico dos Marins,-44.9599990844727,-22.5699996948242,"17702",NA,auto,CGG3683,"1897","01","10",NA,NA,NA,NA,SP009696,SP009696,"Hoehne, FC","1950","05","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.316667,-23.783333,"571",2019-11-21 10:13:57-03,IBt,SP,"193236",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Toledo, CB; Custodio Filho, A",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333,NA,"Flor com labelo pintada de roxo branca, pétalas verde pintada de marrom, polínia amarela, brácteas verdes",NA,"11","1983","07","28",NA,"750","900",NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,"-46.316667","-23.783333",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.25,-24.55,"573",2019-11-21 10:13:57-03,IBt,SP,"262826",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Anunciação, EA; et al.",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Serra da Juréia, alto do maciço da Juréia",-47.25,-24.55,NA,"Terrestre, labelo alvo com estrias roxas, tépalas verdes com manchas castanhas, flores com perfume agradavel e forte",NA,"340","1993","08","28",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,"-47.25","-24.55",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.048056,-23.224444,"576",2019-11-21 10:13:57-03,IBt,SP,"293318",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Rapini, A; et al.",Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha. Trilha para a cabeceira do Rio Bonito",-45.048056,-23.224444,NA,NA,NA,"95","1996","03","20",NA,"1100","1100",NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,"-45.048056","-23.224444",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.0299987792969,-23.5699996948242,"593",2019-11-21 10:13:57-03,IBt,SP,"204363",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Custodio Filho, A",Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-46.0299987792969,-23.5699996948242,"19656",NA,auto,"2423","1984","05","11",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.0299987792969,-23.5699996948242,"594",2019-11-21 10:13:57-03,IBt,SP,"204354",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Custodio Filho, A",Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-46.0299987792969,-23.5699996948242,"19656",NA,auto,"2429","1984","05","11",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
