X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,verbatimLongitude,verbatimLatitude,barcode,phylum,decimalLongitude,decimalLatitude,coordinatePrecision,imagecode,geoFlag,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,continentOcean,class,order,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.8400001525879,-24.5,"21",2021-02-11 17:20:58-03,UFPR,UPCB,"92856",PreservedSpecimen,Plantae,Orchidaceae,Octomeria,palmyrabellae,Octomeria palmyrabellae,Barb. Rodr.,"Santos, T.F.","2017",NA,NA,"Santos, T.F.| M-Reis, R.","278","2017","04","02",Brasil,São Paulo,Apiaí,Vale do Ribeira,NA,NA,UPCB0037244,NA,-48.8400001525879,-24.5,"37738",UPCB0037244,auto,NA,NA,"Flores amarelas, estriada de vermelho",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5299987792969,-24.1800003051758,"22",2021-02-11 17:20:58-03,UFPR,UPCB,"92857",PreservedSpecimen,Plantae,Orchidaceae,Octomeria,palmyrabellae,Octomeria palmyrabellae,Barb. Rodr.,"Santos, T.F.","2017",NA,NA,"Santos, T.F.| M-Reis, R.","277","2017","04","01",Brasil,São Paulo,Guapiara,Vale do Ribeira,NA,NA,UPCB0037230,NA,-48.5299987792969,-24.1800003051758,"20045",UPCB0037230,auto,NA,NA,Flores amarelas com estrias avermelhadas,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
