X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,minimumElevationInMeters,maximumElevationInMeters,typeStatus,fieldNumber,individualCount,verbatimLongitude,verbatimLatitude,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5900001525879,-22.7299995422363,"2",2020-11-04 11:12:12-03,ESALQ,ESA,"69308",PreservedSpecimen,Plantae,Magnoliophyta,NA,Linaceae,Linum,formosum,Linum formosum,Urban,"Franco, G.A.D.C.","Xavier, S. ; Caetano, E.","242.0","1991","10","29",NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,ESA069308,ESA069308,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"12",2019-11-01 15:28:22-03,PUC-RIO,FCAB,"1706",PreservedSpecimen,Plantae,NA,Angiospermae,Linaceae,Linum,formosum,Linum formosum,Urban.,P. Capell S.J.,P.E. Leite S.J.,s.n.,"1945","03",NA,NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,"Epiteto não encontrado na Lista de Espécie da Flora do Brasil.&nf;non longe alocis humis.","001706",NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.633333,-23.55,"41",2017-09-11 16:27:37-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Linaceae,Linum,carneum,Linum carneum,A.St.-Hil.,NA,"Riedel, L",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,São Paulo,"IBB/ São Paulo, SP",-46.633333,-23.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.633333","-23.55",NA,"35",São Paulo,SP,Sudeste
