X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,class,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,yearIdentified,county,coordinatePrecision,geoFlag,monthIdentified,dayIdentified,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-50.5400009155273,-20.2600002288818,"65",2019-11-21 10:03:34-03,IBt,SP,"246867",S,Plantae,NA,NA,Dioscoreaceae,Dioscorea,grandiflora,Dioscorea grandiflora,Griseb.,"Kirizawa, M",NA,"Hoehne, W",s.n.,"1950","01","21",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,-50.5400009155273,-20.2600002288818,NA,NA,NA,Jales,"16486",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2799987792969,-20.6299991607666,"66",2019-11-21 10:03:34-03,IBt,SP,"10668",S,Plantae,NA,NA,Dioscoreaceae,Dioscorea,grandiflora,Dioscorea grandiflora,Griseb.,"Kirizawa, M",NA,"Loefgren, A; Edwall, G",CGG2162,"1893","01","15",NA,Brasil,São Paulo,Patrocínio do Sapucai,NA,NA,NA,NA,SP029833,SP029833,NA,-47.2799987792969,-20.6299991607666,NA,NA,"2001",Patrocínio Paulista,"26066",auto,"07",NA,NA,NA,"35",São Paulo,SP,Sudeste
