X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,class,relatedCatalogItem,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,minimumElevationInMeters,maximumElevationInMeters,individualCount,coordinatePrecision,geoFlag,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.387953,-23.873871,"1",2021-03-15 16:37:00-03,NY,NYBG,"395925",PreservedSpecimen,Plantae,Magnoliophyta,Magnoliales,Annonaceae,Trigynaea,oblongifolia,Trigynaea oblongifolia,Schltdl.,D. M. Johnson,F. C. Hoehne,"7974","1922","10","02",South America,Brazil,São Paulo,Cubatao,Piassaguéra,-46.387953,-23.873871,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=600834' target='other'> <mi>dwc_moreinfo</mi></a>,NY00395925,NY00395925_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.542778,-23.607778,"8",2021-03-01 16:21:30-03,UNICAMP,UEC,"166999",S,Plantae,Magnoliopsida,NA,Annonaceae,Trigynaea,oblongifolia,Trigynaea oblongifolia,Schltdl.,"Stefani, EJF","Stefani, EJF; Belinello, R; Galvão, JC","261","2011","06","30",NA,Brazil,São Paulo,Paraibuna,Parque Estadual da Serra do Mar. Mata Atlântica.,-45.542778,-23.607778,NA,Árvore com 10 m.,UEC083559,UEC083559,NA,NA,"-45.542778","-23.607778","2011","10",NA,"800","900",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.084167,-23.366667,"9",2021-03-01 16:21:30-03,UNICAMP,UEC,"169955",S,Plantae,Magnoliopsida,NA,Annonaceae,Trigynaea,oblongifolia,Trigynaea oblongifolia,Schltdl.,"Mello-Silva, R","Rochelle, ALC",J716,NA,NA,NA,NA,Brazil,São Paulo,Ubatuba,"Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.",-45.084167,-23.366667,NA,"Indivíduo J716 da Parcela J do Projeto Temático BIOTA-Gradiente Funcional.; Campo rupestre.",UEC041729,UEC041729,NA,NA,"-45.084167","-23.366667","2008","02",NA,"450","450",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"37",2019-11-21 09:58:28-03,IBt,SP,"7974",S,Plantae,NA,NA,Annonaceae,Trigynaea,oblongifolia,Trigynaea oblongifolia,Schltdl.,"Johnson, DM","Hoehne, FC",s.n.,"1922","10","02",NA,Brasil,São Paulo,São Paulo,Piassaguera,-46.6300010681152,-23.5400009155273,NA,NA,SP009102,SP009102,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,"53584",auto,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"38",2019-11-21 09:58:28-03,IBt,SP,7974a,Carpo,Plantae,NA,NA,Annonaceae,Trigynaea,oblongifolia,Trigynaea oblongifolia,Schltdl.,"Johnson, DM","Hoehne, FC",s.n.,"1922","10","02",NA,Brasil,São Paulo,São Paulo,Piassaguera,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,"53584",auto,NA,"35",São Paulo,SP,Sudeste
