X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,typeStatus,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,sex,class,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.1300010681152,-22.4099998474121,"222",2020-11-04 11:10:20-03,ESALQ,ESA,"118830",PreservedSpecimen,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Colletta, G.D.","615.0","2012","05","01",NA,Brasil,NA,NA,"Árvore, 5m, frutos maduro marrons.",ESA118830,Magnoliophyta,NA,NA,"Colletta, G.D. & Alves, F.M.",São Paulo,Piratininga,"Sítio Lagoa Azul, Mata em volta da represa",-49.1300010681152,-22.4099998474121,NA,NA,NA,NA,"19389",auto,"2012","05","14",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"229",2020-11-04 11:10:20-03,ESALQ,ESA,"83971",PreservedSpecimen,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Noffs, L.B. et al.","32.0","1977","11","03",NA,Brasil,NA,NA,NA,ESA083971,Magnoliophyta,NA,Tul.,NA,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,ESA083971,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"231",2020-11-04 11:10:20-03,ESALQ,ESA,"14755",PreservedSpecimen,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Ivanauskas, N.M.",NA,"1993","04","12",NA,Brasil,NA,NA,NA,ESA014755,Magnoliophyta,NA,Tul.,NA,São Paulo,Rio Claro,NA,-47.560001373291,-22.4099998474121,ESA014755,NA,NA,NA,"21773",auto,"1993","04","12",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"232",2020-11-04 11:10:20-03,ESALQ,ESA,"43732",PreservedSpecimen,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Noffs, L.B. et al.","17.0","1977","06","01",NA,Brasil,NA,NA,NA,ESA043732,Magnoliophyta,NA,Tul.,"Queiroz, L.P.",São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,ESA043732,NA,NA,NA,"53584",auto,"1996","04","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-22.7700004577637,"233",2020-11-04 10:55:49-03,ESALQ,ESA,"133555",PreservedSpecimen,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","45.0","2015","06","29",NA,Brasil,NA,NA,sem observações,ESA133555,NA,NA,Tul.,"Orlandini, P.",São Paulo,Nova Odessa,"Instituto de Zootecnia; Fragmento de Floresta Estacional Semidecidual degradada",-47.2900009155273,-22.7700004577637,NA,"553","553",NA,"8440",auto,"2015","08","01","-47,.28982º","-22,760175º",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.33,-22.73,"261",2015-07-02 14:01:53-03,JBP,HPL,"8346",S,Plantae,Fabaceae-Caesalpinioideae,Pterogyne,nitens,Pterogyne nitens,R. Tsuji,"1938","2006","09","01",NA,Brasil,NA,NA,NA,NA,NA,NA,NA,R. Tsuji,SP,Americana,Coletado no Bosque dos Ipês.,-47.33,-22.73,NA,NA,NA,NA,"13346",auto,"2007","04","24",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"262",2014-10-02 12:40:36-03,FEMACT,MIRR,"9630",S,Plantae,Leguminosae-Caes,Pterogyne,nitens,Pterogyne nitens,"Rodrigues, R.S.",s.n.,"2003","07","07",NA,Brasil,NA,NA,"Árvore ca. 10m de altura, cultivada em passeio público, frutos maduros.",NA,NA,NA,Tul.,NA,São Paulo,Campinas,"Barão Geraldo, Próximo a moradia UNICAMP.",-47.06,-22.9,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"289",2019-07-26 11:40:30-03,IPA,IPA,"9560",S,Plantae,Leguminosae-Pap.,Pterogyne,nitens,Pterogyne nitens,"Koscinski, M.","9560","1934","03",NA,Southern America,Brasil,NA,NA,Fruto em maio,IPA0009560,Plantae,NA,Tul.,NA,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3699989318848,-20.8199996948242,"311",2020-12-20 21:17:42-03,UFV,VIC,"46646",PreservedSpecimen,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Rodrigues, A.M.C.; et al.","2","2009","02","28",NA,Brasil,NA,NA,"Árvore 20 m altura, frutos imaturos verdes.",VIC046646,NA,NA,Tul.,NA,São Paulo,São José do Rio Preto,subdistrito de talalhado,-49.3699989318848,-20.8199996948242,VIC046646,NA,NA,NA,"20305",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.720969,-23.383747,"363",2021-03-01 16:31:15-03,UNICAMP,UEC,"137440",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Garcia, LC","497","2010","02","06",NA,Brazil,NA,NA,"Árvore plantada de 8 m, flores verdes e um fruto imaturo.; Mata ciliar em processo de restauração desde 1998.&nf;Mata Atlântica.&nf;Floresta Estacional Semidecídua.",UEC010397,Magnoliopsida,NA,Tul.,"Garcia, LC",São Paulo,Santa Bárbara d'Oeste,Represa São Luís.,-47.720969,-23.383747,UEC010397,"554","554",NA,NA,NA,NA,NA,NA,"-47.720969","-23.383747",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.348864,-23.121556,"364",2021-03-01 16:31:15-03,UNICAMP,UEC,"170611",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Garcia, LC","351","2009","05","05",NA,Brazil,NA,NA,"Árvore plantada, frutos imaturos.; Mata ciliar em processo de restauração desde 1955.&nf;Mata Atlântica.&nf;Floresta Estacional Semidecídua.",UEC063831,Magnoliopsida,NA,Tul.,"Pinho-Ferreira, MA",São Paulo,Cosmópolis,Usina Ester.,-47.348864,-23.121556,UEC063831,"652","652",NA,NA,NA,NA,NA,NA,"-47.348864","-23.121556",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.566667,-20.783333,"372",2021-03-01 16:31:15-03,UNICAMP,UEC,"87903",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Pereira-Noronha, MR; et al.","1403","1995","08","07",NA,Brazil,NA,NA,Árvore. ca. de 8m alt. Frutos maduros secos.,UEC144168,Magnoliopsida,NA,Tul.,NA,São Paulo,Andradina,"Estação Experimental de Zootecnia de Andradina, Reserva Biológica da estação.",-51.566667,-20.783333,NA,"355","355",NA,NA,NA,NA,NA,NA,"-51.566667","-20.783333",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"383",2021-03-01 16:31:15-03,UNICAMP,UEC,"49397",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Bertoni, JEA","20402","1981","10","14",NA,Brazil,NA,NA,"Árvore 15-20m alt. Com frutos.; Em mata, beira de estrada.",UEC144175,Magnoliopsida,NA,Tul.,NA,São Paulo,Bauru,NA,-49.060001373291,-22.3099994659424,NA,NA,NA,NA,"29186",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"384",2021-03-01 16:31:15-03,UNICAMP,UEC,"92352",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Oliveira, DMT; Campos, CJ",s.n.,"1997","03","20",NA,Brazil,NA,NA,Indivíduo apresentando flores amareladas pequenas e frutos alados jovens,UEC026581,Magnoliopsida,NA,Tul.,NA,São Paulo,Botucatu,"Fazenda Experimental Lageado, UNESP",-48.439998626709,-22.8799991607666,UEC026581,NA,NA,NA,"40412",auto,"1997","03","20",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"385",2021-03-01 16:31:15-03,UNICAMP,UEC,"82847",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Bernacci, LC; Metezger, JP; Goldenberg, R","34904","1993","04","16",NA,Brazil,NA,NA,"Árvore, material estéril.; Floresta Ripária, margem do Rio Jacaré-Pepira, próximo à confluência com o Ribeirão do Peixe.",UEC144164,Magnoliopsida,NA,Tul.,NA,São Paulo,Brotas,NA,-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,"26585",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"386",2021-03-01 16:31:15-03,UNICAMP,UEC,"070079",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Souza, AJ","4260","1939","07","06",NA,Brazil,NA,NA,Árvore. folhas no herbário.,UEC144170,Magnoliopsida,NA,Tul.,"Gehrt, A",São Paulo,Campinas,"Fazenda Santa Elisa, S.café 28",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"23900",auto,"1939","07","20",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"387",2021-03-01 16:31:15-03,UNICAMP,UEC,"177903",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Bertoni, JEA; Geremias, A","767","2002","05","02",NA,Brazil,NA,NA,"Árvore de 7m de altura., (tronco liso); frutos verdes.",UEC023713,Magnoliopsida,NA,Tul.,"Camargo, R",São Paulo,Campinas,"IAC, Fazenda Santa Elisa, quadra Lab-Lab, L9 - P9; Procedência: Birigui/Glicério - SP (Rodovia Mal. Rondon), no. de introdução 15.000.",-47.060001373291,-22.8999996185303,UEC023713,NA,NA,NA,"23900",auto,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.9099998474121,-20.0799999237061,"388",2021-03-01 16:31:15-03,UNICAMP,UEC,"78985",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Bernacci, LC; Belinello, R; Moreira, JLA; Sciamarelli, A; Andrade, PRP","30670","1995","05","08",NA,Brazil,NA,NA,"Árvore ca. de 8m de alt., flores amareladas, frutos em maturação verde-amarelados.",UEC144183,Magnoliopsida,NA,Tul.,"Bernacci, LC",São Paulo,Cardoso,Mata Mesófila.,-49.9099998474121,-20.0799999237061,NA,NA,NA,NA,"22486",auto,"1995","05","18",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.3400001525879,-20.4300003051758,"389",2021-03-01 16:31:15-03,UNICAMP,UEC,"196349",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Noronha, MRP; et al.","1383","1995","08","05",NA,Brazil,NA,NA,"Árvore ca. de 12m alt., frutos imaturos verde claro.; Mata degradada pelo gado com muito angico, algumas perobas.",UEC132191,Magnoliopsida,NA,Tul.,"Martins, MV",São Paulo,Ilha Solteira,Fazenda São José,-51.3400001525879,-20.4300003051758,UEC132191,NA,NA,NA,"31913",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.7400016784668,-21.6700000762939,"390",2021-03-01 16:31:15-03,UNICAMP,UEC,"070660",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Semir, J","33614","1995","04","16",NA,Brazil,NA,NA,"Arvoreta a árvore de até 10m alt. Flores cremes. Frutos creme esverdeados.; Em pastos remanescentes de mata.",NA,Magnoliopsida,NA,Tul.,NA,São Paulo,Lins,Arredores,-49.7400016784668,-21.6700000762939,NA,NA,NA,NA,"23162",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.939998626709,-22.2099990844727,"391",2021-03-01 16:31:15-03,UNICAMP,UEC,"81982",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Durigan, G","31697","1994","03","27",NA,Brazil,NA,NA,"Árvore, casca suberosa na base.",UEC144172,Magnoliopsida,NA,Tul.,NA,São Paulo,Marília,"Estação Experimental, Mata ciliar.",-49.939998626709,-22.2099990844727,NA,NA,NA,NA,"38865",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.9000015258789,-22.2900009155273,"392",2021-03-01 16:31:15-03,UNICAMP,UEC,"92322",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Silva, JS; Vital, DM","445","1977","12","29",NA,Brazil,NA,NA,Planta de 8 a 10m de altura. Inflorescência de cor amarelo ouro.,UEC026586,Magnoliopsida,NA,Tul.,"Lewis, GP",São Paulo,Mirante do Paranapanema,2km a leste do distrito de Costa Machado,-51.9000015258789,-22.2900009155273,UEC026586,NA,NA,NA,"34830",auto,"1982","02","12",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"393",2021-03-01 16:31:15-03,UNICAMP,UEC,"78411",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Sciamarelli, A","29115","1993","11","23",NA,Brazil,NA,NA,Árvore beira de estrada 6m com frutos.,UEC144173,Magnoliopsida,NA,Tul.,NA,São Paulo,Paulo de Faria,Estação Ecológica,-49.3800010681152,-20.0300006866455,NA,NA,NA,NA,"29574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.0699996948242,-21.4200000762939,"394",2021-03-01 16:31:15-03,UNICAMP,UEC,"101262",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Pirani, JR","1778","1978","12",NA,NA,Brazil,NA,NA,"Árvore. Flores amareladas, frutos amaróides.",UEC144174,Magnoliopsida,NA,Tul.,"Lewis, GP",São Paulo,Penápolis,NA,-50.0699996948242,-21.4200000762939,NA,NA,NA,NA,"25555",auto,"1982","02","21",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.0999984741211,-20.6299991607666,"395",2021-03-01 16:31:15-03,UNICAMP,UEC,"191663",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Noronha, MRP; et al.","1190","1995","08","02",NA,Brazil,NA,NA,"Árvore ca. de 6m alt., frutos maduros secos.; Borda da mata seca semidecídua, muito perturbada.",UEC132190,Magnoliopsida,NA,Tul.,"Tozzi, AMGA",São Paulo,Pereira Barreto,"Divisa com Mirandópolis, Fazenda Esmeralda. Gleba 13H da área de assentamento do INCRA, margem braço direito do Rio Tietê.",-51.0999984741211,-20.6299991607666,UEC132190,NA,NA,NA,"36734",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.8499984741211,-21.5300006866455,"396",2021-03-01 16:31:15-03,UNICAMP,UEC,"71612",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Pirani, JR; Cordeiro, I; Garcia, RJF","3218","1994","07","05",NA,Brazil,NA,NA,"Árvore com 10m alt. Frutos secos.; Floresta Mesófila semidecídua da CESP.",UEC144167,Magnoliopsida,NA,Tul.,NA,São Paulo,Promissão,Ca. de 2 km N do trevo do acesso à cidade com a Rodovia Marília - São José do Rio Preto. BR - 153,-49.8499984741211,-21.5300006866455,NA,NA,NA,NA,"30472",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"397",2021-03-01 16:31:15-03,UNICAMP,UEC,"92354",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Cordeiro, L","66","1987","07","15",NA,Brazil,NA,NA,"Árvore, com frutos.",UEC144176,Magnoliopsida,NA,Tul.,"Furlan, A",São Paulo,Rio Claro,Arredores do Campus de Rio Claro -UNESP Bela Vista,-47.560001373291,-22.4099998474121,NA,NA,NA,NA,"21773",auto,"1987","07",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"398",2021-03-01 16:31:15-03,UNICAMP,UEC,"92351",S,Plantae,Fabaceae,Pterogyne,nitens,Pterogyne nitens,"Garcia, FCP","633","1991","09","17",NA,Brazil,NA,NA,"Árvore, 8m altura, flores creme-esverdeadas, aroma doce, frutos velhos já secos; Arredores do Campus",UEC026582,Magnoliopsida,NA,Tul.,"Garcia, FCP",São Paulo,Rio Claro,"Instituto de Biociências, UNESP",-47.560001373291,-22.4099998474121,UEC026582,NA,NA,NA,"21773",auto,"1991","09","17",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
