X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,decimalLongitude,decimalLatitude,county,identifiedBy,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,class,relatedCatalogItem,infraspecificEpithet,typeStatus,fieldNumber,individualCount,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.017404,-23.798221,"4",2021-03-15 16:37:00-03,NY,NYBG,"797216",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Mikania,biformis,Mikania biformis,DC.,F. Oliveira,s.n.,"1978","09","08",South America,Brazil,São Paulo,Bertioga,NA,NA,sheet,Material referência de estudo Quimico <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=716295' target='other'> <mi>dwc_moreinfo</mi></a>,NY00797216,NY00797216_01,-46.017404,-23.798221,Bertioga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.502069,-24.003914,"10",2021-03-15 16:37:00-03,NY,NYBG,"797258",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Mikania,diversifolia,Mikania diversifolia,DC.,F. Oliveira,"55","1981","04","07",South America,Brazil,São Paulo,Praia Grande,NA,NA,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=461588' target='other'> <mi>dwc_moreinfo</mi></a>,NY00797258,NY00797258_01,-46.502069,-24.003914,Praia Grande,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3897,-23.96,"12",2021-03-15 16:37:00-03,NY,NYBG,"797257",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Mikania,diversifolia,Mikania diversifolia,DC.,W. Hoehne,"4074","1955","09","18",South America,Brazil,São Paulo,Sao Vicente: Sao Vicente,NA,NA,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=461587' target='other'> <mi>dwc_moreinfo</mi></a>,NY00797257,NY00797257_01,-46.3897,-23.96,Sao Vicente,M. R. Ritter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"37",2020-11-04 11:01:56-03,ESALQ,ESA,"62534",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,biformis,Mikania biformis,DC.,"Oliveira, A.A. et al.","3464.0","1999","08","27",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,ESA062534,ESA062534,-47.5499992370605,-24.7000007629395,Iguape,"Oliveira, C.T.","55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"38",2020-11-04 11:01:56-03,ESALQ,ESA,"20904",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,biformis,Mikania biformis,DC.,"Monteiro, C.A. et al.","11.0","1994","09","08",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,ESA020904,ESA020904,-47.9199981689453,-25.0100002288818,Cananéia,"Oliveira, C.T.","37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"39",2020-11-04 11:01:56-03,ESALQ,ESA,"20933",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,biformis,Mikania biformis,DC.,"Wongtschowski, M. et al.","25.0","1994","09","06",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,ESA020933,ESA020933,-47.9199981689453,-25.0100002288818,Cananéia,"Oliveira, C.T.","37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"40",2020-11-04 11:01:56-03,ESALQ,ESA,"20934",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,biformis,Mikania biformis,DC.,"Wongtschowski, M. et al.","24.0","1994","09","06",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,ESA020934,ESA020934,-47.9199981689453,-25.0100002288818,Cananéia,"Oliveira, C.T.","37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"42",2020-11-04 11:01:56-03,ESALQ,ESA,"20748",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,biformis,Mikania biformis,DC.,"Souza, J.P. et al.","145.0","1994","09","07",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,ESA020748,ESA020748,-47.8800010681152,-24.7099990844727,Pariquera-açu,"Oliveira, C.T.","17990",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"43",2020-11-04 11:01:56-03,ESALQ,ESA,"20894",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,biformis,Mikania biformis,DC.,"Monteiro, C.A. et al.","5.0","1994","09","08",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,ESA020894,ESA020894,-47.9199981689453,-25.0100002288818,Cananéia,"Oliveira, C.T.","37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"44",2020-11-04 11:01:56-03,ESALQ,ESA,"75766",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,biformis,Mikania biformis,DC.,"Souza, J.P.; Souza, V.C.; Ivanauskas, N.M.; Rodrigues, R.R.; Gandolfi, S.; Tamashiro, J.Y.","3558.0","2001","04","14",NA,Brasil,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha para o Mirante, ca. 850msm. 23o59'30S; 46o44'35W.","850","850",NA,"Volúvel, flores creme. Campo.",ESA075766,ESA075766,-46.6300010681152,-23.5400009155273,São Paulo,NA,"53584",auto,NA,"-46,743,056","-23,991,667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.9599990844727,"45",2020-11-04 11:01:56-03,ESALQ,ESA,"37020",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,diversifolia,Mikania diversifolia,DC.,"Hoehne, W.","4074.0","1955","09","18",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,ESA037020,ESA037020,-46.3899993896484,-23.9599990844727,São Vicente,"Ritter, M.R.","25482",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.333333,"57",2021-03-01 16:24:42-03,UNICAMP,UEC,"103945",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,biformis,Mikania biformis,A.DC.,"Moraes, MD","146","1995","09","24",NA,Brazil,São Paulo,"Planície Litorânea de Picinguaba, trilha das três lagoas",NA,NA,NA,"liana a 3m de altura, flores brancas, perfumadas, estames castanhos. Pleno sol. Ocasional",UEC162967,UEC162967,-44.8,-23.333333,Ubatuba,NA,NA,NA,NA,"-44.8","-23.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
