X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,year,month,day,locality,stateProvince,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,phylum,order,scientificNameAuthorship,imagecode,identifiedBy,county,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,infraspecificEpithet,individualCount,minimumDepthInMeters,maximumDepthInMeters,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.27,-22.9303,"26",2021-03-15 16:37:00-03,NY,NYBG,"396415",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,M. Kuhlmann,"1346",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238415' target='other'> <mi>dwc_moreinfo</mi></a>,NY00396415,"1946","04","30",Mata da Fazenda Sao Lourenço,São Paulo,-46.27,-22.9303,NA,NA,Magnoliophyta,Gentianales,Cham. & Schltdl.,NA,NA,Joanópolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.03,-24.13,"88",2021-03-15 16:37:00-03,NY,NYBG,"799074",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,L. B. Smith,"14647",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238411' target='other'> <mi>dwc_moreinfo</mi></a>,NY00799074,"1965","01","17",Road to Arapoti near boundary,Paraná,-49.03,-24.13,NA,NA,Magnoliophyta,Gentianales,Cham. & Schltdl.,NA,L. B. Smith,Jaguariaíva,"850","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.689998626709,-22.2399997711182,"267",2020-11-04 11:18:15-03,ESALQ,ESA,"112080",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Aguirre, G.H.",NA,NA,Brasil,NA,NA,NA,ESA112080,"2008","07","09",NA,São Paulo,-50.689998626709,-22.2399997711182,NA,NA,Magnoliophyta,NA,NA,ESA112080,"Aguirre, G.H. et al.",Quatá,NA,NA,"24407",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.810001373291,-21.1700000762939,"268",2020-11-04 11:18:15-03,ESALQ,ESA,"98161",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Kotchtkoff, H.","494.0",NA,Brasil,NA,NA,NA,ESA098161,"2001","11","12",NA,São Paulo,-47.810001373291,-21.1700000762939,NA,NA,Magnoliophyta,NA,NA,ESA098161,"Bernacci, L.C. & Kotchetkoff-Henriques",Ribeirão Preto,NA,NA,"24390",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3300018310547,-22.1399993896484,"275",2020-11-04 11:18:15-03,ESALQ,ESA,"101590",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Bertoncini, A.P.","974.0",NA,Brasil,NA,NA,NA,ESA101590,"1999","02","04",NA,São Paulo,-49.3300018310547,-22.1399993896484,NA,NA,Magnoliophyta,NA,NA,ESA101590,"Mendaçolli, S.L.J.",Avaí,NA,NA,"23140",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"276",2020-11-04 11:18:15-03,ESALQ,ESA,"6654",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Rodrigues, R.R.","488.0",NA,Brasil,NA,NA,NA,ESA006654,NA,NA,NA,NA,São Paulo,-47.7099990844727,-22.4300003051758,NA,NA,Magnoliophyta,NA,NA,ESA006654,"Rodrigues, R.R.",Ipeúna,NA,NA,"12906",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"277",2020-11-04 11:18:15-03,ESALQ,ESA,"6655",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Rodrigues, R.R.","26.0",NA,Brasil,NA,NA,NA,ESA006655,NA,NA,NA,NA,São Paulo,-47.7099990844727,-22.4300003051758,NA,NA,Magnoliophyta,NA,NA,ESA006655,"Rodrigues, R.R.",Ipeúna,NA,NA,"12906",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.689998626709,-22.2399997711182,"278",2020-11-04 11:18:15-03,ESALQ,ESA,"112079",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Aguirre, G.H.",NA,NA,Brasil,NA,NA,NA,ESA112079,"2007","10","24",NA,São Paulo,-50.689998626709,-22.2399997711182,NA,NA,Magnoliophyta,NA,NA,ESA112079,"Aguirre, G.H. et al.",Quatá,NA,NA,"24407",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.833333,-22.25,"310",2020-11-19 10:25:12-03,CPAP,CPAP,"3667",PreserverdSpecimen,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Salis, S. M.","151",NA,Brasil,NA,NA,arboreta 3m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Pouco frequente. AMBIENTE: Mata ciliar. SUBSTRATO: solo arenoso. RELEVO: Quase inclinado.,NA,"1986","10","08",Fazenda Santa Elisa as margens do rio Jacaré-Pepira-Mirim,SP,-49.833333,-22.25,49°50' W,22°15' S,NA,NA,Cham. & Schltdl.,NA,S. M. Salis,Brotas,"620","620",NA,NA,"1986","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.587528,-23.711067,"493",2019-08-20 10:24:08-03,UNICAMP,UEC,"151263",S,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Torres, RB; Figueiredo, N; Oliveira, AR","92",NA,Brazil,NA,NA,"Arbusto 5 m. Interior de mata. Flores velhas amarelas, as jovens avermelhadas.",UEC107201,"1986","11","11",Estação Ecológica de Angatuba. Mata Secundária.,São Paulo,-48.587528,-23.711067,"-48.587528","-23.711067",Magnoliopsida,NA,Cham.,UEC107201,"Torres, RB",Angatuba,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.807611,-22.246806,"494",2021-03-01 16:39:05-03,UNICAMP,UEC,"134396",S,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Souza, VC; Souza, JP","10815",NA,Brazil,NA,NA,"Arbusto, ca. de 1,5m de altura; botões avermelhados; flores creme.; Borda de mata mesófila. Sub-bosque.",UEC107047,"1996","02","13",Cerca de 6km da cidade em direção a Rancharia. Haras União.,São Paulo,-50.807611,-22.246806,"-50.807611","-22.246806",Magnoliopsida,NA,Cham.,UEC107047,"Zappi, DC",João Ramalho,"520","520",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.807611,-22.246806,"495",2021-03-01 16:39:09-03,UNICAMP,UEC,"186175",S,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Souza, VC; Souza, JP","10815",NA,Brazil,NA,NA,"Arbusto, ca. de 1,5m de altura; botões avermelhados; flores creme.; Borda de mata mesófila. Sub-bosque.",UEC112592,"1996","02","13",Cerca de 6km da cidade em direção a Rancharia. Haras União.,São Paulo,-50.807611,-22.246806,"-50.807611","-22.246806",Magnoliopsida,NA,Cham.,NA,"Zappi, DC",João Ramalho,"520","520",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.299333,-20.215333,"498",2021-03-01 16:39:09-03,UNICAMP,UEC,"75028",S,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Barraca, SA; Souza, JP; Moncaio, E; Basso, ME",5SAB,NA,Brazil,NA,NA,"Arvoreta, 3,5m de altura; flores verdes amareladas; tubo da corola avermelhado.",UEC095603,"1994","10","12","7km de Orindiúva, em direção a Icém.",São Paulo,-49.299333,-20.215333,"-49.299333","-20.215333",Magnoliopsida,NA,Cham.,UEC095603,"Zappi, DC",Orindiúva,NA,NA,NA,NA,"2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.261111,-21.15,"499",2021-03-01 16:39:09-03,UNICAMP,UEC,"81626",S,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Tozzi, AMGA; Galvão, JC",s.n.,NA,Brazil,NA,NA,"Arvoreta com ramos flexuosos, corola rosa escuro.; Borda da trilha.",UEC095607,"1994","11","10",NA,São Paulo,-47.261111,-21.15,"-47.261111","-21.15",Magnoliopsida,NA,Cham.,UEC095607,"Zappi, DC",Santo Antônio da Alegria,NA,NA,NA,NA,"2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3300018310547,-22.1399993896484,"512",2021-03-01 16:39:05-03,UNICAMP,UEC,"118212",S,Plantae,Rubiaceae,Chomelia,obtusa,Chomelia obtusa,NA,"Bertoncini, AP; Cazetta-Neto, A","974",NA,Brazil,NA,NA,"Árvore, 3,5m de altura; folhas membranáceas, espinescentes, corola rosada;frutos verdes imaturos.; Floresta Estacional Semidecidual Submontana perturbada.",UEC107041,"1999","02","04",Aldeia Guarani.,São Paulo,-49.3300018310547,-22.1399993896484,NA,NA,Magnoliopsida,NA,Cham.,UEC107041,"Jung-Mendaçolli, SL",Avaí,NA,NA,"23140",auto,"1999","11","11",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
