X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,county,decimalLongitude,decimalLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,imagecode,typeStatus,verbatimLongitude,verbatimLatitude,fieldNumber,class,individualCount,infraspecificEpithet,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.4099998474121,-23.6200008392334,"41",2019-11-21 10:03:36-03,IBt,SP,"9092",S,Plantae,NA,NA,Dioscoreaceae,Dioscorea,trilinguis,Dioscorea trilinguis edwallii,Uline ex R.Knuth,NA,"Edwall, G",CGG1763,"1892","04","13",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,SP002988,Caraguatatuba,-45.4099998474121,-23.6200008392334,NA,NA,NA,"30093",auto,SP002988,Isotype,NA,NA,NA,NA,NA,edwallii,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"42",2020-11-05 09:51:34-03,IBt,SP,"359273",S,Plantae,NA,NA,Dioscoreaceae,Dioscorea,trilinguis,Dioscorea trilinguis,Griseb.,NA,"Kirizawa, M","3452","2002","05","03",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,NA,NA,NA,NA,NA,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"43",2019-11-21 10:03:36-03,IBt,SP,"426533",S,Plantae,NA,NA,Dioscoreaceae,Dioscorea,trilinguis,Dioscorea trilinguis,Griseb.,"Kirizawa, M","Shirasuna, RT","1354","2008","05","26",NA,Brasil,São Paulo,"Lote 3, Mata do Chinês Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,NA,São Bernardo do Campo,-46.560001373291,-23.6900005340576,"2008","09","10","31119",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"44",2019-11-21 10:03:36-03,IBt,SP,"9092",S,Plantae,NA,NA,Dioscoreaceae,Dioscorea,trilinguis,Dioscorea trilinguis edwallii,Uline ex R.Knuth,NA,"Edwall, G",CGG1763,"1892","04","13",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,SP002988,Caraguatatuba,-45.4099998474121,-23.6200008392334,NA,NA,NA,"30093",auto,SP002988,Isotype,NA,NA,NA,NA,NA,edwallii,NA,"35",São Paulo,SP,Sudeste
