X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,stateProvince,phylum,order,continentOcean,preparationType,occurrenceRemarks,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,yearIdentified,monthIdentified,dayIdentified,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.8400001525879,-23.5300006866455,"108",2019-11-13 11:26:59-03,USP,SPF,"168718",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Kawasaki, ML","Kuhlmann, M","4229","1957","07","30",Brasil,Salesópolis,Estação Biológica de Boracéia,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,SPF00168718,NA,São Paulo,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,"1998",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.05,-23.233333,"116",2019-07-16 10:36:11-03,UFSJ,HUFSJ,"8141",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Sobral, M","Grillo, RMM","8","2015","04","15",Brasil,Cunha,"Parque Estadual da Serra do mar - Núcleo Cunha. Floresta Ombrófila Densa Altomontana. parcela S, indivíduo 875.",-45.05,-23.233333,"-45.05","-23.233333","110","110",HUFSJ008141,NA,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"119",2019-02-27 14:03:05-03,UFSJ,HUFSJ,"7014",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Aguiar, OT","Barros, F de","1827","1990","05","08",Brasil,Cananéia,"Ilha do Cardoso, estrada para o Morro da Captação.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,HUFSJ007014,NA,São Paulo,NA,NA,NA,NA,"Árvore, ca. 15m de altura, crescendo na transição entre mata de restinga e floresta de planície. Frutos verde-claros até vermelhos.",NA,"37574",auto,NA,NA,"1990","10","10",NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"120",2019-02-27 14:03:05-03,UFSJ,HUFSJ,"6568",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Aguiar, OT","Kirizawa, M; Sugiyama, M","2030","1988","05","17",Brasil,Cananéia,"Ilha do Cardoso, morro Pedro Luiz. Beira do Rio Pedro Luiz.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,HUFSJ006568,NA,São Paulo,NA,NA,NA,NA,"Árvore tombada, frutos amarelos.",NA,"37574",auto,NA,NA,"1990","10","10",NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"121",2019-02-27 14:03:05-03,UFSJ,HUFSJ,"7025",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,NA,"Barros, F de; Ribeiro, JELS","2079","1990","12","05",Brasil,Cananéia,Ilha do Cardoso. Pico do Morro do Cardoso.,-47.9199981689453,-25.0100002288818,NA,NA,"840","840",HUFSJ007025,NA,São Paulo,NA,NA,NA,NA,"Arbusto, ca. 1,5m de altura, crescendo em escrube fechado. Botões florais cremes.",NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"122",2019-02-27 14:03:05-03,UFSJ,HUFSJ,"6534",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Sobral, M","Muniz, CFS","515","1983","12","14",Brasil,Cananéia,"Reserva Biológica ilha do Cardoso, morro Canjoca.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,HUFSJ006534,NA,São Paulo,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,"2016",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"135",2019-11-01 15:06:08-03,UnB,UB,"151309",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D. Legrand,"Santos, MF","Catharino, ELM","360","1985","07","05",Brasil,Iguapé,"Peropava, Faz. Boa Vista",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,São Paulo,Dicotyledoneae,NA,Southern America,NA,"Arvore, com frutos cor de vinho,; mata de Turfeira,",NA,"55628",auto,NA,NA,"2011","07",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"136",2019-10-03 10:04:17-03,UFSCar,SORO,"1310",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,NA,"Mizué Kirizawa; Marie Sugiyama","2030","1990","10","10",Brasil,Cananéia,"Parque Estadual da Ilha do Cardoso, morro Pedro Luiz",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"137",2019-10-03 10:04:17-03,UFSCar,SORO,"1311",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,NA,NA,"515","1983","01","14",Brasil,Cananéia,"Reserva Biológica Ilha do Cardoso, Morro Canjoca",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"153",2021-03-04 15:45:31-03,IF,SPSF,"25426",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,NA,M.L. Kawasaki,I.Cordeiro et. al.,"1605","1995","08","11",Brasil,Iguape,Margem do rio Verde,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,SP,Magnoliophyta,Myrtales,América do Sul,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta ca. 5 m de altura com botões alvos.; GEOGRAFIA: Margens do rio Verde;",NA,"55628",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"154",2021-03-04 15:45:31-03,IF,SPSF,"25461",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,NA,O.T. Aguiar,S.A.Nicolau,"254","1992","03","11",Brasil,Iguape,Margem do rio Verde,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,SP,Magnoliophyta,Myrtales,América do Sul,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto ca. 2,0 m de altura com frutos imaturos verdes (lisos); GEOGRAFIA: margens do rio verde, próximo ao alojamento.;",NA,"55628",auto,Magnoliopsida,NA,"2017","04","19",NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"155",2021-03-04 15:45:31-03,IF,SPSF,"17077",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,M.L.Kawasaki,J.B.Baitello,"595","1994","03","30",Brasil,Cunha,"Parque Estadual da Serra do Mar, núcleo Cunha",-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,SP,Magnoliophyta,Myrtales,América do Sul,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3,5 m frutos imaturos; GEOGRAFIA: Pedreira, solo arenoso, pedregoso e em alguns locais bastante úmido.;",NA,"38855",auto,Magnoliopsida,NA,"1998","01","30",NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"156",2021-03-04 15:45:31-03,IF,SPSF,"25436",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,NA,O.T. Aguiar,L.Rossi,"1010","1991","12","16",Brasil,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,SP,Magnoliophyta,Myrtales,América do Sul,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3 m, tronco com casca esfoliante, botões esverdeados; GEOGRAFIA: Mata de encosta&nf;Trilha em direção ao alto do maciço da Juréia.;",NA,"55628",auto,Magnoliopsida,NA,"2017","04","19",NA,NA,"35",São Paulo,SP,Sudeste
-46.727778,-23.946111,"177",2019-11-21 10:12:03-03,IBt,SP,"306980",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Kawasaki, ML","Godoy, SAP; Pereira, DL; Hoch, AM","383","1995","02","14",Brasil,São Paulo,"Parelheiros. Sítio à esquerda na Estrada Eng. Marsilac, sentido Eng. Marsilac. Interior da mata à esquerda da casa do sítio, após atravessar o córrego",-46.727778,-23.946111,"-46.727778","-23.946111",NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.743333,-23.991111,"178",2019-11-21 10:12:03-03,IBt,SP,"307148",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Kawasaki, ML","Ferreira, GMP; Garcia, RJF; Pimentel, CMA; Bellenzani, MLR","56","1996","03","28",Brasil,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Distrito de Marsilac. Trilha do Mirante",-46.743333,-23.991111,"-46.743333","-23.991111",NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"179",2019-11-21 10:12:03-03,IBt,SP,"238573",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Aguiar, OT","Barros, F","1827","1990","05","08",Brasil,Cananéia,"Ilha do Cardoso, Estrada para o Morro da captação",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,"Árvore ca. 15m alt., crescendo ma ransição entre mata de restinga e floresta de planície, frutos verde-claros até vermelhos",NA,"37574",auto,NA,NA,"1996","10","10",NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"180",2019-11-21 10:12:03-03,IBt,SP,"200833",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,NA,"Muniz, CFS","515","1983","12","14",Brasil,Cananéia,"Ilha do Cardoso, Morro Canjoca",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"181",2019-11-21 10:12:03-03,IBt,SP,"221382",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Aguiar, OT","Kirizawa, M; Sugiyama, M","2030","1988","05","17",Brasil,Cananéia,"Ilha do Cardoso, Morro Pedro Luiz, beira do rio Pedro Luiz",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,"Árvore tombada, frutos amarelos",NA,"37574",auto,NA,NA,"1996","10","10",NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"182",2019-11-21 10:12:03-03,IBt,SP,"247989",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Aguiar, OT","Barros, F","2244","1991","04","09",Brasil,Cananéia,"Ilha do Cardoso, Pico do Cardoso.",-47.9199981689453,-25.0100002288818,NA,NA,"840","840",NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,"2011","03","10",NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"183",2019-11-21 10:12:03-03,IBt,SP,"246339",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Aguiar, OT","Sugiyama, M; Corrêa, JA","861","1990","11","27",Brasil,Cananéia,"Ilha do Cardoso, Restinga do Pereirinha.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,"2011","03","10",NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"184",2019-11-21 10:12:03-03,IBt,SP,"307117",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Kawasaki, ML","Baitello, JB","595","1994","03","30",Brasil,Cunha,"Parque Estadual da Serra do Mar, pedreira e arredores, solo arenoso, pedregoso e alguns locais bastante úmido",-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,"Arvoreta 3,5m alt., frutos imaturos esverdeados",NA,"38855",auto,NA,NA,"1998",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"185",2019-11-21 10:12:03-03,IBt,SP,"293447",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Kawasaki, ML","Cordeiro, I; Nicolau, SA; Proença, SL; Rapini, A; Labiak Evangelista, P","1605","1995","12","11",Brasil,Iguape,"Estação Ecológica Juréia-Itatins, Margens do Rio Verde",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,SP029754,SP029754,São Paulo,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,"1996",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"186",2019-11-21 10:12:03-03,IBt,SP,"253065",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Kawasaki, ML","Nicolau, SA; Cordeiro, I; Rossi, L; Aragaki, S","254","1992","03","11",Brasil,Iguape,"Estação Ecológica Juréia-Itatins, Margens do Rio Verde, próximo ao alojamento",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,SP029755,SP029755,São Paulo,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,"1993",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"187",2019-11-21 10:12:03-03,IBt,SP,"251822",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Kawasaki, ML","Rossi, L; Cordeiro, I; Anunciação, EA; Costa, MP","1010","1991","12","16",Brasil,Iguape,"Estação Ecológica Juréia-Itatins, Trilha em direção ao alto do maciço da Juréia, mata de encosta",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,SP029756,SP029756,São Paulo,NA,NA,NA,NA,"Arvoreta ca. 3,0m alt., caule com casca esfoliante, botões esverdeados",NA,"55628",auto,NA,NA,"1993",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"188",2019-11-21 10:12:03-03,IBt,SP,"272387",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Kawasaki, ML","Catharino, ELM","360","1985","07","05",Brasil,Iguape,"Peropava, Fazenda Boa Vista",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,"1998",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"189",2019-11-21 10:12:03-03,IBt,SP,"80078",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Kawasaki, ML","Kuhlmann, M","4224","1957","07","19",Brasil,Salesópolis,"Boracéia, cabeceiras do rio Guaratuba",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,"1998",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"190",2019-11-21 10:12:03-03,IBt,SP,"80077",S,Plantae,Myrtaceae,Myrcia,dichrophylla,Myrcia dichrophylla,D.Legrand,"Kawasaki, ML","Kuhlmann, M","4229","1957","07","30",Brasil,Salesópolis,Estação Biológica de Boracéia,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,"1998",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
