X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,class,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3400001525879,-24.1100006103516,"5",2020-11-04 11:13:52-03,ESALQ,ESA,"44893",PreservedSpecimen,Plantae,Magnoliophyta,NA,Melastomataceae,Tibouchina,herincquiana,Tibouchina herincquiana,Cogn.,"Meyer, F.S.","Souza, J.P. ; Souza, V.C.","2008.0","1997","12","10",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA044893,ESA044893,NA,"2013","11","01","27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.32,-24.17,"57",2020-09-12 05:00:02-03,US,US,"2577489",PreservedSpecimen,Plantae,NA,Myrtales,Melastomataceae,Tibouchina,herincquiana,Tibouchina herincquiana,Cogn.,NA,"L. Smith, R. M. Klein & G. Hatschbach","14801","1965","1","18",South America - Neotropics,Brazil,Paraná,Jaguariaíva,"Fazenda Cajurú, source of Rio Cajurú",-49.32,-24.17,NA,NA,US01904324,US01904324_01 US01904324_02,Dicotyledonae,NA,NA,NA,NA,NA,NA,NA,"1000","1100",NA,NA,"1","35",São Paulo,SP,Sudeste
