X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.6875,-22.6875,"92",2021-02-08 11:07:02-03,UNESP-IBB,BOTU,"27602",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Lopes, J.C.","Baron, D.","2011","02","17",Brasil,São Paulo,São Bento do Sapucaí,NA,-45.6875,-22.6875,45°41'15w,22°41'15s,NA,NA,BOTU027602,BOTU027602,"6","2011",NA,NA,"Área de campo semi-aberto, com elevado número de plantas matrizes. Solo arenoso e úmido. Árvore de ca. 4m de altura, flores amarelas <ll>dwc_commonname:</ll> araticum-de-terra-fria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.417083,-22.956111,"93",2021-02-08 11:07:02-03,UNESP-IBB,BOTU,"27624",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Melo, R.S.","Galastri, N.A.","2011","10","13",Brasil,São Paulo,Botucatu,NA,-48.417083,-22.956111,"48°25'1,5w",22°57'22s,NA,NA,BOTU027624,BOTU027624,"10","2011","11",NA,"Árvore pequena; folhas alternas, elípticas, da superfície interna das pétalas avermelhada; frutos do tipo múltiplo sincarpo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.433333,-22.866667,"95",2021-02-08 11:07:02-03,UNESP-IBB,BOTU,"29290",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Mantovani, W.","Galhego, A.A.","1993","10","02",Brasil,São Paulo,Botucatu,NA,-48.433333,-22.866667,48°26'w,22°52's,NA,NA,BOTU029290,NA,31-b,"2013","08","15",Jardim Botânico UNESP Botucatu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6875,-22.6875,"96",2021-02-08 11:07:02-03,UNESP-IBB,BOTU,"27599",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Lopes, J.C.","Mantoan, L.P.B.","2011","02","18",Brasil,São Paulo,São Bento do Sapucaí,NA,-45.6875,-22.6875,45°41'15w,22°41'15s,NA,NA,BOTU027599,BOTU027599,"3","2011",NA,NA,"Área adjacente ao viveiro comercial de mudas frutíferas. Árvore de ca. 4m de altura, em estágio vegetativo. <ll>dwc_commonname:</ll> araticum-mirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6875,-22.6875,"98",2021-02-08 11:07:02-03,UNESP-IBB,BOTU,"27598",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Lopes, J.C.","Baron, D.","2011","02","18",Brasil,São Paulo,São Bento do Sapucaí,NA,-45.6875,-22.6875,45°41'15w,22°41'15s,NA,NA,BOTU027598,BOTU027598,"8","2011",NA,NA,"Área adjacente ao viveiro comercial de mudas frutíferas. Árvore de ca. 4m de altura, em estágio vegetativo. <ll>dwc_commonname:</ll> araticum-mirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.444722,-22.885833,"99",2021-02-08 11:07:02-03,UNESP-IBB,BOTU,"27603",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Lopes, J.C.","Baron, D.","2011","02","17",Brasil,São Paulo,São Bento do Sapucaí,NA,-48.444722,-22.885833,48°26'41w,22°53'09s,NA,NA,BOTU027603,BOTU027603,"7","2011",NA,NA,"Área de campo semi-aberto, com elevado número de plantas matrizes. Solo arenoso e úmido. Árvore de ca. 4m de altura, flores amarelas e frutos verdes imaturos. <ll>dwc_commonname:</ll> araticum-de-terra-fria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.45,-22.666667,"301",2020-02-08 09:42:40-03,NBC,NL-BOTANY,U.1085441,PreservedSpecimen,Plantae,Annonaceae,Rollinia,emarginata,Rollinia emarginata,Schltdl.,Lobao A,"Fiaschi P; et al.","2000","12","06",Brazil,São Paulo,NA,Brasil. São Paulo. Mun. Campos de Jordao. Parque Estadual de Campos de Jordao. Trilha Celestina. Interior de Floresta com Araucarias.,-45.45,-22.666667,"-45.45","-22.666667",NA,NA,NL-U1085441,NL-U1085441,NA,NA,NA,NA,<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1085441 target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NA,Southern America,NA,NA,NA,Magnoliales,NA,NA,Magnoliopsidae,U 0120731,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"319",2020-11-04 10:59:15-03,ESALQ,ESA,"25942",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,Schltdl.,"Lopes, J.C.","Rodrigues, R.R. et al.","1995","09","03",Brasil,São Paulo,Eldorado,NA,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,ESA025942,ESA025942,"176.0",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"38804",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"320",2020-11-04 10:59:15-03,ESALQ,ESA,"18407",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Lopes, J.C.","Barreto, K.D. et al.","1994","01","26",Brasil,São Paulo,Iporanga,NA,-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,ESA018407,ESA018407,"1884.0","2012",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"38740",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"330",2020-11-04 10:59:15-03,ESALQ,ESA,"103953",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,NA,"Lima, R.A.F.","Gorenstein, M.R.","2005","07","15",Brasil,São Paulo,Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,NA,ESA103953,NA,"21456.0","2014","08","30",NA,NA,NA,NA,NA,Magnoliophyta,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"331",2020-11-04 10:59:15-03,ESALQ,ESA,"103954",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,NA,"Durigan, G. & Franco, G.A.D.C.","Gorenstein, M.R.","2005","06","15",Brasil,São Paulo,Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,NA,ESA103954,ESA103954,"22391.0",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"332",2020-11-04 10:59:15-03,ESALQ,ESA,"18025",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,Schltdl.,"Lopes, J.C.","Tamashiro, J.Y. et al.","1994","09","29",Brasil,São Paulo,Itapeva,NA,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,ESA018025,ESA018025,"729.0","2009",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"42926",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"333",2020-11-04 10:59:15-03,ESALQ,ESA,"23276",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Lopes, J.C.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1994","02","04",Brasil,São Paulo,Piracicaba,Campus da ESALQ.,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA023276,ESA023276,"1970.0","2012",NA,NA,"Arvoreta, 3 m alt.; frutos imaturos verdes.",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"334",2020-11-04 10:59:15-03,ESALQ,ESA,"124269",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,NA,"Bettiol-Neto, J.","Ribeiro, L.P.","2011","02","04",Brasil,São Paulo,Jundiaí,IAC/APTA.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,ESA124269,NA,"16.0","2011","03","04",NA,NA,NA,NA,NA,Magnoliophyta,NA,"17840",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"335",2020-11-04 10:59:15-03,ESALQ,ESA,"25644",PreservedSpecimen,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, J.C.","Souza, V.C.; Rodrigues, R.R.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Farah, F.T.; Mazine, F.F.; Sanches, I.D.; Paiva, G.A.; L. M.Campos, Dias, A.S.; V.Pereira, Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","1995","09","04",Brasil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Arredores do alojamento e da Caverna do Diabo.",-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,ESA025644,ESA025644,"9142.0",NA,NA,NA,"Árvore, ca. 12 m alt.; flores creme. Beira de Mata Atlântica.",NA,NA,NA,NA,Magnoliophyta,NA,"38804",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"336",2020-11-04 10:59:15-03,ESALQ,ESA,"110095",PreservedSpecimen,Plantae,Annonaceae,Annona,neosalicifolia,Annona neosalicifolia,NA,NA,"Franco, G.A.D.C. ; Furlan, E.",NA,NA,NA,Brasil,São Paulo,Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,NA,ESA110095,ESA110095,"4635.0",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.47,-23.59,"352",2015-07-02 14:00:14-03,JBP,HPL,"8393",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,V.C. Souza,R. Tsuji,"2006","08","10",Brasil,SP,Campina do Monte Alegre,Coletado no Viveiro do Helton Muniz.,-48.47,-23.59,NA,NA,NA,NA,NA,NA,"1955","2011","03","07",NA,NA,NA,NA,NA,NA,NA,"15046",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.95,-23.08,"358",2015-07-02 14:00:15-03,JBP,HPL,"6418",S,Plantae,Annonaceae,Annona,rugulosa,Annona rugulosa,(Schltdl.) H. Rainer,V.C. Souza,H. Lorenzi,"2006","01","28",Brasil,SP,Louveira,Coletada na estação do Instituto Agrônomico de Campinas (IAC).,-46.95,-23.08,NA,NA,NA,NA,NA,NA,"6072","2011","03","07",NA,NA,NA,NA,NA,NA,NA,"8253",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"370",2019-02-15 11:32:50-02,IPA,IPA,"9296",S,Plantae,Annonaceae,Rollinia,emarginata,Rollinia emarginata,Schltdl.,Killip,"Pickel, B.","1941","10","23",Brasil,São Paulo,São Paulo,"Chácara dos Morrinhos, numa cerca(limite com Casa Vere).",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,IPA0009296,NA,"5455","1944","01",NA,Arvoreta. Flores amarelas.,NA,Southern America,NA,NA,Plantae,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"371",2019-02-15 11:32:50-02,IPA,IPA,"9297",S,Plantae,Annonaceae,Rollinia,emarginata,Rollinia emarginata,Schltdl.,"Maas, P.J.M.","Koscinski, M.","1937","09",NA,Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,IPA0009297,NA,s.n.,"2000",NA,NA,NA,NA,Southern America,NA,NA,Plantae,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.394722,-24.6475,"517",2019-08-20 10:02:39-03,UNICAMP,UEC,"88593",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Rodrigues, RR; Souza, VC; Souza, JP; Scalon, VR; Ivanauskas, NM; Arzolla, FARDP","1995","09","03",Brazil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo d, Trilha do rolado.",-48.394722,-24.6475,"-48.394722","-24.6475",NA,NA,UEC072905,UEC072905,"176","2009","02",NA,"flor, Árvore, 5m alt., flores amarelas; frutos imaturos verdes. Mata atlântica.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.080556,-23.523889,"518",2019-08-20 10:02:39-03,UNICAMP,UEC,"80514",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Cardoso-Leite, E; Oliveira, A","1994","01","17",Brazil,São Paulo,São Roque,Mata da Câmara.,-48.080556,-23.523889,"-48.080556","-23.523889",NA,NA,UEC072931,UEC072931,"309","2009","02",NA,"fruto, Mata mesófila semidecídua. 3,5m de altura.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.481389,-23.425,"519",2019-08-20 10:02:39-03,UNICAMP,UEC,"61344",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","1984",NA,NA,Brazil,São Paulo,Guarulhos,"Aeroporto Internacional de São Paulo, Sítio 40, nº 5192.",-46.481389,-23.425,"-46.481389","-23.425",NA,NA,UEC072927,UEC072927,"8191","2009","02",NA,"flor, Mata mesófila semidecídua. C/ flor.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.481389,-23.425,"522",2019-08-20 10:02:39-03,UNICAMP,UEC,"79122",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF",NA,NA,NA,Brazil,São Paulo,Guarulhos,"Aeroporto Internacional de São Paulo, Sítio - 98 Nº 8191.",-46.481389,-23.425,"-46.481389","-23.425",NA,NA,UEC072922,UEC072922,"1484","2009","02",NA,"fruto, Com fruto. Mata mesófila semidecídua.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"531",2019-08-20 10:02:39-03,UNICAMP,UEC,"33831",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Marcondes-Ferreira, W","1983","10","26",Brazil,São Paulo,Atibaia,"Beira da estrada, quase chegando em cima",-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,UEC072929,UEC072929,"15069","2009","02",NA,"flor, Árvore com mais ou menos 5m alt.",NA,NA,NA,NA,Magnoliopsida,NA,"21675",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"532",2019-08-20 10:02:39-03,UNICAMP,UEC,"80098",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Santin, DA","1993","05","27",Brazil,São Paulo,Campinas,"Cultivada no arboreto curva 05, rua 8 d",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC072899,UEC072899,"30192","2009","02",NA,"fruto, Árvore jovem com flor e fruto.",NA,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"533",2019-08-20 10:02:39-03,UNICAMP,UEC,"71630",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Santin, DA; Cielo-Filho, R","1995","10","05",Brazil,São Paulo,Campinas,Distrito de Barão Geraldo - Recanto Yara,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC072901,UEC072901,"32009","2009","02",NA,"flor, Área brejosa.",NA,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"534",2019-08-20 10:02:39-03,UNICAMP,UEC,"30575",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Leitão Filho, HF","1978","09","21",Brazil,São Paulo,Campinas,Fazenda Santa Elisa.,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC072915,UEC072915,"8417","2009","02",NA,"flor, Flores amarelas.",NA,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"535",2019-08-20 10:02:39-03,UNICAMP,UEC,"82420",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Santin, DA","1993","05","27",Brazil,São Paulo,Campinas,"UEC, Parque Ecológico - arboreto curva 5",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC072925,UEC072925,"30462","2009","02",NA,"fruto, Árvore jovem, cultivada no arboreto, com fruto.",NA,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1699981689453,-21.2800006866455,"536",2019-08-20 10:02:39-03,UNICAMP,UEC,"81755",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,NA,"Tozzi, AMGA; Sciamarelli, A","1994","11","10",Brazil,São Paulo,Cássia dos Coqueiros,"Cachoeira Itambé., Estrada para o mirante.",-47.1699981689453,-21.2800006866455,NA,NA,NA,NA,UEC072923,UEC072923,94-71,"2009","02","02","flor, Mata mesófila, arbusto, 1,5m, flores verdes amareladas.",NA,NA,NA,NA,Magnoliopsida,NA,"13265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"537",2019-08-20 10:02:39-03,UNICAMP,UEC,"76619",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Raines,"Lopes, JC","Souza, VC; Souza, JP; Rodrigues, RR; Scalon, VR; Ivanauskas, NM; Arzolla, FARDP","1995","09","04",Brazil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo d, Arredores do alojamento e da Caverna do Diabo.",-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,UEC072904,UEC072904,"9142","2009","02",NA,"Árvore, ca. 12m alt., flores creme. Beira de mata atlântica.",NA,NA,NA,NA,Magnoliopsida,NA,"38804",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
