X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.238899230957,-22.8805999755859,"40",2021-03-01 16:25:42-03,UNICAMP,UEC,"55755",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,"Meira Neto, JAA","Meira Neto, JAA","371","1989","03","20",Brazil,São Paulo,Águas de Santa Bárbara,Estado Ecológico de Santa Bárbara - Cerrado.,-49.238899230957,-22.8805999755859,NA,NA,NA,NA,"Arbusto com 0,8 metros.; Cerrado.",UEC132843,UEC132843,"1991","07",NA,Magnoliopsida,NA,NA,NA,"18363",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.238899230957,-22.8805999755859,"41",2021-03-01 16:25:42-03,UNICAMP,UEC,"55790",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,"Meira Neto, JAA","Meira Neto, JAA","354","1989","03","20",Brazil,São Paulo,Águas de Santa Bárbara,Estado Ecológico de Santa Bárbara. Cerrado.,-49.238899230957,-22.8805999755859,NA,NA,NA,NA,"Herva com flores brancas, anteras vinosas.; Cerrado.",UEC132844,UEC132844,"1991","07",NA,Magnoliopsida,NA,NA,NA,"18363",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"42",2021-03-01 16:25:42-03,UNICAMP,UEC,"740189",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,"Moraes, MD","Bertoncini, AP",s.n.,"1995","03","09",Brazil,São Paulo,Agudos,Fazenda da Cia e Cervejaria Brahma. Cerrado.,-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,"Arbusto, 1,0m alt., folhas membranáceas, folhas discolores, capítulos rosados.; Cerrado.",UEC132845,UEC132845,NA,NA,NA,Magnoliopsida,NA,NA,NA,"52219",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"43",2021-03-01 16:25:42-03,UNICAMP,UEC,"198533",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,"Venancio, NC","Fabricante, JR; Paschoal, MES","64","2002","05","17",Brazil,São Paulo,Agudos,Fazenda Monte Alegre.,-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,"Erva de 130cm de alt.; folhas cartáceas; inflorescência roxas; páleas castanhas.; Área em sucessão pós corte de Pinus, entorno de Floresta Estacional Semidecidual; amostrado n.582",UEC026543,UEC026543,"2009","04","23",Magnoliopsida,NA,NA,NA,"52219",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"44",2021-03-01 16:25:42-03,UNICAMP,UEC,"198540",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,"Venancio, NC","Fabricante, JR; Paschoal, MES","60","2002","05","13",Brazil,São Paulo,Agudos,Fazenda Monte Alegre.,-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,"Arbusto de 1,80m de altura; folhas cartáceas, inflorescência roxo claro; gineceu branco, páleas verdes.; Área em sucessão pós corte de Pinus, entorno de Floresta estacional semidecidual.",UEC026546,UEC026546,"2009","04","23",Magnoliopsida,NA,NA,NA,"52219",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"45",2021-03-01 16:25:42-03,UNICAMP,UEC,"198536",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,"Venancio, NC","Paschoal, MES","2486","2001","08","21",Brazil,São Paulo,Agudos,"Fazenda Monte Alegre, entorno da Mata da Copaíba.",-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,"Arbusto de 2m. de altura; inflorescência roxa, páleas castanhas; aquênios com papus acastanhado.; Área em sucessão pós corte de Pinus, entorno de Floresta Estacional Semidecidual.",UEC026539,UEC026539,"2009","04","23",Magnoliopsida,NA,NA,NA,"52219",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"46",2019-08-20 10:07:06-03,UNICAMP,UEC,"130510",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,NA,"Oliveira, VM; Verola, CF; Costa, IR","43","2003","04","12",Brazil,São Paulo,Assis,"Estrada Lutécia, Beira de Estrada",-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,"Planta herbácea, 1,6m, presença de botões e flores brancas com o ápice do estigma rosa",UEC131513,UEC131513,NA,NA,NA,Magnoliopsida,NA,NA,NA,"23972",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"47",2019-08-20 10:07:06-03,UNICAMP,UEC,"130502",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,NA,"Oliveira, VM; Verola, CF; Costa, IR","43","2003","04","12",Brazil,São Paulo,Assis,"Estrada Lutécia, Beira de Estrada",-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,"Planta herbácea, 1,6m, presença de botões e flores brancas com o ápice do estigma rosa",UEC131212,UEC131212,NA,NA,NA,Magnoliopsida,NA,NA,NA,"23972",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"48",2019-08-20 10:07:06-03,UNICAMP,UEC,"130496",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,NA,"Oliveira, VM; Verola, CF; Costa, IR","48","2003","04","12",Brazil,São Paulo,Assis,"Estrada Lutécia, Beira de Estrada",-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,"Planta herbácea, 1,6m, presença de botões e flores brancas com o ápice do estigma rosa",UEC131211,UEC131211,NA,NA,NA,Magnoliopsida,NA,NA,NA,"23972",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"49",2019-08-20 10:07:06-03,UNICAMP,UEC,"130506",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,NA,"Oliveira, VM; Verola, CF; Costa, IR","50","2003","04","13",Brazil,São Paulo,Assis,Trilha do Angico,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,"Planta herbácea, 2,5m, presença de botões, frutos e flores",UEC131515,UEC131515,NA,NA,NA,Magnoliopsida,NA,NA,NA,"23972",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"50",2021-03-01 16:25:42-03,UNICAMP,UEC,"198539",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,"Weiser, VL","Coral, DJ; et al.","12","2003","02","17",Brazil,São Paulo,Bauru,Jardim botânico.,-49.060001373291,-22.3099994659424,NA,NA,NA,NA,"Subarsbuto com 1,80m de altura, folhas de consistência membranáceas, flores senecentes secas, papus bege.; Cerrado",UEC026547,UEC026547,"2003","02","20",Magnoliopsida,NA,NA,NA,"29186",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.838028,-24.887389,"72",2019-08-16 08:38:33-03,UTFPR,HCF,"10702",S,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,(Less.) H. Robinson,J. Cordeiro,M.G. Caxambu,"4131","2012","04","30",Brasil,SP,Cananéia,Fazenda Aroeira - Arredores,-47.838028,-24.887389,"47°50'16,9 W","24°53'14,6 S","49","49","erva heliófita, ca. 1,80 m. Capítulos lilases.",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.838028,-24.887389,"88",2020-12-21 16:16:19-03,MBM,MBM,"382968",PreservedSpecimen,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,(Less.) H. Rob.,"Cordeiro, J.","Caxambu, M.G.","4131","2012","04","30",Brazil,São Paulo,Cananéia,Fazenda Aroiera,-47.838028,-24.887389,"-47.838028","-24.887389","49","49","Erva heliófita, ca. 1,8m. Capítulos lilases.; Floresta Ombrófila Densa Submontana. Relevo ondulado.",MBM382968,MBM382968,"2013",NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.6,-22.43333,"115",2009-10-24 06:29:00-02,MO,MOBOT,"3345621",PreservedSpecimen,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,H. Robinson,George Eiten|Liene T. Eiten|Itiriki Mimura,Eiten 5931,"1965","2","8",Brazil,São Paulo,NA,Município de Paraguacu Paulista: along road 5 km SW of center of city of PARAGUACU PAULISTA. Closed shrubby cerrado vegetation. Soil pH is 3-3 1/2. This cerrado said to have regenerated during the last 50 years from clear pasture. Every 3 or 4 years a grass fire sweeps through it.,-50.6,-22.43333,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,South America,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.518389,-23.358222,"118",2020-06-15 15:28:56-03,UNESP-RC,HRCB,"25497",PreservedSpecimen,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,"Dematteis, M.","Souza, V.C.","10663","1996","01","27",Brasil,São Paulo,Angatuba,NA,-48.518389,-23.358222,48º31'06.2W,"23º21'29,6S",NA,NA,"Arbusto ca. 1,6m altura, corola alvo-rosada. Prensado em álcool 70º.",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.57,-22.37,"123",2020-09-12 05:00:02-03,US,US,"2785589",PreservedSpecimen,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,(Less.) H. Rob.,NA,G. Eiten & L. T. Eiten,"5839","1965","2","6",Brazil,São Paulo,NA,Municipio de Paraguacu Paulista: 6 km north of city of Paraguacu Paulista,-50.57,-22.37,NA,NA,"500","550",NA,US01629452,US01629452_01,NA,NA,NA,NA,Asterales,South America - Neotropics,NA,NA,NA,Dicotyledonae,"1",NA,"35",São Paulo,SP,Sudeste
-50.6,-22.43,"125",2020-09-12 05:00:02-03,US,US,"2687392",PreservedSpecimen,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,(Less.) H. Rob.,NA,"G. Eiten, L. T. Eiten & I. Mimura","5931","1965","2","8",Brazil,São Paulo,NA,Municipio de Paraguacy Paulista: along road 5 km SW of Center of city of Paraguacu Paulista,-50.6,-22.43,NA,NA,"500",NA,NA,US01629457,US01629457_01,NA,NA,NA,NA,Asterales,South America - Neotropics,NA,NA,NA,Dicotyledonae,"1",NA,"35",São Paulo,SP,Sudeste
-50.57,-22.37,"126",2020-09-12 05:00:02-03,US,US,"2785590",PreservedSpecimen,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,(Less.) H. Rob.,NA,G. Eiten & L. T. Eiten,"5839","1965","2","6",Brazil,São Paulo,NA,Municipio de Paraguacu Paulista: 6 km north of city of Paraguacu Paulista,-50.57,-22.37,NA,NA,"500","550",NA,US01629455,US01629455_01,NA,NA,NA,NA,Asterales,South America - Neotropics,NA,NA,NA,Dicotyledonae,"1",NA,"35",São Paulo,SP,Sudeste
-50.566667,-22.366667,"148",2019-11-01 14:54:00-03,UnB,UB,"124522",PreservedSpecimen,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,(Less.) H.Rob.,NA,"Eiten, G; Eiten, LT","5839","1965","02","06",Brasil,São Paulo,Paraguaçu Paulista,6km north of city of Paraguaçu Paulista. At Forest Station.,-50.566667,-22.366667,"-50.566667","-22.366667","500","550","Petals, style & stigma white.; Shrub.; Soil light reddish-brown fine sand.",NA,NA,NA,NA,NA,Dicotyledoneae,NA,Southern America,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"153",2019-05-06 11:53:25-03,UFU,HUFU,"27746",S,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,(Less.) H.Rob.,"Nakajima, J.N.","Fabricante, J.R.; Paschoal, M.E.S.","64","2002","05","19",Brasil,São Paulo,Agudos,Fazenda Monte Alegre,-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,"Erva, ca. 1,3 m. Folhas cartáceas, inflorescências roxas, páleas castanhas.",HUFU00046805,HUFU00046805,"2016","03",NA,NA,NA,NA,NA,"52219",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"154",2019-05-06 11:53:25-03,UFU,HUFU,"27745",S,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,(Less.) H.Rob.,"Nakajima, J.N.","Fabricante, J.R.; Paschoal, M.E.S.","60","2002","05","13",Brasil,São Paulo,Agudos,Fazenda Monte Alegre,-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,"Arbusto, ca. 1,8 m. Folhas cartáceas, inflorescência roxo claro, gineceu branco e páleas verdes.",HUFU00046809,HUFU00046809,"2016","03",NA,NA,NA,NA,NA,"52219",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"156",2019-05-06 11:53:25-03,UFU,HUFU,"55341",S,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,(Less.) H.Rob.,"Nakajima, J.N.","Oliveira, R.S.; Alcantara, S.; Lobo, G.A.; Vasconcelos, A.R. & Machado, A.I.M.R.","34","2009","06","01",Brasil,São Paulo,Teodoro Sampaio,Parque Estadual do Morro do Diabo,-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,"Arbusto, ca. 1m.; Mata estacionak semidecidual. Arbusto, ca. 1m.",HUFU00046807,HUFU00046807,"2016","03",NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"157",2019-05-06 11:54:21-03,UFU,HUFU,"27747",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,"Nakajima, J.N.","Paschoal, M.E.S.; Destefaffani, A.C.","2237","2000","06","26",Brasil,São Paulo,Agudos,Fazenda Monte Alegre,-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,"Arbusto, ca. 1,5 m. Folhas membranáceas, botões florais fechados de corola roxa.; Borda da floresta Estacional Semidecidual - Mata da Copaíba.",HUFU00046811,HUFU00046811,"2016","03",NA,NA,NA,NA,NA,"52219",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"158",2019-05-06 11:54:21-03,UFU,HUFU,"27748",S,Plantae,Asteraceae,Vernonia,chamissonis,Vernonia chamissonis,Less.,"Nakajima, J.N.","Paschoal, M.E.S.","2486","2001","08","21",Brasil,São Paulo,Agudos,"Fazenda Monte Alegre, Mata da Copaíba.",-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,"Arbusto, ca. 2 m. Inflorescência roxa, páleas castanhas, aquênios com papus acastanhados.; Área de sucessão após corte de Pinus, entorno de Floresta Estacional Semidecidual.",HUFU00046806,HUFU00046806,"2016","03",NA,NA,NA,NA,NA,"52219",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.838028,-24.887389,"170",2018-10-03 21:33:12-03,UFMT,UFMT,"41276",S,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,(Less.) H.Rob.,"Cordeiro, I.","Caxambu, M.G.","4131","2012","04","30",Brasil,São Paulo,Cananéia,Fazenda Aroeira - Arredores,-47.838028,-24.887389,"-47.838028","-24.887389","49","49","Amostra retirada para Atlas Polínico; Erva heliófita, ca. 1,80 m, capítulos lilases; Relevo suave ondulado- vegetação floresta ombrófila densa submontana",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"172",2021-03-04 15:42:34-03,IF,SPSF,"27159",PreservedSpecimen,Plantae,Asteraceae,Lepidaploa,chamissonis,Lepidaploa chamissonis,((Less.)) (H.Rob.),B. Puglia,A.L.T.De Lucca,"190","1995","02","22",Brasil,SP,Teodoro Sampaio,P.E.Morro do Diabo,-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,"GEOGRAFIA: Trilha do Morro.;",NA,NA,"2018","08","15",Magnoliophyta,Asterales,América do Sul,NA,"54606",auto,Magnoliopsida,NA,NA,"35",São Paulo,SP,Sudeste
