X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,continentOcean,country,preparationType,occurrenceRemarks,barcode,imagecode,year,locality,minimumElevationInMeters,maximumElevationInMeters,month,day,stateProvince,county,decimalLongitude,decimalLatitude,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,infraspecificEpithet,class,typeStatus,relatedCatalogItem,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.6399993896484,-22.7199993133545,"209",2020-06-29 09:31:59-03,UFRRJ,RBR,"29171",S,Plantae,NA,NA,Rubiaceae,Melanopsidium,nigrum,Melanopsidium nigrum,Colla,D. Hottz,A. Puttemans,s.n.,NA,Brasil,NA,NA,RBR00029171,NA,"1906",NA,NA,NA,"12","00",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,"2007","11","26",NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1593",2019-11-01 15:08:50-03,UnB,UB,"166780",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Rubiaceae,Cinchona,pubescens,Cinchona pubescens,Vahl,"Hoehne, W","Hoehne, W",SPF14379,Southern America,Brasil,NA,Árvore. Flores róseas.,NA,NA,"1952",Butantan,NA,NA,"08","05",São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
