X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,occurrenceRemarks,recordNumber,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,infraspecificEpithet,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9239,-22.2161,"153",2021-03-15 16:37:00-03,NY,NYBG,"1181600",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,Disciplina Princípios e Métodos em Taxonomia Vegetal,"2003","09","19",Brazil,São Paulo,Brotas,Estação Ecologica de Itirapina.,-47.9239,-22.2161,NA,NA,NA,NA,NY01181600,NY01181600_01,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1386831' target='other'> <mi>dwc_moreinfo</mi></a>,"187",NA,South America,sheet,NA,Magnoliophyta,Malpighiales,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.99,-22.97,"162",2021-03-15 16:37:00-03,NY,NYBG,"528523",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,J. R. Pirani,NA,NA,NA,J. Semir,"1977","06","16",Brazil,São Paulo,Valinhos,Reserva Florestal de Valinhos,-46.99,-22.97,NA,NA,NA,NA,NY00528523,NY00528523_01,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131919' target='other'> <mi>dwc_moreinfo</mi></a>,"4916",NA,South America,sheet,NA,Magnoliophyta,Malpighiales,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0497,-23.5903,"165",2021-03-15 16:37:00-03,NY,NYBG,"528520",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,E. Giannotti,"1977","03","11",Brazil,São Paulo,Itapetininga,Estaçao Experimental de Itapetininga (Instituto Florestal),-48.0497,-23.5903,NA,NA,NA,NA,NY00528520,NY00528520_01,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131927' target='other'> <mi>dwc_moreinfo</mi></a>,"4570",NA,South America,sheet,NA,Magnoliophyta,Malpighiales,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.75,-22.7,"180",2021-03-15 16:37:00-03,NY,NYBG,"569648",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,"M. Groppo, Jr.",NA,NA,NA,"M. Groppo, Jr.","2001","08","25",Brazil,São Paulo,Amparo,Perto da estrada para Pinhalzinho,-46.75,-22.7,NA,NA,NA,NA,NY00569648,NY00569648_01,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131860' target='other'> <mi>dwc_moreinfo</mi></a>,"826",NA,South America,sheet,NA,Magnoliophyta,Malpighiales,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.433333,-22.866667,"216",2021-02-08 11:09:45-03,UNESP-IBB,BOTU,"29580",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,"Mantovani, W.","2013","08","15","Bignotto, R.B.","2005","07","18",Brasil,São Paulo,Botucatu,NA,-48.433333,-22.866667,48°26'w,22°52's,NA,NA,BOTU029580,NA,Jardim Botânico UNESP Botucatu,"414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.443333,-22.988889,"225",2021-02-08 11:09:45-03,UNESP-IBB,BOTU,"24308",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,"Campos, C.J.",NA,NA,NA,"Maroni, B.C.","2004","07","05",Brasil,São Paulo,Botucatu,Mata do Butignoli,-48.443333,-22.988889,48°26'36w,22°59'20s,NA,NA,BOTU024308,NA,"Cerrado; árvore com 5 m de altura, 25 cm de circunferência do tronco, frutos verdes","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.743056,-22.813889,"226",2021-02-08 11:09:45-03,UNESP-IBB,BOTU,"31093",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Tozin, L.R.S.","2014","11","25",Brasil,São Paulo,Pratânia,Fazenda Palmeira da Serra,-48.743056,-22.813889,48°44'35w,22°48'50s,NA,NA,BOTU031093,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.433333,-22.866667,"227",2021-02-08 11:09:45-03,UNESP-IBB,BOTU,"29288",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Bignotto, R.B.","2004","05","19",Brasil,São Paulo,Botucatu,NA,-48.433333,-22.866667,48°26'w,22°52's,NA,NA,BOTU029288,NA,"Árvore 10m, frutos amarelos esverdeados.; Coleção: Jardim Botânico UNESP Botucatu","307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.733333,-22.8,"229",2021-02-08 11:09:45-03,UNESP-IBB,BOTU,"27913",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,"Ishara, K.L.",NA,NA,NA,"Ishara, K.L.","2009","04","28",Brasil,São Paulo,Pratânia,Fazenda Palmeira da Serra,-48.733333,-22.8,48°44'w,22°48's,NA,NA,BOTU027913,NA,"Árvore 3m,flores amarelas","288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.433333,-22.866667,"234",2021-02-08 11:09:45-03,UNESP-IBB,BOTU,"29581",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,"Mantovani, W.","2013","08","15","Bignotto, R.B.","2005","07","18",Brasil,São Paulo,Botucatu,NA,-48.433333,-22.866667,48°26'w,22°52's,NA,NA,BOTU029581,NA,Jardim Botânico UNESP Botucatu,"426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.733333,-22.816667,"237",2021-02-18 09:29:32-03,UNESP-IBB,BOTU,"23606",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Ferreira, R.C.C.","1997","12","17",Brasil,São Paulo,Botucatu,NA,-49.733333,-22.816667,49° 44' w,22°49's,NA,NA,BOTU023606,NA,"Frutos verdes, globulosos e secos, revestidos por membrana vermelha.","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.833333,-23.016667,"238",2021-02-08 11:09:45-03,UNESP-IBB,BOTU,"33981",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Baill.,NA,NA,NA,NA,"Castro Matheus, L.","2019","03","28",Brasil,São Paulo,Botucatu,Jardim Botânico do IBB,-48.833333,-23.016667,48°49'60w,22°60'60s,NA,NA,BOTU033981,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.733333,-22.8,"239",2021-02-08 11:09:45-03,UNESP-IBB,BOTU,"27912",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,"Ishara, K.L.",NA,NA,NA,"Ishara, K.L.","2009","04","28",Brasil,São Paulo,Pratânia,Fazenda Palmeira da Serra,-48.733333,-22.8,48°44'w,22°48's,NA,NA,BOTU027912,NA,"Árvore 6,5m,flores amarelas, frutos verdes","290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.743278,-22.813944,"241",2021-02-08 11:09:45-03,UNESP-IBB,BOTU,"23502",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,"Campos, C.J.",NA,NA,NA,"Campos, C.J.","2002","07","18",Brasil,São Paulo,Pratânia,Reserva Particular,-48.743278,-22.813944,"48°44'35,8w","22°48'50,2s",NA,NA,BOTU023502,NA,"Cerrado; árvore, 8 m de altura, cerca de 20 cm de CAP, frutos verdes","93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.733333,-22.816667,"243",2021-02-18 09:29:32-03,UNESP-IBB,BOTU,"23605",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Ferreira, R.C.C.","1997","08","19",Brasil,São Paulo,Botucatu,NA,-49.733333,-22.816667,49° 44' w,22°49's,NA,NA,BOTU023605,NA,NA,"87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.433333,-22.866667,"245",2021-02-08 11:09:45-03,UNESP-IBB,BOTU,"29287",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Bignotto, R.B.","2003","11","18",Brasil,São Paulo,Botucatu,NA,-48.433333,-22.866667,48°26'w,22°52's,NA,NA,BOTU029287,NA,"Árvore 1m, frutos verdes.; Coleção: Jardim Botânico UNESP Botucatu","144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.433333,-22.866667,"246",2021-02-08 11:09:45-03,UNESP-IBB,BOTU,"29582",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Bignotto, R.B.","2005","07","18",Brasil,São Paulo,Botucatu,NA,-48.433333,-22.866667,48°26'w,22°52's,NA,NA,BOTU029582,NA,Jardim Botânico UNESP Botucatu,"459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.743056,-22.813889,"248",2021-02-08 11:08:34-03,UNESP-IBB,BOTU,"28927",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Oliveira, R.M.","2013","04","09",Brasil,São Paulo,Pratânia,Fazenda Palmeira da Serra,-48.743056,-22.813889,48°44'35w,22°48'50s,NA,NA,BOTU028927,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.434167,-22.872222,"249",2021-02-08 11:09:45-03,UNESP-IBB,BOTU,"30153",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Galhego, A.A.","1994","03","04",Brasil,São Paulo,Botucatu,NA,-48.434167,-22.872222,48°26'3w,22°52'20s,NA,NA,BOTU030153,NA,Jardim Botânico UNESP Botucatu,C04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.733333,-22.816667,"250",2021-02-18 09:29:32-03,UNESP-IBB,BOTU,"23607",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Ferreira, R.C.C.","1998","04","15",Brasil,São Paulo,Botucatu,NA,-49.733333,-22.816667,49° 44' w,22°49's,NA,NA,BOTU023607,NA,Botões amarelos.,"208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.916667,-22.916667,"251",2021-02-08 11:08:34-03,UNESP-IBB,BOTU,"30974",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Bicudo, L.R.H.","1996","11","07",Brasil,São Paulo,Botucatu,"Mata do Moro da Igreja de Santo Antonio Rubião, distrito de Rubião Júnior",-48.916667,-22.916667,48°55'w,22°55's,NA,NA,BOTU030974,NA,NA,"1865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.440278,-22.880556,"252",2021-01-06 11:42:41-03,UFPI-MRV,HDELTA,"5208",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Baill.,NA,NA,NA,NA,NA,"2018","04",NA,Brasil,São Paulo,Botucatu,NA,-48.440278,-22.880556,"48º26'25,00W","22°52'50,00S",NA,NA,HDELTA005208,NA,<ll>dwc_commonname:</ll> Pinha-do-brejo,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"268",2020-06-29 11:31:53-03,UFRJ,RFA,"36374",PreservedSpecimen,Plantae,Peraceae,Pera,obovata,Pera obovata,(Klotzsch) Baill.,W. Hoehne,NA,NA,NA,W. Hoehne,"1944","06","19",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,RFA23189,NA,"Árvore, flores amarelas cheirosas.",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"359",2021-03-30 12:46:37-03,EAO,IAN,"183251",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,"Cordeiro, I","1994","05","13","Souza, VC; Scaramuzza, CAM; Miyagi, PH","1993","04","21",Brasil,São Paulo,Itararé,Campo rupestre.,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,IAN183251,NA,"Arbusto, ca. 4m de altura, brácteas amarelas.","3267",NA,Southern America,NA,NA,Dicotiledônea,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"360",2021-03-30 12:46:37-03,EAO,IAN,"183246",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,"Scaramuzza, CAM","1995","02","15","Souza, VC; Sakuragui, CM; Scaramuzza, CAM","1993","02","19",Brasil,São Paulo,Itararé,"Fazenda Sta. Maria do Espinho. Córrego do Peão. Local pedregoso ao lado da cachoeira,",-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,IAN183246,NA,"Arbusto, 1,80m de altura; botões creme-esverdeados.","2409",NA,Southern America,NA,NA,Dicotiledônea,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"373",2020-01-20 14:40:27-03,UPM,MACK,"257",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott.) Bail.,R. Cielo Filho,"2005","05",NA,N. M. Ivanauskas,"2005","02","20",Brasil,SP,Caraguatatuba,Parque Estadual da Serra do Mar. Trilha da Poção,-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,NA,NA,"6041",NA,NA,NA,NA,NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"374",2020-01-20 14:40:27-03,UPM,MACK,"557",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,D. Sampaio,NA,NA,NA,A. C. V. Crestani,"2010","02","03",Brasil,SP,Peruíbe,Juréia,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,NA,NA,"103",NA,NA,NA,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"377",2020-01-20 14:40:47-03,UPM,MACK,"2447",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,R. J. F. Garcia,"2012","01","02",E. H. P. Barretto,"2009","11","19",Brasil,SP,Botucatu,NA,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"378",2020-01-20 14:40:47-03,UPM,MACK,"2442",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,R. J. F. Garcia,"2011","12","01",E. H. P. Barretto,"2009","11","19",Brasil,SP,Botucatu,NA,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"379",2020-01-20 14:40:27-03,UPM,MACK,"2638",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(scohtt) Baill.,M. Fascina,"2011","12",NA,E. Decont,"2009","11","19",Brasil,SP,Botucatu,Botucatu - Cerrado,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"380",2020-01-20 14:40:47-03,UPM,MACK,"2446",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,R. J. F. Garcia,"2012","01","02",R. P. S. Peña,"2005","04","23",Brasil,SP,Itanhaém,Bairro Anchieta,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,NA,NA,NA,"110",NA,NA,NA,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"381",2020-01-20 14:40:27-03,UPM,MACK,"833",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Camila; Eduardo; Rodrigo","2010","07","20",Brasil,SP,Peruíbe,Restinga alta.,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,NA,NA,s/n,NA,NA,NA,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"382",2020-01-20 14:40:27-03,UPM,MACK,"834",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Camila; Eduardo; Rodrigo","2010","07","25",Brasil,SP,Peruíbe,Restinga alta.,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,NA,NA,s/n,NA,NA,NA,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
