X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,individualCount,phylum,order,infraspecificEpithet,recordNumber,continentOcean,preparationType,coordinatePrecision,geoFlag,class,minimumElevationInMeters,maximumElevationInMeters,typeStatus,relatedCatalogItem,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.332289,-23.961956,"37",2015-02-26 09:30:53-03,NHMLondon,NHM-LONDON-BOT,BM000099507,S,Plantae,Orchidaceae,Cattleya,tigrina,Cattleya tigrina,Beer ex A.Rich.,"Cassio van den Berg; Universidade Estadual de Feira de Santana; b.1971; Van den Berg","2012","07",NA,Anon.,NA,NA,NA,Brasil,São Paulo,NA,NA,-46.332289,-23.961956,"-46.332289","-23.961956",NA,NA,NA,NA,NA,Asparagales,NA,S.N.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NHMUK:ecatalogue:2720193,"35",São Paulo,SP,Sudeste
-46.25,-23.9899997711182,"70",2019-11-21 10:12:59-03,IBt,SP,"32244",S,Plantae,Orchidaceae,Cattleya,tigrina,Cattleya tigrina,A.Rich.,"Mamede, MCH","2011","03",NA,"Gehrt, A",NA,NA,NA,Brasil,São Paulo,Guarujá,NA,-46.25,-23.9899997711182,NA,NA,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,"18989",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"71",2019-11-21 10:12:59-03,IBt,SP,"50004",S,Plantae,Orchidaceae,Cattleya,tigrina,Cattleya tigrina,A.Rich.,"Mamede, MCH","2011","03",NA,"Handro, O",NA,NA,NA,Brasil,São Paulo,Itanhaém,NA,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"72",2019-11-21 10:12:59-03,IBt,SP,"28075",S,Plantae,Orchidaceae,Cattleya,tigrina,Cattleya tigrina,A.Rich.,"Handro, O","1965","09",NA,"Edwall, G","1897","01",NA,Brasil,São Paulo,São Paulo,"Em cultivo da commissão, proc. do litoral.",-46.6300010681152,-23.5400009155273,NA,NA,NA,SP009493,SP009493,NA,NA,NA,NA,CGG3678,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
