X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,typeStatus,class,yearIdentified,monthIdentified,dayIdentified,previousCatalogNumber,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.245556,-23.223611,"13",2015-02-10 11:46:26-02,BM,SOLANACEAE_SOURCE_BR,"96267",O,Plantae,Magnoliophyta,Solanales,Solanaceae,Solanum,kleinii,Solanum kleinii,L.B.Sm. & Downs,"Knapp, S.","Barboza, G.E.; Filippa, E.M.; Gutierrez, M.A.","1620","2006","02","24",Southern America,Brazil,Santa Catarina,"a 4.9 km de la Prefectura Municipal Campo Alegre, 200 m de la Torre de alta tensión, a la izquierda de camino","960","960",NA,"arbusto o subarbusto de ca. 60 cm; frutos inmaturos verde claro-grisáceos; abunda en los bordes de un bosque de araucarias; en los bordes de un bosque de araucarias",BM001120398,NA,Campo Alegre,-49.245556,-23.223611,NA,Dicotyledoneae,"2014","01","01",NA,"-49.245556","-23.223611",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.616944,-22.733611,"25",2020-12-11 11:42:14-03,UFMG,BHCB,"152776",PreservedSpecimen,Plantae,Dicotyledon,NA,Solanaceae,Solanum,kleinii,Solanum kleinii,L.B.Sm. & Downs,NA,"Agra, MF; Bohs, LA; Giacomin, LL; Giudicelli, GC; Jorge, TB","7363","2011","05","02",Southern America,Brasil,São Paulo,"Parque Nacional da Serra da Bocaina, Just behind alojamento at entrance to park","1507","1507",NA,"Small tree ca. 3m tall. Fruits dark green, held upright when mature.; In light gap in forest.",BHCB020879,NA,São José do Barreiro,-44.616944,-22.733611,NA,NA,"2012","07","10",NA,"-44.616944","-22.733611",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.604444,-22.784722,"26",2020-12-11 11:42:14-03,UFMG,BHCB,"152792",PreservedSpecimen,Plantae,Dicotyledon,NA,Solanaceae,Solanum,kleinii,Solanum kleinii,L.B.Sm. & Downs,NA,"Agra, MF; Bohs, LA; Giacomin, LL; Giudicelli, GC; Jorge, TB","7382","2011","05","04",Southern America,Brasil,São Paulo,"Parque Nacional da Serra da Bocaina, Main road through park from entrance at alojamento past Fazenda das Posses. Turnoff on trail to Fazenda do Simeon","1198","1198",NA,"Shrub 2-3m tall. Fruits dark green, hanging down.; Sunny area at side of trail.",BHCB020878,NA,São José do Barreiro,-44.604444,-22.784722,NA,NA,"2012","07","10",NA,"-44.604444","-22.784722",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.245556,-23.223611,"37",2016-08-23 10:23:11-03,NHMLondon,NHM-LONDON-BOT,BM001120398,S,Plantae,Angiosperm,NA,Solanaceae,Solanum,kleinii,Solanum kleinii,L.B.Sm. & Downs,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","Gloria Estela Barboza; b.1959; Barboza; E.M. Filippa; M.A. Gutierrez","1620","2006","02","24",NA,Brasil,Santa Catarina,"a 4.9 km de la Prefectura Municipal Campo Alegre, 200 m de la Torre de alta tensión, a la izquierda",NA,NA,NA,NA,NA,NA,NA,-49.245556,-23.223611,NA,NA,"2014",NA,NA,NHMUK:ecatalogue:4341231,"-49.245556","-23.223611",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.95,-22.233333,"40",2015-02-26 09:30:59-03,NHMLondon,NHM-LONDON-BOT,USsmithlb7321,S,Plantae,Angiosperm,NA,Solanaceae,Solanum,kleinii,Solanum kleinii,L.B.Sm. & Downs,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",Anon.,S.N.,NA,NA,NA,NA,Brasil,Santa Catarina,NA,NA,NA,NA,NA,NA,NA,NA,-47.95,-22.233333,Holotype,NA,"2002","01","01",NHMUK:ecatalogue:4514347,"-47.95","-22.233333",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
