X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,decimalLongitude,decimalLatitude,imagecode,county,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,class,typeStatus,relatedCatalogItem,fieldNumber,individualCount,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"30",2020-11-04 11:19:20-03,ESALQ,ESA,"1932",PreservedSpecimen,Plantae,Magnoliophyta,NA,Santalaceae,Phoradendron,dipterum,Phoradendron dipterum,NA,"Caires, C.S.","Viegas, A.P.",NA,"1945","12","09",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,ESA001932,-47.060001373291,-22.8999996185303,ESA001932,Campinas,"23900",auto,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"40",2019-11-21 14:38:24-03,UFJF,CESJ,"933",PreservedSpecimen,Plantae,Angiosperma,NA,Loranthaceae,Phoradendron,dipterum,Phoradendron dipterum,Eichler,C.S. Caires,L. Krieger,CESJ933,"1942","12","01",América do Sul,Brasil,São Paulo,Santo Amaro,NA,NA,NA,"Parasita. Folhas verdes, caules quadrados, frutos brancos.",CESJ000933,-46.6300010681152,-23.5400009155273,NA,São Paulo,"53584",auto,"2009",NA,NA,"05","13",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"47",2021-03-01 16:33:03-03,UNICAMP,UEC,"50974",S,Plantae,Magnoliopsida,NA,Loranthaceae,Phoradendron,dipterum,Phoradendron dipterum,Eichler,"Sugiyama, M","Lombardi, JA","21054","1989","02","14",NA,Brazil,São Paulo,NA,NA,NA,NA,"Cerrado da Represa do Broa, sobre Anonna coriaceae. Folhas suculentas verdes. Frutos bagas brancas. Caule tetrá alado",UEC014887,-47.8199996948242,-22.25,UEC014887,Itirapina,"22843",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"61",2020-12-21 16:31:55-03,MBM,MBM,"144702",PreservedSpecimen,Plantae,NA,NA,Loranthaceae,Phoradendron,dipterum,Phoradendron dipterum,Eichler,"Kuijt, J.","Lombardi, J.A.","21054",NA,NA,NA,Southern America,Brazil,São Paulo,Itirapina,NA,NA,NA,NA,MBM144702,-47.8199996948242,-22.25,MBM144702,Itirapina,"22843",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9578,-22.4319,"195",2019-01-25 15:37:07-02,IAC,IAC,"7981",S,Plantae,NA,NA,Santalaceae,Phoradendron,dipterum,Phoradendron dipterum,Eichler,C.T. Rizzini,A.P. Viégas,s/nº,"1945","12","09",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,-46.9578,-22.4319,NA,Mogi Mirim,NA,NA,"1950","-46.9578","-22.4319","02","28",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9500007629395,-22.4300003051758,"237",2019-11-01 15:10:21-03,UnB,UB,"142886",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Santalaceae,Phoradendron,dipterum,Phoradendron dipterum,Eichler,"Caires, CS","Viegas, AP",ESA1932,"1945","12","09",Southern America,Brasil,São Paulo,NA,NA,NA,NA,Parasita.,NA,-46.9500007629395,-22.4300003051758,NA,Mogi Mirim,"19575",auto,"2009",NA,NA,"09","28",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9700012207031,-23.0300006866455,"240",2021-03-04 15:46:16-03,IF,SPSF,"32685",PreservedSpecimen,Plantae,Magnoliophyta,Santalales,Santalaceae,Phoradendron,dipterum,Phoradendron dipterum,Eichler,NA,J.R.Guillaumon,NA,"2003","11","02",América do Sul,Brasil,SP,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Parasita sobre árvore, frutos cor verde claro;",NA,-46.9700012207031,-23.0300006866455,NA,Vinhedo,"9595",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"286",2021-02-18 08:31:31-03,IBt,SP,"12807",S,Plantae,NA,NA,Santalaceae,Phoradendron,dipterum,Phoradendron dipterum,Eichler,NA,"Usteri, A",s.n.,"1907","02","03",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,-46.8800010681152,-23.1800003051758,NA,Jundiaí,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
