X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,minimumElevationInMeters,class,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,maximumElevationInMeters,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.0999984741211,-24.5200004577637,"5",2020-11-04 10:59:02-03,ESALQ,ESA,"25194",PreservedSpecimen,Plantae,Magnoliophyta,NA,Amaryllidaceae,Hippeastrum,reginae,Hippeastrum reginae,Herb.,"Rodrigues, R.R. et al.","216.0","1995","09","04",NA,Brasil,São Paulo,NA,NA,NA,ESA025194,ESA025194,"Dutilh, J.",Eldorado,-48.0999984741211,-24.5200004577637,"38804",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.64,-22.72,"6",2015-07-02 14:00:13-03,JBP,HPL,"319",S,Plantae,NA,NA,Amaryllidaceae,Hippeastrum,reginae,Hippeastrum reginae,Herb.,H. Lorenzi,"297","1993","09","02",NA,Brasil,SP,Cultivado como ornamental.,NA,NA,NA,NA,J.H.A. Dutilh,Piracicaba,-47.64,-22.72,"44778",auto,NA,NA,NA,NA,"2013","02","06",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.392083,-24.646639,"11",2021-03-01 16:18:54-03,UNICAMP,UEC,"170476",S,Plantae,Liliopsida,NA,Amaryllidaceae,Hippeastrum,reginae,Hippeastrum reginae,(L.) Herb.,"Dutilh, JHA",s.n.,"2001","07","03",NA,Brazil,São Paulo,NA,NA,Cultivado na beira da estrada.,UEC010280,UEC010280,NA,Eldorado,-48.392083,-24.646639,NA,NA,NA,NA,"-48.392083","-24.646639",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.469444,-24.6175,"12",2021-03-01 16:18:54-03,UNICAMP,UEC,"170476",S,Plantae,Liliopsida,NA,Amaryllidaceae,Hippeastrum,reginae,Hippeastrum reginae,(L.) Herb.,"Dutilh, JHA",s.n.,"2001","07","03",NA,Brazil,São Paulo,NA,NA,Cultivado na beira da estrada.,UEC010280,UEC010280,NA,Eldorado,-48.469444,-24.6175,NA,NA,NA,NA,"-48.469444","-24.6175",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6347,-24.3208,"54",2019-01-25 15:38:05-02,IAC,IAC,"31983",S,Plantae,NA,NA,Amaryllidaceae,Hippeastrum,reginae,Hippeastrum reginae,(L.) Herb.,A.F.C. Tombolato,"17100","1994","09","22",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,A.F.C. Tombolato,Juquiá,-47.6347,-24.3208,NA,NA,NA,NA,"-47.6347","-24.3208","1994","09","22",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
