X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,geoFlag,dayIdentified,typeStatus,verbatimLongitude,verbatimLatitude,class,order,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.3199996948242,-22.6800003051758,"32",2021-02-11 17:20:00-03,UFPR,UPCB,"71199",PreservedSpecimen,Plantae,NA,Melastomataceae,Miconia,goldenbergiana,Miconia goldenbergiana,Caddah,"Caddah, M.K.","2014",NA,"Polisel, R.T.","565","2008","03","28",NA,Brasil,São Paulo,Bananal,"Estação Ecológica de Bananal, ao longo da trilha para a Pedra Vermelha, em área de Floresta Ombrófila Densa (SAD, Zona 23K, 565027S, 7477778W, 1115m).",-44.3199996948242,-22.6800003051758,"26795",NA,NA,Arvoreta de 4m. Frutos imaturos verdes..,UPCB0015393,UPCB0015393,auto,NA,Paratype,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.333333,-22.833333,"51",2021-03-04 15:45:02-03,IF,SPSF,"33139",PreservedSpecimen,Plantae,Magnoliophyta,Melastomataceae,Miconia,goldenbergiana,Miconia goldenbergiana,Caddah,M.K.Caddah,"2014","02",F.T.Rocha & J.B.Baitello & O.T. Aguiar,"136","1998","09","29",América do Sul,Brasil,SP,Bananal,Estação Ecológica,-44.333333,-22.833333,NA,"1080","1150","COLETA: Arvoreta 2-3m de altura; frutos.&nf;Nome Popular - Cabuçu de Folha Miúda'.&nf;ESPÉCIE INÉDITA (in prep.); GEOGRAFIA: Trilha da Estação.;",NA,NA,NA,"12",NA,NA,NA,Magnoliopsida,Myrtales,"35",São Paulo,SP,Sudeste
-44.366111,-22.806389,"52",2021-03-04 15:45:02-03,IF,SPSF,"42235",PreservedSpecimen,Plantae,Magnoliophyta,Melastomataceae,Miconia,goldenbergiana,Miconia goldenbergiana,Caddah,M.K.Caddah,"2014","02",R.T. Polisel & N.M.Ivanauskas & R.P.S.Lattore & E.Rocha,"565","2008","03","28",América do Sul,Brasil,SP,Bananal,Estação Ecológica de Bananal,-44.366111,-22.806389,NA,"1115","1115","COLETA: Arvoreta de 4 m. Frutos imaturos verdes.&nf;Nome Popular - Cabuçu de Folha Miúda'.&nf;ESPÉCIE INÉDITA (in prep.); GEOGRAFIA: Ao longo da trilha para a Pedra Vermelha, em área de Floresta Ombrófila Densa.;",NA,NA,NA,"12",NA,NA,NA,Magnoliopsida,Myrtales,"35",São Paulo,SP,Sudeste
