X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,recordNumber,locality,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,phylum,order,typeStatus,continentOcean,preparationType,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,eventTime,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.481389,-22.691111,"483",2019-10-03 10:04:16-03,UFSCar,SORO,"4525",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,(O.Berg) D. Legrand & Kausel,NA,"Costa, C.B.; Fiaschi, P.; Konno, T.; Bitencourt, G.","2000","07","05",Brasil,São Paulo,Campos de Jordão,-45.481389,-22.691111,45°28'53W,22°41'28S,NA,NA,NA,NA,NA,"411","Parque Estadual do Campos de Jordão ca, 1500m, trilha do Rio Sapucaí. Floresta Ombrófila Mista",NA,NA,"Arbusto, ca. 1,5m alt., flores com estames alvos e pétalas róseas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"533",2021-03-04 15:45:29-03,IF,SPSF,"18125",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,((O.Berg) D.Legrand & Kausel),O.T.Aguiar,M.J.Robim & S.Aragaki,"1994","09","05",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"2016","05","10","793",Parque Estadual dos Mananciais,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata de Altitude&nf;Arbusto 70 cm altura; frutos imaturos verdes.;",Magnoliophyta,Myrtales,NA,América do Sul,NA,NA,"21048",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.483333,-22.7,"534",2021-03-04 15:45:29-03,IF,SPSF,"08062",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,((O.Berg) D.Legrand & Kausel),O.T.Aguiar,R.A.A.Barreto,"1981","08","18",Brasil,SP,Campos do Jordão,-45.483333,-22.7,NA,NA,NA,NA,"2016","06","13","159",NA,"1570","1570","COLETA: Arvoreta de aprox. 2m de altura; frutos verdes/roxos (escuro).; GEOGRAFIA: Floresta Ombrofila Mista.;",Magnoliophyta,Myrtales,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.45,-22.716667,"535",2021-03-04 15:45:29-03,IF,SPSF,"08064",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,((O.Berg) D.Legrand & Kausel),O.T.Aguiar,R.A.A.Barreto,"1980","11","21",Brasil,SP,Campos do Jordão,-45.45,-22.716667,NA,NA,NA,NA,"2016","06","13","213",NA,"1900","1900","COLETA: Planta de 3,5m de altura;botão verde.Frequência mediana. Árvore nº 10.; GEOGRAFIA: Floresta Nebular.;",Magnoliophyta,Myrtales,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"538",2021-03-04 15:45:29-03,IF,SPSF,"06318",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,((O.Berg) D.Legrand & Kausel),O.T.Aguiar,M.J.Robim,"1984","12","19",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"2016","05","10",NA,P.E. de Campos do Jordão,NA,NA,"COLETA: XLS: SPSFAntigo;",Magnoliophyta,Myrtales,NA,América do Sul,NA,NA,"21048",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"539",2021-03-04 15:45:29-03,IF,SPSF,"14914",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,((O.Berg) D.Legrand & Kausel),O.T.Aguiar,S.Xavier & E. Caetano,"1991","08","05",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"2016","05","11","208",P.E. de Campos do Jordão,NA,NA,"COLETA: XLS: SPSFAntigo;",Magnoliophyta,Myrtales,NA,América do Sul,NA,NA,"21048",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"540",2021-03-04 15:45:29-03,IF,SPSF,"37765",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,((O.Berg) D.Legrand & Kausel),O.T. Aguiar,R.T.Polisel & N.M.Ivanauskas & M.C.Assis & R.P.L.Santos,"2007","06","29",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"2007","10","08","307",Região do Cedro Vermelho,NA,NA,"COLETA: Arvoreta 2,5m, frutos maduros roxos.; GEOGRAFIA: Sub-bosque de um reflorestamento antigo de araucária, incendiado há 30 anos.;",Magnoliophyta,Myrtales,NA,América do Sul,NA,NA,"21048",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"659",2020-08-26 10:50:11-03,MCN-FZBRS,HAS,"76786",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,(O.Berg) D.Legrand & Kausel,"Molz, M.","Mattos, J.","1967","07",NA,Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,HAS0076786,NA,"2017","12",NA,"15018",Fazenda da Guarda,NA,NA,"na mata virgem; arbusto 1,5m alt.",Magnoliophyta,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"660",2020-08-26 10:50:11-03,MCN-FZBRS,HAS,"76585",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,(O.Berg) D.Legrand & Kausel,"Molz, M.","Mattos, J.",NA,NA,NA,Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,HAS0076585,NA,NA,NA,NA,"15018",Fazenda da Guarda,NA,NA,"na mata virgem; arbusto 1,5m alt.",Magnoliophyta,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"661",2020-08-26 10:50:11-03,MCN-FZBRS,HAS,"76703",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,(O.Berg) D.Legrand & Kausel,"Molz, M.","Mattos, J.","1984","12",NA,Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,HAS0076703,NA,NA,NA,NA,"28355",no parque estadual,NA,NA,"na mata; arbusto com ca. 2,5m",Magnoliophyta,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"662",2020-08-26 10:50:11-03,MCN-FZBRS,HAS,"76581",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,(O.Berg) D.Legrand & Kausel,"Molz, M.","Mattos, J.",NA,NA,NA,Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,HAS0076581,NA,NA,NA,NA,"28339",Parque Estadual,NA,NA,"na mata; arbusto 2m",Magnoliophyta,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"663",2020-08-26 10:50:10-03,MCN-FZBRS,HAS,"76551",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,(O.Berg) D.Legrand & Kausel,"Molz, M.","Mattos, J.",NA,NA,NA,Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,HAS0076551,NA,NA,NA,NA,"15843",Parque Estadual p. da Pedra chorona,NA,NA,"Na mata virgem. Arbusto com ca. De 2m de alt. Frutos maduros, negros, com ca. 6mm compr.",Magnoliophyta,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"664",2020-08-26 10:50:10-03,MCN-FZBRS,HAS,"76532",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,(O.Berg) D.Legrand & Kausel,"Molz, M.","Mattos, J.",NA,NA,NA,Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,HAS0076532,NA,NA,NA,NA,s.n.,"Campos de São Pedro, Fazenda Ventania, no Horto Florestal, rodovia Itararé-Bom sucesso.",NA,NA,"Mata; arv. ramosa; 3m alt.",Magnoliophyta,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"668",2019-11-21 10:11:46-03,IBt,SP,"118814",S,Plantae,Myrtaceae,Hexachlamys,handroi,Hexachlamys handroi,Mattos,"Mattos, J","Mattos, J","1966","09","30",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,SP020615,SP020615,"1971",NA,NA,"13900","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"669",2019-11-21 10:11:46-03,IBt,SP,"102925",S,Plantae,Myrtaceae,Hexachlamys,handroi,Hexachlamys handroi,Mattos,NA,"Mattos, JR","1966","12","27",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,SP057173,SP057173,"1968","01",NA,s.n.,"E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",NA,NA,"Na mata virgem, árvore com ca. de 6m de alt., frutos passados e roidos pelo roedores",NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.689998626709,-20.3500003814697,"672",2019-11-21 10:11:49-03,IBt,SP,"26853",S,Plantae,Myrtaceae,Luma,macromischa,Luma macromischa,Burret,"Burret, M","Loefgren, A","1896","12","22",Brasil,São Paulo,São Francisco,-50.689998626709,-20.3500003814697,NA,NA,SP001347,SP001347,"1941",NA,NA,CGG3552,Mata de Podocarpus,NA,NA,"Arbusto regular. Flores alvas, levemente róseas. Vulgarissima",NA,NA,Holotype,NA,NA,NA,"9856",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"673",2019-11-21 10:11:55-03,IBt,SP,"158045",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Landrum, LR","1977","12","05",Brasil,São Paulo,Campos do Jordão,-45.5,-22.75,"-45.5","-22.75",SP057627,SP057627,NA,NA,NA,"2811","Reserva Florestal. Forest of Araucaria, Podocarpus and Myrtaceae.","2000","2000",Sprouting tree growing in wet campo.,NA,NA,NA,NA,NA,regnelliana,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"674",2019-11-21 10:11:55-03,IBt,SP,"158049",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Landrum, LR","1977","12","05",Brasil,São Paulo,Campos do Jordão,-45.5,-22.75,"-45.5","-22.75",NA,NA,NA,NA,NA,"2828","Reserva Florestal. Forest of Araucaria, Podocarpus, and Myrtaceae. Along road and stream about 1-2km past administratiom and nursery into the Reserva.","1600","1600","Shrub 1,5m tall.",NA,NA,NA,NA,NA,regnelliana,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"675",2019-11-21 10:11:55-03,IBt,SP,"158061",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Landrum, LR","1977","12","05",Brasil,São Paulo,Campos do Jordão,-45.5,-22.75,"-45.5","-22.75",NA,NA,NA,NA,NA,"2826","Reserva Florestal, Forest of Araucaria, Podocarpus and Myrtaceae. Along road and stream about 1=2km past administratiom and nurdery into the Reserva.","1600","1600","Shrub 1,5m tall.",NA,NA,NA,NA,NA,regnelliana,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"676",2019-11-21 10:11:55-03,IBt,SP,"158064",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Landrum, LR","1977","12","05",Brasil,São Paulo,Campos do Jordão,-45.5,-22.75,"-45.5","-22.75",SP057626,SP057626,NA,NA,NA,"2827","Reserva Florestal de CAmpos do Jordão. Forest of Araucaria, Podocarpus and Myrtaceae. Along road and stream about 1-2km past administratiom and nursery into the Reserva.","1600","1600","Shrub 1,5m tall.",NA,NA,NA,NA,NA,regnelliana,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"682",2019-11-21 10:11:55-03,IBt,SP,"51698",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Kuhlmann, M","1949","11","25",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,SP057625,SP057625,NA,NA,NA,"2185",Fazenda da Guarda. Mata.,NA,NA,NA,NA,NA,NA,NA,NA,regnelliana,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"683",2019-11-21 10:11:55-03,IBt,SP,"101873",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Mattos, J; Mattos, N","1967","08","26",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,"15051","Fazenda da Guarda, Reserva florestal.",NA,NA,Numa capoeira. Arbusto 2m alt.,NA,NA,NA,NA,NA,regnelliana,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
