X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,infraspecificEpithet,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8899993896484,-22.0100002288818,"28",2020-11-04 11:03:56-03,ESALQ,ESA,"26760",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,linearifolia,Dyckia linearifolia,Baker,"Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac,M.S.; Zandoval, J.A.","9388.0","1995","11","10",NA,Brasil,São Paulo,São Carlos,BLOQUEADO,-47.8899993896484,-22.0100002288818,NA,NA,NA,"Erva; cálice e corola alaranjados.",ESA026760,ESA026760,"Forzza, R.C.",NA,NA,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"29",2020-11-04 11:03:56-03,ESALQ,ESA,"15218",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,linearifolia,Dyckia linearifolia,Baker,"Barreto, K.D. et al.","1339.0","1993","10","05",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,NA,NA,ESA015218,ESA015218,"Forzza, R.C.",NA,NA,NA,NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"30",2020-11-04 11:03:56-03,ESALQ,ESA,"11201",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,pseudococcinea,Dyckia pseudococcinea,L.B. Smith,"Bernacci, L.C. et al.","28400.0",NA,NA,NA,NA,Brasil,São Paulo,Atibaia,NA,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,ESA011201,ESA011201,NA,NA,NA,NA,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"31",2020-11-04 11:03:56-03,ESALQ,ESA,"26686",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Souza, V.C. et al.",NA,"1994","11","13",NA,Brasil,São Paulo,Bom Sucesso de Itararé,NA,-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,ESA026686,ESA026686,"Souza, V.C.",NA,NA,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"32",2020-11-04 11:03:56-03,ESALQ,ESA,"167",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Accorsi, W.R.",NA,"1939","10","30",NA,Brasil,São Paulo,Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,ESA000167,ESA000167,"Catharino, E.L.M.",NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"33",2020-11-04 11:03:56-03,ESALQ,ESA,"26616",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Souza, V.C. et al.","7028.0","1994","11","12",NA,Brasil,São Paulo,Itapeva,NA,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,ESA026616,ESA026616,"Scaramuzza, C.A.M.",NA,NA,NA,NA,NA,NA,"42926",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"34",2020-11-04 11:03:56-03,ESALQ,ESA,"24596",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,NA,"Souza, V.C. et al.","8862.0","1995","08","18",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA024596,ESA024596,"Souza, V.C.",NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"35",2020-11-04 11:03:56-03,ESALQ,ESA,"8936",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Scaramuzza, C.A.M. ; Souza, V.C.","496.0","1989","09","23",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA008936,ESA008936,"Wanderley, M.G.L.",NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"36",2020-11-04 11:03:56-03,ESALQ,ESA,"23176",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Barreto, K.D. et al.","3268.0","1994","11","24",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA023176,ESA023176,NA,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"37",2020-11-04 11:03:56-03,ESALQ,ESA,"11831",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Souza, V.C. et al.","4139.0","1993","09","06",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA011831,ESA011831,"Scaramuzza, C.A.M.",NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0200004577637,-24.4699993133545,"38",2020-11-04 10:55:09-03,ESALQ,ESA,"143557",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,NA,"Souza, V.C. & Colletta, G.D.","42533.0","2019","09","03",NA,Brasil,São Paulo,Barra do Chapéu,Serra dos Cristais. Campo de altitude.,-49.0200004577637,-24.4699993133545,NA,NA,NA,"Erva; flores laranja.",ESA143557,NA,"Souza, V.C.",NA,"2019","09","03",NA,NA,"23554",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"39",2020-11-04 11:03:56-03,ESALQ,ESA,"121484",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,NA,"Souza, V.C.","33220.0","2008","09","01",NA,Brasil,São Paulo,Bom Sucesso de Itararé,Ventania. Campo de altitude.,-49.1399993896484,-24.3099994659424,NA,NA,NA,"Planta rupícola; flores laranja.",ESA121484,ESA121484,"Souza, V.C.",NA,"2008","09","15","-49,151,389","-24,269,722","14955",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"40",2020-11-04 11:03:56-03,ESALQ,ESA,"8935",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Scaramuzza, C.A.M. ; Souza, V.C.","477.0","1989","09","23",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA008935,ESA008935,"Wanderley, M.G.L.",NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"41",2020-11-04 11:03:56-03,ESALQ,ESA,"21305",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Souza, V.C. et al.","7028.0","1994","11","12",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA021305,ESA021305,"Scaramuzza, C.A.M.",NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"42",2021-01-14 15:25:52-03,MN,R,"32477",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Dyckia,pseudococcinea,Dyckia pseudococcinea,L.B. Sm.,"Foster, M.B. 348; Foster, R.",NA,"1939","08","15",NA,Brasil,São Paulo,Atibaia,NA,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,R010005713,NA,"Smith, L.B.",NA,"1951","09",NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4099998474121,-23.4899997711182,"49",2021-01-14 15:25:52-03,MN,R,"197304",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Emmerich, M.","2907","1966","09","13",NA,Brasil,São Paulo,Angatuba,NA,-48.4099998474121,-23.4899997711182,NA,NA,NA,NA,"R010005702,R010059336",NA,"Emmerich, M.",NA,"1966","11","10",NA,NA,"29114",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"57",2019-02-15 11:35:36-02,IPA,IPA,"9124",S,Plantae,Plantae,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Pickel, B.","5479","1941","11","10",Southern America,Brasil,São Paulo,São Paulo,Bosque. Terrestre em campo alto.,-46.6300010681152,-23.5400009155273,NA,NA,NA,Flores e infl. vermelhas.,IPA0009124,NA,Andrade-Lima,NA,"1964","01","13",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"61",2019-11-21 14:32:46-03,UFJF,CESJ,"182",PreservedSpecimen,Plantae,Angiosperma,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,L. Krieger,CESJ182,"1942","06","27",América do Sul,Brasil,São Paulo,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,CESJ000182,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-23.45,"64",2021-03-01 16:19:02-03,UNICAMP,UEC,"43090",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,linearifolia,Dyckia linearifolia,Baker,"Ratter, JA; Argent, GCG","4937","1983","11","21",NA,Brazil,São Paulo,Angatuba,Floresta de Angatuba. Instituto Florestal de São Paulo.,-48.416667,-23.45,NA,NA,NA,"Inflorescense to 70 cm. Rachis red. Fowers bright orange, paler at the base of the calyx.; In cerrado.",UEC005051,UEC005051,"Forzza, RC",NA,"1998","03",NA,"-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.238899230957,-22.8805999755859,"66",2021-03-01 16:19:02-03,UNICAMP,UEC,"55543",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,linearifolia,Dyckia linearifolia,Baker,"Meira Neto, JAA; Martins, E; Martinez, F; Siqueira","650","1990","10","09",NA,Brazil,São Paulo,Águas de Santa Bárbara,Estado Ecológico de Santa Bárbara.,-49.238899230957,-22.8805999755859,NA,NA,NA,"Flores alaranjadas, vivas.; Cerrado. Em campo sujo.",UEC043691,UEC043691,"Forzza, RC",NA,"1998","03",NA,NA,NA,"18363",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"67",2021-03-01 16:19:02-03,UNICAMP,UEC,"69624",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,linearifolia,Dyckia linearifolia,Baker,"Goldenberg, R","2","1994","07",NA,NA,Brazil,São Paulo,Itirapina,Cerrado da Graúna.,-47.8199996948242,-22.25,NA,NA,NA,Planta rizomatosa. Flores com cálice cor de laranja. Corola avermelhada e estames amarelos. Cerca de um mês após fogo.,UEC005054,UEC005054,"Forzza, RC",NA,"1998","03",NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"68",2019-08-20 09:59:13-03,UNICAMP,UEC,"6834",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,linearifolia,Dyckia linearifolia,Baker,"Leitão Filho, HF; Semir, J; Tamashiro, JY; Yamamoto, K; Monteiro, R; Ramos, MEM","6092","1977","10","20",NA,Brazil,São Paulo,Mogi Guaçu,"Estação Biológica de Mogi Guaçu, (faz. Campininha)",-46.9421997070312,-22.372200012207,NA,NA,NA,"flor, Herbáceo, flores coral. Cerrado-cerradão.",UEC005049,UEC005049,"Wanderley, MDGL",NA,"1981","02",NA,NA,NA,"39309",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"69",2021-03-01 16:19:02-03,UNICAMP,UEC,"25425",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,linearifolia,Dyckia linearifolia,Baker,"Semir, J; Cruz, ND; Felippe, GM","11570","1980","10","01",NA,Brazil,São Paulo,São Carlos,Fazenda da Broa.,-47.8899993896484,-22.0100002288818,NA,NA,NA,Herbácea. Flores alaranjadas.,UEC005052,UEC005052,"Forzza, RC",NA,"1998","03",NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.271667,-24.240833,"70",2021-02-12 10:02:12-03,UNICAMP,UEC,"76537",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Souza, VC; Souza, JP; Scalon, VR; Wongtschowski, M; Sanches, CD; Sakuragui, CM","8862","1995","08","18",NA,Brazil,São Paulo,Itararé,Fazenda Ibiti (RIPASA),-49.271667,-24.240833,NA,NA,NA,"flor, Erva; flores alaranjadas. Campo rupestre.",UEC075948,UEC075948,"Souza, VC",NA,"1995","09",NA,"-49.271667","-24.240833",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"72",2021-03-01 16:19:02-03,UNICAMP,UEC,"62922",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Bernacci, LC","28400",NA,NA,NA,NA,Brazil,São Paulo,Atibaia,Parque Municipal da Grota Funda.,-46.5499992370605,-23.1100006103516,"900","1400",NA,"Erva rupícola, rosetada. Cerca de 20-30 m de altura. Folhas de coloração acinzentada muito coriáceas e espinhos duros. Flores alaranjadas. Ocorrente na Pedra Grande, lageado grande e exposto.; Mata Mesófila de Altitude com afloramentos",UEC005046,UEC005046,"Santos-Silva, F",NA,"2016","02","24",NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"73",2021-03-01 16:19:02-03,UNICAMP,UEC,"48721",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Hutchison, PC; Páffaro, JL","8948","1985","08","22",NA,Brazil,São Paulo,Atibaia,"Pedra Grande summit, common on granite slopes overlooking town.",-46.5499992370605,-23.1100006103516,NA,NA,NA,"Leaves cinereus below and / orglabrous above, aspect green to white. Flowers orange.",UEC005045,UEC005045,"Santos-Silva, F",NA,"2016","02","24",NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"74",2021-03-01 16:19:02-03,UNICAMP,UEC,"90431",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Tozzi, AMGA; Altino, AH; Veríssimo, RV; Javaroni, E; Rigo, CR; Tomé, D; Stukart, G","9742","1997","05","07",NA,Brazil,São Paulo,Atibaia,Topo da Pedra Grande.,-46.5499992370605,-23.1100006103516,NA,NA,NA,Sobre rocha. Erva.,UEC043694,UEC043694,NA,NA,NA,NA,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"75",2021-03-01 16:19:02-03,UNICAMP,UEC,"48774",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Hutchison, PC; Matthes, LAF","9060","1985","08","28",NA,Brazil,São Paulo,Itararé,Serra das Almas at the talc plant near the field station of the Inst. Agron. Campinas.,-49.3400001525879,-24.1100006103516,"1000","1000",NA,"In grass, mostly. Flowers orange.",UEC043693,UEC043693,"Forzza, RC",NA,"1998","03",NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"143",2020-06-15 15:29:40-03,UNESP-RC,HRCB,"43583",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,Disciplina Princípios e métodos em Taxonomia Vegetal,"227","2003","09","18",NA,Brasil,São Paulo,Brotas,Estação Ecológica de Itirapina,-48.1199989318848,-22.2800006866455,NA,NA,NA,"Herbácea. Com 1,2 m de alt. Cálice e corola cor laranja. Inflorescência co. 0,8m de alt. Sem frutos.",NA,NA,"Forzza, R.C.",NA,"2012",NA,NA,NA,NA,"26585",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"144",2020-06-15 15:29:40-03,UNESP-RC,HRCB,"27012",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Assis, M.A.","1057","1997","10","10",NA,Brasil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,NA,"Erva, flores alaranjadas.",NA,NA,"Tannus, J.L.S.",NA,"2004","08",NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"145",2020-06-15 15:29:40-03,UNESP-RC,HRCB,"35622",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Assis, M.A.","1513","2001","09","26",NA,Brasil,São Paulo,Itirapina,Estação Ecológica de Itirapina,-47.8199996948242,-22.25,NA,NA,NA,"Erva terrestre, ca. 0,5m, flores laranjas, frutos castanhos.",NA,NA,"Tannus, J.L.S.",NA,"2004","08",NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"146",2020-06-15 15:29:40-03,UNESP-RC,HRCB,"48790",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Dyckia,tuberosa,Dyckia tuberosa,(Vell.) Beer,"Proença, S.L.","231","2004","10","01",NA,Brasil,São Paulo,Pirassununga,"USP, campus de Pirassununga",-47.4199981689453,-21.9899997711182,NA,NA,NA,"Terrestre, escapo ca 97,5cm compr., cor vinho e brácteas verdes. Ráque laranja-avermelhada, flores laranjas e anteras amarelas. Infloescência ca. 30cm compr.",NA,NA,"Proença, S.L.",NA,"2004","10","01",NA,NA,"24621",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1194,-22.1883,"174",2020-09-12 05:00:02-03,US,US,"2371201",PreservedSpecimen,Plantae,NA,Bromeliales,Bromeliaceae,Dyckia,linearifolia,Dyckia linearifolia,Baker,G. Eiten & L. T. Eiten,"2396","1960","9","23",South America - Neotropics,Brazil,São Paulo,Mogi Guaçu,"Campos das Sete Lagôas. Fazenda Campininha, just north of Riooji-Guaçu. 5,3 km NNW of Padua Sales. About 27 km NW of city of Moji-Mirim",-47.1194,-22.1883,"575","650",NA,NA,US01935376,US01935376_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monocotyledonae,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
