X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,county,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,typeStatus,fieldNumber,individualCount,class,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.893222,-22.442056,"10",2021-03-01 16:39:34-03,UNICAMP,UEC,"175517",S,Plantae,Magnoliopsida,NA,Rubiaceae,Hindsia,glabra,Hindsia glabra,K.Schum.,"Meireles, LD","Meireles, LD; Nunes, JA; Neto, JOC","3131","2007","04","24",NA,Brazil,Minas Gerais,"Serra fina, Pedra da Mina,",-44.893222,-22.442056,NA,NA,NA,"Arbusto, cc. 30cm, flor violeta.",UEC021339,UEC021339,Passa Quatro,NA,NA,"2009","-44.893222","-22.442056",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.823611,-22.433056,"13",2020-12-21 16:43:28-03,MBM,MBM,"406601",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Hindsia,glabra,Hindsia glabra,K. Schum.,"Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","958","2016","09","05",Southern America,Brazil,São Paulo,"Serra Fina, região da Pedra da Mina",-44.823611,-22.433056,"2480","2480",NA,"Arvoreta 1 m alt; botões e flores azuladas; fisionomia herbáceo-arbustiva de encosta rochosa.; Refúgio Vegetacional Altomontano.",MBM406601,MBM406601,Queluz,NA,NA,"2016","-44.823611","-22.433056","09","14",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.823611,-22.432778,"17",2021-02-11 17:21:33-03,UFPR,UPCB,"89881",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Hindsia,glabra,Hindsia glabra,K.Schum.,"Völtz, R.R.","Völtz, R.R. | Brotto, M.L.","958","2016","09","05",NA,Brasil,São Paulo,"Serra Fina, região da Pedra da Mina",-44.823611,-22.432778,"2480","2480",NA,"Arvoreta 1 m alt; botões e flores azuladas; fisionomia herbáceo-arbustiva de encosta rochosa..",UPCB0028250,UPCB0028250,Queluz,NA,NA,"2016","-44.823611","-22.432778","09",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8236,-22.433,"24",2019-12-09 17:30:51-03,UFPR,EFC,"15281",PreservedSpecimen,Plantae,NA,NA,Rubiaceae,Hindsia,glabra,Hindsia glabra,K.Schum.,"Völtz, R.R.","Völtz, R.R.; Brotto, M.L.","958","2016","09","05",NA,Brasil,São Paulo,"Serra Fina, região da Pedra da Mina",-44.8236,-22.433,"2480","2480",NA,"Arvoreta 1 m alt; botões e flores azuladas; fisionomia herbáceo-arbustiva de encosta rochosa.",EFC015281,NA,Queluz,NA,NA,"2016","-44.8236","-22.4330","09","14",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
