X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,typeStatus,recordNumber,imagecode,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,infraspecificEpithet,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,class,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,relatedCatalogItem,dayIdentified,individualCount,eventTime,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.4700012207031,-20.25,"68",2020-11-04 11:01:55-03,ESALQ,ESA,"101634",PreservedSpecimen,Plantae,Asteraceae,Lychnophora,ericoides,Lychnophora ericoides,"Amaral, M.C.E.","1997","04","20",NA,Brasil,NA,NA,NA,ESA101634,Magnoliophyta,NA,NA,NA,NA,ESA101634,"Semir, J.",São Paulo,Pedregulho,NA,-47.4700012207031,-20.25,NA,NA,NA,"27552",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"178",2021-03-01 16:24:32-03,UNICAMP,UEC,"100267",S,Plantae,Asteraceae,Lychnophora,ericoides,Lychnophora ericoides,"Amaral, MCE; Arantes, AA; Belinello, R; et al.","1997","04","20",NA,Brazil,NA,NA,"Campo rupestre, Cerrado ao lado da Represa de Furnas.",UEC189488,Magnoliopsida,NA,Mart.,NA,"9795",UEC189488,"Semir, J; Monge, M",São Paulo,Pedregulho,Distrito Estreito.,-47.4700012207031,-20.25,NA,NA,NA,"27552",auto,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"179",2021-03-01 16:24:33-03,UNICAMP,UEC,"79653",S,Plantae,Asteraceae,Lychnophora,ericoides,Lychnophora ericoides,"Marcondes-Ferreira, W; Belinello, R","1996","01","18",NA,Brazil,NA,NA,"Arbusto, ca. 1,8 m; flores lilás-azuladas, algimas quase brancas.; Campo rupestre, solo arenoso e afloramento de quartzito.",UEC124985,Magnoliopsida,NA,Mart.,NA,"1259",UEC124985,"Semir, J; Monge, M",São Paulo,Pedregulho,"Estreito, Fazenda 3 Irmãos.",-47.4700012207031,-20.25,NA,NA,NA,"27552",auto,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"180",2021-03-01 16:24:33-03,UNICAMP,UEC,"84706",S,Plantae,Asteraceae,Lychnophora,ericoides,Lychnophora ericoides,"Marcondes-Ferreira, W; Belinello, R","1996","01","18",NA,Brazil,NA,NA,"Arbusto, ca. 1,8 m; flores lilás-azuladas, algimas quase brancas.; Campo rupestre, solo arenoso e afloramento de quartzito.",UEC121873,Magnoliopsida,NA,Mart.,NA,"1259",UEC121873,"Semir, J; Monge, M",São Paulo,Pedregulho,"Estreito, Fazenda 3 Irmãos.",-47.4700012207031,-20.25,NA,NA,NA,"27552",auto,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"181",2021-03-01 16:24:33-03,UNICAMP,UEC,"84707",S,Plantae,Asteraceae,Lychnophora,ericoides,Lychnophora ericoides,"Marcondes-Ferreira, W; Belinello, R","1996","01","18",NA,Brazil,NA,NA,"Arbusto ca. 1,5 m; flores lilás.; Campo rupestre, solo arenoso e afloramento de quartzito.",UEC124995,Magnoliopsida,NA,Mart.,NA,"1260",UEC124995,"Semir, J",São Paulo,Pedregulho,"Estreito, Fazenda Três Irmãos.",-47.4700012207031,-20.25,NA,NA,NA,"27552",auto,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"182",2021-03-01 16:24:33-03,UNICAMP,UEC,"79654",S,Plantae,Asteraceae,Lychnophora,ericoides,Lychnophora ericoides,"Marcondes-Ferreira, W; Belinello, R","1996","01","18",NA,Brazil,NA,NA,"Arbusto ca. 1,5 m; flores lilás.; Campo rupestre, solo arenoso e afloramento de quartzito.",UEC121874,Magnoliopsida,NA,Mart.,NA,"1260",UEC121874,"Semir, J",São Paulo,Pedregulho,"Estreito, Fazenda Três Irmãos.",-47.4700012207031,-20.25,NA,NA,NA,"27552",auto,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"183",2021-03-01 16:24:32-03,UNICAMP,UEC,"74149",S,Plantae,Asteraceae,Lychnophora,ericoides,Lychnophora ericoides,"Marcondes-Ferreira, W; Mello, ALA; Torres Jr, AH; Venturi, LL; Domingues, MR","1995","07","12",NA,Brazil,NA,NA,"Arbusto até ca. 2,5 m, com frutos com papus creme.; Campo rupestre com alguns arbustos e arvoretas e bastante Vellozias.",UEC124986,Magnoliopsida,NA,Mart.,NA,"1220",UEC124986,"Semir, J; Monge, M",São Paulo,Pedregulho,"Estreito, Perto da Fazenda 3 Irmãos.",-47.4700012207031,-20.25,NA,NA,NA,"27552",auto,NA,"2010","06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"184",2021-03-01 16:24:32-03,UNICAMP,UEC,"128437",S,Plantae,Asteraceae,Lychnophora,ericoides,Lychnophora ericoides,"Marcondes-Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1997","11","05",NA,Brazil,NA,NA,"Arbusto ca. 1,5 m, flores lavanda.; Campo rupestre.",UEC121827,Magnoliopsida,NA,Mart.,NA,"1490",UEC121827,"Semir, J; Monge, M",São Paulo,Pedregulho,"Estreito, Perto da Fazenda 3 Irmãos.",-47.4700012207031,-20.25,NA,NA,NA,"27552",auto,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"377",2015-08-20 11:24:18-03,CPQBA,CPMA,"2052",S,Plantae,Asteraceae¹,Lychnophora,ericoides,Lychnophora ericoides,Glin & Ilio,"2007","05","22",NA,Brasil,NA,NA,NA,NA,Magnoliophyta,Asterales,NA,NA,NA,NA,NA,São Paulo,Botucatu,UNESP,-48.439998626709,-22.8799991607666,NA,NA,NA,"40412",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,CPQBA,NA,"35",São Paulo,SP,Sudeste
