X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,coordinatePrecision,geoFlag,class,relationshipType,relatedCatalogItem,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.55,-24.7167,"49",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0060697,PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"M.L. Kawasaki, 1993.","C. Lohmann; D.F. Ferreira, L. Rossi, S.A. Nicolau","35","1992","6","24",Brazil,Sao Paulo,Iguape,Trilha para Figueira.,-47.55,-24.7167,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvoreta, 6m alto; frutos verdes, receptaculos vinaceos.",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55,-24.7167,"50",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0060686,PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"M.L. Kawasaki, 1993.","S. Aragaki; I. Cordeiro, L. Rossi, S.A. Nicolau","9","1992","3","12",Brazil,Sao Paulo,Iguape,Margems do Rio Verde.,-47.55,-24.7167,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore ca. 15m alto; inflorescencias, apice dos ramos e nervura central das folhas ferrugineas.",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.313889,-23.781111,"54",2015-04-17 13:42:07-03,ASU,ASU-PLANTS,ASU0082985,PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha nothorufa,(Legrand) Landrum,NA,"Sao Paulo; Santo Andre","3046",NA,NA,NA,Brazil,Sao Paulo,NA,"Paranapiacaba, reserva Biologica do Alto da Serra de Paranapiacaba, casa do senhor Vitor, trilha 1, na subida do primeiro morro, a beira do vale do rio Mogi. Floresta ombrofila densa",-46.313889,-23.781111,NA,NA,"821",NA,"Arvoreta de altura, caule pouco rugoso negro, botoes florais marrons",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,nothorufa,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55,-24.7167,"55",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0043415,PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha pilotantha,(Kiaersk),"M.L. Kawasaki, 1993.","S.A. Nicolau; L. Rossi, E.P. Chu, M.A. Yamamoto","385","1992","7","28",Brazil,Sao Paulo,Iguape,Trilha do PocinhoMargems do Rio Verde.,-47.55,-24.7167,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; rvore ca. 10m alto; folhas discolores, face abaxial ocre. Frutos imaturos verde-ocraceos passando a castanho-vinaceos.",NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Myrtales,pilotantha,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"114",2020-12-21 16:37:04-03,MBM,MBM,"66295",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha pilotantha,(Kiaersk.) Landrum,"Landrum, L.R.",Landrum. L.R.,s.n.,"1977","12","10",Brazil,São Paulo,Santos,"Via Anchieta, posto de pedágio, 1km towards Santos",-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,MBM066295,MBM066295,NA,NA,NA,Southern America,NA,NA,NA,NA,pilotantha,"26836",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.743056,-23.985278,"172",2019-11-13 11:26:54-03,USP,SPF,"165341",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Kawasaki, ML","Sampaio, LCQMP","150","1999","01","28",Brasil,São Paulo,São Paulo,Parque Estadual da Serra do Mar,-46.743056,-23.985278,"-46.743056","-23.985278",NA,NA,NA,SPF00165341,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"213",2019-12-05 14:48:38-03,UFSCar,SORO,"7847",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.)Landrum,E.H.P. Barretto,"Affonso, P.; Mayworm, M.A.S.; Reis, B.D.","439","1999","12","21",Brasil,São Paulo,São Paulo,Parque Estadual da Serra do mar - Núcleo Curucutu. Trilha da bica.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arvoreta, 3m alt., flores brancas. [UNISA 1931]",NA,NA,"2014","06",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"226",2021-03-04 15:45:29-03,IF,SPSF,"25477",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,NA,M.L.Kavasaki,S.Aragaki,"9","1992","03","12",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 15 m,nervura central ferrugíneas; GEOGRAFIA: Margem do rio Verde;",NA,NA,"1993","07","01",América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"55628",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"227",2021-03-04 15:45:29-03,IF,SPSF,"25469",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,NA,M.L.Kavasaki,C.E.O.Lohlmann,"35","1992","06","24",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 6 m, frutos verdes, receptáculos vináceos; GEOGRAFIA: Trilha para a figueira;",NA,NA,"1993","07","01",América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"55628",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"228",2021-03-04 15:45:29-03,IF,SPSF,"50465",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,((Kiaersk.) Landrum),M.L.Kawasaki,R.J.F.Garcia et al.,"1423","1997","12","13",Brasil,SP,São Paulo,Núcleo Curucutu,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: Árvore 4 m, botão ferrugineo; GEOGRAFIA: Parque Estadual da Serra do Mar, trilha do mirante;",NA,NA,"1999","12","12",América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"229",2021-03-04 15:45:29-03,IF,SPSF,"25362",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,NA,NA,E.A.Anunciacao,"562","1994","05","18",Brasil,SP,Iguape,"E.Ecol.Jureia-Itatins, Serra da Jureia",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"55628",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"230",2021-03-04 15:45:29-03,IF,SPSF,"25462",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,NA,M.L.Kavasaki,S.A.Nicolau,"385","1992","07","28",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha do Pocinho, margem do rio Verde&nf;Árvore 10 m, face abaxial ocre, frutos imaturos verde ocráceo a castanho-vináceos;",NA,NA,"1993","07","01",América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"55628",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"231",2021-03-04 15:45:29-03,IF,SPSF,"25446",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha var. major,NA,NA,L.Rossi,"603","1990","05","16",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata margens do rio&nf;;",NA,NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,var. major,"55628",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"272",2020-08-26 10:50:09-03,MCN-FZBRS,HAS,"81518",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Molz, M.","Mazzitelli, S.M.","1299","1964","04",NA,Brasil,São Paulo,Salesópolis,Estação Biológica de Boracéia,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Numa matinha, arbusto.",HAS0081518,NA,"2017","11","30",NA,NA,NA,Magnoliophyta,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"276",2019-11-21 10:11:55-03,IBt,SP,"253042",S,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Kawasaki, ML","Aragaki, S; et al.","9","1992","03","12",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Margens do Rio Verde",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Árvore ca. 15m alt., inflorescências, ápice dos ramos e nervura central das folhas ferrugíneas",SP057678,SP057678,"1993",NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"277",2019-11-21 10:11:55-03,IBt,SP,"244566",S,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Kawasaki, ML","Rossi, L; et al.","603","1990","05","16",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, trilha do alojamento do IBAMA até o pocinho do Rio Verde, mata das margens do rio",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Arvoreta ca. 3,0m alt., botões ferrugíneas, pétalas e estames alvos",SP057680,SP057680,"1993",NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"278",2019-11-21 10:11:55-03,IBt,SP,"270902",S,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Kawasaki, ML","Anunciação, EA; et al.","562","1994","05","18",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o alto da cachoeira do Salto",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Arvoreta ca. 4m alt., botões ferrugíneos, flores alvas",SP057670,SP057670,"1995",NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"279",2019-11-21 10:11:55-03,IBt,SP,"254435",S,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Kawasaki, ML","Nicolau, SA; et al.","385","1992","07","28",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Trilha do pocinho, margem do Rio Verde",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Árvore ca. 10m alt., folhas discolores, face abaxial ocre, frutos imaturos verde ocráceos passando a castanho vináceos",SP057683,SP057683,"1993",NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"280",2019-11-21 10:11:55-03,IBt,SP,"254654",S,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Kawasaki, ML","Lohmann, CEO; et al.","35","1992","06","24",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Trilha para Figueira",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Arvoreta 6m alt., frutos verdes, receptáculos vináceos",SP057682,SP057682,"1993",NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"281",2019-11-21 10:11:55-03,IBt,SP,"2673",S,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Landrum, LR","Gehrt, A",s.n.,"1919","01","07",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Alto da Serra",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"Árvore, flores alvas",SP057676,SP057676,"1980",NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"282",2019-11-21 10:11:55-03,IBt,SP,"3038",S,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Landrum, LR","Hoehne, FC",s.n.,"1919","01","10",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Alto da Serra",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,Árvore pequena,SP057674,SP057674,"1980",NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"283",2019-11-21 10:11:55-03,IBt,SP,"65698",S,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha pilotantha,(Kiaersk.) Landrum,"Landrum, LR","Mattos, J","10568","1960","12","06",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Estação de Campo Grande, estrada de ferro Santos-Jundiai",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"Na mata 2,5m de alt., flores brancas",SP057675,SP057675,"1980",NA,NA,NA,NA,NA,NA,NA,pilotantha,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"284",2019-11-21 10:11:55-03,IBt,SP,"65699",S,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Landrum, LR","Mattos, J","10569","1960","12","06",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Estação de Campo Grande, estrada de ferro Santos-Jundiai",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"Na mata 3m de alt., flores brancas",SP057677,SP057677,"1980",NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"285",2019-11-21 10:11:55-03,IBt,SP,"339241",S,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Kawasaki, ML","Hashimoto, G","16943","1951","01","09",Brasil,São Paulo,Santo André,Ribeirão Pires.,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"Arbusto da capoeira, com flores brancas.",SP057669,SP057669,"1999",NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"286",2019-11-21 10:11:55-03,IBt,SP,"64441",S,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Landrum, LR","Mattos, J",s.n.,"1961","08","30",Brasil,São Paulo,São Paulo,"Alto da Serra, Via Anchieta, próximo do Posto de Pedágio.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Na mata virgem 3,5m alt., flores brancas.",SP057681,SP057681,"1980",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"287",2019-11-21 10:11:55-03,IBt,SP,"336843",S,Plantae,Myrtaceae,Myrceugenia,pilotantha,Myrceugenia pilotantha,(Kiaersk.) Landrum,"Kawasaki, ML","Sampaio, LCQMP; et al.","150","1999","01","28",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu, estrada da entrada, borda da mata de 6m alt.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arvoreta 4,5m alt., botões ferrugíneos",SP057671,SP057671,"1999",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
