X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,infraspecificEpithet,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,dayIdentified,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.4599990844727,-24.2800006866455,"42",2020-11-04 10:56:03-03,ESALQ,ESA,"116575",PreservedSpecimen,Plantae,NA,NA,Malvaceae,Eriotheca,pubescens,Eriotheca pubescens,(Mart. & Zucc.) Schott & Endl.,"Ferreira, C.D.M.","Souza, V.C.",NA,"2012","01","01",NA,Brasil,São Paulo,Miracatu,NA,-47.4599990844727,-24.2800006866455,NA,NA,ESA116575,ESA116575,NA,NA,NA,"43974",auto,"2018","03",NA,NA,NA,NA,"06",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.89,-22.01,"53",2015-07-02 14:02:42-03,JBP,HPL,"9104",S,Plantae,NA,NA,Malvaceae,Eriotheca,pubescens,Eriotheca pubescens,(Mart. & Zucc.) Schott & Endl.,H. Lorenzi,H. Lorenzi,"124","1992","07","31",NA,Brasil,SP,São Carlos,Coletado na fazenda Caxim da EMBRAPA.,-47.89,-22.01,NA,NA,NA,NA,NA,NA,NA,"45913",auto,"1992","07",NA,NA,NA,NA,"31",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"98",2021-03-01 16:26:49-03,UNICAMP,UEC,"932",S,Plantae,Magnoliopsida,NA,Bombacaceae,Eriotheca,pubescens,Eriotheca pubescens,(Mart. & Zucc.) Schott & Endl.,"Duarte, MC","Leitão Filho, HF; Yamamoto, K","8260","1978","08","05",NA,Brazil,São Paulo,Mogi Guaçu,Estação Experimental do instituto floresta - Fazenda Campininha.,-46.9421997070312,-22.372200012207,NA,"Árvore até 6m; flores brancas ornamentais em inflorescências congestas caulifloras.; Nativo em cerrado da Estação.",UEC029122,UEC029122,NA,NA,NA,"39309",auto,"2006","05",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"99",2021-03-01 16:26:49-03,UNICAMP,UEC,"954",S,Plantae,Magnoliopsida,NA,Bombacaceae,Eriotheca,pubescens,Eriotheca pubescens,(Mart. & Zucc.) Schott & Endl.,"Duarte, MC","Gibbs, PE; et al.","2002","1976","06","01",NA,Brazil,São Paulo,Mogi Guaçu,Fazenda Campininha.,-46.9421997070312,-22.372200012207,NA,Árvore de 3-4m.,UEC029123,UEC029123,NA,NA,NA,"39309",auto,"2006","05",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.743056,-22.813889,"401",2019-10-03 10:03:52-03,UFSCar,SORO,"3616",PreservedSpecimen,Plantae,NA,NA,Malvaceae,Eriotheca,pubescens,Eriotheca pubescens,(Mart. & Zucc.) Schott & Endl.,NA,"Blagitz, M.; Castello, A.C.D.; Rodrigues, M.I.A. & Dalanhol, S.J.","19","2013","04","09",NA,Brasil,São Paulo,Pratânia,Fazenda Palmeira-da-Serra,-48.743056,-22.813889,NA,"720m árvore, 2,5m, casca suberizada reticulada",NA,NA,NA,NA,NA,NA,NA,NA,NA,48°44'35W,22°48'50S,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
