X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,verbatimLongitude,verbatimLatitude,class,dayIdentified,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3400001525879,-24.1100006103516,"116",2020-09-02 16:31:53-03,Cenargen,CEN,"21984",PreservedSpecimen,Plantae,NA,NA,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,T. B. Cavalcanti,Vinícius Castro Souza,"3595","1993","05","19",NA,Brasil,SP,ITARARE,Fazenda Ibiti ( RIPASA). Campo. P-37.,-49.3400001525879,-24.1100006103516,Exsicatas,Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (9340). Piracicaba.,CEN00021984,CEN00021984,NA,NA,"1998","27729",auto,"11","-4925500.0","-2419194.0",NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"117",2020-09-02 16:31:53-03,Cenargen,CEN,"29146",PreservedSpecimen,Plantae,NA,NA,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,V. C. Souza,Vinícius Castro Souza,"10503","1996","01","26",NA,Brasil,SP,ITARARE,Rodovia Itararé - Bom Sucesso.,-49.3400001525879,-24.1100006103516,Exsicatas,Filetes alvos. Corola alva. Prensado em álcool 70°. Doação da Flora Fanerogâmica do Estado de São Paulo. Projeto temático financiado pela FAPESP - Herbário ESA.,CEN00029146,CEN00029146,NA,NA,"1996","27729",auto,"01",NA,NA,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"123",2019-11-13 11:24:05-03,USP,SPF,"107807",PreservedSpecimen,Plantae,NA,NA,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,"Souza, VC","Souza, VC","8723","1995","08","18",NA,Brasil,São Paulo,Itapeva,Estação Ecológica de Itapeva,-48.8699989318848,-23.9799995422363,NA,NA,SPF00107807,NA,NA,NA,"1995","42926",auto,"09",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.068333,-24.076111,"124",2019-10-07 09:34:04-03,UEFS,HUEFS,"177474",PreservedSpecimen,Plantae,Angiospermae,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,NA,"Cielo-Filho, R.","653","2008","02","26",NA,Brasil,São Paulo,Itapeva,"Estação Ecológica, trilha da Vila.",-49.068333,-24.076111,NA,NA,HUEFS0177474,HUEFS0177474,"750","750",NA,NA,NA,NA,49W4'6'',24S4'34'',Rosanae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0666667,-24.0666667,"133",2019-01-25 15:42:03-02,IAC,IAC,"36857",S,Plantae,NA,NA,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,V.C. Souza,S.I.Elias et al.,"277","1997","12","17",NA,Brasil,São Paulo,Itapeva,Estação Ecológica de Itapeva,-49.0666667,-24.0666667,NA,Coordenadas do material: 24°04#?#S 49°04#?#W,NA,NA,NA,NA,"1997",NA,NA,"12","-49.0666667","-24.0666667",NA,"17",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.986667,-24.321667,"134",2020-07-23 12:10:26-03,CEPLAC,CEPEC,"131266",PreservedSpecimen,Plantae,NA,NA,Lythraceae,Lafoensia,nummulariifolia,Lafoensia nummulariifolia,NA,F. F. Almeida,A. E. Muelbert,"27","2008","09","25",NA,Brasil,Paraná,jaguariaiva,Parque Estadual do Cerrado.,-48.986667,-24.321667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48W59'12,24S19'18,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0525,-24.073611,"136",2020-11-12 17:01:33-03,UEL,FUEL,"24207",PreservedSpecimen,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,NA,"Souza, VC; et al.","7072","1994","11","12",NA,Brasil,São Paulo,Itapeva,Estação Ecológica Itapeva,-49.0525,-24.073611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.0525","-24.073611",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.071111,-24.075,"137",2020-11-12 17:01:33-03,UEL,FUEL,"24208",PreservedSpecimen,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,"Souza, VC","Elias, SI; et al.","2777","1997","12","17",NA,Brasil,São Paulo,Itapeva,Estação Ecológica de Itapeva,-49.071111,-24.075,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,"-49.071111","-24.075",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0525,-24.073611,"145",2019-05-06 11:58:36-03,UFU,HUFU,"16854",S,Plantae,NA,NA,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,"Scarawuzza, C.A.M. de","Souza, V.C.; Miyagi, P.H.; Souza, J.P. & Nakagomi, M.Y.","7072","1994","11","12",NA,Brasil,São Paulo,Itapeva,Estação Ecológica de Itapeva,-49.0525,-24.073611,NA,"Arbusto, ca. 2 m. Flores alvas, frutos castanhos.; Cerrado.",HUFU00013115,HUFU00013115,NA,NA,"1995",NA,NA,"04","-49.0525","-24.073611",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.283333,-24.283333,"146",2020-08-20 14:57:41-03,UFSC,FLOR,"15563",PreservedSpecimen,Plantae,NA,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,NA,"Smith, L.B.; Klein, R.M. & Hatschbach, G.","14630","1965","01","17",NA,Brasil,Paraná,Jaguariaíva,Outskirts of Jaguariaíva on road ro Arapoti.,-49.283333,-24.283333,NA,F.I.C. (LITR) p.62,FLOR0015563,NA,"840","840",NA,NA,NA,NA,49º17'W,24º17'S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.068333,-24.076111,"147",2021-03-04 15:44:55-03,IF,SPSF,"39572",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,J.B.Baitello,R.Cielo-Filho & O.T. Aguiar & J.B.Baitello,"653","2008","02","26",América do Sul,Brasil,SP,Itapeva,Estação Ecológica,-49.068333,-24.076111,NA,"COLETA: Arbusto 1,5 m, fruto verde.;",NA,NA,"750","750","2008",NA,NA,"03",NA,NA,Magnoliopsida,"03",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0675,-24.078056,"148",2021-03-04 15:44:54-03,IF,SPSF,"39573",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,NA,J.B.Baitello,R.Cielo-Filho & O.T. Aguiar & J.B.Baitello,"654","2008","02","26",América do Sul,Brasil,SP,Itapeva,Estação Ecológica,-49.0675,-24.078056,NA,"COLETA: Arbusto 2,5 m, flores brancas.;",NA,NA,"750","750","2008",NA,NA,"03",NA,NA,Magnoliopsida,"03",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.068333,-24.075278,"149",2021-03-04 15:44:55-03,IF,SPSF,"40340",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,G.A.D.C. Franco,N.M.Ivanaukas & F.M.Souza & G.Durigan & A.C.Dias,NA,"2008","05","14",América do Sul,Brasil,SP,Itapeva,Estação Ecológica,-49.068333,-24.075278,NA,"COLETA: Cerrado típico.&nf;Arbusto 1,5m.&nf;Frutos secos.;",NA,NA,"748","748","2008",NA,NA,"07",NA,NA,Magnoliopsida,"22",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.070278,-24.075,"150",2021-03-04 15:44:55-03,IF,SPSF,"40482",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,R.Cielo-Filho,J.B.Baitello & R.Cielo-Filho & C.R.Lima,"2170","2008","08","26",América do Sul,Brasil,SP,Itapeva,Estação Ecológica,-49.070278,-24.075,NA,"COLETA: Árvore 3 m, flores brancas.;",NA,NA,NA,NA,"2008",NA,NA,"09",NA,NA,Magnoliopsida,"01",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.068056,-24.075278,"151",2021-03-04 15:44:55-03,IF,SPSF,"41239",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,R.Cielo-Filho,R.Cielo-Filho & O.T. Aguiar & C.R.Lima,"826","2008","10","28",América do Sul,Brasil,SP,Itapeva,Estação Ecológica,-49.068056,-24.075278,NA,"COLETA: Arbusto 2,5m altura; flor branca.; GEOGRAFIA: Trilha da Vila;",NA,NA,"700","700","2008",NA,NA,"12",NA,NA,Magnoliopsida,"22",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.081111,-24.073889,"152",2021-03-04 15:44:55-03,IF,SPSF,"41472",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,J.B.Baitello,J.B.Baitello & C.R.Lima,"2245","2009","01","27",América do Sul,Brasil,SP,Itapeva,Estação Ecológica,-49.081111,-24.073889,NA,"COLETA: Arbusto 2,5 m.&nf;Aceiro do lado da rodovia.;",NA,NA,"700","700","2009",NA,NA,"02",NA,NA,Magnoliopsida,"02",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.069444,-24.051944,"153",2021-03-04 15:44:55-03,IF,SPSF,"42604",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,J.A.Pastore,J.B.Baitello & O.T. Aguiar & R.Cielo-Filho,"2387","2009","09","22",América do Sul,Brasil,SP,Itapeva,Estação Experimental,-49.069444,-24.051944,NA,"COLETA: Arbusto. Flores brancas.; GEOGRAFIA: Trilha do poço da Peroba #?# Lajeado;",NA,NA,"700","700","2009",NA,NA,"10",NA,NA,Magnoliopsida,"27",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.054444,-24.079167,"154",2021-03-04 15:44:55-03,IF,SPSF,"44851",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,J.B.Baitello,C.R.Lima & J.B.Baitello & R.Cielo-Filho,"362","2010","12","09",América do Sul,Brasil,SP,Itapeva,Estação Experimental,-49.054444,-24.079167,NA,"COLETA: Arbusto 2m, flores brancas; GEOGRAFIA: Borda Cerrado / Campo Cerrado;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.178333,-24.2275,"155",2021-03-04 15:44:55-03,IF,SPSF,"53458",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,A.St.-Hil.,J.B.Baitello,F.A.R.D.P. Arzolla et al.,"1824","2014","11","05",América do Sul,Brasil,SP,Itararé,Estação Experimental de Itararé,-49.178333,-24.2275,NA,"COLETA: Arbusto. Frutos jovens.; GEOGRAFIA: Vegetação de Campo.;",NA,NA,"1030","1030","2015",NA,NA,"10",NA,NA,Magnoliopsida,"31",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"157",2021-03-04 15:44:54-03,IF,SPSF,"22506",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Lythraceae,Lafoensia,nummularifolia,Lafoensia nummularifolia,NA,NA,S.I.Elias,"277","1997","12","17",América do Sul,Brasil,SP,Itapeva,Estação Ecológica de Itapeva,-48.8699989318848,-23.9799995422363,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"42926",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0525,-24.073611,"167",2020-07-02 08:40:51-03,IBt,SP,"287245",S,Plantae,NA,NA,Lythraceae,Lafoensia,nummulariifolia,Lafoensia nummulariifolia,A.St.-Hil.,NA,"Souza, VC","7072","1994","11","12",NA,Brasil,São Paulo,Itapeva,Estação Ecológica de Itapeva,-49.0525,-24.073611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.0525","-24.073611",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"170",2020-07-02 08:40:51-03,IBt,SP,"287517",S,Plantae,NA,NA,Lythraceae,Lafoensia,nummulariifolia,Lafoensia nummulariifolia,A.St.-Hil.,NA,"Souza, VC","8723","1995","08","18",NA,Brasil,São Paulo,Itapeva,Estação Ecológica de Itapeva,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,NA,NA,NA,"42926",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"171",2020-08-13 18:02:12-03,IBt,SP,"297304",S,Plantae,NA,NA,Lythraceae,Lafoensia,nummulariifolia,Lafoensia nummulariifolia,A.St.-Hil.,NA,"Souza, VC","10503","1996","01","26",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
