X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,barcode,imagecode,geoFlag,typeStatus,fieldNumber,locality,preparationType,occurrenceRemarks,minimumElevationInMeters,class,order,continentOcean,individualCount,yearIdentified,verbatimLongitude,verbatimLatitude,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.5699996948242,-22.6399993896484,"1",2019-08-20 10:22:24-03,UNICAMP,UEC,"111291",S,Plantae,Magnoliopsida,Oxalidaceae,Oxalis,arachnoidea,Oxalis arachnoidea,Progel,"Freitas, L","Freitas, L; Sazima, M","175","1998","01","24",Brazil,São Paulo,São José do Barreiro,-44.5699996948242,-22.6399993896484,"30784",UEC002859,UEC002859,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"6",2019-11-13 11:27:50-03,USP,SPF,"131660",PreservedSpecimen,Plantae,NA,Oxalidaceae,Oxalis,arachnoidea,Oxalis arachnoidea,Progel,"Fiaschi, P","Conceição, AA","594","1998","05","02",Brasil,São Paulo,São José do Barreiro,-44.5699996948242,-22.6399993896484,"30784",SPF00131660,NA,auto,NA,NA,Parque Nacional da Serra da Bocaina,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,"35",São Paulo,SP,Sudeste
-48.5099983215332,-22.1299991607666,"7",2020-08-20 20:40:52-03,UFSC,FLOR,"50169",PreservedSpecimen,Plantae,NA,Oxalidaceae,Oxalis,arachnoidea,Oxalis arachnoidea,Progel,"Lourteig, A.","Markgraf, F.","10339","1952","12","08",Brasil,São Paulo,Bocaina,-48.5099983215332,-22.1299991607666,"18396",FLOR0050169,NA,auto,NA,NA,NA,NA,flor amarela,NA,NA,Oxalidales,NA,NA,"1958",NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"9",2019-11-21 10:13:57-03,IBt,SP,"13529",S,Plantae,NA,Oxalidaceae,Oxalis,arachnoidea,Oxalis arachnoidea,Progel,"Lourteig, L","Loefgren, A",CGG2340,"1894","04","02",Brasil,São Paulo,São José do Barreiro,-44.5699996948242,-22.6399993896484,"30784",SP007534,SP007534,auto,NA,NA,"Campo de Bocaina, Invernada, Jardim.",NA,NA,NA,NA,NA,NA,NA,"1958",NA,NA,"35",São Paulo,SP,Sudeste
