X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,class,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,fieldNumber,typeStatus,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.9900016784668,-24.3199996948242,"3",2020-11-04 10:56:24-03,ESALQ,ESA,"25138",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,eumecephylla,Myrcia eumecephylla,(O. Berg) Nied.,"Lima, D.F.","Souza, V.C.","9286.0",NA,NA,NA,NA,Brasil,São Paulo,Peruibe,NA,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,ESA025138,ESA025138,NA,"2016","21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"4",2020-11-04 11:14:50-03,ESALQ,ESA,"129298",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Myrcia,eumecephylla,Myrcia eumecephylla,(O. Berg) Nied.,"Lima, D.F.","Colletta, G.D.","1714.0","2014","05","29",NA,Brasil,São Paulo,Ubatuba,"Picinguaba, trilha da casa de farinha",-45.0699996948242,-23.4300003051758,NA,NA,NA,"Árvore, flores alvas, frutos imaturos verdes",ESA129298,NA,NA,"2016","34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
