X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,occurrenceRemarks,barcode,geoFlag,phylum,imagecode,continentOcean,individualCount,yearIdentified,monthIdentified,dayIdentified,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"1",2020-06-29 11:29:00-03,UFRJ,RFA,"37019",PreservedSpecimen,Plantae,Araceae,Philodendron,simonianum,Philodendron simonianum,Sakur.,C.M. Sakuragui,C.M. Sakuragui,"2502","2010","12","00",Brasil,São Paulo,São Paulo,"Pouso Alto, Sítio sertãozinho",-46.6300010681152,-23.5400009155273,"53584",Planta cultivada. Material utilizado para extração de DNA. Inflorescência preservada em álcool.,RFA23753,auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"2",2020-11-04 11:00:28-03,ESALQ,ESA,"63018",PreservedSpecimen,Plantae,Araceae,Philodendron,simonianum,Philodendron simonianum,Sakuragui,"Sakuragui, C.M.","Souza, V.C. et al.","21619.0","1998","12","17",Brasil,São Paulo,São Sebastião,NA,-45.4099998474121,-23.7600002288818,"41977",NA,ESA063018,auto,Magnoliophyta,ESA063018,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"3",2020-11-04 11:00:28-03,ESALQ,ESA,"63013",PreservedSpecimen,Plantae,Araceae,Philodendron,simonianum,Philodendron simonianum,Sakuragui,"Sakuragui, C.M.","Souza, V.C. et al.","21752.0","1998","12","18",Brasil,São Paulo,São Sebastião,NA,-45.4099998474121,-23.7600002288818,"41977",NA,ESA063013,auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.439998626709,-23.3700008392334,"5",2020-11-23 12:10:00-03,MO,MOBOT,"101088709",PreservedSpecimen,Plantae,Araceae,Philodendron,simonianum,Philodendron simonianum,Sakur.,NA,C. M. Sakuragui|L.A. Takahashi,Sakuragui 629,NA,NA,NA,Brazil,São Paulo,Natividade da Serra,NA,-45.439998626709,-23.3700008392334,"28529",NA,NA,auto,NA,NA,South America,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.439998626709,-23.3700008392334,"6",2020-11-04 17:28:29-03,UEM,HUEM,"11503",S,Plantae,Araceae,Philodendron,simonianum,Philodendron simonianum,Sakur.,"Sakuragui, CM","Sakuragui, CM","1653","2000","01","13",Brasil,São Paulo,Natividade da Serra,Sítio Sertãozinho,-45.439998626709,-23.3700008392334,"28529","Cultivada. Espata alva com base vinácea internamente. Espádice. Zona femenina verde-clara, zonas masculina e estéreis creme.",HUEM000000898,auto,NA,HUEM000000898,NA,NA,"2005","01","13","35",São Paulo,SP,Sudeste
