X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,year,month,day,phylum,order,scientificNameAuthorship,stateProvince,locality,minimumElevationInMeters,maximumElevationInMeters,imagecode,identifiedBy,county,decimalLongitude,decimalLatitude,infraspecificEpithet,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.168187,-21.778028,"158",2021-03-15 16:37:00-03,NY,NYBG,"522992",PreservedSpecimen,Plantae,Melastomataceae,Rhynchanthera,hispida,Rhynchanthera hispida,NA,A. Löfgren,"4258",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=588058' target='other'> <mi>dwc_moreinfo</mi></a>,NY00522992,"1899","03",NA,Magnoliophyta,Myrtales,Naudin,São Paulo,Araraquara,NA,NA,NY00522992_01,E. Martins,Araraquara,-48.168187,-21.778028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.380012,-24.038166,"329",2020-11-04 11:13:46-03,ESALQ,ESA,"128678",PreservedSpecimen,Plantae,Melastomataceae,Rhynchanthera,hispida,Rhynchanthera hispida,NA,"Flores, T.B.","1883.0",NA,Brasil,NA,NA,NA,ESA128678,"2013","03","29",Magnoliophyta,NA,NA,São Paulo,Reserva Particular da Votorantim (CBA). Trilha da Boatudo. Floresta Ombrófila Densa com áreas antigas de roça em alguns trechos.,"360","360",NA,NA,Tapirai,-47.380012,-24.038166,NA,NA,NA,"-47.380012","-24.038166",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.45,-24.07,"330",2020-11-04 11:13:46-03,ESALQ,ESA,"128677",PreservedSpecimen,Plantae,Melastomataceae,Rhynchanthera,hispida,Rhynchanthera hispida,NA,"Polisel, R.T.","1164.0",NA,Brasil,NA,NA,Erva de 40 cm. Flores vistosas de coloração vinácea.,ESA128677,"2013","03","27",Magnoliophyta,NA,NA,São Paulo,"Reserva Particular da Votorantim (CBA). Trilha de Dezembro, entre a UHE Alecrim e Porto Raso. Floresta Ombrófila Densa às margens do Rio de Dezembro.","389","389",NA,NA,Tapiraí,-47.45,-24.07,NA,NA,NA,"-47.45","-24.07",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-21.7199993133545,"331",2020-11-04 11:13:46-03,ESALQ,ESA,"10848",PreservedSpecimen,Plantae,Melastomataceae,Rhynchanthera,hispida,Rhynchanthera hispida,NA,"Rocha, Y.T.","96.0",NA,Brasil,NA,NA,NA,ESA010848,"1993","04","27",Magnoliophyta,NA,Naud.,São Paulo,NA,NA,NA,NA,"Martins, A.B.",Américo Brasiliense,-48.0999984741211,-21.7199993133545,NA,"19311",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-21.7199993133545,"332",2020-11-04 11:13:46-03,ESALQ,ESA,"10847",PreservedSpecimen,Plantae,Melastomataceae,Rhynchanthera,hispida,Rhynchanthera hispida,NA,"Rocha, Y.T.","90.0",NA,Brasil,NA,NA,NA,ESA010847,"1993","04","27",Magnoliophyta,NA,Naud.,São Paulo,NA,NA,NA,NA,"Martins, A.B.",Américo Brasiliense,-48.0999984741211,-21.7199993133545,NA,"19311",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"336",2020-11-04 11:13:46-03,ESALQ,ESA,"128676",PreservedSpecimen,Plantae,Melastomataceae,Rhynchanthera,hispida,Rhynchanthera hispida,NA,"Kuntz, J.","998.0",NA,Brasil,NA,NA,Arbusto ca. 90 cm alt. Cálice verde e corola lilás. Anteras amarelas.,ESA128676,"2013","03","30",Magnoliophyta,NA,NA,São Paulo,UHE da Fumaça. Trilha do Chagas. Beira da estrada.,"412","412",NA,"Souza, V.C.",Tapiraí,-47.5,-23.9599990844727,NA,"41034",auto,NA,NA,"2013","04","04",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"455",2020-02-10 17:55:08-03,UNICAMP,UEC,"100850",S,Plantae,Melastomataceae,Rhynchanthera,grandiflora,Rhynchanthera grandiflora,NA,"Amaral, MCE; Arantes, AA; Belinello, R; et al.",97/138,NA,Brazil,NA,NA,NA,UEC069443,"1997","04","21",Magnoliopsida,NA,(Aubl.) A.DC.,São Paulo,"Distrito Estreito, Área alagada a 1 Km do Mirante em direção a Rio Grande.",NA,NA,UEC069443,"Martins, AB",Pedregulho,-47.4700012207031,-20.25,NA,"27552",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.566667,-20.783333,"456",2021-03-01 16:35:05-03,UNICAMP,UEC,"106494",S,Plantae,Melastomataceae,Rhynchanthera,hispida,Rhynchanthera hispida,NA,"Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R",96/75,NA,Brazil,NA,NA,"Arbusto de cerca de 0,5 m de altura, de local alagado, com aerênquima.",UEC069019,"1996","07","09",Magnoliopsida,NA,Naudin,São Paulo,"Varjão do Rio Aguapeí no lado direito da Rodovia SP563, 300m antes da ponte de Areia São Pedro no sentido Andradina-Município Nova Independência.",NA,NA,UEC069019,NA,Andradina,-51.566667,-20.783333,NA,NA,NA,"-51.566667","-20.783333",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.566667,-20.783333,"457",2021-03-01 16:35:05-03,UNICAMP,UEC,"106485",S,Plantae,Melastomataceae,Rhynchanthera,hispida,Rhynchanthera hispida,NA,"Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R",96/75,NA,Brazil,NA,NA,"Arbusto de cerca de 0,5 m de altura, de local alagado, com aerênquima.",UEC069020,"1996","07","09",Magnoliopsida,NA,Naudin,São Paulo,"Varjão do Rio Aguapeí no lado direito da Rodovia SP563, 300m antes da ponte de Areia São Pedro no sentido Andradina-Município Nova Independência.",NA,NA,UEC069020,NA,Andradina,-51.566667,-20.783333,NA,NA,NA,"-51.566667","-20.783333",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.566667,-20.783333,"458",2021-03-01 16:35:05-03,UNICAMP,UEC,"106488",S,Plantae,Melastomataceae,Rhynchanthera,hispida,Rhynchanthera hispida,NA,"Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R",96/1976,NA,Brazil,NA,NA,"Pétalas róseas, 4 estames menores e 1 maior, filete e conectivo roxos, estames creme e marrom.",UEC069017,"1996","07","09",Magnoliopsida,NA,Naudin,São Paulo,"Varjão do Rio Aguapeí no lado esquerdo da Rodovia SP 563, 300m antes da ponte de Areia São Pedro no sentido Andradina_Nova Independência.",NA,NA,UEC069017,"Matsumoto, K",Andradina,-51.566667,-20.783333,NA,NA,NA,"-51.566667","-20.783333",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.183333,-22.216667,"460",2021-03-01 16:35:05-03,UNICAMP,UEC,"106495",S,Plantae,Melastomataceae,Rhynchanthera,hispida,Rhynchanthera hispida,NA,"Amaral, MCE; Faria, AD; Falcão, JC; Gottermann, S; Calago, K; Belinello, R",95/114,NA,Brazil,NA,NA,"Arbusto c/ ca. de 1,50m de altura; sépalas vináceas, pétalas róseas, externamente c/ mancha vinácea, anteras lilases, estilete c/ ápice lilás e base branca.",UEC069018,"1995","07","20",Magnoliopsida,NA,Naudin,São Paulo,"Estrada de terra Brotas - Dourados, a ca. de 4km da pista. Ribeirão da Rasteira.",NA,NA,UEC069018,"Aona, LYS",Brotas,-48.183333,-22.216667,NA,NA,NA,"-48.183333","-22.216667","2004","07",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.38,-24.038056,"462",2021-03-01 16:35:05-03,UNICAMP,UEC,"180886",S,Plantae,Melastomataceae,Rhynchanthera,hispida,Rhynchanthera hispida,NA,"Flores, TB; Mello, FNA; Braga, DPP; Bettinardi, ML; Souza, VC","1883",NA,Brazil,NA,NA,Floresta ombrófila densa com áreas antigas de roça em alguns trechos.,UEC074578,"2013","03","29",Magnoliopsida,NA,Naudin,São Paulo,Reserva particular da Votorantim (CBA). Trilha da Boatudo.,"360","360",UEC074578,NA,Tapiraí,-47.38,-24.038056,NA,NA,NA,"-47.38","-24.038056",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.875,-22.661111,"463",2019-08-20 10:19:54-03,UNICAMP,UEC,"71920",S,Plantae,Melastomataceae,Rhynchanthera,hispida,Rhynchanthera hispida,NA,"Tamashiro, JY; Belinello, R; Rodrigues, RR; Galvão, JC; Ivanauskas, NM; Goldenberg, R","1094",NA,Brazil,NA,NA,"flor e fruto, Arbusto de 1 m, flores com pétalas liláses.",NA,"1995","06","12",Magnoliopsida,NA,Naudin,São Paulo,Estrada de terra Lençóis Paulista-Águas,NA,NA,NA,"Koschnitzke, C",Lençóis Paulista,-48.875,-22.661111,NA,NA,NA,"-48.875","-22.661111",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
