X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,scientificNameAuthorship,identifiedBy,stateProvince,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,county,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,infraspecificEpithet,previousCatalogNumber,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.164784,-22.242395,"50",2021-03-15 16:37:00-03,NY,NYBG,"532995",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,O. Handro,"623","1956","09","19",South America,Brazil,Reserva Florestal (Fazenda de Campininha) pertode Padua Sales,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=697970' target='other'> <mi>dwc_moreinfo</mi></a>,NY00532995,NY00532995_01,Kunth,L. M. Borges,São Paulo,-47.164784,-22.242395,NA,NA,Moji-Guaçu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.5403,"91",2021-03-15 16:37:00-03,NY,NYBG,"532964",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,L. Riedel,"2238","1834","05",NA,South America,Brazil,Sao Paulo,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713939' target='other'> <mi>dwc_moreinfo</mi></a>,NY00532964,NY00532964_01,Kunth,NA,São Paulo,-46.63,-23.5403,NA,NA,Sao Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8197,-22.25,"101",2021-03-15 16:37:00-03,NY,NYBG,"532968",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,M. Kuhlmann,"3056","1954","09","02",South America,Brazil,Itirapina,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713893' target='other'> <mi>dwc_moreinfo</mi></a>,NY00532968,NY00532968_01,Kunth,G. M. Barroso,São Paulo,-47.8197,-22.25,NA,NA,Itirapina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.164784,-22.242395,"152",2021-03-15 16:37:00-03,NY,NYBG,"532986",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,W. Mantovani,"988","1980","09","16",South America,Brazil,"Martinho Prado, Reserva Biologica da Fazenda Campininha",sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713887' target='other'> <mi>dwc_moreinfo</mi></a>,NY00532986,NY00532986_01,Kunth,W. Mantovani,São Paulo,-47.164784,-22.242395,NA,NA,Moji-Guaçu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.164784,-22.242395,"185",2021-03-15 16:37:00-03,NY,NYBG,"532987",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,W. Mantovani,"812","1980","06","24",South America,Brazil,"Martinho Prado, Reserva Biologica da Fazenda Campininha",sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713892' target='other'> <mi>dwc_moreinfo</mi></a>,NY00532987,NY00532987_01,Kunth,G. M. Barroso,São Paulo,-47.164784,-22.242395,NA,NA,Moji-Guaçu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.733333,-22.8,"201",2021-02-18 09:29:35-03,UNESP-IBB,BOTU,"27518",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Ishara, K.L.","99","2008","04","15",NA,Brasil,Fazenda Palmeira da Serra,NA,"Árvore 5m, frutos marrons e secos",BOTU027518,NA,Kunth,"Ishara, K.L.",São Paulo,-48.733333,-22.8,NA,NA,Pratânia,NA,NA,48°44'w,22°48's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"205",2021-02-18 09:29:35-03,UNESP-IBB,BOTU,"10767",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Gottsberger, I.S.","221173","1973","11","22",NA,Brasil,"18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio",NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree, 6m tall, with unripe fruits; Coleção: Cerrado Estação 13 de Maio",BOTU010767,NA,Kunth,"Lima, H.C.",São Paulo,-48.416667,-22.75,NA,NA,Botucatu,NA,NA,48°25'w,22°45's,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.733333,-22.8,"207",2021-02-18 09:29:35-03,UNESP-IBB,BOTU,"27517",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Ishara, K.L.","10","2007","09","08",NA,Brasil,Fazenda Palmeira da Serra,NA,"Árvore 3m, flores roxas",BOTU027517,NA,Kunth,"Ishara, K.L.",São Paulo,-48.733333,-22.8,NA,NA,Pratânia,NA,NA,48°44'w,22°48's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"208",2021-02-18 09:29:35-03,UNESP-IBB,BOTU,"10765",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Gottsberger, I.S.","23971","1971","09","23",NA,Brasil,"18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio",NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree, 6m tall, with bluish violet coloured petals and redish purple coloured sepals. Visited by humingbirds and bumblebees when; Coleção: Cer",BOTU010765,NA,Kunth,"Gottsberger, I.S.",São Paulo,-48.416667,-22.75,NA,NA,Botucatu,NA,NA,48°25'w,22°45's,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.743278,-22.813944,"209",2021-02-18 09:29:35-03,UNESP-IBB,BOTU,"23522",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Barbosa, S.B.","113","2003","01","08",NA,Brasil,Reserva Particular Palmeira da Serra,NA,"Cerrado. Árvores de 6m de altura; cerca de 20cm de altura, cerca de 20cm de CAP; flores roxas; Coleção: Biota - Cerrado Pratânia",BOTU023522,NA,Kunth,"Campos, C.J.",São Paulo,-48.743278,-22.813944,NA,NA,Pratânia,NA,NA,"48°44'35,8w","22°48'50,2s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"210",2021-02-18 09:29:35-03,UNESP-IBB,BOTU,"10779",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Gottsberger, I.S.","396","1970","10","05",NA,Brasil,"18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio",NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree, 5m tall, Flower: bluish-violet coloured petals and red-purple coloured sepals. ; Coleção: Cerrado Estação 13 de Maio",BOTU010779,NA,Kunth,"Lima, H.C.",São Paulo,-48.416667,-22.75,NA,NA,Botucatu,NA,NA,48°25'w,22°45's,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"295",2020-11-26 18:08:08-03,CPAN-UFMS,COR,"7266",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,Turma da Ecologia da disciplina de Campo II - UNICAMP,NA,"1994","02","01",NA,Brasil,"Estação experimental do Instituto Florestal. Cerrado; arenoso;.",NA,Habito: Árvore,NA,NA,Kunth,Alunos do curso,São Paulo,-47.8199996948242,-22.25,NA,NA,Itirapina,"22843",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7000007629395,-20.1900005340576,"499",2020-11-04 11:08:26-03,ESALQ,ESA,"20255",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Barreto, K.D.","2715.0","1994","07","27",NA,Brasil,NA,NA,NA,ESA020255,ESA020255,Kunth,NA,São Paulo,-47.7000007629395,-20.1900005340576,NA,NA,Buritizal,"15008",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"500",2020-11-04 10:55:32-03,ESALQ,ESA,"132842",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Colletta, G.D.; Souza, V. C; Dix, K ; Llanes, G","1858.0","2014","07","01",NA,Brasil,Área de Cerrado ao lado da pista,NA,"Árvore, 2m, estéril.",ESA132842,NA,Kunth,"Colletta, G.D",São Paulo,-47.8199996948242,-22.25,NA,NA,Itirapina,"22843",auto,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-21.7199993133545,"525",2020-11-04 11:08:26-03,ESALQ,ESA,"10883",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Rocha, Y.T.","562.0","1992","11","18",NA,Brasil,NA,NA,NA,ESA010883,ESA010883,Kunth,NA,São Paulo,-48.0999984741211,-21.7199993133545,NA,NA,Américo Brasiliense,"19311",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"526",2020-11-04 11:08:26-03,ESALQ,ESA,"103164",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Medeiros, D.A.","15218.0","2004","02","12",NA,Brasil,NA,NA,NA,ESA103164,NA,NA,"Savassi-Coutinho, A.P.",São Paulo,-50.4099998474121,-22.6599998474121,NA,NA,Assis,"23972",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"527",2020-11-04 11:08:26-03,ESALQ,ESA,"105376",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Medeiros, D.A.",NA,"2004","02","12",NA,Brasil,NA,NA,NA,ESA105376,NA,NA,"Savassi-Coutinho, A.P.",São Paulo,-50.4099998474121,-22.6599998474121,NA,NA,Assis,"23972",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"528",2020-11-04 11:08:26-03,ESALQ,ESA,"103163",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Medeiros, D.A.","15895.0","2004","02","12",NA,Brasil,NA,NA,NA,ESA103163,ESA103163,NA,"Savassi-Coutinho, A.P.",São Paulo,-50.4099998474121,-22.6599998474121,NA,NA,Assis,"23972",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"529",2020-11-04 11:08:26-03,ESALQ,ESA,"15188",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Durigan, G.",NA,"1989","09","25",NA,Brasil,NA,NA,NA,ESA015188,ESA015188,Kunth,NA,São Paulo,-50.4099998474121,-22.6599998474121,NA,NA,Assis,"23972",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.189998626709,-20.3400001525879,"530",2020-11-04 11:08:26-03,ESALQ,ESA,"88964",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Viani, R.A.G. et al.","309.0","2002","06","27",NA,Brasil,NA,NA,NA,ESA088964,ESA088964,Kunth,NA,São Paulo,-49.189998626709,-20.3400001525879,NA,NA,Icém,"14956",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-21.4699993133545,"531",2020-11-04 11:08:26-03,ESALQ,ESA,"3770",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Borges, R.W.M.",NA,"1988","10","07",NA,Brasil,NA,NA,NA,ESA003770,ESA003770,NA,NA,São Paulo,-47.5499992370605,-21.4699993133545,NA,NA,São Simão,"27881",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"534",2020-11-04 10:55:32-03,ESALQ,ESA,"132891",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Colletta, G.D.; Flores, T. B; Souza, V. C","2034.0","2014","11","15",NA,Brasil,beira da pista,NA,"Árvore, 3m (estéril, silica).",ESA132891,NA,Kunth,"Souza, V. C",São Paulo,-47.8199996948242,-22.25,NA,NA,Itirapina,"22843",auto,NA,NA,"2014","11","15",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"566",2021-03-31 13:38:36-03,MN,R,"130953",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Mello Filho, L.E.",s.n.,"1977","08","30",NA,Brasil,Loretto,NA,NA,NA,NA,Kunth,"Sartori, A.",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,NA,NA,"1997","04",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"695",2019-02-22 11:46:13-03,IPA,IPA,"41500",S,Plantae,Plantae,NA,Leguminosae-Pap.,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Kulmann, M.","3056","1954","09","02",Southern America,Brasil,NA,NA,NA,IPA0041500,NA,Kunth,"Barroso, G.M.",São Paulo,-47.8199996948242,-22.25,NA,NA,Itirapina,"22843",auto,NA,NA,"1978","08","15",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"696",2019-08-27 13:29:22-03,IAP,PACA-AGP,"108872",PreservedSpecimen,Plantae,Magnoliophyta,Fagales,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,M.H.O. Pinheiro,"226","1996","12","01",NA,Brasil,Jardim Botânico Municipal.,NA,HRCB Habitat: cerrado Fenofase: fr.,PACA108872,NA,Keenth,M.H.O. Pinheiro,SP,-49.060001373291,-22.3099994659424,NA,NA,Bauru,"29186",auto,NA,NA,"1997","07","15",Magnoliatae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"700",2020-12-20 21:17:09-03,UFV,VIC,"22897",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Pinheiro, M.H.O.","403","1997","08","21",NA,Brasil,"Jardim Botânico de Bauru, Cerrado.",NA,"Planta com 6,0 metros de altura; flores roxas.",VIC022897,VIC022897,Kunth,"Sartori, A.",São Paulo,-49.060001373291,-22.3099994659424,NA,NA,Bauru,"29186",auto,NA,NA,"1997","09","18",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"716",2020-12-20 21:17:09-03,UFV,VIC,"22898",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Pinheiro, M.H.O.","226","1997","07","15",NA,Brasil,"Jardim Botânico de Bauru, Cerrado.",NA,"Altura de 14 metros; frutos maduros.",VIC022898,VIC022898,Kunth,NA,São Paulo,-49.060001373291,-22.3099994659424,NA,NA,Bauru,"29186",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1699981689453,-21.7900009155273,"730",2019-11-21 14:36:00-03,UFJF,CESJ,"7499",PreservedSpecimen,Plantae,Angiosperma,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,L. Krieger,CESJ7499,"1966","10",NA,América do Sul,Brasil,NA,NA,NA,CESJ007499,NA,Kunth,A. L. de Oliveira,São Paulo,-48.1699981689453,-21.7900009155273,NA,NA,Araraquara,"29178",auto,NA,NA,"1976","01","09",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.297222,-22.8,"862",2021-03-01 16:29:59-03,UNICAMP,UEC,"44738",S,Plantae,Magnoliopsida,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Bicudo, LRH; Campos, CJ; Amaral Jr, A","1459","1986","09","18",NA,Brazil,"à margem da rodovia municipal (Estrada do Roberto), que liga Victoriana ao Rio Bonito. Campo e Nautica, a ca. de 5km de Victoriana, Fazenda Gold Farm.",NA,"Cálice vermelho-escuro, corola azul-antil intenso, filetes brancos, anteras amarelas, gineceu esverdeado, sem odor.",UEC124555,UEC124555,Kunth,"Cardoso, D",São Paulo,-48.297222,-22.8,NA,NA,Botucatu,NA,NA,"-48.297222","-22.8","2009","10",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"908",2021-03-01 16:30:00-03,UNICAMP,UEC,"98844",S,Plantae,Magnoliopsida,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Corrêa, PL","21","1996","08","02",NA,Brazil,Pasto contiguo ao Parque Ecologico Municipal de Agudos.,NA,"Árvore com 7m, caule suberoso, folhas coriáceas, corola roxo-escuro.; Cerrado.",UEC124502,UEC124502,Kunth,NA,São Paulo,-48.9799995422363,-22.4599990844727,NA,NA,Agudos,"52219",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"909",2021-03-01 16:29:59-03,UNICAMP,UEC,"104793",S,Plantae,Magnoliopsida,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Pinheiro, MHO","226","1996","12","01",NA,Brazil,Jardim Botânico Municipal.,NA,"1,40m de altura. Frutos maduros.; Cerrado.",UEC124496,UEC124496,Kunth,"Pinheiro, MHO",São Paulo,-49.060001373291,-22.3099994659424,NA,NA,Bauru,"29186",auto,NA,NA,"1997","07","15",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"910",2021-03-01 16:29:59-03,UNICAMP,UEC,"104814",S,Plantae,Magnoliopsida,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Pinheiro, MHO","403","1997","08","21",NA,Brazil,Jardim Botânico Municipal.,NA,"6 metros de altura, flores roxas.; cerrado.",UEC124529,UEC124529,Kunth,"Sartori, A",São Paulo,-49.060001373291,-22.3099994659424,NA,NA,Bauru,"29186",auto,NA,NA,"1997","09","18",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"911",2021-03-01 16:29:59-03,UNICAMP,UEC,"118656",S,Plantae,Magnoliopsida,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Gomes, BZ","21","2000","09","20",NA,Brazil,Horto Santa Fé.,NA,Cerradão. Borda de mata.,UEC124527,UEC124527,Kunth,"Tamashiro, JY",São Paulo,-48.1199989318848,-22.2800006866455,NA,NA,Brotas,"26585",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-20.5300006866455,"912",2021-03-01 16:29:59-03,UNICAMP,UEC,"84382",S,Plantae,Magnoliopsida,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Bicalho, HD","18","1963","08","31",NA,Brazil,"Jeriquara, arredores da cidade.",NA,Árvore com 3 a 4m de altura. Calice vermelho escuro e o restante da flor arroxeada. Nome vulgar: Sucupira preta.,UEC124481,UEC124481,Kunth,"Mantovani, W",São Paulo,-47.4000015258789,-20.5300006866455,NA,NA,Franca,"27521",auto,NA,NA,"1982","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
