X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,scientificNameAuthorship,imagecode,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,typeStatus,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.738611,-22.566667,"16",2021-02-18 09:28:31-03,UNESP-IBB,BOTU,"13703",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Bicudo, L.R.H.","Bicudo, L.R.H.","1669","1986","11","06",NA,Brasil,São Paulo,Botucatu,"À margem da rodovia João Melão, que liga São Manuel à Avaré.",-48.738611,-22.566667,NA,NA,NA,"Campo cerrado. Cálice amarelo-palha. Tubo da corola verde-claro, fauce amarelo-palha e centro vermelho.",BOTU013703,(Seub. & Mart.) Pedersen,BOTU013703,"1986","11","06",48°44'19w,22°34's,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.916667,-22.75,"17",2021-02-18 09:28:31-03,UNESP-IBB,BOTU,"77",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Marchiretto, M.S.","Gagioti, S.M.","7311072","1972","10","31",NA,Brasil,São Paulo,Botucatu,Ao longo da estrada de São Manuel - Piracicaba. Próximo à estação m134 de maio da estrada de ferro Sorocabana.,-48.916667,-22.75,NA,NA,NA,"Cerrado, solo arenoso. Flores amarelas. Herbácea.",BOTU000077,(Seub. & Mart.) Pedersen,BOTU000077,"2001","09",NA,48°55'w,22°45's,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"20",2021-02-18 09:28:30-03,UNESP-IBB,BOTU,"10347",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Gottsberger, G.","Gottsberger, I.S.","231172","1972","11","23",NA,Brasil,São Paulo,Botucatu,"18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio",-48.416667,-22.75,NA,NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Coleção: Cerrado Estação 13 de Maio",BOTU010347,(Seub. & Mart.) Pedersen,BOTU010347,"1972",NA,NA,48°25'w,22°45's,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.738611,-22.9,"23",2021-02-18 09:28:30-03,UNESP-IBB,BOTU,"13699",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Marchiretto, M.S.","Bicudo, L.R.H.","523","1986","02","13",NA,Brasil,São Paulo,Botucatu,"À margem da rodovia João Melão, que liga São Manuel à Avaré.",-48.738611,-22.9,NA,NA,NA,Campo cerrado. Flores brancas com centro avermelhado sem odor.,BOTU013699,(Seub. & Mart.) Pedersen,BOTU013699,"2001","09",NA,48°44'19w,22°54's,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"24",2021-02-18 09:28:31-03,UNESP-IBB,BOTU,"71",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,NA,"Atihe, S.A.","23","1972","10","30",NA,Brasil,São Paulo,Botucatu,"Cerrado na estrada de São Manuel a São Pedro, perto da ex-estação 13 de Maio. Alt. 550m",-48.416667,-22.75,NA,NA,NA,NA,BOTU000071,(Seub. & Mart.) Pedersen,BOTU000071,NA,NA,NA,48°25'w,22°45's,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.743278,-22.813944,"25",2021-02-18 09:28:31-03,UNESP-IBB,BOTU,"23715",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,NA,"Campos, C.J.","129","2003","01","07",NA,Brasil,São Paulo,Pratânia,Reserva Particular Palmeiras da Serra,-48.743278,-22.813944,NA,NA,NA,"Cerrado; inflorescência creme",BOTU023715,(Seub. & Mart.) Pedersen,BOTU023715,NA,NA,NA,"48°44'35,8w","22°48'50,2s",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.738611,-22.9,"26",2021-02-18 09:28:30-03,UNESP-IBB,BOTU,"13702",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Bicudo, L.R.H.","Bicudo, L.R.H.","1505","1986","09","25",NA,Brasil,São Paulo,Botucatu,"À margem da rodovia João Melão, que liga São Manuel à Avaré.",-48.738611,-22.9,NA,NA,NA,Campo cerrado. Flores brancas com centro avermelhado sem odor.,BOTU013702,(Seub. & Mart.) Pedersen,BOTU013702,"1986","09","25",48°44'19w,22°54's,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.738611,-22.9,"27",2021-02-18 09:28:30-03,UNESP-IBB,BOTU,"13698",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Marchiretto, M.S.","Bicudo, L.R.H.","288","1986","01","15",NA,Brasil,São Paulo,Botucatu,"À margem da rodovia João Melão, que liga São Manuel à Avaré.",-48.738611,-22.9,NA,NA,NA,Flores tubuladas brancas por fora e vermelhas por dentro.,BOTU013698,(Seub. & Mart.) Pedersen,BOTU013698,"2001","09",NA,48°44'19w,22°54's,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"29",2021-03-30 12:33:14-03,EAO,IAN,"68990",PreservedSpecimen,Plantae,Dicotiledônea,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Marchioretto, MS","Black, GA","11148","1951","01","22",Southern America,Brasil,São Paulo,Itirapina,Campo Alegre.,-47.8199996948242,-22.25,NA,NA,NA,Flor branca.,IAN068990,(Seub.) Pedersen,NA,"1998","11",NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.88,-22.181111,"30",2019-10-09 11:08:15-03,UFBA,ALCB,"035112",PreservedSpecimen,Plantae,Dicotyledon,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Souza, VC","Barreto, KD; Fernandes, GD; Fernandes, RD","3347","1994","12","07",Southern America,Brasil,São Paulo,NA,Próximo ao Pedágio (Represa do Broa).,-47.88,-22.181111,NA,NA,NA,"60cm alt.; flores alvas com estames vermelhos.",NA,(Seub.) Pedersen,NA,"1995","12",NA,"-47.88","-22.181111",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.25,-22.333333,"31",2019-10-09 11:08:15-03,UFBA,ALCB,"056048",PreservedSpecimen,Plantae,Dicotyledon,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Senna, LR","Filho, AG","212","1980","01","21",Southern America,Brasil,São Paulo,NA,Fazenda Campininha.,-47.25,-22.333333,NA,NA,NA,Flores amarelas.,NA,(Seub.) Pedersen,NA,"2005","09",NA,"-47.25","-22.333333",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.125,-22.25,"39",2020-02-08 08:54:24-03,NBC,NL-BOTANY,U.1060595,PreservedSpecimen,Plantae,NA,Caryophyllales,Amaranthaceae,Froelichia,procera,Froelichia procera,NA,Custodio Filho A,NA,"1980","01","21",Southern America,Brazil,NA,NA,"Sao Paulo - Brasil. Brasil-Estado de Sao Paulo: Mogi-Guassu, Fazenda Campininha.",-47.125,-22.25,NA,NA,NA,<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1060595 target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NL-U1060595,(Seub.) Pedersen,NL-U1060595,NA,NA,NA,"-47.125","-22.25",NA,NA,Magnoliopsidae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"43",2020-11-04 10:59:01-03,ESALQ,ESA,"83768",PreservedSpecimen,Plantae,Magnoliophyta,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Souza, V.C.","Glória, B.A. ; Machado, S.","7.0","2002","04","15",NA,Brasil,São Paulo,Botucatu,NA,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,ESA083768,(Seub.) Pedersen,ESA083768,NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.6599998474121,-22.7999992370605,"44",2020-11-04 10:59:01-03,ESALQ,ESA,"83406",PreservedSpecimen,Plantae,Magnoliophyta,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Souza, V.C.","Glória, B.A. ; Machado, S.","22.0","2002","12","12",NA,Brasil,São Paulo,Pratânia,NA,-48.6599998474121,-22.7999992370605,NA,NA,NA,NA,ESA083406,(Seub.) Pedersen,ESA083406,NA,NA,NA,NA,NA,"14688",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"45",2020-11-04 10:59:01-03,ESALQ,ESA,"28569",PreservedSpecimen,Plantae,Magnoliophyta,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Marchioretto, M.S.","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac, M.S.; Zandoval, J.A.","9360.0","1995","11","10",NA,Brasil,São Paulo,São Carlos,Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal. Cerrado.,-47.8899993896484,-22.0100002288818,NA,NA,NA,"Erva, até 1 m alt.; tépalas alvas; tubo estaminal roxo.",ESA028569,(Seub.) Pedersen,ESA028569,NA,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"46",2020-11-04 10:59:01-03,ESALQ,ESA,"23016",PreservedSpecimen,Plantae,Magnoliophyta,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Marchioretto, M.S.","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3347.0","1994","12","07",NA,Brasil,São Paulo,Itirapina,"Próximo ao Pedágio (Represa do Broa). 22*10'52,3S, 47*52'48,6W. Cerrado.",-47.8199996948242,-22.25,NA,NA,NA,"Erva, 60 cm alt.; flores alvas com estames vermelhos.",ESA023016,(Seub.) Pedersen,ESA023016,NA,NA,NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"47",2020-11-04 10:54:31-03,ESALQ,ESA,"139778",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Souza, V.C.",T.B. Flores,"2615.0","2017","04","29",NA,Brasil,São Paulo,Itirapina,Rodovia Ulisses Guimarães - Cerrado na beira da estrada,-47.8199996948242,-22.25,NA,NA,NA,Subarbusto ca. 1 m de alt. Flores alvas.,ESA139778,NA,NA,"2018",NA,NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.7800006866455,"52",2019-08-27 13:28:26-03,IAP,PACA-AGP,"85341",PreservedSpecimen,Plantae,Magnoliophyta,Caryophyllales,Amaranthaceae,Froelichia,procera,Froelichia procera,M.S. Marchioretto,O. Cesar,"727","1986","01","17",NA,Brasil,SP,Anhembi,Fazenda Barreiro Rico,-48.1199989318848,-22.7800006866455,NA,NA,NA,"erva até 1m alt., ereta ou pouco prostrada, inflorescência creme, flores amarelo-claras; freqüente; HRCB 6277; Habitat: no cerrado Hábito: erva",PACA085341,(Seub.) Pedersen,NA,"1998","11",NA,NA,NA,"25656",auto,Magnoliatae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1699981689453,-21.7900009155273,"53",2019-08-27 13:28:26-03,IAP,PACA-AGP,"85322",PreservedSpecimen,Plantae,Magnoliophyta,Caryophyllales,Amaranthaceae,Froelichia,procera,Froelichia procera,L. Krieger,L. Krieger,NA,"1969","07",NA,NA,Brasil,SP,Araraquara,NA,-48.1699981689453,-21.7900009155273,NA,NA,NA,"flores branco-creme, raízes suculentas, murcha depressa; CESJ 7826;&nf;conf. M. S. Marchioretto em 11.1998 Habitat: no campo seco",PACA085322,(Seub.) Pedersen,NA,"1969","12",NA,NA,NA,"29178",auto,Magnoliatae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.25,-22.333333,"55",2020-12-21 16:36:49-03,IAP,PACA-AGP,"85343",PreservedSpecimen,Plantae,Magnoliophyta,Caryophyllales,Amaranthaceae,Froelichia,procera,Froelichia procera,M.S. Marchioretto,"Custódio Filho, A.","212","1980","02","09",NA,Brasil,SP,Mogi-Guaçu,Fazenda Campininha,-47.25,-22.333333,NA,NA,NA,"herbácea 1m, flores amarelas;",PACA085343,(Seub.) Pedersen,NA,"1998","12",NA,47°15'W,22°20'S,NA,NA,Magnoliatae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"62",2019-08-27 13:28:26-03,IAP,PACA-AGP,"85340",PreservedSpecimen,Plantae,Magnoliophyta,Caryophyllales,Amaranthaceae,Froelichia,procera,Froelichia procera,sem det.,M.A. de Assis,"866","1996","10","23",NA,Brasil,SP,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,NA,"erva 80cm alt., flores creme c/ pêlos sedosos brancos, sépalas verdes na base e vinho na região mediana e translúcido no ápice;&nf;conf. M. S. Marchioretto em 11.1998 Habitat: no campo cerrado",PACA085340,(Seub.) Pedersen,NA,NA,NA,NA,NA,NA,"22843",auto,Magnoliatae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"63",2019-08-27 13:28:26-03,IAP,PACA-AGP,"85339",PreservedSpecimen,Plantae,Magnoliophyta,Caryophyllales,Amaranthaceae,Froelichia,procera,Froelichia procera,M.S. Marchioretto,F.C.P. Garcia,"51","1987","08","13",NA,Brasil,SP,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,NA,"erva até 50cm altura; HRCB 8185 Habitat: no campo natural",PACA085339,(Seub.) Pedersen,NA,"1998","11",NA,NA,NA,"22843",auto,Magnoliatae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"64",2019-08-27 13:28:26-03,IAP,PACA-AGP,"85342",PreservedSpecimen,Plantae,Magnoliophyta,Caryophyllales,Amaranthaceae,Froelichia,procera,Froelichia procera,M.S. Marchioretto,NA,NA,NA,NA,NA,NA,Brasil,SP,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,NA,"Faculdade de Filosofia, Ciências e Letras de Rio Claro 81; HRCB 1074; Habitat: no cerrado",PACA085342,(Seub.) Pedersen,NA,"1998","11",NA,NA,NA,"22843",auto,Magnoliatae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-21.4699993133545,"65",2019-08-27 13:28:26-03,IAP,PACA-AGP,"67320",PreservedSpecimen,Plantae,Magnoliophyta,Caryophyllales,Amaranthaceae,Froelichia,procera,Froelichia procera,M.S. Marchioretto,H. F. Leitão F.,NA,"1982","02","01",NA,Brasil,SP,São Simão,Est. Exp. de Bento Quirino,-47.5499992370605,-21.4699993133545,NA,NA,NA,"Herb. Univ. Est. Campinas 13294; até 1,2 m Hábito: subarbusto",PACA067320,(Seub.) Pedersen,NA,"1998","12",NA,NA,NA,"27881",auto,Magnoliatae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1699981689453,-21.7900009155273,"67",2019-11-21 14:29:58-03,UFJF,CESJ,"7826",PreservedSpecimen,Plantae,Angiosperma,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,NA,L. Krieger,CESJ7826,"1969","12",NA,América do Sul,Brasil,São Paulo,Araraquara,NA,-48.1699981689453,-21.7900009155273,NA,NA,NA,No campo seco.,CESJ007826,Pederson,CESJ007826,NA,NA,NA,NA,NA,"29178",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.7800006866455,"68",2019-11-21 14:29:58-03,UFJF,CESJ,"46037",PreservedSpecimen,Plantae,Angiosperma,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,M.S.Marchioretto,"O. Cesar; et al.","727","1986","01","17",América do Sul,Brasil,São Paulo,Anhembi,Fazenda Barreiro Rico,-48.1199989318848,-22.7800006866455,NA,NA,NA,"Erva até 1 m. Erecta ou pouco Prostrada, Inflorescência creme, flores amarelo-claro.",CESJ046037,Pederson,CESJ046037,"2002","01",NA,NA,NA,"25656",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"69",2019-11-21 14:29:58-03,UFJF,CESJ,"46031",PreservedSpecimen,Plantae,Angiosperma,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,M.S.Marchioretto,"O. Cesar; et al.","727","1986","01","17",América do Sul,Brasil,São Paulo,São Paulo,"Anhembi, Fazenda Barreiro Rico.",-46.6300010681152,-23.5400009155273,NA,NA,NA,"Erva até 1m. Ereta ou pouco prostrada, inflorescência creme, flores amarelo-claras. Frequente.",CESJ046031,Pederson,NA,"2002","01",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"73",2021-04-07 11:40:36-03,UFMS,CGMS,"56829",PreservedSpecimen,Plantae,NA,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,V.C. Souza,"V.C. Souza; J.P. Souza; I.D. Sanches; F.F. Mazine; M.S. Isaac; J.A. Zandoval","9360","1995","11","10",NA,Brasil,São Paulo,São Carlos,Estrada entre Itirapina e a Represa do Lobo Próximo ao pedágio Municipal.,-47.8899993896484,-22.0100002288818,NA,NA,NA,Tépalas alvas. Tubo estaminal roxo Habitat: Cerrado Habito: Erva. até 1 m de altura.,CGMS000871,(Seub.) Pedersen,NA,"1995","12","23",NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-23.45,"76",2019-08-20 10:02:18-03,UNICAMP,UEC,"43058",S,Plantae,Magnoliopsida,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Marchioretto, MS","Ratter, JA; Argent, GCG",R4919,"1983","11","19",NA,Brazil,São Paulo,Angatuba,Instituto Florestal de SP.,-48.416667,-23.45,NA,NA,NA,"flor, Herb with inflorescence to 40 cm. In cerrado.",UEC080771,(Seub.) Pedersen,UEC080771,"1999","05",NA,"-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.733333,-22.9,"77",2019-08-20 10:02:18-03,UNICAMP,UEC,"44343",S,Plantae,Magnoliopsida,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Marchioretto, MS","Bicudo, LRH; Campos, CJ; Amaral Jr, A","185","1985","12","12",NA,Brazil,São Paulo,Botucatu,"À margem da rodovia João Melão, que liga",-48.733333,-22.9,NA,NA,NA,"flor, Campo cerrado. Flores brancas, bem pequenas com estigmas vermelhos.",UEC080788,(Seub.) Pedersen,UEC080788,"1999","05",NA,"-48.733333","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"78",2019-08-20 10:02:18-03,UNICAMP,UEC,"34602",S,Plantae,Magnoliopsida,NA,Amaranthaceae,Froelichia,procera,Froelichia procera,"Marchioretto, MS","Covolan, H","26","1983","01","13",NA,Brazil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,NA,"flor, Campo natural.",UEC080782,(Seub.) Pedersen,UEC080782,"1999","05",NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
