X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,decimalLongitude,decimalLatitude,county,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.82555,-22.77873,"85",2020-11-04 10:56:02-03,ESALQ,ESA,"133014",PreservedSpecimen,Plantae,NA,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kuntze,"Montibeller, C.","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","108.0","2015","07","02",NA,Brasil,São Paulo,Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.,NA,Árvore.,ESA133014,NA,-47.82555,-22.77873,Piracicaba,NA,NA,"545","545","2015","07","02","-47.82555","-22.77873",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"86",2020-11-04 11:12:11-03,ESALQ,ESA,"125602",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,NA,"Santos, K.","Santos, K. ; Belinello, R.","504.0","1905","06","21",NA,Brasil,São Paulo,NA,NA,NA,ESA125602,ESA125602,-47.060001373291,-22.8999996185303,Campinas,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"87",2020-11-04 11:12:11-03,ESALQ,ESA,"125603",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,NA,"Santos, K.","Santos, K. ; Belinello, R.","1715.0","2000","05","16",NA,Brasil,São Paulo,NA,NA,NA,ESA125603,ESA125603,-47.060001373291,-22.8999996185303,Campinas,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8300018310547,-23,"88",2020-11-04 11:12:11-03,ESALQ,ESA,"125599",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,NA,"Santos, K.","Santos, K. ; Belinello, R.","3947.0","2001","01","23",NA,Brasil,São Paulo,NA,NA,NA,ESA125599,ESA125599,-46.8300018310547,-23,Itatiba,"17442",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"89",2020-11-04 11:12:11-03,ESALQ,ESA,"10426",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) O.Kuntze,"Capellari Jr., L. et al.","Barreto, K.D. et al.","250.0","1993","03","24",NA,Brasil,São Paulo,NA,NA,NA,ESA010426,ESA010426,-47.6399993896484,-22.7199993133545,Piracicaba,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9099998474121,-22.6000003814697,"90",2020-11-04 11:12:11-03,ESALQ,ESA,"67804",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) O.Kuntze,"Moraes, P.L.R.","Moraes, P.L.R.","2196.0","2000","08","19",NA,Brasil,São Paulo,NA,NA,NA,ESA067804,ESA067804,-46.9099998474121,-22.6000003814697,Santo Antonio de Posse,"14002",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"91",2020-11-04 10:56:02-03,ESALQ,ESA,"132912",PreservedSpecimen,Plantae,NA,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kuntze,"Colletta, G.D","Colletta, G.D.","2055.0","2014","12","04",NA,Brasil,São Paulo,"Campus da Esalq, proxima a guarita da engenharia",NA,"Árvore, 15m, flores creme.",ESA132912,NA,-47.6399993896484,-22.7199993133545,Piracicaba,"44778",auto,NA,NA,"2014","12","04",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"95",2015-07-02 14:02:32-03,JBP,HPL,"4027",S,Plantae,NA,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,Kuntze,H. Lorenzi,H. Lorenzi,"1871","1994","12","27",NA,Brasil,SP,Coletado no IAC.,NA,NA,NA,NA,-47.06,-22.9,Campinas,"23900",auto,NA,NA,"1994","12","27",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.85,-22.9,"114",2021-03-01 16:32:50-03,UNICAMP,UEC,"168766",S,Plantae,Magnoliopsida,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kunze,"Santos, K","Santos, K; Belinello, R","3180","2000","08","22",NA,Brazil,São Paulo,"Mata da Fazenda Malabar (Fragmento M2); área total: 21 ha.",NA,"Árvore decídua, anemocórica: córtex largo e profundamente sulcado, madeira moderadamente pesada; altura total: 8 m; altura do fuste: 6 m; PAP: 42 cm.&nf;51-75 % da copa infestada por lianas.; Floresta Estacional semidecidual.",UEC007896,UEC007896,-46.85,-22.9,Itatiba,NA,NA,"777","777",NA,NA,NA,"-46.85","-22.9",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.763889,-22.827778,"115",2021-03-01 16:32:50-03,UNICAMP,UEC,"194785",S,Plantae,Magnoliopsida,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kunze,"Monge, M","Monge, M","2045","2013","08","15",NA,Brazil,São Paulo,Barão Geraldo. Próximo ao Colégio Rio Branco. 1° Árvore da esquina para Avenida I,NA,"Árvore, 8 m de altura, frutos abertos e fechados.; cultivada",UEC136049,UEC136049,-47.763889,-22.827778,Campinas,NA,NA,NA,NA,NA,NA,NA,"-47.763889","-22.827778",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.783333,-22.816389,"116",2021-03-01 16:32:50-03,UNICAMP,UEC,"195250",S,Plantae,Magnoliopsida,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kunze,"Monge, M","Monge, M; Tonhati, CH","2033","2013","07","30",NA,Brazil,São Paulo,Barão Geraldo. Unicamp. Praça da Paz. Árvore da esquina com a guarita.,NA,"Árvore, 4 m de altura, frutos imaturos com eixo de corpo suculento.; Cultivada",UEC136039,UEC136039,-47.783333,-22.816389,Campinas,NA,NA,NA,NA,NA,NA,NA,"-47.783333","-22.816389",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"117",2021-03-01 16:32:50-03,UNICAMP,UEC,"154021",S,Plantae,Magnoliopsida,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kunze,"Santos, K","Santos, K","772","1999","11","30",NA,Brazil,São Paulo,"Campinas/Itatiba, Mata Ribeirão Cachoeira.",NA,"Árvore decídua. &nf;Altura total:18 m; &nf;altura do fuste: 13 m.&nf;PAP: 85 cm.&nf;Córtex: largo e profundamente sulcado; &nf;madeira moderada pesada.",UEC095868,UEC095868,-46.916667,-22.816667,Campinas,NA,NA,NA,NA,"2001",NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.503611,-23.621111,"118",2021-03-01 16:32:50-03,UNICAMP,UEC,"161034",S,Plantae,Magnoliopsida,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kunze,"Stefani, EJF","Stefani, EJF; Belinello, R; Galvão, JC","14","2010","05","24",NA,Brazil,São Paulo,Parque Estadual da Serra do Mar.,NA,"Árvore com 35 m.; Mata atlântica.",UEC095870,UEC095870,-45.503611,-23.621111,Caraguatatuba,NA,NA,"50","90","2010",NA,NA,"-45.503611","-23.621111",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.883333,-22.8,"119",2021-03-01 16:32:50-03,UNICAMP,UEC,"168658",S,Plantae,Magnoliopsida,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kunze,"Santos, K","Santos, K; Belinello, R","1891","2000","06","10",NA,Brazil,São Paulo,"Mata da Fazenda Santana do Atalaia (Fragmento M4); área total : 25,2 ha.",NA,"Árvore decídua, anemocórica; córtex largo e profundamente sulcado, madeira moderadamente pesada; altura total: 6,5 m; altura do fuste: 5 m; PAP: 22 cm. 76 - 100 % da copa infestada por lianas.; Floresta Estacional semidecidual.",UEC007897,UEC007897,-46.883333,-22.8,Campinas,NA,NA,"733","733",NA,NA,NA,"-46.883333","-22.8",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9,-22.866667,"120",2021-03-01 16:32:50-03,UNICAMP,UEC,"168761",S,Plantae,Magnoliopsida,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kunze,"Santos, K","Santos, K; Belinello, R","2894","2000","08","14",NA,Brazil,São Paulo,"Mata da Fazenda Capoeira Grande (Fragmento M1); área total: 19,9 ha, Floresta estacional semidecidual.",NA,"Árvore decídua, anemocórica; cortéx largo e profundamente sulcado, madeira moderadamente pesada; altura total: 10 m; altura do fuste: 8 m; PAP: 31 cm. 01-25 % da copa infestada por lianas.",UEC007892,UEC007892,-46.9,-22.866667,Campinas,NA,NA,"885","885",NA,NA,NA,"-46.9","-22.866667",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.833333,"121",2021-03-01 16:32:50-03,UNICAMP,UEC,"169004",S,Plantae,Magnoliopsida,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kunze,"Vieira, LT","Vieira, LT; Sims","322","2006","07","24",NA,Brazil,São Paulo,"Souzas, Mata Ribeirão Cachoeira, Floresta Estacional Semidecídua.",NA,"Indivíduo jovem de árvore, ca. 50 cm.",UEC053242,UEC053242,-46.916667,-22.833333,Campinas,NA,NA,"700","700",NA,NA,NA,"-46.916667","-22.833333",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7099990844727,-21.9300003051758,"126",2021-03-01 16:32:50-03,UNICAMP,UEC,"70920",S,Plantae,Magnoliopsida,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kunze,NA,"Toledo Filho, DV; Bertoni, JEA","26035","1990","07","13",NA,Brazil,São Paulo,Reserva Estadual de Águas da Prata.,NA,"Árvore ultrapassa 30 cm, dominante na floresta.; Mata mesófila semidecídua.",UEC095872,UEC095872,-46.7099990844727,-21.9300003051758,Águas da Prata,"13435",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"127",2021-03-01 16:32:50-03,UNICAMP,UEC,"154022",S,Plantae,Magnoliopsida,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kunze,"Santos, K","Santos, K","1439","2000","05","08",NA,Brazil,São Paulo,"Campinas/Itatiba, Mata Ribeirão Cachoeira.",NA,"Árvore decídua. &nf;Altura total: 4 m; &nf;altura do fuste: 2,5 m.&nf;PAP: 19 cm.&nf;Córtex: largo e profundamente sulcado; &nf;madeira moderada pesada.",UEC095866,UEC095866,-47.060001373291,-22.8999996185303,Campinas,"23900",auto,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"128",2021-03-01 16:32:50-03,UNICAMP,UEC,"6150",S,Plantae,Magnoliopsida,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kunze,NA,"Mathes, LAF","10081","1978","06","15",NA,Brazil,São Paulo,Nativo no interior do Bosque dos Jequitibás.,NA,"Árvore até 25 m, flores creme. Jequitibá-vermelho.",UEC095864,UEC095864,-47.060001373291,-22.8999996185303,Campinas,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"129",2021-03-01 16:32:50-03,UNICAMP,UEC,"126559",S,Plantae,Magnoliopsida,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kunze,"Cielo-Filho, R","Cielo-Filho, R","185","2000","08","18",NA,Brazil,São Paulo,Praça João Lech Junior (Bosque dos Alemães).,NA,Árvore de aproximadamente 10 m de altura.,UEC095862,UEC095862,-47.060001373291,-22.8999996185303,Campinas,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.733917,-21.570028,"151",2021-04-05 11:06:03-03,UNESP-IBB,BOTUW,"2520",PreservedSpecimen,Plantae,NA,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kuntze,NA,Longui EL,NA,"2013","09","05",NA,Brasil,São Paulo,"Estação Experimental de Luis Antonio, no plantio homogeneo",NA,caule de árvore de mais de 30 anos,BOTUW002520,NA,-47.733917,-21.570028,Luis Antonio,NA,NA,NA,NA,NA,NA,NA,47°44'02.1W,21°34'12.1S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.68,-22.68,"161",2013-04-01 09:15:47-03,IPT,BCTW,"5985",S,Plantae,Magnoliophyta,NA,NA,Cariniana,brasiliensis,Cariniana brasiliensis,Casar.,IPT,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,Estação Experimental de Ibití,NA,NA,NA,NA,-46.68,-22.68,Monte Alegre do Sul,"11114",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.56,-22.41,"164",2013-04-01 09:15:47-03,IPT,BCTW,"2417",S,Plantae,Magnoliophyta,NA,NA,Cariniana,brasiliensis,Cariniana brasiliensis,Casar.,Moysés Kuhlmann,Celeste Faé,NA,NA,NA,NA,NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-47.56,-22.41,Rio Claro,"21773",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"168",2013-04-01 09:15:47-03,IPT,BCTW,"60",S,Plantae,Magnoliophyta,NA,NA,Cariniana,legalis,Cariniana legalis,(Mart.) Kuntze,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,Horto Florestal,NA,NA,NA,NA,-46.63,-23.54,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.68,-22.68,"169",2013-04-01 09:15:47-03,IPT,BCTW,"4451",S,Plantae,Magnoliophyta,NA,NA,Cariniana,legalis,Cariniana legalis,(Mart.) Kuntze,Moysés Kuhlmann,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,Estação Experimental de Ibiti,NA,NA,NA,NA,-46.68,-22.68,Monte Alegre do Sul,"11114",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"178",2020-12-21 16:31:25-03,MBM,MBM,"150913",PreservedSpecimen,Plantae,NA,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) O. Kuntze,NA,"Otoman, M.K.","10",NA,NA,NA,Southern America,Brazil,São Paulo,Estação Experimental de Bauru,NA,NA,MBM150913,MBM150913,-49.060001373291,-22.3099994659424,Bauru,"29186",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"179",2020-12-21 16:31:25-03,MBM,MBM,"62010",PreservedSpecimen,Plantae,NA,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) O. Kuntze,NA,"Mattos, L.A.F.","10081",NA,NA,NA,Southern America,Brazil,São Paulo,Bosque dos Jequitibás,NA,NA,MBM062010,MBM062010,-47.060001373291,-22.8999996185303,Campinas,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.91777778,-21.22,"242",2020-06-22 14:17:56-03,UNESP-IBILCE,SJRP,"33807",PreservedSpecimen,Plantae,Tracheophyta,Ericales,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kuntze,NA,"Almeida Neto, A. & Ranga, N. T.","252.0","2010","05","12",America do Sul,Brasil,São Paulo,Estação Experimental,NA,"Árvore, P-E 82, I-630. Biota",NA,NA,-48.91777778,-21.22,Pindorama (P9),NA,NA,NA,NA,NA,NA,NA,"-48.91777778","-21.22000000",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.416667,-21.816667,"266",2020-06-15 15:31:00-03,UNESP-RC,HRCB,"74506",PreservedSpecimen,Plantae,NA,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kuntze,G.P. Sabino,Sabino,NA,NA,NA,NA,NA,Brasil,São Paulo,Parque Estadual de Porto Ferreira,NA,NA,NA,NA,-47.416667,-21.816667,Porto Ferreira,NA,NA,NA,NA,NA,NA,NA,47°25'0.0006W,21°49'0.0006S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"267",2020-06-15 15:31:00-03,UNESP-RC,HRCB,"242",PreservedSpecimen,Plantae,NA,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) O. Kuntze,NA,Mathes,NA,NA,NA,NA,NA,Brasil,São Paulo,"nativo, no interior do Bosque dos Jequitibás",NA,<ll>dwc_commonname:</ll> Jequitibá-vermelho,NA,NA,-47.060001373291,-22.8999996185303,Campinas,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"268",2020-06-15 15:31:00-03,UNESP-RC,HRCB,"13082",PreservedSpecimen,Plantae,NA,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) O. Kuntze,H.F.L. Filho,Schlittler,NA,NA,NA,NA,NA,Brasil,São Paulo,P.E.M. do Diabo,NA,<ll>dwc_commonname:</ll> Jequitibá-rosa,NA,NA,-52.1599998474121,-22.5300006866455,Teodoro Sampaio,"54606",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5200004577637,-22.5900001525879,"271",2017-11-24 14:11:13-02,UFLA,ESAL,"15855",S,Plantae,NA,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kuntze,Eduardo Van den Berg,"Sartori, RA",s.n.,NA,NA,NA,NA,Brasil,São Paulo,Bairro dos Farias,NA,"árvore; 13 m; ;; floresta",NA,NA,-46.5200004577637,-22.5900001525879,Socorro,"17674",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8199996948242,-22.4300003051758,"277",2017-11-24 14:11:13-02,UFLA,ESAL,"17891",S,Plantae,NA,NA,Lecythidaceae,Cariniana,legalis,Cariniana legalis,(Mart.) Kuntze,Eduardo Van den Berg,"Francisco, Leonel, Jú",s.n.,NA,NA,NA,NA,Brasil,São Paulo,NA,NA,"árvore; 10 - 18 m; branca;; floresta",NA,NA,-46.8199996948242,-22.4300003051758,Itapira,"19933",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"331",2020-09-12 05:00:02-03,US,US,"2935319",PreservedSpecimen,Plantae,NA,Lecythidales,Lecythidaceae,Cariniana,legalis,Cariniana legalis,NA,NA,G. T. Prance & R. Monteiro,P/25913,"1978","1","30",South America - Neotropics,Brazil,São Paulo,"Fazenda St. Eliza, Instituto Agronomico",NA,NA,US01884407,US01884407_01 US01884407_02,-47.060001373291,-22.8999996185303,Campinas,"23900",auto,NA,NA,NA,NA,NA,NA,NA,Dicotyledonae,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"333",2020-09-12 05:00:02-03,US,US,"389842",PreservedSpecimen,Plantae,NA,Lecythidales,Lecythidaceae,Cariniana,legalis,Cariniana legalis,NA,NA,J. Novães,"785","1995","11","7",South America - Neotropics,Brazil,São Paulo,NA,NA,NA,US01884421,US01884421_01 US01884421_02,-47.060001373291,-22.8999996185303,Campinas,"23900",auto,NA,NA,NA,NA,NA,NA,NA,Dicotyledonae,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
