X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,coordinatePrecision,preparationType,geoFlag,typeStatus,class,eventTime,fieldNumber,individualCount,relatedCatalogItem,minimumDepthInMeters,maximumDepthInMeters,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48,-24.552778,"24",2021-03-01 16:34:11-03,UNICAMP,UEC,"136221",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,Cogn.,"Goldenberg, R","2012",NA,NA,"Kinoshita, LS; Galvão, JC; Moraes, PLR; Antunes, RM; Seco, RC; Arzolla, FARDP","175","2004","10","13",Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual Carlos Botelho, Trilha do Rio Taquaral.",-48,-24.552778,"-48","-24.552778",NA,NA,"Arbusto ca. 1m. Flores creme-esverdeadas.; Mata Atlântica.",UEC050798,UEC050798,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"25",2021-03-01 16:34:12-03,UNICAMP,UEC,"96991",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,Cogn.,"Goldenberg, R","2012",NA,NA,"Sugiyama, M; Anunciação, EA","1160","1994","05","17",Brazil,São Paulo,Iguape,"Estação Ecológica de Juréia Serra da Juréia, trilha do morrinho. Em local bem aberto no caminho para o segundo morrinho.",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Arbusto 2,0 m alt., frutos maduros arroxeados.",UEC050768,UEC050768,Magnoliopsida,NA,NA,"55628",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"26",2021-03-01 16:34:12-03,UNICAMP,UEC,"96992",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,Cogn.,"Goldenberg, R","2012",NA,NA,"Cordeiro, I; Rossi, L; Mamede, MCH","527","1990","03","25",Brazil,São Paulo,Iguape,"Reserva da Juréia Trilha do alojamento para o alto do morro próximo à porta da Juréia, mata.",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Arvoreta ca. 2,5 m alt., frutos imaturos verdes, purpura quando maduros.",UEC050770,UEC050770,Magnoliopsida,NA,NA,"55628",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"27",2021-03-01 16:34:11-03,UNICAMP,UEC,"35092",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,Cogn.,"Souza, MLDR","2005",NA,NA,"Figueiredo, N; Rocha, DS","15608","1983","11","06",Brazil,São Paulo,Peruíbe,Esração ecológica de Juréia.,-46.9900016784668,-24.3199996948242,NA,NA,"460","460","Arvoreta de 2m de alt., flores brancas.",UEC022694,UEC022694,Magnoliopsida,NA,NA,"21922",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"28",2021-03-01 16:34:12-03,UNICAMP,UEC,"81079",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,Cogn.,"Souza, MLDR","2005",NA,NA,"Moraes, PLR; Ivanauskas, NM","1103","1995","01","17",Brazil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"Arbusto ca. 2m alt., frutos verdes.",UEC022690,UEC022690,Magnoliopsida,NA,NA,"27904",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"29",2021-03-01 16:34:11-03,UNICAMP,UEC,"60083",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,Cogn.,"Martins, E; Goldenberg, R","1992","07",NA,"Lombardi, JA","96","1992","06","05",Brazil,São Paulo,São Miguel Arcanjo,Parque estadual Carlos Botelho,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"Arbusto 2,5m.; futo imaturis verdes e maduros arrooxeados.",UEC022692,UEC022692,Magnoliopsida,NA,NA,"27904",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"30",2021-03-01 16:34:12-03,UNICAMP,UEC,"81090",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,Cogn.,"Souza, MLDR; Baumgratz, JFA","2005",NA,NA,"Moraes, PLR; Ivanauskas, NM","1167","1995","01","19",Brazil,São Paulo,São Miguel Arcanjo,Parque Estudal de Carlos botelho.,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"Arvoreta ca 3m alt., frutos verdes.",UEC022688,UEC022688,Magnoliopsida,NA,NA,"27904",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"31",2021-03-01 16:34:11-03,UNICAMP,UEC,"64762",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,Cogn.,"Souza, MLDR","2005",NA,NA,"Moraes, PLR","81","1990","06","08",Brazil,São Paulo,São Miguel Arcanjo,P.E.C. Botelho.,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"Arbusto - frutos arroxeadoos.; Mata Submontana-interface Planalto - Mata atlântica.",UEC022696,UEC022696,Magnoliopsida,NA,NA,"27904",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8400001525879,-24.5,"50",2020-12-21 16:34:18-03,MBM,MBM,"312342",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pilonensis,Leandra pilonensis,Wurdack,"Goldenberg, R.",NA,NA,NA,"Goldenberg, R.; et al.; et al.","762","2005","10","19",Brazil,São Paulo,Apiaí,Estrada Apiaí - Capão Bonito,-48.8400001525879,-24.5,NA,NA,NA,NA,NA,MBM312342,MBM312342,NA,NA,Southern America,"37738",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.35,-24.291,"64",2021-02-11 17:19:42-03,UFPR,UPCB,"81483",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,Cogn.,"Goldenberg, R.","2013",NA,NA,"Aguiar, A.C.","138","2003","04","16",Brasil,São Paulo,Ribeirão Grande,"Parque Estadual Intervles, trilha da cachoeira das pedrinhas. Floresta Ombrófila Densa, 790m.",-48.35,-24.291,"-48.350","-24.291",NA,NA,"Árvore, 6m alt. Frutos imaturos verdes..",UPCB0013277,UPCB0013277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"65",2021-02-11 17:19:42-03,UFPR,UPCB,"80923",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,"Barretto, E. H. P.","2014","03",NA,"Garcia, R.J.F.","3762","2014","02","25",Brasil,São Paulo,São Paulo,Faz. Nossa Senhora da Piedade. Mata secundária inicial.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arvoreta, 3m alt., frutos verdes. Vistoria conjunta com DEPAVE-2 e DEPAVE-3..",UPCB0023346,UPCB0023346,NA,NA,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"66",2021-02-11 17:19:42-03,UFPR,UPCB,"80193",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,"Baumgratz, J.F.","2005",NA,NA,"Souza, V.C. | Rodrigues, R.R. | Arzolla, A.R.P.","9093","1995","09","04",Brasil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o Mirante mais alto. Mata AtlÂntica com transição para o campo de altitude.",-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,"Arvoreta, ca. 4m alt.; frutos arroxeados. Mata..",UPCB0013282,UPCB0013282,NA,NA,NA,"38804",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"67",2021-02-11 17:19:42-03,UFPR,UPCB,"72924",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,"Reginato, M.","2012","03","01","Reginato, M.","1317","2012","02","14",Brasil,São Paulo,São Paulo,"P.E. da Serra do Mar, Núcleo Curucutu, estrada para o parque",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arvoreta 3m, frutos jovens verdes, borda da mata..",UPCB0013289,UPCB0013289,NA,NA,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8400001525879,-24.5,"69",2021-02-11 17:19:46-03,UFPR,UPCB,"52089",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pilonensis,Leandra pilonensis,Wurdack,"Goldenberg, R.","2005","01","01","Goldenberg, R.","762","2005","10","19",Brasil,São Paulo,Apiaí,"Estrada Apiaí - Capão Bonito, a 5km de Apiaí",-48.8400001525879,-24.5,NA,NA,NA,NA,"Arbusto 2m, botões jovens verdes. Floresta ombrófila densa..",UPCB0013780,UPCB0013780,NA,NA,NA,"37738",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"70",2021-02-11 17:19:46-03,UFPR,UPCB,"42769",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pilonensis,Leandra pilonensis,Wurdack,"Goldenberg, R.","2000","01","01","Moraes, P.L.R.de","1167","1995","01","19",Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual de Carlos Botelho,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"Arvoreta ca. 3m, frutos verdes..",UPCB0013777,UPCB0013777,NA,NA,NA,"27904",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"73",2021-02-08 13:25:35-03,UFBA-IMS,HVC,"5236",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,E.H.P. Barretto,NA,NA,NA,"R.J.F. Garcia; E.H.P. Barretto, F.F. Pascalicchio, H.B.Z. Souza","3762","2014","02","25",Brasil,São Paulo,São Paulo,Faz. Nossa Senhora da Piedade.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Fruto verdes, Vistoria conjunta com DEPAVE-2 e DEPAVE-3; UTM 23K X=333910 Y=7354413, 747m.s.m. Mata secundária inicial",HVC00005236,NA,NA,NA,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"81",2020-09-12 05:00:02-03,US,US,"2444805",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pilonensis,Leandra pilonensis,Wurdack,NA,NA,NA,NA,B. Maguire & C. K. Maguire,"44564","1959","12","6",Brazil,São Paulo,Santo André,Biological Station,-46.5299987792969,-23.6599998474121,NA,NA,"792","853",NA,US01902173,US01902173_01 US01902173_02,NA,Myrtales,South America - Neotropics,"27258",NA,auto,NA,Dicotyledonae,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"86",2019-11-13 11:25:22-03,USP,SPF,"176247",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,Cogn.,"Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Dias, AC","511","1994","03","28",Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,SPF00176247,NA,NA,NA,NA,"27904",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"87",2019-11-13 11:25:24-03,USP,SPF,"108114",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pilonensis,Leandra pilonensis,Wurdack,"Reginato, M","2011",NA,NA,"Souza, VC","9106","1995","09","04",Brasil,São Paulo,Eldorado,Parque Estadual de Jacupiranga,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,NA,SPF00108114,NA,NA,NA,NA,"38804",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"88",2019-11-13 11:25:24-03,USP,SPF,"92956",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pilonensis,Leandra pilonensis,Wurdack,NA,NA,NA,NA,"Mello-Silva, R","914","1994","05","11",Brasil,São Paulo,Tapiraí,NA,-47.5,-23.9599990844727,NA,NA,"900","950",NA,SPF00092956,NA,NA,NA,NA,"41034",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"93",2020-07-23 12:12:51-03,CEPLAC,CEPEC,"113238",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,NA,M. L. D. Souza,NA,NA,NA,F. de Barros,"2031","1993","11","07",Brasil,São Paulo,cananeia,Ilha do Cardoso. Morro do Cardoso.,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",NA,auto,NA,NA,NA,NA,NA,30/12/2005,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"95",2019-11-01 15:04:00-03,UnB,UB,"149503",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A. Gray) Cogn.,"Souza, MLD","2005",NA,NA,"Barros, F","2031","1990","07","05",Brasil,São Paulo,Cananeia,"Ilha do Cardoso, Morro do Cardoso.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,"Flores com corola branca.; Arvoreta 4m de altura.",NA,NA,Dicotyledoneae,NA,Southern America,"37574",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"96",2019-11-01 15:04:02-03,UnB,UB,"149550",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pilonensis,Leandra pilonensis,Wurdack,"Wurdack, JJ",NA,NA,NA,"Maguire, B","44564","1969","12","06",Brasil,São Paulo,Piracicaba,Biological Station.,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,Shrub or small tree.,NA,NA,Dicotyledoneae,NA,Southern America,"44778",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.945556,-23.825556,"97",2019-05-06 11:59:27-03,UFU,HUFU,"59490",S,Plantae,Melastomataceae,Leandra,pilonensis,Leandra pilonensis,Wurdack,"Romero, R.","2011","04",NA,"Lombardi, J.A.; Saka, M.N. & Santos, L.B.","7855","2010","09","29",Brasil,São Paulo,São Lourenço da Serra,"RPPN Paiol Maria, Trilha das Canelas.",-46.945556,-23.825556,"-46.945556","-23.825556",NA,NA,"Arbusto, ca. 1 m alt. Folhas papiráceas, botões verdes.; Interior de Mata Atlântica Secundária.",HUFU00061401,HUFU00061401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"98",2019-05-06 11:59:27-03,UFU,HUFU,"40673",S,Plantae,Melastomataceae,Leandra,pilonensis,Leandra pilonensis,Wurdack,"Goldenberg, R.","2005","02",NA,"Lima, R.A.F.","191","2002","09","07",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,"Planta com 3 m de altura e 2,4 cm de DAP.; Mata Atlântica Sub-Montana.",HUFU00061400,HUFU00061400,NA,NA,NA,"27904",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2200012207031,-23.6499996185303,"112",2021-03-04 15:44:57-03,IF,SPSF,"44163",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,((A.Gray)) (Cogn.),M. Reginato,"2014","02","13",R.A.F.Lima & A.G.Aguirre,"827","2008","10","23",Brasil,SP,Ibiúna,"Parque Estadual de Jurupará, Base Fumaça",-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,"GEOGRAFIA: Trilha da Grota do Tamanduá.&nf;Floresta Ombrófila Densa Montana.;",NA,NA,Magnoliophyta,Myrtales,América do Sul,"43112",NA,auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"113",2021-03-04 15:44:57-03,IF,SPSF,"32617",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,((A.Gray)) (Cogn.),M. Reginato,"2014","02","13",L.Rossi & M.Carvalhaes & E.A.Anunciação & C.M. Yoshioka,"1228","1992","12","15",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"COLETA: Arbusto com 2m de altura; folhs com nervura ocre na face abaxial; inflorescência pendula; cálice e anteras cor creme; pétalas alvo-translucidas.; GEOGRAFIA: Subida para o alto do morro, próximo ao alojamento.;",NA,NA,Magnoliophyta,Myrtales,América do Sul,"55628",NA,auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.400278,-24.643333,"114",2021-03-04 15:44:57-03,IF,SPSF,"35967",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,((Cogn.)) (A.Gray),M. Reginato,"2014","02","12",A.C.C.Destefani & R.A.F.Lima & S.B. Vosgueritchian & A.C.C. Jacovac & E.M. Campos-Filho & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro,"54","2005","03","22",Brasil,SP,Eldorado,"Parque Estadual Jacupiranga, trilha do mirante do angico",-48.400278,-24.643333,NA,NA,NA,NA,"COLETA: Arvoreta com 3 metros de altura e fruto maduro arroxeado; GEOGRAFIA: Núcleo Caverna do Diabo. Trilha do Rolado. Florestal ombrófila densa baixo montana. Ribeirinha degradada com afloramento de calcário;",NA,NA,Magnoliophyta,Myrtales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"400","400","35",São Paulo,SP,Sudeste
-48.401667,-24.312222,"115",2021-03-04 15:44:57-03,IF,SPSF,"44263",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,((Cogn.)) (A.Gray),M. Reginato,"2014","02","14",R.L.Miashike & N.M.Ivanauskas & B.M.Beisiegel & Y.E.Tuermorezow & L.A.Ribeiro & E.T.R.Costa,"96","2010","06","27",Brasil,SP,Iporanga,Parque Estadual de Intervales,-48.401667,-24.312222,NA,NA,"659","659","COLETA: Floresta Ombrófila Densa&nf;Arvoreta 2,5m; frutos imaturos verdes.; GEOGRAFIA: Base do Carmo&nf;Trilha do Carmo Acima;",NA,NA,Magnoliophyta,Myrtales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
