X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,preparationType,occurrenceRemarks,barcode,imagecode,geoFlag,typeStatus,identifiedBy,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,class,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"7",2021-03-01 16:32:32-03,UNICAMP,UEC,"21994",S,Plantae,Magnoliopsida,NA,Lauraceae,Ocotea,beyrichii,Ocotea beyrichii,(Nees) Mez,"Leitão Filho, HF; Yamamoto, K; Silva, AF","10231","1979","08","06",NA,Brazil,São Paulo,Ubatuba,Estação experimental de Ubatuba.,-45.0699996948242,-23.4300003051758,"34265",NA,"Árvore com 10m, flores creme esverdeadas.",UEC132262,UEC132262,auto,NA,"Baitello, JB","1999","02","06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.080223,-23.373498,"24",2019-01-25 15:41:52-02,IAC,IAC,"48984",S,Plantae,NA,NA,Lauraceae,Ocotea,beyrichii,Ocotea beyrichii,(Nees) Mez,"J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","340","2006","11","01",NA,Brasil,São Paulo,Ubatuba,"Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",-45.080223,-23.373498,NA,NA,"subparcela 30, indivíduo G 489",NA,NA,NA,NA,J.B. Baitello,"2006","11","01","-45.080223","-23.373498",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"27",2020-11-12 17:00:43-03,UEL,FUEL,"40590",PreservedSpecimen,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,beyrichii,Ocotea beyrichii,(Nees) Mez,"Ciello-Filho, R; Ivanauskas, NM; D. de Souza","371","2005","03","13",NA,Brasil,São Paulo,Peruíbe,"Parque Estadual da Serra do Mar, Núcleo Pedro de Toledo, Trilha do Rio do Ouro - SAD69 &nf;73.234190 S 29.215100 W",-46.9900016784668,-24.3199996948242,"21922",NA,NA,FUEL004417,NA,auto,NA,"Baitello, JB","2005","12","04",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"28",2020-11-12 17:00:43-03,UEL,FUEL,"22753",PreservedSpecimen,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,beyrichii,Ocotea beyrichii,(Nees) Mez,Alexandre Francisco da Silva,"167","1979","08","06",NA,Brasil,São Paulo,Ubatuba,Estação Experimental de Ubatuba,-45.0699996948242,-23.4300003051758,"34265",NA,NA,FUEL004418,NA,auto,NA,"Baitello, JB","1999","10","13",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"29",2021-03-04 15:44:06-03,IF,SPSF,"35065",PreservedSpecimen,Plantae,Magnoliophyta,Laurales,Lauraceae,Ocotea,beyrichii,Ocotea beyrichii,NA,H.F.Leitão-Filho,"10231","1997","07","14",América do Sul,Brasil,SP,Ubatuba,Estação Experimental do IAC,-45.0699996948242,-23.4300003051758,"34265",NA,"COLETA: XLS: SPSFNovo;&nf;Arvore 10m altura, flores creme esverdeadas; GEOGRAFIA: EX-UEC;",NA,NA,auto,NA,J.B.Baitello,"2005","08","03",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"35",São Paulo,SP,Sudeste
