X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,individualCount,occurrenceRemarks,geoFlag,continentOcean,preparationType,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.7200012207031,-23.3199996948242,"13",2020-01-20 14:40:07-03,UPM,MACK,"2935",PreservedSpecimen,Plantae,NA,NA,NA,Amaryllidaceae,Hippeastrum,morelianum,Hippeastrum morelianum,Lem.,L. T. A. Vieira,"2017","10","19",G. S. Santiago,"1","2016","10","07",Brasil,SP,Franco da Rocha,Parque Estadual do Juquery,-46.7200012207031,-23.3199996948242,"12135",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7200012207031,-23.3199996948242,"14",2020-01-20 14:40:07-03,UPM,MACK,"3242",PreservedSpecimen,Plantae,NA,NA,NA,Amaryllidaceae,Hippeastrum,morelianum,Hippeastrum morelianum,Lem.,L. T. A. Vieira,"2016","11","17",L. T. A. Vieira,"441","2016","10","07",Brasil,SP,Franco da Rocha,Parque Estadual do Juquery,-46.7200012207031,-23.3199996948242,"12135",NA,NA,auto,NA,NA,"HMACK00003242-L.T.A.Vieira441-7/10/2016,ParqueEstadualdoJuquery,FrancodaRocha,SP,Brasil",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7200012207031,-23.3199996948242,"15",2020-01-20 14:40:07-03,UPM,MACK,"2984",PreservedSpecimen,Plantae,NA,NA,NA,Amaryllidaceae,Hippeastrum,morelianum,Hippeastrum morelianum,Lem.,I. C. S. Mayor,"2018","06","04",L. T. A. Vieira,"427","2016","10","07",Brasil,SP,Franco da Rocha,Parque Estadual do Juquery,-46.7200012207031,-23.3199996948242,"12135",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46,-22.9,"31",2021-03-01 16:18:54-03,UNICAMP,UEC,"155083",S,Plantae,Liliopsida,NA,NA,Amaryllidaceae,Hippeastrum,morelianum,Hippeastrum morelianum,J.Beau,"Oliveira, RS","2013","02",NA,"Kinoshita, LS; Mahmoud, C; Urbanetz, C; Galvão, JC",05-03,"2005","05",NA,Brazil,Minas Gerais,Extrema,"Serra do Lopo, Coletada na pedra das flores.",-46,-22.9,NA,NA,Hábito herbáceo.,NA,NA,NA,UEC070542,UEC070542,"1660","1660","-46","-22.9",NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"58",2019-08-20 09:59:00-03,UNICAMP,UEC,"62938",S,Plantae,Liliopsida,NA,NA,Amaryllidaceae,Hippeastrum,morelianum,Hippeastrum morelianum,J.Beau,"Dutilh, JHA","2001","08",NA,"Bernacci, LC","28417",NA,NA,NA,Brazil,São Paulo,Atibaia,Parque Municipal da Grota Funda,-46.5499992370605,-23.1100006103516,"21675",NA,"flor, Erva bulbosa, ca. 0,5 - 0,7m altura, sem folhas na floração, flores verde-avermelhadas. Ocorrente em lajeados expostos em populações distintas, sobre acúmulo de matéria orgânica.",auto,NA,NA,UEC090415,UEC090415,"900","1400",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"59",2019-08-20 09:59:00-03,UNICAMP,UEC,"62939",S,Plantae,Liliopsida,NA,NA,Amaryllidaceae,Hippeastrum,morelianum,Hippeastrum morelianum,J.Beau,"Dutilh, JHA","2001","08",NA,"Bernacci, LC","28419",NA,NA,NA,Brazil,São Paulo,Atibaia,Parque Municipal da Grota Funda,-46.5499992370605,-23.1100006103516,"21675",NA,"flor, Mata mesófila de altitude com afloramentos rochosos no interior ou expostos. Erva bulbosa, flores avermelhadas, sem folhas na floração. Ca. 0,5-0,7m alt. Ocorre em lajeados expostos em populações concentradas.",auto,NA,NA,UEC090418,UEC090418,"900","1400",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"60",2019-08-20 09:59:00-03,UNICAMP,UEC,"170473",S,Plantae,Liliopsida,NA,NA,Amaryllidaceae,Hippeastrum,morelianum,Hippeastrum morelianum,J.Beau,NA,NA,NA,NA,"Dutilh, JHA",s.n.,"1997","02","18",Brazil,São Paulo,Campinas,"Cultivada no IAC, sob o número 16511. Procedência: Rio de Janeiro, Nova Friburgo.",-47.060001373291,-22.8999996185303,"23900",NA,NA,auto,NA,NA,UEC010311,UEC010311,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.013733,-22.886233,"124",2020-06-15 15:28:17-03,UNESP-RC,HRCB,"74478",PreservedSpecimen,Plantae,NA,NA,NA,Amaryllidaceae,Hippeastrum,morelianum,Hippeastrum morelianum,Lem.,Henrique Lauand Ribeiro,NA,NA,NA,Ribeiro,NA,NA,NA,NA,Brasil,Minas Gerais,Camanducaia,"Distrito de Monte Verde, montanha da Pedra Partida",-46.013733,-22.886233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46º00.824'W,22º53.174'S,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"130",2020-09-12 05:00:02-03,US,US,"3122800",PreservedSpecimen,Plantae,NA,Monocotyledonae,Liliales,Amaryllidaceae,Hippeastrum,morelianum,Hippeastrum morelianum,Lem.,"Dutilh, Julie H. A.",NA,NA,NA,P. C. Hutchison & J. Paffaro,"8940","1985","8","22",Brazil,São Paulo,Atibaia,NA,-46.5499992370605,-23.1100006103516,"21675","1",NA,auto,South America - Neotropics,NA,US00423187,US00423187_01,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
