X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,individualCount,fieldNumber,class,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.841666,-21.961944,"103",2020-09-02 16:37:32-03,Cenargen,CEN,"107753",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,J. F. M. Valls,Marcelo Mattos Cavallari,"714","2018","02","06",NA,Brasil,SP,SAO CARLOS,"Planta cultivada em canteiro no banco de Germoplasma da Embrapa Pecuária Sudeste, Fazenda Canchim.",-47.841666,-21.961944,"856","856",Unicata,"Área agrícola irrigada, próxima a fragmento de Floresta Estacional Semidecidual. O Banco de Germoplasma não possui dados de passaporte completo sobre esse acesso, não sendo conhecido o local de coleta original. BRA-00058047-2 /BGP - 410. Doação Embrapa Pecuária Sudeste.",CEN00107753,CEN00107753,"2018","12",NA,"-47.841666","-21.961944",NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.841666,-21.961944,"105",2020-09-02 16:37:32-03,Cenargen,CEN,"112597",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,NA,Marcelo Mattos Cavallari,"815","2019","04","01",NA,Brasil,SP,SAO CARLOS,"Planta cultivada em canteiro no banco de Germoplasma da Embrapa Pecuária Sudeste, Fazenda Canchim.",-47.841666,-21.961944,"856","856",Unicata,"Cod. Acesso: 00193489-2. BGP- 390. Área agrícola irrigada, próxima a fragmento de Floresta Estacional Semidecidual. Material conservado no Banco de Germoplasma de Paspalum a partir de coleta de J.F.M. Valls, C.L. Quarín, M.S. França-Dantas & G. P. Silva 11894, realizada em: 20/06/1988 no município de: Aral Moreira-MS. Doação Embrapa Pecuária Sudeste.",CEN00112597,CEN00112597,NA,NA,NA,"-47.841666","-21.961944",NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.841666,-21.961944,"106",2020-09-02 16:37:32-03,Cenargen,CEN,"113320",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,NA,Marcelo Mattos Cavallari,"731","2019","04","01",NA,Brasil,SP,SAO CARLOS,"Planta cultivada em canteiro no banco de Germoplasma da Embrapa Pecuária Sudeste, Fazenda Canchim.",-47.841666,-21.961944,"856","856",Unicata,"Cod. Acesso: 00058047-2. BGP- 410. Área agrícola irrigada, próxima a fragmento de Floresta Estacional Semidecidual. Trata-se do material coletado por (coletor não informado), no município de São Carlos, SP em (data não informada), tendo sido cultivado no Banco Ativo de Germoplasma desde enão. Doação Embrapa Pecuária Sudeste.",CEN00113320,CEN00113320,NA,NA,NA,"-47.841666","-21.961944",NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.25,-23.1000003814697,"114",2020-09-02 16:37:32-03,Cenargen,CEN,"24865",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,R. C. Oliveira,Vinícius Castro Souza,"10367","1996","01","23",NA,Brasil,SP,BOFETE,NA,-48.25,-23.1000003814697,NA,NA,Exsicatas,Espiguetas castanha. Doação da Flora Fanerogâmica do Estado de São Paulo. Projeto temático financiado pela FAPESP - Herbário ESA.,CEN00024865,CEN00024865,"1998","08",NA,NA,NA,"29333",auto,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6199989318848,-23.6800003051758,"115",2020-09-02 16:37:32-03,Cenargen,CEN,"29074",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,NA,Theophilo Salem da Silva - SP,"234","1976","01","25",NA,Brasil,SP,DIADEMA,Vila Eldorado,-46.6199989318848,-23.6800003051758,NA,NA,Exsicatas,Geralmente geniculada na base. Formando densa touceira. Doação do Instituto de Botânica - SP.,CEN00029074,CEN00029074,NA,NA,NA,NA,NA,"6489",auto,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-21.5900001525879,"116",2020-09-02 16:37:32-03,Cenargen,CEN,"34916",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,R. C. Oliveira,A. D. Faria- UEC,NA,"1997","01","22",NA,Brasil,SP,SAO JOSE DO RIO PARDO,"Estrada de terra sentido S. J. Rio Pardo - Caconde, bairro Ribeirinha.",-46.8800010681152,-21.5900001525879,NA,NA,Exsicatas,Col.Nº 97/220. Doação da Flora Fanerogâmica do Estado de São Paulo. Projeto temático financiado pela FAPESP. Herbário UEC - Universidade Estadual de Campinas.,CEN00034916,CEN00034916,"2000","04",NA,NA,NA,"15885",auto,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.310001373291,-23.2199993133545,"117",2020-09-02 16:37:32-03,Cenargen,CEN,"25867",PreservedSpecimen,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,L. C. Lopes - IAC,Luiz C. Lopes - IAC,"3","1969","07","14",NA,Brasil,SP,SAO LUIS DO PARAITINGA,Entre São Luis do Paraitinga e Ubatuba.,-45.310001373291,-23.2199993133545,NA,NA,Exsicatas,"Espigueta globosa, racemos ciliados, sementes branca, muitos racemos.",CEN00025867,CEN00025867,"1969","07",NA,NA,NA,"27362",auto,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"120",2019-10-07 09:22:24-03,UEFS,HUEFS,"245544",PreservedSpecimen,Plantae,Angiospermae,Poales,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,NA,"Sendulsky, T.","1339","1974","01","10",NA,Brasil,São Paulo,São Paulo,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,HUEFS0245544,HUEFS0245544,NA,NA,NA,NA,NA,"53584",auto,NA,NA,Lilianae,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"121",2019-01-25 15:36:06-02,IAC,IAC,"3739",S,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,R.C. Oliveira & J.F.M. Valls,A.P. Viégas,s/nº,"1939","02","16",NA,Brasil,São Paulo,Campinas,Fazenda dos Ingleses,-47.0608,-22.9056,NA,NA,NA,NA,NA,NA,"1999","06","16","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"122",2019-01-25 15:44:49-02,IAC,IAC,"3753",S,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,R.C. Oliveira,A.P. Viégas,s/nº,"1939","01","08",NA,Brasil,São Paulo,Campinas,"estrada de rodagem, Taquaral",-47.0608,-22.9056,NA,NA,NA,NA,NA,NA,"1999","01","08","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"128",2019-11-01 15:16:58-03,UnB,UB,NA,PreservedSpecimen,Plantae,Monocotyledonae,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,"Pimenta, KM","Skvortzov, B","209","1964","01","05",Southern America,Brasil,São Paulo,São Paulo,"Mun. de São Paulo: ca. 10 kmdue south of center of SÃO PAULO. Parque do Estado, grounds of the instituto de Botânica",-46.6300010681152,-23.5400009155273,NA,NA,NA,Moist soil along a brook,UB0023133,UB0023133,"2012","08","07",NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"129",2019-05-06 12:01:44-03,UFU,HUFU,"76244",S,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,"Gomes, M.J.I.R.","Sendulsky, T.","1339","1974","01","10",NA,Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,HUFU00074360,HUFU00074360,"1999",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"130",2020-08-20 20:41:37-03,UFSC,FLOR,"64471",PreservedSpecimen,Plantae,NA,Poales,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,"Gomes, M.J.I.R.","Sendulsky, T.","1339","1974","01","10",NA,Brasil,São Paulo,São Paulo,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,FLOR0064471,FLOR0064471,"1991",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.039444,-23.392222,"131",2021-03-04 15:42:13-03,IF,SPSF,"53111",PreservedSpecimen,Plantae,Magnoliophyta,Poales,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,R.T.Shirasuna,S.Aragaki & M.Kirizawa & E.P.Fortes,"1250","2013","02","01",América do Sul,Brasil,SP,Arujá,NA,-46.039444,-23.392222,NA,NA,NA,"COLETA: Erva com aprox. 1m de altura. Flores creme-esverdeadas.; GEOGRAFIA: Floresta secundária com predomínio de Protium heptaphyllum e Rubiáceas no sub-bosque.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liliopsida,NA,"35",São Paulo,SP,Sudeste
-48.244722,-23.190139,"133",2019-11-21 10:16:32-03,IBt,SP,"296188",S,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,NA,"Souza, VC; et al.","10367","1996","01","23",NA,Brasil,São Paulo,Bofete,NA,-48.244722,-23.190139,"700","700",NA,NA,SP036761,SP036761,NA,NA,NA,"-48.244722","-23.190139",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.373333,-23.392306,"134",2019-11-21 10:16:32-03,IBt,SP,"488148",S,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,"Shirasuna, RT","Aragaki, S; Kirizawa, M; Fortes, EP","1250","2013","02","01",NA,Brasil,São Paulo,Arujá,Mata ao lado do Nippon Glof Club.,-46.373333,-23.392306,"700","700",NA,NA,NA,NA,"2013","02","01","-46.373333","-23.392306",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-23.1900005340576,"137",2019-11-21 10:16:32-03,IBt,SP,"235362",S,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,"Valls, JFM; Oliveira, RC","Hashimoto, G","10735","1985","01","29",NA,Brasil,São Paulo,Piraju,Reserva Florestal do Estado.,-49.3800010681152,-23.1900005340576,NA,NA,NA,NA,SP036762,SP036762,"1999",NA,NA,NA,NA,"20806",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"138",2019-11-21 10:16:32-03,IBt,SP,"131103",S,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,"Valls, JFM; Oliveira, RC","Skvortzov, B","209","1964","01","05",NA,Brasil,São Paulo,São Paulo,"Instituto de Botânica, Ca. 10 km due south of center of SÃO PAULO. Parque do Estado, grounds of the Instituto de Botânica.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP036760,SP036760,"1999",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"139",2019-11-21 10:16:32-03,IBt,SP,"193100",S,Plantae,NA,NA,Poaceae,Paspalum,plenum,Paspalum plenum,Chase,"Gomes, MJIR","Sendulsky, T","1339","1974","01","10",NA,Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP037825,SP037825,"1991",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
