X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,locality,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,relationshipType,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.633333,-23.55,"272",2020-02-08 09:43:02-03,NBC,NL-BOTANY,U.1081657,PreservedSpecimen,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,(R.E.Fr.) R.E.Fr.,Maas PJM,NA,NA,NA,Hoehne W,NA,"1944","04","04",Brazil,São Paulo,NA,-46.633333,-23.55,"-46.633333","-23.55",NA,NA,<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1081657 target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NL-U1081657,NL-U1081657,NA,NA,Southern America,NA,NA,NA,Magnoliales,NA,NA,NA,Magnoliopsidae,U 0143771,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.633333,-23.55,"273",2020-02-08 09:43:02-03,NBC,NL-BOTANY,U.1081658,PreservedSpecimen,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,(R.E.Fr.) R.E.Fr.,Maas PJM,NA,NA,NA,Hoehne W,NA,"1944","04","04",Brazil,São Paulo,NA,-46.633333,-23.55,"-46.633333","-23.55",NA,NA,<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1081658 target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NL-U1081658,NL-U1081658,NA,NA,Southern America,NA,NA,NA,Magnoliales,NA,NA,NA,Magnoliopsidae,U 0143772,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.633333,-23.55,"277",2020-02-08 09:43:02-03,NBC,NL-BOTANY,U.1081662,PreservedSpecimen,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,(R.E.Fr.) R.E.Fr.,Barroso GM,NA,NA,NA,Rossi L,NA,"1979","11","01",Brazil,São Paulo,NA,-46.633333,-23.55,"-46.633333","-23.55",NA,NA,<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1081662 target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NL-U1081662,NL-U1081662,NA,NA,Southern America,NA,NA,NA,Magnoliales,NA,NA,NA,Magnoliopsidae,U 0143768,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.633333,-23.55,"278",2020-02-08 09:43:02-03,NBC,NL-BOTANY,U.1081663,PreservedSpecimen,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,(R.E.Fr.) R.E.Fr.,Barroso GM,NA,NA,NA,Rossi L,NA,"1979","11","01",Brazil,São Paulo,NA,-46.633333,-23.55,"-46.633333","-23.55",NA,NA,<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1081663 target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NL-U1081663,NL-U1081663,NA,NA,Southern America,NA,NA,NA,Magnoliales,NA,NA,NA,Magnoliopsidae,U 0143769,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.166667,-23.416667,"287",2020-02-08 09:43:02-03,NBC,NL-BOTANY,U.1081563,PreservedSpecimen,Plantae,Annonaceae,Rollinia,ubatubensis,Rollinia ubatubensis,Maas & Westra,Maas PJM,NA,NA,NA,Morawetz W,NA,"1980","12","28",Brazil,São Paulo,NA,-46.166667,-23.416667,"-46.166667","-23.416667",NA,NA,<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1081563 target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NL-U1081563,NL-U1081563,"Brazil, Sao Paulo, Mun. de Ubatuba, Serra do Mar along the road from Ubatuba to Tabate, km 78-89",NA,Southern America,NA,NA,NA,Magnoliales,NA,NA,NA,Magnoliopsidae,U 0011998,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"291",2020-11-04 10:59:15-03,ESALQ,ESA,"70099",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Franco, G.A.D.C. et al.","2927.0","2000","04","19",Brasil,São Paulo,São Sebastião,-45.4099998474121,-23.7600002288818,NA,NA,NA,NA,NA,ESA070099,ESA070099,NA,NA,NA,NA,NA,Magnoliophyta,NA,"41977",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.82393,-22.7782,"292",2020-11-04 10:54:32-03,ESALQ,ESA,"133080",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Souza, V. C.; Rodrigues, R. R.; Ivanauskas, N. M. & Tamashiro, J. Y.","2015","07","09","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","131.0","2015","07","03",Brasil,São Paulo,Piracicaba,-47.82393,-22.7782,"-47.82393","-22.7782","553","553",Árvore.,ESA133080,NA,"Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.45029,-24.07695,"295",2020-11-04 10:59:15-03,ESALQ,ESA,"128027",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,NA,"Souza, V.C.",NA,NA,NA,"Delfini, C.","850.0","2013","03","27",Brasil,São Paulo,Tapiraí,-47.45029,-24.07695,"-47.45029","-24.07695","331","331","Árvore, ca. 7m alt., frutos imaturos verdes e frutos negros.",ESA128027,NA,"Trilha entre a UHE Alecrim e UHE Porto Raso. Floresta Ombrófila Densa, na margem do rio Dezembro.",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"301",2020-11-04 10:59:15-03,ESALQ,ESA,"108039",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,NA,"Lopes, J.C.","2012",NA,NA,"Santos, M.B.","152.0","2005","03","29",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,ESA108039,ESA108039,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"302",2020-11-04 10:59:15-03,ESALQ,ESA,"14813",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Moraes, P.L.R. et al.","971.0","1994","04","24",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA014813,ESA014813,NA,NA,NA,NA,NA,Magnoliophyta,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"303",2020-11-04 10:59:15-03,ESALQ,ESA,"104327",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,NA,"Souza, V.C.","2012","12","21","Aguiar, O.T.",NA,"2002","03","13",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA104327,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"304",2020-11-04 10:59:15-03,ESALQ,ESA,"16339",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Rossi, L. et al.","109.0","1979","11","01",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,ESA016339,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"305",2020-11-04 10:59:15-03,ESALQ,ESA,"27613",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Leitão Filho, H.F. et al.","34718.0","1996","01","30",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,ESA027613,ESA027613,NA,NA,NA,NA,NA,Magnoliophyta,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"308",2020-11-04 10:59:15-03,ESALQ,ESA,"123602",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,NA,"Ivanauskas, N.M.","2013","04","29","Colletta, G.D. ; Souza, V.C.","990.0","2013","04","29",Brasil,São Paulo,Tapiraí,-47.5,-23.9599990844727,NA,NA,NA,NA,"Árvore, 6m",ESA123602,NA,Reserva Particular da Votorantim (CBA). UHE da Barra.,NA,NA,NA,NA,Magnoliophyta,NA,"41034",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.31605,-24.02021,"309",2020-11-04 10:59:15-03,ESALQ,ESA,"128028",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,NA,NA,NA,NA,NA,"Flores, T.B.","1792.0","2013","03","26",Brasil,São Paulo,Tapiraí,-47.31605,-24.02021,"-47.31605","-24.02021","480","480",NA,ESA128028,NA,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.21,-24.18,"311",2020-11-04 10:59:15-03,ESALQ,ESA,"84462",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Araki, D.F.; Rother, D.C.; Oliveira S.H.; Toledo, R.M.; Tamashiro J.Y.; Rodrigues, R.R.; Souza, V.C.; Paula-Souza, J.; Muniz, M.R.A.; Ivanauskas, N.M.","67.0","2003","04","19",Brasil,São Paulo,Ribeirão Grande,-48.21,-24.18,"-48.21","-24.18","788","788","Arbórea, 6m, trilha, Fruto seco (preto)",ESA084462,ESA084462,"Parque Estadual Intervales - trilha saindo 500, antes da sede do núcleo Barra Grande em direcão a E.E Xitue.Floresta Ombrófila Densa Montana vegetação conservada com escorregamentos naturais e cin",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.34875,-24.03041,"314",2020-11-04 10:59:15-03,ESALQ,ESA,"128026",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,NA,"Ivanauskas, N.M.",NA,NA,NA,"Virillo, C.B.","124.0","2013","03","31",Brasil,São Paulo,Tapiraí,-47.34875,-24.03041,"-47.34875","-24.03041",NA,NA,reg,ESA128026,NA,Reserva Particular da Votorantim (CBA). UHE Barra Trilha da Vila dos Moradores em direção à Caixa d#?#água (aprox. 2km). Floresta Ombrófila Densa,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5046997070312,-24.7563991546631,"331",2020-11-04 10:59:15-03,ESALQ,ESA,"101919",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,NA,"Lopes, J.C.",NA,NA,NA,"Oriani, A.","688.0","2005","03","30",Brasil,São Paulo,Barra do Turvo,-48.5046997070312,-24.7563991546631,NA,NA,NA,NA,NA,ESA101919,ESA101919,NA,NA,NA,NA,NA,Magnoliophyta,NA,"38172",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"332",2020-11-04 10:59:15-03,ESALQ,ESA,"33501",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Gandolfi, S. ; Antoniolli, F.C.",NA,"1993","01","01",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,ESA033501,ESA033501,NA,NA,NA,NA,NA,Magnoliophyta,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"333",2020-11-04 10:59:15-03,ESALQ,ESA,"95173",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Carboni, M. et al.","135.0","2005","03","26",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,ESA095173,ESA095173,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"334",2020-11-04 10:59:15-03,ESALQ,ESA,"62416",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Batista, E.R. et al.","70.0","1999","01","08",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,ESA062416,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"335",2020-11-04 10:59:15-03,ESALQ,ESA,"109290",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,NA,"Lopes, J.C.","2012",NA,NA,"Sampaio, D.","107.0",NA,NA,NA,Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,ESA109290,ESA109290,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"336",2020-11-04 10:59:15-03,ESALQ,ESA,"93274",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Destefani, A.C.C. et al.","219.0","2005","03","31",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,ESA093274,ESA093274,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"337",2020-11-04 10:59:15-03,ESALQ,ESA,"71935",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Franco, G.A.D.C. et al.","2901.0","2000","04","18",Brasil,São Paulo,Caraguatatuba,-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,ESA071935,ESA071935,NA,NA,NA,NA,NA,Magnoliophyta,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"338",2020-11-04 10:59:15-03,ESALQ,ESA,"34288",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Ferreti, A. et al.","128.0","1996","01","01",Brasil,São Paulo,Cunha,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,ESA034288,ESA034288,NA,NA,NA,NA,NA,Magnoliophyta,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"339",2020-11-04 10:59:15-03,ESALQ,ESA,"95313",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Destefani, A.C.C. et al.","149.0","2005","03","28",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,NA,ESA095313,ESA095313,NA,NA,NA,NA,NA,Magnoliophyta,NA,"38804",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"340",2020-11-04 10:59:15-03,ESALQ,ESA,"107945",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,NA,"Lopes, J.C.",NA,NA,NA,"Santos, M.B.","58.0","2005","03","25",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,NA,ESA107945,ESA107945,NA,NA,NA,NA,NA,Magnoliophyta,NA,"38804",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"341",2020-11-04 10:59:15-03,ESALQ,ESA,"23293",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Sakai, L. et al.",NA,"1995","11","09",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,NA,ESA023293,ESA023293,NA,NA,NA,NA,NA,Magnoliophyta,NA,"38804",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.4599990844727,"342",2020-11-04 10:59:15-03,ESALQ,ESA,"5666",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Gandolfi, S.","8076.0","1984","01","01",Brasil,São Paulo,Guarulhos,-46.5299987792969,-23.4599990844727,NA,NA,NA,NA,NA,ESA005666,ESA005666,NA,NA,NA,NA,NA,Magnoliophyta,NA,"26398",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"343",2020-11-04 10:59:15-03,ESALQ,ESA,"62048",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Sampaio, D. et al.","47.0","1999","01","06",Brasil,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,ESA062048,ESA062048,NA,NA,NA,NA,NA,Magnoliophyta,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"344",2020-11-04 10:59:15-03,ESALQ,ESA,"15715",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Souza, V.C. et al.","5937.0","1994","04","23",Brasil,São Paulo,Iporanga,-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,NA,ESA015715,ESA015715,NA,NA,NA,NA,NA,Magnoliophyta,NA,"38740",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"345",2020-11-04 10:59:15-03,ESALQ,ESA,"11226",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.",NA,NA,NA,"Gouvêa, L.S.K.","27226.0","1992","11","12",Brasil,São Paulo,Itirapina,-47.8199996948242,-22.25,NA,NA,NA,NA,NA,ESA011226,ESA011226,NA,NA,NA,NA,NA,Magnoliophyta,NA,"22843",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
