X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,preparationType,occurrenceRemarks,barcode,locality,day,county,minimumElevationInMeters,maximumElevationInMeters,decimalLongitude,decimalLatitude,imagecode,class,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,relatedCatalogItem,coordinatePrecision,geoFlag,fieldNumber,typeStatus,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.2099990844727,-23.0900001525879,"13",2019-08-20 10:02:17-03,UNICAMP,UEC,"26737",S,Plantae,Magnoliopsida,NA,Amaranthaceae,Alternanthera,flavescens,Alternanthera flavescens,Kunth,"Senna, LR","Siqueira, JC","10860","1977","06",NA,Brazil,São Paulo,NA,"flor, Mata úmida. Fava de porte semi-ereto.",UEC119217,Itaici,"15",Indaiatuba,NA,NA,-47.2099990844727,-23.0900001525879,NA,NA,NA,NA,"2015","03",NA,NA,"17640",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"190",2019-10-07 09:18:25-03,UEFS,HUEFS,"145866",PreservedSpecimen,Plantae,Angiospermae,Caryophyllales,Amaranthaceae,Alternanthera,flavescens,Alternanthera flavescens,Kunth,L.R.Senna,"Sakane, M.","260","1975","04",NA,Brasil,São Paulo,NA,NA,HUEFS0145866,Parque Estadual das Fontes do Ipiranga.,"15",São Paulo,NA,NA,-46.6300010681152,-23.5400009155273,HUEFS0145866,Caryophyllanae,NA,NA,"2015","02",NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
