X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,class,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,typeStatus,relatedCatalogItem,coordinatePrecision,geoFlag,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"265",2020-06-15 15:30:49-03,UNESP-RC,HRCB,"60850",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,"Moraes, P.","Bertoni, J.E.A.","671","2001","11","03",NA,Brasil,São Paulo,Campinas,"Fazenda Santa Elisa, Quadra da Terra Roxa L8 - P24.",-47.060001373291,-22.8999996185303,NA,"Árvore com + ou - 6m, flores esverdeadas.",NA,NA,NA,NA,NA,NA,NA,"2013","08",NA,NA,NA,"23900",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"266",2020-06-15 15:30:49-03,UNESP-RC,HRCB,"60847",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,"Moraes, P.","Bertoni, J.E.A.","833","2002","11","07",NA,Brasil,São Paulo,Campinas,"Fazenda Santa Elisa, Quadra da Terra Roxa L8 - P24.",-47.060001373291,-22.8999996185303,NA,"Árvore de 7 a 8m de alt; flores esverdeadas, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,"2013","08","22",NA,NA,"23900",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"267",2020-06-15 15:30:49-03,UNESP-RC,HRCB,"60848",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,"Moraes, P.","Bertoni, J.E.A.","82","1999","12","06",NA,Brasil,São Paulo,Campinas,"Nec, Qdra. Terra Roxa encaroçada, Linha 8 Pl. 24",-47.060001373291,-22.8999996185303,NA,"Árvore ca. 5-6m alt, frutos verdes, quando maduros são pretos.",NA,NA,NA,NA,NA,NA,NA,"2013","08",NA,NA,NA,"23900",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.360694,-20.885444,"269",2020-06-15 15:30:49-03,UNESP-RC,HRCB,"56481",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo,"Moraes, P.","Moraes, P.L.R. de","3412","2011","11","27",NA,Brasil,São Paulo,Batatais,Chapadão,-47.360694,-20.885444,NA,"Árvore 15 m, cremes.",NA,NA,"796","796",NA,47º21'38.5W,"20º53'07,6S","2011","11","27",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.736083,-20.871194,"270",2020-06-15 15:30:49-03,UNESP-RC,HRCB,"56489",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo,"Moraes, P.","Moraes, P.L.R. de","3420","2011","11","27",NA,Brasil,São Paulo,Batatais,NA,-47.736083,-20.871194,NA,"Árvore 18 m, flores cremes, frutos esverdeados.",NA,NA,"732","732",NA,47º44'09.9W,"20º52'16,3S","2011","11","27",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.736083,-20.871194,"271",2020-06-15 15:30:49-03,UNESP-RC,HRCB,"56513",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo,"Moraes, P.","Moraes, P.L.R. de","3444","2011","11","27",NA,Brasil,São Paulo,Batatais,NA,-47.736083,-20.871194,NA,"Árvore 10 m, flores reme, frutos imaturos.",NA,NA,"732","732",NA,47º44'09.9W,"20º52'16,3S","2011","11","27",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.736083,-20.871194,"272",2020-06-15 15:30:49-03,UNESP-RC,HRCB,"56518",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo,"Moraes, P.","Moraes, P.L.R. de","3449","2011","11","27",NA,Brasil,São Paulo,Batatais,NA,-47.736083,-20.871194,NA,"Árvore 10 m, flores creme, frutos imaturos.",NA,NA,"732","732",NA,47º44'09.9W,"20º52'16,3S","2011","11","27",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"273",2020-06-15 15:30:49-03,UNESP-RC,HRCB,"60850",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,"Moraes, P.","Bertoni, J.E.A.","671","2001","11","03",NA,Brasil,São Paulo,Campinas,"Fazenda Santa Elisa, Quadra da Terra Roxa L8 - P24.",-47.060001373291,-22.8999996185303,NA,"Árvore com + ou - 6m, flores esverdeadas.",NA,NA,NA,NA,NA,NA,NA,"2013","08",NA,NA,NA,"23900",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"274",2020-06-15 15:30:49-03,UNESP-RC,HRCB,"60847",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,"Moraes, P.","Bertoni, J.E.A.","833","2002","11","07",NA,Brasil,São Paulo,Campinas,"Fazenda Santa Elisa, Quadra da Terra Roxa L8 - P24.",-47.060001373291,-22.8999996185303,NA,"Árvore de 7 a 8m de alt; flores esverdeadas, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,"2013","08","22",NA,NA,"23900",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"275",2020-06-15 15:30:49-03,UNESP-RC,HRCB,"60848",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,"Moraes, P.","Bertoni, J.E.A.","82","1999","12","06",NA,Brasil,São Paulo,Campinas,"Nec, Qdra. Terra Roxa encaroçada, Linha 8 Pl. 24",-47.060001373291,-22.8999996185303,NA,"Árvore ca. 5-6m alt, frutos verdes, quando maduros são pretos.",NA,NA,NA,NA,NA,NA,NA,"2013","08",NA,NA,NA,"23900",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.5800018310547,-20.8899993896484,"365",2019-11-13 11:20:59-03,USP,SPF,"96875",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,"Baitello, JB","Marcondes-Ferreira, W","898","1994","03","19",NA,Brasil,São Paulo,Batatais,Fazenda Bom Jesus.,-47.5800018310547,-20.8899993896484,NA,NA,SPF00096875,NA,NA,NA,NA,NA,NA,"1997","06",NA,NA,NA,"22006",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.5800018310547,-20.8899993896484,"380",2019-11-13 11:20:59-03,USP,SPF,"96875",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,"Baitello, JB","Marcondes-Ferreira, W","898","1994","03","19",NA,Brasil,São Paulo,Batatais,Fazenda Bom Jesus.,-47.5800018310547,-20.8899993896484,NA,NA,SPF00096875,NA,NA,NA,NA,NA,NA,"1997","06",NA,NA,NA,"22006",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"395",2019-01-25 15:41:45-02,IAC,IAC,"29374",S,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,J.B. Baitello,L.C. Bernacci,s/nº,"1994","11","04",NA,Brasil,São Paulo,Campinas,Reserva Santa Genebra,-47.0608,-22.9056,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1998","03","26",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"396",2019-01-25 15:41:45-02,IAC,IAC,"39399",S,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,J.B. Baitello,J.E.A. Bertoni & A. Geremias,"82","1999","12","06",NA,Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra Terra Roxa Encaroçada, linha 8, planta 24",-47.086761,-22.863721,NA,NA,NA,NA,NA,NA,NA,"-47.086761","-22.863721","2006","01","06",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"397",2019-01-25 15:41:45-02,IAC,IAC,"42168",S,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,J.B. Baitello,J.E.A. Bertoni & A. Geremias,"671","2001","11","03",NA,Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra Terra Roxa, L8, P24",-47.086761,-22.863721,NA,NA,NA,NA,NA,NA,NA,"-47.086761","-22.863721","2006","01","03",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"398",2019-01-25 15:41:45-02,IAC,IAC,"29374",S,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,J.B. Baitello,L.C. Bernacci,s/nº,"1994","11","04",NA,Brasil,São Paulo,Campinas,Reserva Santa Genebra,-47.0608,-22.9056,NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1998","03","26",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"399",2019-01-25 15:41:45-02,IAC,IAC,"39399",S,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,J.B. Baitello,J.E.A. Bertoni & A. Geremias,"82","1999","12","06",NA,Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra Terra Roxa Encaroçada, linha 8, planta 24",-47.086761,-22.863721,NA,NA,NA,NA,NA,NA,NA,"-47.086761","-22.863721","2006","01","06",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"400",2019-01-25 15:41:45-02,IAC,IAC,"42168",S,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,J.B. Baitello,J.E.A. Bertoni & A. Geremias,"671","2001","11","03",NA,Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra Terra Roxa, L8, P24",-47.086761,-22.863721,NA,NA,NA,NA,NA,NA,NA,"-47.086761","-22.863721","2006","01","03",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.646667,-21.370833,"470",2021-03-04 15:43:51-03,IF,SPSF,"53203",PreservedSpecimen,Plantae,Magnoliophyta,Laurales,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,J.B.Baitello,N.M.Ivanauskas & D.F.Bertani,"6828","2018","05","08",América do Sul,Brasil,SP,São Simão,Estação Experimental São Simão,-47.646667,-21.370833,NA,"COLETA: Árvore de 8m de altura. Frutos imaturos verdes. (Planta 20).; GEOGRAFIA: Mata de Galeria, floresta paludosa. Floresta Semidecidual Aluvial. SM210/213.;",NA,NA,"574","574",Magnoliopsida,NA,NA,"2018","05","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"480",2021-03-04 15:43:51-03,IF,SPSF,"19083",PreservedSpecimen,Plantae,Magnoliophyta,Laurales,Lauraceae,Aniba,heringeri,Aniba heringeri,NA,NA,M.T.Z.Toniato,"3130","1994","11","24",América do Sul,Brasil,SP,Campinas,mata de brejo,-47.060001373291,-22.8999996185303,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.646667,-21.370833,"484",2021-03-04 15:43:51-03,IF,SPSF,"53203",PreservedSpecimen,Plantae,Magnoliophyta,Laurales,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,J.B.Baitello,N.M.Ivanauskas & D.F.Bertani,"6828","2018","05","08",América do Sul,Brasil,SP,São Simão,Estação Experimental São Simão,-47.646667,-21.370833,NA,"COLETA: Árvore de 8m de altura. Frutos imaturos verdes. (Planta 20).; GEOGRAFIA: Mata de Galeria, floresta paludosa. Floresta Semidecidual Aluvial. SM210/213.;",NA,NA,"574","574",Magnoliopsida,NA,NA,"2018","05","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"494",2021-03-04 15:43:51-03,IF,SPSF,"19083",PreservedSpecimen,Plantae,Magnoliophyta,Laurales,Lauraceae,Aniba,heringeri,Aniba heringeri,NA,NA,M.T.Z.Toniato,"3130","1994","11","24",América do Sul,Brasil,SP,Campinas,mata de brejo,-47.060001373291,-22.8999996185303,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.5800018310547,-20.8899993896484,"501",2019-11-21 10:07:18-03,IBt,SP,"291767",S,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,"Baitello, JB","Marcondes Ferreira, W; et al.","898","1994","03","19",NA,Brasil,São Paulo,Batatais,"Fazenda Bom Jesus, caminho para Jardinópolis, brejo com vegetação arbórea",-47.5800018310547,-20.8899993896484,NA,NA,SP054313,SP054313,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,"22006",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.5800018310547,-20.8899993896484,"508",2019-11-21 10:07:18-03,IBt,SP,"291767",S,Plantae,NA,NA,Lauraceae,Aniba,heringeri,Aniba heringeri,Vattimo-Gil,"Baitello, JB","Marcondes Ferreira, W; et al.","898","1994","03","19",NA,Brasil,São Paulo,Batatais,"Fazenda Bom Jesus, caminho para Jardinópolis, brejo com vegetação arbórea",-47.5800018310547,-20.8899993896484,NA,NA,SP054313,SP054313,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,"22006",auto,NA,NA,"35",São Paulo,SP,Sudeste
