X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,continentOcean,country,stateProvince,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,class,order,scientificNameAuthorship,year,month,day,imagecode,phylum,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordNumber,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,fieldNumber,individualCount,minimumElevationInMeters,maximumElevationInMeters,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.1399993896484,-24.3099994659424,"5",2020-11-04 10:59:02-03,ESALQ,ESA,"17041",PreservedSpecimen,Plantae,Amaryllidaceae,Zephyranthes,candida,Zephyranthes candida,"Souza, V.C. et al.",NA,Brasil,São Paulo,NA,NA,NA,NA,ESA017041,NA,NA,Herb.,"1993","02","13",ESA017041,Magnoliophyta,"Dutilh, J.","2005","01","01","2249.0",Bom Sucesso de Itararé,-49.1399993896484,-24.3099994659424,"14955",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"6",2020-11-04 10:59:02-03,ESALQ,ESA,"11978",PreservedSpecimen,Plantae,Amaryllidaceae,Zephyranthes,candida,Zephyranthes candida,"Souza, V.C. et al.",NA,Brasil,São Paulo,NA,NA,NA,NA,ESA011978,NA,NA,(Lindl.) Herb.,"1993","09","09",ESA011978,Magnoliophyta,"Dutilh, J.H.A.","2005","01","01","4286.0",Itararé,-49.3400001525879,-24.1100006103516,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"8",2019-08-27 13:26:20-03,IAP,PACA-AGP,"27872",PreservedSpecimen,Plantae,Amaryllidaceae,Zephyranthes,candida,Zephyranthes candida,E. Friderichs,NA,Brasil,SP,NA,NA,NA,Habitat: in graminosis Fenofase: flor,PACA027872,Liliatae,Liliales,(Lindl.) Herb.,"1944","01",NA,NA,Magnoliophyta,Ravenna,"1968",NA,NA,NA,Campos do Jordão,-45.5900001525879,-22.7299995422363,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"11",2019-08-20 09:59:00-03,UNICAMP,UEC,"172977",S,Plantae,Amaryllidaceae,Zephyranthes,candida,Zephyranthes candida,"Dutilh, JHA",NA,Brazil,São Paulo,Cultivada no sítio São Francisco,NA,NA,NA,UEC084185,NA,NA,(Lindl.) Herb.,"1999","02","05",UEC084185,Liliopsida,NA,NA,NA,NA,s.n.,Campinas,-47.060001373291,-22.8999996185303,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"12",2019-08-20 09:59:00-03,UNICAMP,UEC,"171113",S,Plantae,Amaryllidaceae,Zephyranthes,candida,Zephyranthes candida,"Dutilh, JHA",NA,Brazil,São Paulo,Cultivada sem procedência,NA,NA,NA,UEC045146,NA,NA,(Lindl.) Herb.,"2000","02","21",UEC045146,Liliopsida,NA,NA,NA,NA,s.n.,Campinas,-47.060001373291,-22.8999996185303,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"28",2020-11-12 16:58:04-03,UEL,FUEL,"30378",PreservedSpecimen,Plantae,Amaryllidaceae,Zephyranthes,candida,Zephyranthes candida,"Piske, OR",NA,Brasil,São Paulo,"Parque ESALQ/USP, USP",NA,NA,NA,NA,NA,Asparagales,(Lindl.) Herb.,"1992","09","29",NA,Tracheophyta,NA,NA,NA,NA,s.n.,Piracicaba,-47.6399993896484,-22.7199993133545,"44778",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"30",2020-08-27 12:19:16-03,IBt,SP,"32435",S,Plantae,Amaryllidaceae,Zephyranthes,candida,Zephyranthes candida,"Kuhlmann, M",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,NA,(Lindl.) Herb.,"1935","02","10",NA,NA,NA,NA,NA,NA,s.n.,Campos do Jordão,-45.5900001525879,-22.7299995422363,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"31",2020-08-27 12:19:16-03,IBt,SP,"302872",S,Plantae,Amaryllidaceae,Zephyranthes,candida,Zephyranthes candida,"Kuhlmann, M",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,NA,(Lindl.) Herb.,"1935","02","10",NA,NA,NA,NA,NA,NA,s.n.,Campos do Jordão,-45.5900001525879,-22.7299995422363,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
