X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,class,order,continentOcean,relatedCatalogItem,barcode,imagecode,phylum,yearIdentified,coordinatePrecision,geoFlag,typeStatus,preparationType,monthIdentified,dayIdentified,minimumElevationInMeters,individualCount,maximumElevationInMeters,fieldNumber,relationshipType,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"33",2020-03-04 18:50:28-03,USP,SPF,"116133",PreservedSpecimen,Plantae,Convolvulaceae,Cuscuta,obtusiflora,Cuscuta obtusiflora,Kunth,"Silva, SS","Rossi, L","586","1985","04",NA,Brasil,São Paulo,São Paulo,Viveiro Manequinho Lopes,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,SPF00116133,SPF00116133,NA,"2020","53584",auto,NA,NA,"01","23",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"47",2019-11-21 10:03:16-03,IBt,SP,"29305",S,Plantae,Convolvulaceae,Cuscuta,obtusiflora,Cuscuta obtusiflora,Kunth,"Yuncker, TG","Gehrt, A",s.n.,"1932","03","25",Brasil,São Paulo,São Paulo,Pinheiros,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
