X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,phylum,order,continentOcean,preparationType,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,eventTime,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-24.3799991607666,"92",2020-12-11 11:39:19-03,UFMG,BHCB,"75965",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand,NA,"Zipparro, V","1579",NA,NA,NA,Brasil,São Paulo,Sete Barras,NA,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dicotyledon,NA,Southern America,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"93",2020-12-11 11:39:19-03,UFMG,BHCB,"75964",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand,NA,"Zipparro, VB","1644","1997","01","12",Brasil,São Paulo,Sete Barras,"Parque Intervales, Base Saibadela, Trilha do Rio, ponto 23.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,BHCB011940,BHCB011940,NA,NA,NA,"Árvore com cerca de 10m de altura, frutos imaturos verdes.",Dicotyledon,NA,Southern America,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5046997070312,-24.7563991546631,"131",2019-11-13 11:26:55-03,USP,SPF,"170461",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,"Sobral, M","Barbosa, E","945","2004","02","29",Brasil,São Paulo,Barra do Turvo,NA,-48.5046997070312,-24.7563991546631,NA,NA,NA,NA,SPF00170461,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,"38172",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.571667,-24.418056,"149",2020-11-04 17:30:01-03,UEM,HUEM,"5869",S,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand,"Sobral, M","Barreto, KD; Fernandes, GD; Vitti, FX","1908","1994","01","26",Brasil,São Paulo,Iporanga,"Mata Atlântica; borda.",-48.571667,-24.418056,"-48.571667","-24.418056",NA,NA,HUEM000008896,HUEM000008896,"2009","08","01","Árvore, 5m de aalt.; frutos imaturos de col. verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.550861,-24.027917,"150",2020-11-04 17:30:01-03,UEM,HUEM,"6122",S,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand,"Sobral, M","Barreto, KD; Fernandes, GD; Fernandes, RD","3113","1994","10","20",Brasil,São Paulo,Tapiraí,"Fazenda Água Doce, Mata Atlântica; borda.",-47.550861,-24.027917,"-47.550861","-24.027917",NA,NA,HUEM000008895,HUEM000008895,"2009","08","01","Árvore; ca. 8m de alt.; flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5046997070312,-24.7563991546631,"158",2019-11-01 15:05:57-03,UnB,UB,"131443",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D. Legrand & Kausel,"Sobral, M","Barbosa, E","945","2004","02","29",Brasil,São Paulo,Barra do Turvo,Chácara Moxotó,-48.5046997070312,-24.7563991546631,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"Arvoreta 3m.; Floresta atlântica",Dicotyledoneae,NA,Southern America,NA,NA,"38172",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.566389,-24.416667,"162",2020-06-30 11:00:27-03,UFU,HUFU,"60038",S,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand,NA,"Miashike, R.L.; Ivanauskas, N.M.; Silva, J.B. & Machado, S.D.","9","2009","12","05",Brasil,São Paulo,Apiaí,"Parque Estadual Turístico do Alto Ribeira, Núcleo Caboclos, trilha da Pescaria e Desmoronado",-48.566389,-24.416667,"-48.566389","-24.416667","579","579",HUFU00017459,NA,NA,NA,NA,"Árvore, ca. 8 m alt. Fruto imaturo verde.; Floresta Ombrófila Densa Aluvial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.566389,-24.416667,"169",2021-03-04 15:45:29-03,IF,SPSF,"43652",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,O.T. Aguiar,R.L.Miashike & N.M.Ivanauskas & J.B.Silva & S.D.Machado,"9","2009","12","05",Brasil,SP,Apiaí,Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos,-48.566389,-24.416667,NA,NA,"579","579",NA,NA,"2010","04","13","COLETA: Floresta Ombrofila Densa Aluvial.&nf;Árvore 8m; frutos imaturos verdes.; GEOGRAFIA: Trilha da Pescaria e Desmoronado.;",Magnoliophyta,Myrtales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.603611,-24.398889,"170",2021-03-04 15:45:29-03,IF,SPSF,"45814",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,O.T. Aguiar,F.A.R.D.P.Arzolla & F.E.S.P.Vilela,"1539","2012","01","04",Brasil,SP,Apiaí,Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos,-48.603611,-24.398889,NA,NA,NA,NA,NA,NA,"2012","08","01","COLETA: Árvore com 8m de altura, frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Montana.&nf;Altitude aproximada: 830 m.;",Magnoliophyta,Myrtales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"172",2021-03-04 15:45:29-03,IF,SPSF,"43666",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,O.T. Aguiar,J.R.L.Godoy & N.M.Ivanauskas & J.B.Silva & V.A.Costa & A.Mota,"501","2009","09","27",Brasil,SP,Iporanga,"Parque Estadual Turistico do Alto Ribeira, Núcleo Santana",-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,NA,NA,"2010","04","13","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 7m altura, flores aromáticas, brancas.; GEOGRAFIA: Trilha da Onça Parda; sitio do Luisinho;",Magnoliophyta,Myrtales,América do Sul,NA,NA,"38740",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.550861,-24.027917,"178",2019-11-21 10:11:55-03,IBt,SP,"291152",S,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,"Kawasaki, ML","Barreto, KD; et al.","3113","1994","10","20",Brasil,São Paulo,Tapiraí,"Fazenda Água Doce, mata atlântica",-47.550861,-24.027917,"-47.550861","-24.027917",NA,NA,SP057654,SP057654,"1996",NA,NA,"Árvore 8m alt., flores alvas, borda de mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"180",2019-11-21 10:11:55-03,IBt,SP,"345732",S,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,"Kawasaki, ML","Godoy, JRL","155","1998","09","21",Brasil,São Paulo,Iporanga,"Parque Estadual Turístico do Alto Ribeira, Bairro da Serra, Rancho do Mineiro, beira do rio, pasto",-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,SP057653,SP057653,"2000",NA,NA,"Árvore ca. 6m alt., flores brancas",NA,NA,NA,NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"181",2019-11-21 10:11:55-03,IBt,SP,"345735",S,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,"Kawasaki, ML","Godoy, JRL","158","1999","10","12",Brasil,São Paulo,Iporanga,"Parque Estadual Turístico do Alto Ribeira, Bairro da Serra, Terreno do Alemão",-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,SP057652,SP057652,"2000",NA,NA,NA,NA,NA,NA,NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"182",2019-11-21 10:11:55-03,IBt,SP,"334300",S,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,"Kawasaki, ML","Godoy, JRL; Mariano Neto, E","152","1998","12","12",Brasil,São Paulo,Iporanga,"Parque Estadual Turístico do Alto Ribeira, Estrada no núcleo Santana, perto do Mirante",-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,SP057649,SP057649,"1999",NA,NA,"Árvore, frutos",NA,NA,NA,NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"183",2019-11-21 10:11:55-03,IBt,SP,"345736",S,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,"Kawasaki, ML","Godoy, JRL","159","1999","11","26",Brasil,São Paulo,Iporanga,"Parque Estadual Turístico do Alto Ribeira, Serra da Onça-Parda, rancho do Luizinho",-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,SP057651,SP057651,"2000",NA,NA,NA,NA,NA,NA,NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"184",2019-11-21 10:11:55-03,IBt,SP,"313855",S,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,NA,"Zipparro, VB; et al.",Saibadela1199,"1995","02","10",Brasil,São Paulo,Sete Barras,"Fazenda Intervaels. Base Saibadela, trilha do Rio, Coleção Saibadela 1199",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,SP057650,SP057650,NA,NA,NA,"Árvore 5m alt., frutos roxo-claros",NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"185",2019-11-21 10:11:55-03,IBt,SP,"313860",S,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,"Kawasaki, ML","Zipparro, VB; et al.",Saibadela779,"1994","10","26",Brasil,São Paulo,Sete Barras,"Fazenda Intervales, Base Saibadela, trilha do Rio, antes do ponto 0, do outro lado do rio, Coleção Saibadela 779",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,SP057655,SP057655,"1999","01",NA,"Árvore 7m alt., flores brancas",NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
