X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,stateProvince,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,class,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.277222,-20.157778,"12",2021-03-01 16:35:05-03,UNICAMP,UEC,"136745",S,Plantae,Magnoliopsida,NA,Melastomataceae,Siphanthera,dawsonii,Siphanthera dawsonii,Wurdack,NA,"Sasaki, D; Calió, MFA","989","2004","03","22",NA,Brazil,"Estreito. Usina de Estreito (Acampamento de Estreito). Encosta à margem da represa, próxima à barragem. Campo sujo pedregoso com afloramentos rochosos.",NA,"Folhas discolores, mais clara na face abaxial; margem rosa-escura. Lacínios do cálice rosa-claros. Hipanto verde-claro. Corola alva. Filetes alvos. Anteras roxas. Sobre rocha em curso d'água temporário.",UEC007329,UEC007329,"Sasaki, D",São Paulo,Pedregulho,-47.277222,-20.157778,"720","720","2004",NA,"-47.277222","-20.157778",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"24",2019-11-13 11:25:54-03,USP,SPF,"172788",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Siphanthera,dawsonii,Siphanthera dawsonii,Wurdack,NA,"Sasaki, D","989","2004","03","22",NA,Brasil,Estreito,NA,NA,SPF00172788,NA,"Sasaki, D",São Paulo,Pedregulho,-47.277222,-20.157778,"720","720","2004",NA,"-47.277222","-20.157778",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"35",2019-05-06 12:00:26-03,UFU,HUFU,"38490",S,Plantae,NA,NA,Melastomataceae,Siphanthera,dawsonii,Siphanthera dawsonii,Wurdack,NA,"Sasaki, D.; Calió, M.F.A.","989","2004","03","22",NA,Brasil,"Estreito, Usina de estreito. Encosta à margem da represa, próxima à barragem.",NA,"Corola alva, filetes alvos, anteras roxas.; Camo sujo pedregoso com afloramento rochoso.",HUFU00066862,HUFU00066862,"Sasaki, D.",São Paulo,Pedregulho,-47.4700012207031,-20.25,NA,NA,"2004",NA,NA,NA,NA,NA,"27552",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"46",2019-11-21 10:10:32-03,IBt,SP,"370182",S,Plantae,NA,NA,Melastomataceae,Siphanthera,dawsonii,Siphanthera dawsonii,Wurdack,NA,"Sasaki, D; Calió, MFA","989","2004","03","22",NA,Brasil,"Estreito. Usina de Estreito (Acampamento de Estreito). Encosta à margem da represa, próxima à barragem",NA,NA,NA,NA,"Sasaki, D",São Paulo,Pedregulho,-47.277222,-20.157778,"720","720","2004",NA,"-47.277222","-20.157778",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
