X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,class,relatedCatalogItem,yearIdentified,coordinatePrecision,geoFlag,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,typeStatus,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-25.0100002288818,"27",2021-03-01 16:36:40-03,UNICAMP,UEC,"133487",S,Plantae,Magnoliopsida,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Sobral, M","Urbanetz, C","367","2004","03","17",NA,Brazil,São Paulo,Cananéia,Fazenda Folha Larga. Trilha Kaá-pozanga.,-47.9199981689453,-25.0100002288818,NA,Arvoreta de 4m.,UEC103457,UEC103457,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"28",2021-03-01 16:36:40-03,UNICAMP,UEC,"11995",S,Plantae,Magnoliopsida,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Lima, DF","Yano, O","820","1977","08","30",NA,Brazil,São Paulo,Cananéia,"Ilha do Cardoso, Perto da Cachoeira, +/- 3 km da base da Ilha do Cardoso.",-47.9199981689453,-25.0100002288818,NA,"Árvore com flores brancas; Na Mata.",UEC065237,UEC065237,NA,NA,"2016","37574",auto,"06",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"32",2021-03-26 10:43:29-03,UDESC,LUSC,"7181",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"SOBRAL, M.",J.B.Baitello,NA,"1981","11","11",NA,Brasil,São Paulo,Cananéia,"Parque estadual da Ilha do Cardoso, mata de restinga, beira do caminho.",-47.9199981689453,-25.0100002288818,NA,NA,LUSC008668,LUSC008668,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-25,"35",2019-11-26 13:10:39-03,UTFPR,HCF,"29763",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,R.R. Völtz,R.R. Völtz,"1787","2018","09","27",NA,Brasil,PR,Guaratuba,Balneário Brejatuba,-48,-25,NA,"arvoreta, 5 m alt. Botões florais e flores alvacentas. No subosque.",NA,NA,NA,NA,"2018",NA,NA,"10","02",48°00'00 W,25°00'00 S,"15","15",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-25,"42",2020-12-21 16:37:16-03,MBM,MBM,"415193",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M. Barroso & Peixoto,"Völtz, R.R.","Völtz, R.R.; Vieira, R.S.; Vieira, R.S.","1787","2018","09","27",Southern America,Brazil,Paraná,Guaratuba,Balneário Brejatuba,-48,-25,NA,"Arvoreta 5 m alt.; botões florais e flores alvacentas; sub-bosque de Floresta Ombrófila Densa das Terras Baixas.; Floresta Ombrófila Densa das Terras Baixas.",MBM415193,MBM415193,NA,NA,"2018",NA,NA,"10","02","-48","-25","15","15",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"54",2020-12-11 11:39:26-03,UFMG,BHCB,"101595",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,"G.Barroso;Peixoto",NA,"Arzolla, FARDP","567","2004","06","03",Southern America,Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha, margens do Rio Paraibuna, Trilha da Cachoeira",-44.9599990844727,-23.0699996948242,NA,"Árvore, 10 metros de altura, com frutos.",BHCB018168,NA,NA,NA,"2005","38855",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"77",2019-11-13 11:27:04-03,USP,SPF,"41504",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Lucas, EJ","Mattos, J","9165","1961","10","01",NA,Brasil,São Paulo,Cananéia,NA,-47.9199981689453,-25.0100002288818,NA,NA,SPF00041504,NA,NA,NA,"2013","37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"94",2019-02-27 14:03:10-03,UFSJ,HUFSJ,"5648",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Sobral, M","Barros, F de","1719","1989","09","25",NA,Brasil,São Paulo,Cananéia,"Parque Estadual da ilha do Cardoso, trilha para captação de água doce.",-47.9199981689453,-25.0100002288818,NA,"Árvore, ca. 10m de altura, flores brancas. Crecendo na restinga de Clusia.",HUFSJ005648,NA,NA,NA,"2013","37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"95",2019-02-27 14:03:10-03,UFSJ,HUFSJ,"7528",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Sobral, M","Garcia, RJF; Branco, FR","2573","2005","09","24",NA,Brasil,São Paulo,São Paulo,"Rio Preto, mata ciliar.",-46.6300010681152,-23.5400009155273,NA,"Árvore de 4m de altura, flores e botões brancos. Voucher de estudo paleoambiental (IG-UNICAMP).",HUFSJ007528,NA,NA,NA,"2009","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.920833,-21.074444,"97",2019-12-20 18:46:45-03,UFSJ,HUFSJ,"7872",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Sobral, M","Staggemeier, VG","91","2006","09","01",NA,Brasil,São Paulo,Cananéia,Floresta de restinga (Parque Estadual da Ilha do Cardoso).,-47.920833,-21.074444,NA,"Porte arbustivo/arbóreo. Os frutos maduros são de coloração preta. Fenologia: floração inicia em agosto; frutos verdes a partir de setembro e frutos maduros em novembro. Esta exsicata contém flores.",HUFSJ007872,NA,NA,NA,"2007",NA,NA,"11",NA,"-47.920833","-21.074444","5","5",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"98",2019-02-27 14:03:10-03,UFSJ,HUFSJ,"5646",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Sobral, M","Kirizawa, M; Webster, G","1795","1986","10","15",NA,Brasil,São Paulo,Cananéia,"Parque Estadual da ilha do Cardoso, restinga de encosta.",-47.9199981689453,-25.0100002288818,NA,Árvore de aproximadamente 6m de altura. Folhas ferrugíneas na face inferior.,HUFSJ005646,NA,NA,NA,"2013","37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"99",2019-02-27 14:03:10-03,UFSJ,HUFSJ,"5647",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Sobral, M","Cordeiro, I; et al.","371","1986","10","15",NA,Brasil,São Paulo,Cananéia,"Parque Estadual da ilha do Cardoso, restinga do Pereirinha.",-47.9199981689453,-25.0100002288818,NA,"Árvore, ca. 6m de altura, eixos de inflorescência ocráceo-avermelhados, pétalas e filetes alvos, anteras creme-rosadas, mata do Morro da captação de água.",HUFSJ005647,NA,NA,NA,"2013","37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"104",2020-11-04 17:30:03-03,UEM,HUEM,"13888",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.Barroso & Peixoto,"Sobral, M","Lucas, EJ; Souza, VC; Mazine, FF; Forster, W; Udulutsch, RG","60","2003","01","23",NA,Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Moderately dense, tall forest in low level, swampy restinga.",-47.9199981689453,-25.0100002288818,NA,"Sterile, to recollect fertile material from numbered individual: IC- 173; sturdy tree to 7m; trunk diam. ca. 10cm, indumentum dense, rust-red; DNA.",HUEM000008784,HUEM000008784,NA,NA,"2009","37574",auto,"08","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.922778,-25.072222,"111",2019-11-01 15:06:13-03,UnB,UB,"183562",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Staggemeier, VG","Staggemeier, VG; Camargo, MGG","812","2012","06","09",Southern America,Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Cananéia/SP.",-47.922778,-25.072222,NA,"Árvore de 5,5m, indivíduo 76 na fenologia. Estéril, tronco áspero com liquens e musgos.; Vegetação de restinga, solo arenoso. Trilha de pesquisa, amostragem do mestrado de V.G. Staggemeier, materiais reprodutivos podem ser consultados no HBRC.",NA,NA,NA,NA,"2012",NA,NA,"06","09","-47.922778","-25.072222",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.627778,-24.576667,"112",2019-11-01 15:06:13-03,UnB,UB,"202046",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Lima, DF","Catharino, ELM","482",NA,NA,NA,Southern America,Brasil,São Paulo,Iguapé,"Peropava, Fazenda Boa Vista",-47.627778,-24.576667,NA,"Árvore, 6m de altura, com frutos verdes e maduros de cor arroxeados.",NA,NA,NA,NA,"2014",NA,NA,"09","07","-47.627778","-24.576667",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.627778,-24.576667,"113",2019-11-01 15:06:13-03,UnB,UB,"202047",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Lima, DF","Catharino, ELM","932","1986","09","06",Southern America,Brasil,São Paulo,Iguapé,"Peropava, Fazenda Boa Vista",-47.627778,-24.576667,NA,"Arvoreta, em derrubada.",NA,NA,NA,NA,"2014",NA,NA,"09","07","-47.627778","-24.576667",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"114",2019-12-05 14:48:39-03,UFSCar,SORO,"4009",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M. Barroso & Peixoto,NA,"Barros, F.; Silva, E.G.; Lima, R.C.P.","1585","1988","09","08",NA,Brasil,São Paulo,Cananéia,"Ilha do Cardoso. Transição mata restinha, na estrada para captação de água doce.",-47.9199981689453,-25.0100002288818,NA,"Árvore ca. 4m alt, ramos da infloresc. Ferrugíneos, flores com cálice verde e corola e estames brancos.",NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"115",2019-10-03 10:04:18-03,UFSCar,SORO,"7641",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,E.H.P.Barreto,"Garcia, R.J.F.; Branco, F.R.; Branco, F.","2573","2005","09","24",NA,Brasil,São Paulo,Itanhaém,Rio Preto. Mata ciliar.,-46.7799987792969,-24.1800003051758,NA,"Árvore, 4m alt.; flores e botões brancos. Voucher de estudo paleoambiental (IG-UNICAMP).",NA,NA,NA,NA,"2016","26998",auto,"01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.84175,-24.900806,"117",2019-10-03 10:04:18-03,UFSCar,SORO,"4071",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M. Barroso & Peixoto,NA,"Ferreira, F.V.; Sanches, C.D.; Bastos, Gorenstein, M.R.; Hoffmann, J.R.","56","1994","09","06",NA,Brasil,São Paulo,Cananéia,"Estrada Cananéia - Pariquera-açu (via ponte), ca, 19km de Canéia. Extensa área de transição mata restinga - Mata Atlântica",-47.84175,-24.900806,NA,"Árvore, ca. 8m alt., botões verde-creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,47°50'30.3W,24°54'02.9S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"118",2019-10-03 10:04:18-03,UFSCar,SORO,"4068",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M. Barroso & Peixoto,NA,"Grande, D.A.; Lopes, E.A.","322","1979","09","10",NA,Brasil,São Paulo,Cananéia,Ilha do Cardoso - Trilha de acesso a captação de água doce.,-47.9199981689453,-25.0100002288818,NA,Arbusto ca. 3m alt. Flores brancas perfumadas,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"124",2021-03-04 15:45:33-03,IF,SPSF,"31001",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,O.T. Aguiar,P.S.P.Sampaio & S.E.Martins,"83","1998","09","16",América do Sul,Brasil,SP,Bertioga,Sao lourenço,-46.138599395752,-23.8544006347656,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga paludosa sobre solo turfoso alta;",NA,NA,Magnoliopsida,NA,"2016","37616",auto,"06","03",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.410278,-24.308333,"125",2021-03-04 15:45:33-03,IF,SPSF,"44256",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,O.T. Aguiar,R.L.Miashike & N.M.Ivanauskas & B.M.Beisiegel & Y.E.Tuermorezow & L.A.Ribeiro & E.T.R.Costa,"89","2010","06","27",América do Sul,Brasil,SP,Iporanga,Parque Estadual de Intervales,-48.410278,-24.308333,NA,"COLETA: Floresta Ombrófila Densa&nf;Arvoreta 2m altura; frutos amarelos.; GEOGRAFIA: Base do Carmo&nf;Trilha do Carmo Acima;",NA,NA,Magnoliopsida,NA,"2016",NA,NA,"06","03",NA,NA,"575","575",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.668611,-24.570556,"126",2021-03-04 15:45:33-03,IF,SPSF,"47296",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,(Berg) Legrand,O.T.Aguiar,F.A.R.D.P.Arzolla & N.M.Ivanauskas & A.A.de Oliveira,"1601","2013","02","19",América do Sul,Brasil,SP,Iporanga,Sem Fim,-48.668611,-24.570556,NA,"COLETA: Árvore com botões florais.; GEOGRAFIA: Floresta Ombrófila Densa Submontana.;",NA,NA,Magnoliopsida,NA,"2013",NA,NA,"08","29",NA,NA,"400","400",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"127",2021-03-04 15:45:33-03,IF,SPSF,"06449",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,(Berg) Legrand,O.T.Aguiar,J.B.Baitello,sn,"1981","11","11",América do Sul,Brasil,SP,Cananéia,Parque Estadual da Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,"COLETA: XLS: SPSFAntigo&nf;Restinga&nf;Arvoreta 8m altura; frutos jovens; GEOGRAFIA: Em beira de estrada;",NA,NA,Magnoliopsida,NA,"2016","37574",auto,"06","03",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.627778,-24.576667,"130",2019-11-21 10:12:11-03,IBt,SP,"291165",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Lima, DF","Catharino, ELM; Jaramillo, CBJ","482","1985","08",NA,NA,Brasil,São Paulo,Iguape,"Peropava, Fazenda Boa Vista",-47.627778,-24.576667,NA,"Árvore 6m alt., com frutos verdes e maduros de cor arroxeados",NA,NA,NA,NA,"2014",NA,NA,"09",NA,"-47.627778","-24.576667",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.627778,-24.576667,"131",2020-07-23 10:21:37-03,IBt,SP,"291200",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Lima, DF","Catharino, ELM","932","1986","09","06",NA,Brasil,São Paulo,Iguape,"Peropava, Fazenda Boa Vista",-47.627778,-24.576667,NA,Arvoreta em derrubada,NA,NA,NA,NA,"2014",NA,NA,"09",NA,"-47.627778","-24.576667",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.627778,-24.576667,"132",2019-11-21 10:12:11-03,IBt,SP,"333988",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,NA,"Jaramillo, CBJ; Bagalhi, E","3","1985","11","08",NA,Brasil,São Paulo,Iguape,"Peropava, Fazenda Boa Vista",-47.627778,-24.576667,NA,"Árvore tombada, coletada em derrubada, mata de turfeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.627778","-24.576667",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.84175,-24.900806,"133",2020-07-06 10:52:16-03,IBt,SP,"347652",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Kawasaki, ML","Ferreira, VF; Sanches, CD; Bastos, EB; Gorenstein, MR; Hoffmann, JRR","56","1994","09","06",NA,Brasil,São Paulo,Cananéia,"Estrada Cananéia-Pariquera Açu (via ponte), ca. 19km de Cananéia, extensa área de transição mata de restinga-mata atlântica",-47.84175,-24.900806,NA,"Árvore ca. 8m alt., botões verde-creme",SP032929,SP032929,NA,NA,NA,NA,NA,NA,NA,"-47.84175","-24.900806",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"136",2019-11-21 10:12:11-03,IBt,SP,"334741",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Kawasaki, ML","Sampaio, PSP; Martins, SE","83","1998","09","16",NA,Brasil,São Paulo,Bertioga,Fazenda da Família Pinto,-46.138599395752,-23.8544006347656,NA,NA,SP032930,SP032930,NA,NA,"1999","37616",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"137",2019-11-21 10:12:11-03,IBt,SP,"344960",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Kawasaki, ML","Sampaio, PSP; Martins, SE","375","1999","11","11",NA,Brasil,São Paulo,Bertioga,"São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.",-46.138599395752,-23.8544006347656,NA,NA,SP032931,SP032931,NA,NA,"2000","37616",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"138",2019-11-21 10:12:11-03,IBt,SP,"64638",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,"Jennings, L; Lucas, E","Mattos, J","9165","1961","10","01",NA,Brasil,São Paulo,Cananéia,Ilha Comprida,-47.9199981689453,-25.0100002288818,NA,NA,SP022798,SP022798,NA,NA,"2008","37574",auto,"03",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"139",2019-11-21 10:12:11-03,IBt,SP,"298693",S,Plantae,NA,NA,Myrtaceae,Myrcia,isaiana,Myrcia isaiana,G.M.Barroso & Peixoto,NA,"Martuscelli, P","1066","1990","08","03",NA,Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Mata de encosta Três Irmãos,",-47.9199981689453,-25.0100002288818,NA,"Árvore ca. 18m alt., frutos castanhos com tegumento vermelho carmim",NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,"300","300",NA,NA,NA,"35",São Paulo,SP,Sudeste
