X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,coordinatePrecision,geoFlag,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-50.06888,-20.45933,"9",2019-01-25 15:39:39-02,IAC,IAC,"29567",S,Plantae,Dioscoreaceae,Dioscorea,aesculifolia,Dioscorea aesculifolia,R.Knuth,D.A. Araújo,"2015","11","30","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","832","1994","11","29",Brasil,São Paulo,Votuporanga,"IAC, Estação Experimental",-50.06888,-20.45933,"-50.06888","-20.45933",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.9700012207031,-20.4200000762939,"11",2020-07-02 08:40:07-03,IBt,SP,"279630",S,Plantae,Dioscoreaceae,Dioscorea,aesculifolia,Dioscorea aesculifolia,R.Knuth,NA,NA,NA,NA,"Bernacci, LC","832","1994","11","29",Brasil,São Paulo,Votuporanga,NA,-49.9700012207031,-20.4200000762939,NA,NA,NA,NA,NA,NA,"20562",auto,"35",São Paulo,SP,Sudeste
