X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,recordNumber,yearIdentified,monthIdentified,dayIdentified,phylum,order,typeStatus,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,previousCatalogNumber,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-51.0699996948242,-21.6800003051758,"134",2020-11-04 11:19:04-03,ESALQ,ESA,"57796",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Rodrigues, R.R. & Nave, A.G.","Farah, F.T. et al.","2000","06","02",Brasil,São Paulo,Adamantina,NA,-51.0699996948242,-21.6800003051758,NA,NA,NA,NA,número ESA antigo (duplicado) 67796,ESA057796,NA,"1385.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"31214",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"135",2020-11-04 11:19:04-03,ESALQ,ESA,"64942",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Gorenstein, M.R.","1999","06","01",Brasil,São Paulo,Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,NA,NA,ESA064942,ESA064942,"5046.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"136",2020-11-04 11:19:04-03,ESALQ,ESA,"110079",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,NA,NA,"Toniato, M.T.Z. ; Barreto, T.E.",NA,NA,NA,Brasil,São Paulo,Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,NA,NA,ESA110079,ESA110079,"75.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1300010681152,-23.8600006103516,"137",2020-11-04 11:19:04-03,ESALQ,ESA,"20509",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, J.R.","Tamashiro, J.Y. et al.","1995","06","15",Brasil,São Paulo,Itaberá,NA,-49.1300010681152,-23.8600006103516,NA,NA,NA,NA,NA,ESA020509,ESA020509,"1310.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"29370",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"138",2020-11-04 12:16:08-03,ESALQ,ESA,"134862",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Colletta, G. D","Colletta, G. D",NA,NA,NA,Brasil,São Paulo,Piracicaba,Campus da Esalq,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,"Árvore, 10m, frutos imaturos verdes",ESA134862,NA,"840.0","1905","07","05",NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.82555,-22.77873,"140",2020-11-04 12:16:08-03,ESALQ,ESA,"133003",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Kochanovski, F. J.","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","2015","07","02",Brasil,São Paulo,Piracicaba,Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.,-47.82555,-22.77873,"-47.82555","-22.77873","545","545","Árvore, ca. 5m.",ESA133003,NA,"97.0","2015","07","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7700004577637,-22.5100002288818,"150",2020-11-04 11:19:04-03,ESALQ,ESA,"10536",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Rodrigues, R.R. et al.","Barreto, K.D. et al.","1993","05","25",Brasil,São Paulo,Charqueada,NA,-47.7700004577637,-22.5100002288818,NA,NA,NA,NA,NA,ESA010536,ESA010536,"557.0","1993","06","04",Magnoliophyta,NA,NA,NA,NA,"12465",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"151",2020-11-04 11:19:04-03,ESALQ,ESA,"39418",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Rozza, A.F.","Rozza, A.F.","1995","04","24",Brasil,São Paulo,Matão,NA,-48.3600006103516,-21.6000003814697,NA,NA,NA,NA,NA,ESA039418,ESA039418,"15.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"26922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"152",2020-11-04 11:19:04-03,ESALQ,ESA,"3829",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Rodrigues, R.R.","Kämpf, E.","1989","03","31",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA003829,ESA003829,"37.0","1989","06","03",Magnoliophyta,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"153",2020-11-04 11:19:04-03,ESALQ,ESA,"30794",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Rolim, I. ; Borges, P.","1995","09","27",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA030794,ESA030794,"1.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"154",2020-11-04 11:19:04-03,ESALQ,ESA,"51204",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,NA,NA,"Antonelli, P.",NA,NA,NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA051204,ESA051204,"1.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"155",2020-11-04 11:19:04-03,ESALQ,ESA,"5695",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,NA,NA,NA,NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA005695,ESA005695,"167.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5200004577637,-23.2099990844727,"156",2020-11-04 11:19:04-03,ESALQ,ESA,"63988",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Rodrigues, R.R. & Bufo, L.V.B.","Bufo, L.V.B. ; Sabadim, P.C.",NA,NA,NA,Brasil,São Paulo,Porto Feliz,NA,-47.5200004577637,-23.2099990844727,NA,NA,NA,NA,NA,ESA063988,ESA063988,"126.0","1997","01","01",Magnoliophyta,NA,NA,NA,NA,"19715",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"157",2020-11-04 11:19:04-03,ESALQ,ESA,"87646",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Handro, O.","1940","11","20",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,ESA087646,ESA087646,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.310001373291,-22.9400005340576,"158",2020-11-04 11:19:04-03,ESALQ,ESA,"64146",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engler) Engler,"Souza, J.P.","Souza, J.P.","1998","03","01",Brasil,São Paulo,Monte Mor,Haras Vanguarda. Módulo II,-47.310001373291,-22.9400005340576,NA,NA,NA,NA,"Arvoreta, frutos verdes",ESA064146,ESA064146,"2288.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"12206",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-22.7700004577637,"159",2020-11-04 12:16:08-03,ESALQ,ESA,"133561",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Mansur, A.","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","2015","06","29",Brasil,São Paulo,Nova Odessa,"Instituto de Zootecnia; Fragmento de Floresta Estacional Semidecidual degradada",-47.2900009155273,-22.7700004577637,"-47,.28982º","-22,760175º","553","553","Entrenós curtos nas folhas jovens; 3 folíolos e domácias na axila das nervuras; nome popular: pau-marfim",ESA133561,NA,"51.0","2015","06","29",NA,NA,NA,NA,NA,"8440",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.95,-22.43,"171",2015-07-02 14:04:06-03,JBP,HPL,"7154",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,NA,R. Tsuji,G.F. Arbocz,"1995","11","04",Brasil,SP,Mogi Mirim,Coletado nas proximidades de Mogi Mirim.,-46.95,-22.43,NA,NA,NA,NA,NA,NA,NA,"1843","2004","05","21",NA,NA,NA,NA,NA,"19575",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.0699996948242,-21.6800003051758,"209",2020-02-10 19:56:36-03,UFJF,CESJ,"40746",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,Engl.,"R. Rodrigues; A.G. Nave","F.T. Farah; R.R. Rodrigues; A.G. Nave","2000","06","02",Brasil,São Paulo,Adamantina,Usina Branco Peres Álcool,-51.0699996948242,-21.6800003051758,NA,NA,NA,NA,"Vegetação: Cerradão&nf;Obs.: Árvore de 15 m de altura, com fuste reto até 8 m. Frutos maduros de cor creme.&nf;Nome popular: Pau-marfim",CESJ040746,NA,"1385",NA,NA,NA,Angiosperma,NA,NA,América do Sul,NA,"31214",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"210",2019-11-21 14:44:40-03,UFJF,CESJ,"60084",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,Engl.,F.C. Favoreto,Dr. Mausueto Kosc.,"1936","10",NA,Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"N.v.: Pau de Marfim, Piquiá marfim",CESJ060084,NA,s.n.,NA,NA,NA,Angiosperma,NA,NA,América do Sul,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"211",2019-11-21 14:44:40-03,UFJF,CESJ,"2028",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,Engl.,Pickel,M.A. Cunha,"1951","10","29",Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,N.v.: Pau marfim,CESJ002028,NA,s.n.,NA,NA,NA,Angiosperma,NA,NA,América do Sul,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47,-23,"229",2019-08-20 10:25:22-03,UNICAMP,UEC,"103114",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Tozzi, AMGA; Galvão, JC; Mendonça Filho, CV; Santos, K; Filliettaz, AM","1998","12","01",Brazil,São Paulo,Iperó,Fazenda Nacional Ipanema,-47,-23,"-47","-23",NA,NA,"Flor, Árvore caída recentemente, final de floração, flores amareladas, início de formação de frutos",UEC070847,UEC070847,"98133","2003","06",NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.683333,-23.383333,"230",2021-03-01 16:40:25-03,UNICAMP,UEC,"103114",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Santos, K","Tozzi, AMGA; Moreira, JLA; Santos, K; Filliettaz, AM; Mendonça Filho, CV; Galvão, JC","1998","12","01",Brazil,São Paulo,Iperó,Fazenda Nacional Ipanema,-47.683333,-23.383333,"-47.683333","-23.383333","590","590","Árvore caída recemente, final de floração, flores amareladas, início de formação de frutos.",NA,NA,"98133","1998","12",NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.932778,-22.836944,"235",2019-08-20 10:25:22-03,UNICAMP,UEC,"157582",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Santos, K","1996","11","11",Brazil,São Paulo,Campinas,Flara da Mata Ribeirão Cachoeira,-46.932778,-22.836944,"-46.932778","-22.836944",NA,NA,"Flor, Árvore, 15cm de altura, PAP 90 cm. Flores amareladas. Folíolos com domáceas",UEC060213,UEC060213,"150","2003","06",NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9,-22.9,"236",2021-03-01 16:40:25-03,UNICAMP,UEC,"171079",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Santos, K","Santos, K; Belinello, R","2000","06","28",Brazil,São Paulo,Campinas,"Mata da Fazenda Santa Helena (Fragmento P1); área total; 12,4ha.",-46.9,-22.9,"-46.9","-22.9","887","887","Árvore semidecidua, anemocórica; córtex rugoso madeira pesada; altura total: 14m; altura do fuste: 5m; PAP: 48 cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual.",UEC045315,UEC045315,"2454",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.95,-22.8,"237",2021-03-01 16:40:25-03,UNICAMP,UEC,"171081",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Santos, K","Santos, K; Belinello, R","2000","11","02",Brazil,São Paulo,Campinas,"Mata da Fazenda Espírito Santo (Fragmento P3); Área total: 13.4ha.",-46.95,-22.8,"-46.95","-22.8","675","675","Árvore semidecidua, anemocórica; córtex rugoso, madeira pesada; altura total: 20m; altura do fuste: 10m; PAP: 99cm.; Floresta Estacional Semidecidual.",UEC045320,UEC045320,"3595",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.932778,-22.836944,"241",2019-08-20 10:25:22-03,UNICAMP,UEC,"97672",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Santos, K","1996","11","11",Brazil,São Paulo,Campinas,Flara da Mata Ribeirão Cachoeira,-46.932778,-22.836944,"-46.932778","-22.836944",NA,NA,"Flor, Árvore, 15cm de altura, PAP 90 cm. Flores amareladas. Folíolos com domáceas",NA,NA,"150","2003","06",NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"257",2021-03-01 16:40:25-03,UNICAMP,UEC,"52742",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Salis, SM; Aidar, MPM","1987","07","31",Brazil,São Paulo,Brotas,"Fazenda Santa Elisa - Rio Jacaré-Pepira, Placa 321.",-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,"Fruto esverdeado, 23m, placa n°321.; Mata Ciliar.",NA,NA,"39","2003",NA,NA,Magnoliopsida,NA,NA,NA,NA,"26585",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"258",2019-08-20 10:25:22-03,UNICAMP,UEC,"84166",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Bernacci, LC; Metezger, JP; Goldenberg, R","1993","05","19",Brazil,São Paulo,Brotas,Fazenda Tavolado,-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,"Vegetativo, Árvore, material estéril",UEC070920,UEC070920,"34987","2003","06",NA,Magnoliopsida,NA,NA,NA,NA,"26585",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"259",2019-08-20 10:25:22-03,UNICAMP,UEC,"32799",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Torres, R; Yamamoto, K; Sperber, C","1982","10","25",Brazil,São Paulo,Campinas,Campus Unicamp,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Flor, Árvore de aproximadamente 10 m, flores amareladas",UEC070924,UEC070924,"14266","2003","06",NA,Magnoliopsida,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"260",2019-08-20 10:25:22-03,UNICAMP,UEC,"71531",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Santin, DA","Santin, DA","1993","07","22",Brazil,São Paulo,Campinas,"UEC, Praça do Ciclo Básico.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,UEC042737,UEC042737,"32029",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"261",2019-08-20 10:25:22-03,UNICAMP,UEC,"71532",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Santin, DA","Santin, DA","1994","04","13",Brazil,São Paulo,Campinas,"Unicamp, Praça do Ciclo Básico da UNICAMP",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,pau marfim,UEC042731,UEC042731,"32028",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"262",2020-02-18 09:36:02-03,UNICAMP,UEC,"96611",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Rozza, AF","1995","04","24",Brazil,São Paulo,Matão,"Fazenda Cambuhy, Mata da Virgínia",-48.3600006103516,-21.6000003814697,NA,NA,NA,NA,"Fruto, Árvore, 4,5m frutos imaturos verdes",UEC070848,UEC070848,s.n.,"2003","06",NA,Magnoliopsida,NA,NA,NA,NA,"26922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
