X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,recordNumber,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.618358,-23.646109,"54",2021-03-15 16:37:00-03,NY,NYBG,"501988",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,longipes,Psychotria longipes,Müll.Arg.,J. A. Steyermark,O. Handro,"1931","12","10",Brazil,São Paulo,Sao Paulo,Jardim Botanico,-46.618358,-23.646109,NA,NA,NY00501988,NY00501988_01,NA,NA,NA,"28710",NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631095' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.618358,-23.646109,"56",2021-03-15 16:37:00-03,NY,NYBG,"501989",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,longipes,Psychotria longipes,Müll.Arg.,J. A. Steyermark,O. Handro,"1931","12","10",Brazil,São Paulo,Sao Paulo,Jardim Botanico,-46.618358,-23.646109,NA,NA,NY00501989,NY00501989_01,NA,NA,NA,"28710",NA,NA,sheet 2 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631096' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.621883,-23.654505,"62",2021-03-15 16:37:00-03,NY,NYBG,"01096293",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell.) Müll.Arg.,D. C. Zappi,F. de Barros,"1990","11","14",Brazil,São Paulo,NA,"Capital, Reserva Biológica do Parque Estadual das Fontes do Ipiranga",-46.621883,-23.654505,NA,NA,NY01096293,NY01096293_01,NA,NA,NA,"1943",NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1236277' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.5403,"67",2021-03-15 16:37:00-03,NY,NYBG,"01096294",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,J. H. Kirkbride Jr.,Collector unknown,"1901","10","24",Brazil,São Paulo,Sao Paulo,Horto da Cantareira.,-46.63,-23.5403,NA,NA,NY01096294,NY01096294_01,NA,NA,NA,s.n.,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1236278' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.5403,"94",2021-03-15 16:37:00-03,NY,NYBG,"502379",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,J. H. Kirkbride Jr.,O. Handro,"1943","12","28",Brazil,São Paulo,Sao Paulo,"Alto da Serra (via ferrea Sao Paulo-Santos), Estaçao Biológica",-46.63,-23.5403,NA,NA,NY00502379,NY00502379_01,NA,NA,NA,s.n.,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604989' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.618358,-23.646109,"103",2021-03-15 16:37:00-03,NY,NYBG,"502348",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,P. G. Delprete,O. Handro,"1932","12","05",Brazil,São Paulo,Sao Paulo,Nativa no Jardim Botanico,-46.618358,-23.646109,NA,NA,NY00502348,NY00502348_01,NA,NA,NA,s.n.,NA,NA,Planta viva no. 303 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=605001' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3,-23.75,"124",2021-03-15 16:37:00-03,NY,NYBG,"502372",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,N. A. Rosa,N. A. Rosa,"1980","12","27",Brazil,São Paulo,Santo André,Reserva biológica do alto da serra Paranapiacaba,-46.3,-23.75,NA,NA,NY00502372,NY00502372_01,NA,NA,NA,"3856",NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604980' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.618358,-23.646109,"137",2021-03-15 16:37:00-03,NY,NYBG,"502347",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,NA,O. Handro,"1932","12","05",Brazil,São Paulo,Sao Paulo,Nativa no Jardim Botanico,-46.618358,-23.646109,NA,NA,NY00502347,NY00502347_01,NA,NA,NA,s.n.,NA,NA,Planta viva no. 303 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=605000' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.35,-23.412222,"140",2021-03-15 16:37:00-03,NY,NYBG,"502389",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,NA,J. A. Ratter,"1983","11","15",Brazil,São Paulo,Angatuba,Floresta de Angatuba. Instituto Florestal de SP,-48.35,-23.412222,NA,NA,NY00502389,NY00502389_01,NA,NA,NA,"4869",NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604998' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.852794,-23.155388,"148",2021-03-15 16:37:00-03,NY,NYBG,"502358",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,J. H. Kirkbride Jr.,P. E. Gibbs,"1976","11","08",Brazil,São Paulo,Cunha,Estrada Cunha a Parati,-44.852794,-23.155388,NA,NA,NY00502358,NY00502358_01,NA,NA,NA,"3423",NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604965' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.621883,-23.654505,"156",2021-03-15 16:37:00-03,NY,NYBG,"00502344",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,P. G. Delprete,O. Handro,"1931","12","10",Brazil,São Paulo,Sao Paulo,Nativa no parque do Estado e Jardim Botanico,-46.621883,-23.654505,NA,NA,NY00502344,NY00502344_01,NA,NA,NA,s.n.,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=605002' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1469,-22.6647,"158",2021-03-15 16:37:00-03,NY,NYBG,"502367",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,J. H. Kirkbride Jr.,M. Kuhlmann,"1959","05","01",Brazil,São Paulo,Anhembi,"Fazenda Barreiro Rico, porto de nascente",-48.1469,-22.6647,NA,NA,NY00502367,NY00502367_01,NA,NA,NA,"4513",NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604968' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.621883,-23.654505,"159",2021-03-15 16:37:00-03,NY,NYBG,"502401",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,NA,F. C. Hoehne,"1931","11","27",Brazil,São Paulo,Sao Paulo,Parque do Estado,-46.621883,-23.654505,NA,NA,NY00502401,NY00502401_01,NA,NA,NA,s.n.,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604971' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.618358,-23.646109,"186",2021-03-15 16:37:00-03,NY,NYBG,"502360",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,J. H. Kirkbride Jr.,F. C. Hoehne,"1930","10","22",Brazil,São Paulo,Sao Paulo,Jardim Botanico,-46.618358,-23.646109,NA,NA,NY00502360,NY00502360_01,NA,NA,NA,"26666",NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=605009' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.622423,-22.796043,"189",2021-03-15 16:37:00-03,NY,NYBG,"502374",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,J. H. Kirkbride Jr.,F. Segadas-Vianna,"1951","03","01",Brazil,São Paulo,Sao José do Barreiro,"Barreiro Co., serra da Bocaina, Lageado Farm",-44.622423,-22.796043,NA,NA,NY00502374,NY00502374_01,NA,NA,NA,"2630","1600","1600",<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604995' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.621883,-23.654505,"205",2021-03-15 16:37:00-03,NY,NYBG,"502345",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,NA,O. Handro,"1931","12","10",Brazil,São Paulo,Sao Paulo,Nativa no parque do Estado e Jardim Botanico,-46.621883,-23.654505,NA,NA,NY00502345,NY00502345_01,NA,NA,NA,s.n.,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=605003' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.583534,-22.762448,"224",2021-03-15 16:37:00-03,NY,NYBG,"502346",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,NA,M. Kuhlmann,"1935","01","31",Brazil,São Paulo,Sao Paulo,"Campos do Jordao, Umuarama",-45.583534,-22.762448,NA,NA,NY00502346,NY00502346_01,NA,NA,NA,s.n.,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=605004' target='other'> <mi>dwc_moreinfo</mi></a>,South America,sheet,NA,Magnoliophyta,Gentianales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.433333,-22.866667,"232",2021-02-08 11:10:07-03,UNESP-IBB,BOTU,"29683",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,NA,"Bignotto, R.B.","2004","05","05",Brasil,São Paulo,Botucatu,NA,-48.433333,-22.866667,48°26'w,22°52's,BOTU029683,NA,NA,NA,NA,"283",NA,NA,"Árvore 2m, frutos imaturos verdes e maduros negros.; Coleção: Jardim Botânico UNESP Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.492222,-22.881111,"237",2021-02-08 11:10:05-03,UNESP-IBB,BOTU,"27756",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Magalhães, J.H.R.","Magalhães, J.H.R.","2009","12","21",Brasil,São Paulo,Botucatu,Distrito de Rubião Júnior,-48.492222,-22.881111,48°29'32w,22°52'52s,BOTU027756,NA,"2010","04",NA,"16",NA,NA,"Arbusto, 3m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.433333,-22.866667,"238",2021-02-08 11:10:07-03,UNESP-IBB,BOTU,"29684",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,NA,"Bignotto, R.B.","2004","05","19",Brasil,São Paulo,Botucatu,NA,-48.433333,-22.866667,48°26'w,22°52's,BOTU029684,NA,NA,NA,NA,"302",NA,NA,"Arbusto 2m, frutos imaturos verdes e maduros negros, oval.; Coleção: Jardim Botânico UNESP Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
