X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,fieldNumber,yearIdentified,monthIdentified,verbatimLatitude,maximumElevationInMeters,typeStatus,individualCount,class,coordinatePrecision,geoFlag,dayIdentified,verbatimLongitude,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.1199989318848,-22.2800006866455,"5",2020-06-22 14:18:51-03,UNESP-IBILCE,SJRP,"27399",PreservedSpecimen,Plantae,Tracheophyta,Myrtales,Melastomataceae,Tibouchina,serrana,Tibouchina serrana,P.J.F.Guim. & A.B.Martins,NA,"Guimarães, P.",NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Brotas,fazenda rochedo,-48.1199989318848,-22.2800006866455,NA,NA,"Arbusto 70 cm, flor roxa, subida do morro;",NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,"26585",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"6",2020-06-22 14:18:52-03,UNESP-IBILCE,SJRP,"31659",PreservedSpecimen,Plantae,Tracheophyta,Myrtales,Melastomataceae,Tibouchina,serrana,Tibouchina serrana,P.J.F.Guim. & A.B.Martins,NA,"Guimarães, P.",NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Brotas,fazenda rochedo,-48.1199989318848,-22.2800006866455,NA,NA,"Arbusto 60cm, beira do barraco flor roxa.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,"26585",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.476133,-22.204289,"12",2016-08-23 10:59:52-03,NHMLondon,NHM-LONDON-BOT,BM000799540,S,Plantae,NA,NA,Melastomataceae,Tibouchina,serrana,Tibouchina serrana,P.Guim. & A.B.Martins,NA,P. Guimaraes,"114","1992","05","06",NA,Brasil,São Paulo,NA,NA,-48.476133,-22.204289,NA,NA,<a href=http://www.nhm.ac.uk/services/media-store/asset/2ac676317e2115a16879bb658db30652e830ab56/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,"-22.204289",NA,Isotype,NA,NA,NA,NA,NA,"-48.476133",NHMUK:ecatalogue:4991634,"35",São Paulo,SP,Sudeste
