X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,stateProvince,county,class,verbatimLongitude,verbatimLatitude,relatedCatalogItem,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.8286,-24.1664,"16",2021-03-15 16:37:00-03,NY,NYBG,"886033",PreservedSpecimen,Plantae,Pteridophyta,Polypodiales,Dryopteridaceae,Elaphoglossum,herminieri,Elaphoglossum herminieri,(Bory ex Fée) T.Moore,"J. T. Mickel; R. C. Moran",A. Salino,"6590","2001","04","17",South America,Brazil,"Parque Estadual da Serra do Mar, Núcleo de Curucutu",-46.8286,-24.1664,"100","120",sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=975291' target='other'> <mi>dwc_moreinfo</mi></a>,NY00886033,NY00886033_01,São Paulo,Itanhaém,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.926667,-23.755278,"31",2019-11-21 14:52:23-03,UFJF,CESJ,"64105",PreservedSpecimen,Plantae,Polypodiopsida,NA,Dryopteridaceae,Elaphoglossum,herminieri,Elaphoglossum herminieri,(Bory & Fée) T.Moore,V.A.O. Dittrich,"V.A.O. Dittrich; R.A.F. Lima","1531","2008","03","11",América do Sul,Brasil,Coordenadas geográficas aproximadas.,-45.926667,-23.755278,"18","18",NA,Holoepífito preferencial na restinga,"CESJ064105,FVD00094",FVD00094_v1 FVD00094_v2 FVD00094_v3 FVD00094_v4,São Paulo,Bertioga,NA,"-45.926667","-23.755278",NA,"2008","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.166667,"32",2019-08-20 10:28:41-03,UNICAMP,UEC,"138670",S,Plantae,Pteridophyta,NA,Dryopteridaceae,Elaphoglossum,herminieri,Elaphoglossum herminieri,(Bory ex Fée) T.Moore,"Dittrich, VAO","Breier, TB; Dittrich, VAO","671","2002","09","27",NA,Brazil,"Parque Estadual Carlos Botelho, Núcleo Sete Barras.",-47.916667,-24.166667,NA,NA,NA,NA,UEC076308,UEC076308,São Paulo,Sete Barras,NA,"-47.916667","-24.166667",NA,"2002","10",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.166667,"33",2021-03-01 16:43:39-03,UNICAMP,UEC,"138673",S,Plantae,Pteridophyta,NA,Dryopteridaceae,Elaphoglossum,herminieri,Elaphoglossum herminieri,(Bory ex Fée) T.Moore,"Dittrich, VAO","Breier, TB; Budke, JC","516","2002","08","21",NA,Brazil,"Parque Estadual Carlos Botelho, Núcleo Sete Barras.",-47.916667,-24.166667,NA,NA,NA,Próximo ao rio.,UEC076306,UEC076306,São Paulo,Sete Barras,NA,"-47.916667","-24.166667",NA,"2002","10",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"34",2021-03-01 16:43:39-03,UNICAMP,UEC,"138668",S,Plantae,Pteridophyta,NA,Dryopteridaceae,Elaphoglossum,herminieri,Elaphoglossum herminieri,(Bory ex Fée) T.Moore,"Breier, TB","Breier, TB; Breier, ACB","765","2002","12","11",NA,Brazil,"Parque Estadual da Ilha do Cardoso, Parcelas permanentes.",-47.9199981689453,-25.0100002288818,NA,NA,NA,Epífito em Geonoma.,UEC076305,UEC076305,São Paulo,Cananéia,NA,NA,NA,NA,"2004","09",NA,"37574",auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"35",2021-03-01 16:43:39-03,UNICAMP,UEC,"138669",S,Plantae,Pteridophyta,NA,Dryopteridaceae,Elaphoglossum,herminieri,Elaphoglossum herminieri,(Bory ex Fée) T.Moore,"Dittrich, VAO","Breier, TB; Singer, RB","195","2002","06","20",NA,Brazil,"Parque Estadual da Ilha do Cardoso, Parcelas permanentes.",-47.9199981689453,-25.0100002288818,NA,NA,NA,Longo.,UEC076307,UEC076307,São Paulo,Cananéia,NA,NA,NA,NA,"2002","10",NA,"37574",auto,NA,NA,"35",São Paulo,SP,Sudeste
-45.926667,-23.755278,"54",2020-09-04 16:38:11-03,FVD,FVD,"94",MachineObservation,Plantae,NA,NA,Dryopteridaceae,Elaphoglossum,herminieri,Elaphoglossum herminieri,(Bory & Fée) T.Moore,V.A.O. Dittrich,NA,NA,"2008","03","11",NA,Brasil,NA,-45.926667,-23.755278,"18","18",NA,"Holoepífita preferencial; Domínio fitogeográfico: Floresta atlântica; Vegetação: Restinga",FVD00094,FVD00094_v1 FVD00094_v2 FVD00094_v3 FVD00094_v4,São Paulo,Bertioga,NA,45°55'36W,23°45'19S,NA,"2008","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.828611,-24.166389,"69",2019-12-19 16:20:38-03,UFMG,BHCB-SL,"58956",PreservedSpecimen,Plantae,NA,NA,Dryopteridaceae,Elaphoglossum,herminieri,Elaphoglossum herminieri,(Bory ex Fée) T.Moore,"Melo, LCN; Salino, A","Salino, A","6590","2001","04","17",América,Brasil,"Parque Estadual da Serra do Mar, Núcleo de Curucutu. Floresta ombrófila Densa Baixo-montana.",-46.828611,-24.166389,"100","120",NA,"Epífita a 2m de altura, no interior de floresta",BHCB000822,BHCB000822,São Paulo,Itanhaém,NA,"-46.828611","-24.166389",NA,"2001","11",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
