X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,coordinatePrecision,individualCount,occurrenceRemarks,geoFlag,scientificNameAuthorship,recordNumber,continentOcean,preparationType,barcode,imagecode,class,minimumElevationInMeters,maximumElevationInMeters,typeStatus,infraspecificEpithet,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.1399993896484,-24.3099994659424,"11",2020-11-04 11:03:56-03,ESALQ,ESA,"76772",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Dyckia,remotiflora,Dyckia remotiflora,"Wanderley, M.G.L.",NA,NA,NA,"Souza, V.C. et al.","1994","11","13",Brasil,São Paulo,Bom Sucesso de Itararé,NA,-49.1399993896484,-24.3099994659424,NA,NA,"14955",NA,NA,auto,Otto & Dietrich,NA,NA,NA,ESA076772,ESA076772,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1699981689453,-21.7900009155273,"188",2019-11-21 10:02:37-03,IBt,SP,"12354",S,Plantae,NA,NA,Bromeliaceae,Dyckia,remotiflora,Dyckia remotiflora,"Smith, LB","1930","08","24","Loefgren, A","1895","09","17",Brasil,São Paulo,Araraquara,Em campo seco.,-48.1699981689453,-21.7900009155273,NA,NA,"29178",NA,NA,auto,Otto & A.Dietr.,CGG3185,NA,NA,SP008953,SP008953,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"189",2019-11-21 10:02:37-03,IBt,SP,"47348",S,Plantae,NA,NA,Bromeliaceae,Dyckia,remotiflora,Dyckia remotiflora,"Handro, O",NA,NA,NA,"Rachid, M","1947","09",NA,Brasil,São Paulo,Pirassununga,NA,-47.4199981689453,-21.9899997711182,NA,NA,"24621",NA,NA,auto,Otto & A.Dietr.,s.n.,NA,NA,SP051630,SP051630,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"190",2019-11-21 10:02:37-03,IBt,SP,"55468",S,Plantae,NA,NA,Bromeliaceae,Dyckia,remotiflora,Dyckia remotiflora,"Handro, O","1956","07",NA,"Kuhlmann, M","1946","09","13",Brasil,São Paulo,Pirassununga,Cerrado de Emas,-47.4199981689453,-21.9899997711182,NA,NA,"24621",NA,NA,auto,Otto & A.Dietr.,"2703",NA,NA,SP051626,SP051626,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
