X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,yearIdentified,monthIdentified,dayIdentified,recordNumber,locality,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relationshipType,relatedCatalogItem,individualCount,fieldNumber,sex,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5900001525879,-22.7299995422363,"65",2021-03-30 12:51:11-03,EAO,IAN,"35766",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Viégas, AP","1944","10","25",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,IAN035766,IAN035766 IAN035766_e,NA,NA,NA,Arbusto.,NA,NA,NA,"7634",NA,NA,Southern America,NA,NA,Gimnosperma,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"112",2020-11-04 12:18:53-03,ESALQ,ESA,"13693",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotz.,"Barreto, K.D. et al.","1993","08","17",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,ESA013693,NA,"Capellari Jr., L. et al.",NA,NA,NA,NA,NA,NA,"1019.0",NA,NA,NA,NA,NA,Magnoliophyta,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"113",2020-11-04 12:18:53-03,ESALQ,ESA,"1700",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotz.,"Viegas, A.P.","1944","10","25",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,ESA001700,NA,"Viegas, A.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"114",2020-11-04 12:18:53-03,ESALQ,ESA,"89152",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Arzolla, F.A.R.D.P. et al.","2004","02","13",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,ESA089152,NA,"Arzolla, F.A.R.D.P.",NA,NA,NA,NA,NA,NA,"477.0",NA,NA,NA,NA,NA,Magnoliophyta,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"115",2020-11-04 12:18:53-03,ESALQ,ESA,"13632",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotz.,"Barreto, K.D. et al.","1993","09","09",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA013632,NA,"Capellari Jr., L. et al.",NA,NA,NA,NA,NA,NA,"1155.0",NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"117",2020-11-04 12:18:53-03,ESALQ,ESA,"1701",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotz.,"Santos, P.M.O.","1922","09","19",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA001701,NA,"Santos, P.M.O.",NA,NA,NA,NA,NA,NA,"145.0",NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"118",2020-11-04 12:18:53-03,ESALQ,ESA,"1706",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotz.,"Franco, A.P.","1964","05","30",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA001706,NA,NA,NA,NA,NA,NA,NA,NA,"13.0",NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"122",2020-11-04 12:18:53-03,ESALQ,ESA,"1704",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotz.,"Ribeiro, M.L.","1964","04","30",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA001704,NA,NA,NA,NA,NA,NA,NA,NA,"134.0",NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.7299995422363,-22.6800003051758,"123",2020-11-04 12:18:53-03,ESALQ,ESA,"20138",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotz.,"Tamashiro, J.Y. et al.","1995","04","13",Brasil,São Paulo,São Bento do Sapucaí,-45.7299995422363,-22.6800003051758,NA,NA,ESA020138,NA,"Chaddad Jr., J.",NA,NA,NA,NA,NA,NA,"861.0",NA,NA,NA,NA,NA,Magnoliophyta,NA,"18089",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"137",2020-11-20 11:08:07-03,IPA,IPA,"8798",S,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Koscinski, M.","1936","02",NA,Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,IPA0008798,NA,NA,NA,NA,Frutos.,NA,NA,NA,s.n.,NA,NA,Southern America,NA,NA,Plantae,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"138",2020-11-20 11:08:07-03,IPA,IPA,"8796",S,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Pickel, B.","1941","02","27",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,IPA0008796,NA,"Pickel, B.",NA,NA,Flores masculinas.,NA,NA,NA,"5660","Vila Santa Adelaide, na mata.",NA,Southern America,NA,NA,Plantae,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"199",2020-12-20 21:19:05-03,UFV,VIC,"012854",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"De Queiroz, L.P.; et al.","1990","10","07",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,VIC012854,VIC012854,NA,NA,NA,"Árvore de 3-15 m de folhas coriáceas, estróbilo imaturos verdes.",NA,NA,NA,"2734","Reserva Instituto Florestal, Subida poara São josé dos Alpes, mata de altitude.",NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"200",2020-12-20 21:19:05-03,UFV,VIC,"012853",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"De Queiroz, L.P.; et al.","1990","10","06",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,VIC012853,VIC012853,NA,NA,NA,"Árvore de até 10 m de folhas coriáceas, receptaculo e arilo da semente imatura verdes.",NA,NA,NA,"2677","Reserva Instituto Florestal, caminho da cachoeira, ao longo do rio de trutas, mata de altitude.",NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.162778,-22.287778,"222",2021-03-01 16:43:31-03,UNICAMP,UEC,"150874",S,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Verdi, M; Hasckel, RP; Klemz, G","2009","01","21",Brazil,Santa Catarina,Anita Garibaldi,-51.162778,-22.287778,"-51.162778","-22.287778",UEC062544,UEC062544,"Verdi, M","762","762","Estadio: Avançado.; Ecótono floresta estacional decidual / floresta ombrófila mista.","2009","01","21","1371",Arrozal,NA,NA,NA,NA,Pinopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.173889,-22.559583,"223",2021-03-01 16:43:31-03,UNICAMP,UEC,"138795",S,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Arzolla, FARDP; Sene, ALA","2005","03","03",Brazil,Minas Gerais,Delfim Moreira,-45.173889,-22.559583,"-45.173889","-22.559583",UEC062550,UEC062550,"Arzolla, FARDP","1600","1600","Árvore 6m, estróbilos imaduros.; Remanescente de floresta ombrófila densa alto-montana.","2005","03","11","720",Pico do Cabrito,NA,NA,NA,NA,Pinopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.366667,-22.806667,"224",2021-02-12 10:04:35-03,UNICAMP,UEC,"152877",S,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Polisel, RT; Ivanauskas, NM; Esteves, RL","2008","04","27",Brazil,São Paulo,Bananal,-44.366667,-22.806667,"-44.366667","-22.806667",UEC062551,UEC062551,"Ivanauskas, NM","1115","1115",Árvore de 6m Estrobilos,"2008","04",NA,"932","Estação Ecológica de Bananal, Nos arredores da sede da unidade (SAD 69,Zona 23k)",NA,NA,NA,NA,Pinopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"240",2021-03-01 16:43:31-03,UNICAMP,UEC,"17748",S,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Davis, PH; Cruz, ND; Semir, J; Felippe, GM; Kinoshita, LS; Shepherd, GJ","1976","09","29",Brazil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,UEC062545,UEC062545,"Garcia, RJF",NA,NA,"Planta masculina.; Mata de Araucária.","1997","05",NA,"3055","Reserva do Instituto Florestal, Estrada do Moreira para São José dos Alpes, perto da Colônia.",NA,NA,NA,NA,Pinopsida,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"327",2021-03-16 17:54:43-03,UCS,HUCS,"8745",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Wasum, R.A.","1992","10","28",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"Smith, S.F.","1650","1650",interior da mata,"1993","03",NA,s.n.,Horto Municipal,NA,NA,NA,NA,Angiospermae,Podocarpales,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"331",2021-03-16 17:54:43-03,UCS,HUCS,"8705",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Wasum, R.A.","1992","10","27",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"Smith, S.F.","1650","1650",interior de mata de araucária,"1993","02",NA,s.n.,Santa Cruz,NA,NA,NA,NA,Angiospermae,Podocarpales,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.59,-22.73,"353",2013-04-01 09:20:33-03,IPT,BCTW,"12578",S,Plantae,NA,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,NA,NA,NA,NA,Brasil,São Paulo,Campos do Jordão,-45.59,-22.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinophyta,NA,"21048",auto,Pinopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.59,-22.73,"354",2013-04-01 09:20:33-03,IPT,BCTW,"14945",S,Plantae,NA,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,NA,NA,NA,NA,Brasil,São Paulo,Campos do Jordão,-45.59,-22.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinophyta,NA,"21048",auto,Pinopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.59,-22.73,"355",2013-04-01 09:20:33-03,IPT,BCTW,"12719",S,Plantae,NA,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,NA,NA,NA,NA,Brasil,São Paulo,Campos do Jordão,-45.59,-22.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinophyta,NA,"21048",auto,Pinopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.59,-22.73,"356",2013-04-01 09:20:33-03,IPT,BCTW,"14943",S,Plantae,NA,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,NA,NA,NA,NA,Brasil,São Paulo,Campos do Jordão,-45.59,-22.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinophyta,NA,"21048",auto,Pinopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"362",2020-12-14 16:09:54-03,UFC,EAC,"15762",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Figueiredo, M.A.","1987","01","30",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,EAC0015762,EAC0015762,"Fernandes, A.","1700","1700",Arbórea,NA,NA,NA,s.n.,NA,NA,Southern America,NA,NA,Gymnosperm,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"386",2020-12-21 16:41:08-03,MBM,MBM,"157170",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Wasum, R.",NA,NA,NA,Brazil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,MBM157170,MBM157170,"Smith, S.F.",NA,NA,NA,NA,NA,NA,"8705",Santa Cruz,NA,Southern America,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"423",2019-11-01 15:28:35-03,PUC-RIO,FCAB,"2208",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotz.,P. Capell S.J.,"1951","12",NA,Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"002208",NA,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,Angiospermae,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.590278,-22.730556,"455",2021-03-24 17:18:28-03,UFMA,MAR,"1320",S,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,Margate Enmerick,"1982","04","25",Brasil,São Paulo,Campos do Jordão,-45.590278,-22.730556,45º35'25W,22º43'50S,NA,NA,NA,NA,NA,Na formação araucaria/ podocarpus pé,NA,NA,NA,"478",Parque Estadual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.590278,-22.730556,"456",2021-03-24 17:18:28-03,UFMA,MAR,"1321",S,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,Margate Enmerick,"1982","04","25",Brasil,São Paulo,Campos do Jordão,-45.590278,-22.730556,45º35'25W,22º43'50S,NA,NA,NA,NA,NA,Na formação araucaria/ podocarpus pé,NA,NA,NA,"4779",Parque Estadual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8499984741211,-22.6599998474121,"462",2021-02-11 17:21:21-03,UFPR,UPCB,"61178",PreservedSpecimen,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,"Labiak, P.H.","2008","01","07",Brasil,São Paulo,Silveiras,-44.8499984741211,-22.6599998474121,NA,NA,NA,NA,"Guimarães, O.A.","1500","1500",Árvore ca. 9m. Floresta Atlântica..,"2008","01","31","4342",Estrada do Parque Nacional da Serra da Bocaina para Campos Novos.,NA,NA,NA,NA,NA,NA,"26704",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"563",2019-12-17 13:53:24-03,UFLA,ESAL,"980",S,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,Moyses Kuhlman,NA,NA,NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Comp. M. Kuhlman,NA,NA,"; ; ;",NA,NA,NA,"31.628",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"590",2013-05-21 10:23:34-03,CPQBA,CPMA,"1992",S,Plantae,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,(Klotzsh ex Eichler),"Benício, Marcos, Ílio","2006","02","16",Brasil,São Paulo,SANTO ANDRÉ,-46.5299987792969,-23.6599998474121,46º 18' 16,23º 46' 41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paranapiacaba,NA,NA,Projeto Biota,NA,NA,NA,"27258",auto,NA,NA,NA,NA,CPQBA 1347,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"597",2020-09-12 05:00:02-03,US,US,"3241916",PreservedSpecimen,Plantae,Taxaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,R. Wasum,"1992","10","28",Brazil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,US01326532,US01326532_01 US01326532_02,NA,"1650",NA,NA,NA,NA,NA,s.n.,Horto Municipal,NA,South America - Neotropics,NA,NA,NA,Taxales,"21048",auto,Gymnospermae,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"601",2020-09-12 05:00:02-03,US,US,"1421620",PreservedSpecimen,Plantae,Taxaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,J. W. Harshberger,"1923","7",NA,Brazil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,US01326538,US01326538_01 US01326538_02,NA,NA,NA,NA,NA,NA,NA,"934",NA,NA,South America - Neotropics,NA,NA,NA,Taxales,"21048",auto,Gymnospermae,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"625",2020-09-12 05:00:02-03,US,US,"3245469",PreservedSpecimen,Plantae,Taxaceae,Podocarpus,lambertii,Podocarpus lambertii,Klotzsch ex Endl.,R. Wasum & et al.,"1992","10","27",Brazil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,US01326533,US01326533_01 US01326533_02,NA,"1650",NA,NA,NA,NA,NA,s.n.,Santa Cruz,NA,South America - Neotropics,NA,NA,NA,Taxales,"21048",auto,Gymnospermae,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
