X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,class,minimumElevationInMeters,maximumElevationInMeters,dayIdentified,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.924444,-21.223611,"22",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"12921",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,"Souza, V.C.",NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Pindorama,est. Do IAC,-48.924444,-21.223611,NA,"Árvore, 12m alt., frutos imaturos verdes.;",NA,NA,NA,NA,"-48.924444","-21.223611",NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.4,-20.883333,"23",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"29379",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,"Tomasetto, F.",NA,NA,NA,NA,América do Sul,Brasil,São Paulo,São José do Rio Preto,Mata dos Macacos,-49.4,-20.883333,NA,"Árvore, 18m, tronco de cor cinza, levemente fissurado, fruto de cor marrom.;",NA,NA,NA,NA,"-49.4","-20.883333",NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"24",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"29615",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,"Rezende, A.A.",NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Paulo de Faria,Estação Ecológica de Paulo de Faria,-49.516667,-19.916667,NA,"Árvore, 8m, vegetativa;",NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"25",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"26789",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,Neusa Taroda Ranga,NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Paulo de Faria,Estação Ecológica de Paulo de Faria,-49.516667,-19.916667,NA,"Coletada próxima da guarita;",NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.625278,-22.6325,"26",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"17621",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,K.D. Barreto,NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Piracicaba,mata da capuava,-47.625278,-22.6325,NA,"Árvore 7 m, flores amarelas;",NA,NA,NA,NA,"-47.625278","-22.6325",NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.537222,-21.620556,"27",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"30624",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,"Stranghetti, V. & Ranga, N.T. & Rezende, A.A.",NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Matão,Faz. Cambuhy,-48.537222,-21.620556,NA,"Árvore, 5m, fruto imaturo verde;",NA,NA,NA,NA,"-48.537222","-21.620556",NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"28",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"18644",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,O. Carvalho Jr.,NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Iporanga,NA,-48.5900001525879,-24.5799999237061,NA,"Arbusto 2,5 m, flores brancas, frutos imaturos verdes, maduros amarelos.;",NA,NA,"38740",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.0699996948242,-21.4200000762939,"29",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"17358",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,"Pirani, J.R.",NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Penápolis,NA,-50.0699996948242,-21.4200000762939,NA,"Árvore 6m altura, flores alvas odoríferas.;",NA,NA,"25555",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"30",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"17659",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,"Kampf, E.",NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"31",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"16930",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,"Rozza, A.",NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Matão,Faz. Cambuhy,-48.3600006103516,-21.6000003814697,NA,"Árvore, 8m de altura, frutos imaturos verdes.;",NA,NA,"26922",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"32",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"16932",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,"Rozza, A.",NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Matão,Faz. Cambuhy,-48.3600006103516,-21.6000003814697,NA,"Árvore, 8m, flores com corola branca, cálice verde. Botões verdes.;",NA,NA,"26922",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.8199996948242,-20.7800006866455,"37",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"26297",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,M.N.S. Stapf,NA,Renato,NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Poloni,Poloni,-49.8199996948242,-20.7800006866455,NA,NA,NA,NA,"12464",auto,NA,NA,"2007","02",Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"38",2020-09-09 13:31:05-03,UNESP-IBILCE,SJRP,"19856",PreservedSpecimen,Plantae,Tracheophyta,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,"Baitello, J.B.",NA,NA,NA,NA,América do Sul,Brasil,São Paulo,São Carlos,reserva estadual,-47.8899993896484,-22.0100002288818,NA,"Árvore, 9m de altura.;",NA,NA,"45913",auto,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.0699996948242,-21.4200000762939,"40",2019-10-07 09:12:24-03,UEFS,HUEFS,"88414",PreservedSpecimen,Plantae,Angiospermae,Boraginales,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,M.N.S.Stapf,NA,"Pirani, J.R.","132","1981","12","27",NA,Brasil,São Paulo,Penápolis,Próximo do Rio Lajeado.,-50.0699996948242,-21.4200000762939,NA,NA,HUEFS0088414,HUEFS0088414,"25555",auto,NA,NA,"2007","10",Asteranae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.924444,-21.223611,"45",2020-07-02 08:39:45-03,IBt,SP,"278147",S,Plantae,NA,NA,Boraginaceae,Cordia,tarodae,Cordia tarodae,M.Stapf,NA,NA,"Souza, VC","5749","1994","04","15",NA,Brasil,São Paulo,Pindorama,NA,-48.924444,-21.223611,NA,NA,NA,NA,NA,NA,"-48.924444","-21.223611",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
