X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,coordinatePrecision,geoFlag,infraspecificEpithet,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.9599990844727,-23.0699996948242,"25",2020-11-04 11:21:13-03,ESALQ,ESA,"36040",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A.","2892.0","1996","12","16",NA,Brasil,NA,NA,NA,ESA036040,Pteridophyta,NA,NA,"Dittrich, V.A.O.",São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"28",2021-01-14 15:27:51-03,MN,R,"234547",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Matos, F.B.","2253","2013","02","20",NA,Brasil,NA,NA,NA,R010052374,NA,NA,(Raddi) J. Sm.,NA,São Paulo,Cunha,Parque Estadual da Serra do Mar - Núcleo Cunha,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.959444,-23.074444,"38",2019-12-04 11:51:30-03,IAP,PACA-AGP,"90749",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Windisch, P. G.","5075","1988","08","12",NA,Brasil,NA,NA,"HASU 8835 Habitat: Mata pluvial, epífita sobre tronco.",PACA090749,Pteridophyta,Polypodiales,(Raddi) J. Sm.,P. G. Windisch,SP,Cunha,"Serra do mar , reserva Florestal de Cunha, rio Bonito.",-44.959444,-23.074444,"980","980",NA,"1989","08",NA,44º57'34W,23º04'28S,Filicopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"49",2020-12-21 16:23:03-03,MBM,MBM,"32018",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,amplissimum,Elaphoglossum amplissimum,"Brade, A.C.","8390","1925","11",NA,Southern America,Brazil,NA,NA,Epiphyt,MBM032018,NA,NA,(Fée) C. Chr.,NA,São Paulo,Iguape,Serra Paranapiacaba,-47.5499992370605,-24.7000007629395,"500","500",NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.80316,-22.93712,"74",2020-09-29 14:53:20-03,UFPR,UPCB,"17339",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Windisch, P.G. et al.","5075","1988","08","12",NA,Brasil,NA,NA,Epífita sobre tronco. Mata pluvial..,UPCB0024174,Polypodiophyta,NA,(Raddi) J.Sm.,"Matos, F.B. & Mickel, J.T.",São Paulo,Cunha,"Serra do Mar, Reserva Florestal de Cunha, Rio Bonito",-44.80316,-22.93712,"980","980",UPCB0024174,"2014",NA,NA,"-44.803160","-22.937120",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.024444,-23.233611,"79",2020-09-29 14:53:20-03,UFPR,UPCB,"90600",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Matos, F.B. | Matos, C.A.T.","2253","2013","02","20",NA,Brasil,NA,NA,Floresta Ombrófila Densa. Epífeta na borda da trilha. Folhas arqueadas. .,UPCB0029787,Polypodiophyta,NA,(Raddi) J. Sm.,"Matos, F.B.",São Paulo,Cunha,"Parque Estadual da Serra do Mar. Núcleo cunha, Trinha do Rio Paraibuna.",-45.024444,-23.233611,"1060","1060",UPCB0029787,"2013","06",NA,"-45.024444","-23.233611",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"82",2020-11-10 04:40:00-03,MO,MOBOT,"100930900",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|T. Arruda|L. Souza|D. Soares,Moraes 4021,"2014","11","19",South America,Brazil,NA,NA,NA,NA,NA,NA,(Raddi) J. Sm.,Alan R. Smith,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho.,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904",auto,NA,"1",NA,"35",São Paulo,SP,Sudeste
-45.0238889,-23.2336111,"84",2019-06-18 14:36:00-03,MO,MOBOT,"101136796",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,Fernando B. Matos|et al.,Matos 2253,"2013","2","20",South America,Brazil,NA,NA,NA,NA,NA,NA,(Raddi) J. Sm.,F. B. Matos,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha Trhilha do Rio Paraibuna Floresta Ombrófila Densa.",-45.0238889,-23.2336111,"1060.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-45.0244,-23.2336,"97",2020-09-12 05:00:02-03,US,US,"3701755",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,F. Matos & C. Matos,"2253","2013","2","20",South America - Neotropics,Brazil,NA,NA,NA,US01912583,NA,Polypodiales,(Raddi) J. Sm.,NA,São Paulo,NA,"Cunha, Parque Estadual da Serra do Mar, Nucleo Cunha, Trilha do Rio Paraibuna.",-45.0244,-23.2336,"1060",NA,US01912583_01,NA,NA,NA,NA,NA,Pteridophyte,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-45.088667,-23.324222,"101",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"62078",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7409","2001","08","09",América,Brasil,NA,NA,Epífita na mata.,NA,NA,NA,(Raddi) Sm.,"Melo, LCN",São Paulo,São Luiz do Paraitinga,"Parque Estadual da Serra do Mar, Núcleo de Santa Virgínia, trilha para a nascente do Rio Itamambuca.",-45.088667,-23.324222,"800","900",NA,"2008","09",NA,"-45.088667","-23.324222",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.993333,-23.245833,"102",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"33251",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A","2892","1996","12","16",América,Brasil,NA,NA,"Epífita no interior de floresta, crescendo a 2,0m do solo.",NA,NA,NA,(Raddi) Sm.,"Melo, LCN",São Paulo,Cunha,"Parque Estadual da Serra do Mar; Núcleo de Cunha, Trilha da Casa de Pedra ao Indaiá.",-44.993333,-23.245833,"1070","1070",NA,"2008","09",NA,"-44.993333","-23.245833",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.146667,-23.341389,"103",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"57503",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6105","2001","03","04",América,Brasil,NA,NA,"Epífita, interior de mata",NA,NA,NA,(Raddi) Sm.,"Melo, LCN",São Paulo,São Luiz do Paraitinga,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Trilha da Pirapitinga. Floresta ombrófila Densa Montana.",-45.146667,-23.341389,"900","950",NA,"2008","09",NA,"-45.146667","-23.341389",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.89,-23.295333,"107",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"59149",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, AC; Teixeira, LCRS","6757","2001","05","05",América,Brasil,NA,NA,Sobre rocha na margem de rio. Floresta Ombrófila Densa.,BHCB049416,NA,NA,(Raddi) Sm.,"Salino, A",São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo de Picinguaba, Sertão do Ubatumirim. Encosta da Serra do Mar.",-44.89,-23.295333,"30","30",NA,NA,NA,NA,"-44.89","-23.295333",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.119833,-23.311667,"108",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"65099",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A; et al.","7846","2001","11","03",América,Brasil,NA,NA,Epífita à 30 cm de altura na margem de rio.,NA,NA,NA,(Raddi) Sm.,"Melo, LCN",São Paulo,São Luiz do Paraitinga,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Trilha do Poço do Pito.",-45.119833,-23.311667,"800","850",NA,"2008","09",NA,"-45.119833","-23.311667",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.15,-23.337722,"109",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"64958",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS; Oliveira, AM","7707","2001","10","29",América,Brasil,NA,NA,"Epífita; de 1,5m a 3m de altura",BHCB000901,NA,NA,(Raddi) Sm.,NA,São Paulo,São Luiz do Paraitinga,"Parque Estadual da Serra do Mar, Nucleo Santa Virgínia. Trilha da Pirapitinga. Floresta Ombrófila Densa Montana.",-45.15,-23.337722,"900","950",BHCB000901,NA,NA,NA,"-45.15","-23.337722",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"112",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"58866",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A","6502","2001","05","12",América,Brasil,NA,NA,"Epífita a 1,5m de altura, no interior de floresta.",NA,NA,NA,(Raddi) Sm.,"Mickel, JT; Matos, FB",São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo de Curucutu. Trilha para o Rio Branco. Floresta Nebular e Campo de Altitude.",-46.6300010681152,-23.5400009155273,"800","800",NA,"2014",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"113",2021-01-12 15:24:05-03,UFMG,BHCB-SL,NA,PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A","6502","2001","05","12",América,Brasil,NA,NA,"Epífita a 1,5m de altura, no interior de floresta.",NA,NA,NA,(Raddi) Sm.,"Mickel, JT; Matos, FB",São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo de Curucutu. Trilha para o Rio Branco. Floresta Nebular e Campo de Altitude.",-46.6300010681152,-23.5400009155273,"800","800",NA,"2014",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"114",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"58866",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A",s.n.,"2001","05","12",América,Brasil,NA,NA,"Epífita a 1,5m de altura, no interior de floresta.",NA,NA,NA,(Raddi) Sm.,"Mickel, JT",São Paulo,São Paulo,"Parque Nacional da Serra do Mar, Núcleo de Curucutu.",-46.6300010681152,-23.5400009155273,NA,NA,NA,"2004","06",NA,NA,NA,NA,"53584",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"115",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"74627",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Rodrigues Jr., CE; Coral, DJ","1300",NA,NA,NA,América,Brasil,NA,NA,NA,NA,NA,NA,(Raddi) Sm.,NA,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"116",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"31534",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A","2502","1996","02","03",América,Brasil,NA,NA,"Epífita, a ca. 4m de altura, sobre um rio, interior de floresta.",NA,NA,NA,(Raddi) Sm.,"Mickel, JT; Matos, FB",São Paulo,Ubatuba,"Estrada para Taubaté, no início da Serra, área do Parque Estadual da Serra do Mar",-45.0699996948242,-23.4300003051758,NA,NA,NA,"2014",NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"117",2021-01-12 15:24:05-03,UFMG,BHCB-SL,NA,PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, FA; Teixeira, LCRS","6632","2001","05","02",América,Brasil,NA,NA,"Epífita a 3m, perto do rio.",NA,NA,NA,(Raddi) Sm.,"Mickel, JT; Matos, FB",São Paulo,Ubatuba,"Núcleo Picinguaba, Parque Estadual da Serra do Mar. Floresta Ombrófila Densa",-45.0699996948242,-23.4300003051758,"40","40",NA,"2014",NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"118",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"590224",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, FA; Teixeira, LCRS","6632","2001","05","02",América,Brasil,NA,NA,"Epífita a 3m, perto do rio.",NA,NA,NA,(Raddi) Sm.,"Mickel, JT; Matos, FB",São Paulo,Ubatuba,"Núcleo Picinguaba, Parque Estadual da Serra do Mar. Floresta Ombrófila Densa",-45.0699996948242,-23.4300003051758,"40","40",NA,"2014",NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.869167,-23.295278,"122",2021-03-04 15:47:00-03,IF,SPSF,"31907",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,amplissimum,Elaphoglossum amplissimum,A.Salino,"6757","2001","05","05",América do Sul,Brasil,NA,NA,"GEOGRAFIA: Sertão do Ubatumirim. Floresta Ombrófila Densa da Encosta da Serra do Mar. Encontrado sobre rocha, na margem de rio.;",NA,Pteridophyta,Polypodiales,((Fée) Christ),A.Salino,SP,Ubatuba,Parque Estadual da Serra do Mar - Núcleo Picinguaba,-44.869167,-23.295278,"30","30",NA,NA,NA,NA,NA,NA,Polypodiopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.836944,-23.340556,"123",2021-03-04 15:47:00-03,IF,SPSF,"31995",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,amplissimum,Elaphoglossum amplissimum,A.Salino,"6632","2001","05","02",América do Sul,Brasil,NA,NA,"COLETA: Epífita a 3m, perto do rio.; GEOGRAFIA: Trilha do Jatobá. Floresta Ombrófila Densa.;",NA,Pteridophyta,Polypodiales,((Fée) Christ),A.Salino,SP,Ubatuba,Parque Estadual da Serra do Mar - Núcleo Picinguaba,-44.836944,-23.340556,"40","40",NA,NA,NA,NA,NA,NA,Polypodiopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.787778,-23.303889,"124",2021-03-04 15:47:00-03,IF,SPSF,"32032",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,amplissimum,Elaphoglossum amplissimum,A.Salino,"7328","2001","08","07",América do Sul,Brasil,NA,NA,"COLETA: Planta Rupícola, no interior da mata. Folhas pendentes.; GEOGRAFIA: Serra do Mar. Trilha do Pico do Cuscuzeiro. Floresta Ombrófila Densa Montana.;",NA,Pteridophyta,Polypodiales,((Fée) Christ),A.Salino,RJ,Parati,Parque Nacional Serra da Bocaina,-44.787778,-23.303889,"550","550",NA,NA,NA,NA,NA,NA,Polypodiopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
