X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,imagecode,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,class,dayIdentified,minimumElevationInMeters,individualCount,fieldNumber,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.5999984741211,-22.8400001525879,"35",2020-11-04 11:19:04-03,ESALQ,ESA,"119200",PreservedSpecimen,Plantae,Rutaceae,Almeidea,coerulea,Almeidea coerulea,"Silva, C.D.S.","18.0","2011","11","02",NA,Brasil,NA,NA,NA,ESA119200,Magnoliophyta,NA,NA,"Rodrigues, R.R.",São Paulo,Rio das Pedras,NA,-47.5999984741211,-22.8400001525879,NA,NA,"13449",auto,"2011","11",NA,NA,NA,"08",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"41",2021-03-01 16:40:25-03,UNICAMP,UEC,"171074",S,Plantae,Rutaceae,Almeidea,coerulea,Almeidea coerulea,"Santos, K; Belinello, R","381","1999","08","07",NA,Brazil,NA,NA,"Árvore semidecidua, anemocórica; córtex rugoso, madeira pesada; altura total: 6m; altura do fuste: 2.5m; PAP: 31cm; 26-50% da copa infestada por lianas.; Floresta Estacional Semidecidual.",UEC045311,Magnoliopsida,NA,(Nees & Mart.) A.St.-Hil. ex A.DC.,"Santos, K",São Paulo,Campinas,"Mata Ribeirão Cachoeira (Área C3); Área total: 244.9ha.",-46.916667,-22.816667,UEC045311,"756",NA,NA,NA,NA,"-46.916667","-22.816667",NA,NA,"756",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.933333,-22.783333,"42",2021-03-01 16:40:25-03,UNICAMP,UEC,"171078",S,Plantae,Rutaceae,Almeidea,coerulea,Almeidea coerulea,"Santos, K; Belinello, R","1175","2000","04","17",NA,Brazil,NA,NA,"Árvore perenifólia, autocórica; córtex rugoso, altura total: 5m;altura do fuste: 3m; PAP: 16cm.; Floresta estacional , no subosque.",UEC045318,Magnoliopsida,NA,(Nees & Mart.) A.St.-Hil. ex A.DC.,"Santos, K",São Paulo,Campinas,"Mata do Macuco (Fragmento G1); área total: 41,8ha.",-46.933333,-22.783333,UEC045318,"739",NA,NA,NA,NA,"-46.933333","-22.783333",NA,NA,"739",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"45",2021-03-01 16:40:25-03,UNICAMP,UEC,"114939",S,Plantae,Rutaceae,Almeidea,coerulea,Almeidea coerulea,"Cielo-Filho, R; Batista, ER","94","1999","12","21",NA,Brazil,NA,NA,"Árvore de aproximadamente 4m de altura. Casca lisa. Flores de coloração rosada. Visitadas por abelhas no período da manhã. Indivíduo 373.; Mata Ribeirão Cachoeira.",UEC029013,Magnoliopsida,NA,(Nees & Mart.) A.St.-Hil. ex A.DC.,"Cielo-Filho, R",São Paulo,Campinas,"Distrito de Sousas, Condomínio Colinas do Atibaia.",-47.060001373291,-22.8999996185303,UEC029013,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"83",2019-01-25 15:37:00-02,IAC,IAC,"39366",S,Plantae,Rutaceae-2.Amyridoideae,Almeidea,coerulea,Almeidea coerulea,J.E.A. Bertoni & A. Geremias,"49","1999","10","29",NA,Brasil,NA,NA,NA,NA,NA,NA,(Nees & Mart.) A.St.-Hil.,J.E.A. Bertoni & A. Geremias,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra Dr. Cione, Linha 1 planta 25, no. 2795",-47.086761,-22.863721,NA,NA,NA,NA,"1999","10","-47.086761","-22.863721",NA,"29",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.89,-22.01,"117",2017-09-11 17:13:40-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Rutaceae,Almeidea,coerulea,Almeidea coerulea,"Silva Manso, ALP",s.n,NA,NA,NA,Southern America,Brazil,NA,NA,NA,NA,NA,NA,(Nees & Mart.) A.St.-Hil.,NA,São Paulo,São Carlos,prope S. Carlos,-47.89,-22.01,P12P2N0015,NA,"45913",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
