X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,imagecode,identifiedBy,maximumElevationInMeters,coordinatePrecision,geoFlag,infraspecificEpithet,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-51.5328,-21.4825,"568",2019-01-25 15:35:12-02,IAC,IAC,"30957",S,Plantae,Lauraceae,Nectandra,hihua,Nectandra hihua,NA,L.C. Bernacci et al.,"2068","1995","09","06",NA,Brasil,NA,NA,NA,NA,NA,NA,(Ruiz & Pav.) Rohwer,São Paulo,Dracena,Estância Boa Esperanca,-51.5328,-21.4825,NA,NA,J.B. Baitello,NA,NA,NA,NA,"1998","03","-51.5328","-21.4825","26",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.883333,-22.583333,"573",2020-11-04 17:29:13-03,UEM,HUEM,"16369",S,Plantae,Lauraceae,Nectandra,hihua,Nectandra hihua,NA,"Romagnolo, MB","2058","2009","09","11",NA,Brasil,NA,NA,"Arbórea, ca. 6m de altura, flroes de coloração branca, botões de coloração verde, frutos imaturos de coloração verde.; Floresta Estacional Semidicidual.",HUEM000004950,NA,NA,(Ruiz & Pav.) Rohwer,Paraná,Diamante do Norte,"Estação Ecológica do Caiuá, Mata do Ribeirão Conceição.",-52.883333,-22.583333,"292",HUEM000004950,M.L. Brotto,"292",NA,NA,NA,"2010","06","-52.883333","-22.583333","23",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.5299987792969,-21.4799995422363,"608",2021-03-04 15:43:59-03,IF,SPSF,"21709",PreservedSpecimen,Plantae,Lauraceae,Nectandra,hihua,Nectandra hihua,NA,L.C.Bernacci,"2068","1995","09","06",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo&nf;floresta mesofila;",NA,Magnoliophyta,Laurales,(Ruiz & Pav.) Rohwer,SP,Dracena,Estância Boa Esperança,-51.5299987792969,-21.4799995422363,NA,NA,J.B.Baitello,NA,"23670",auto,NA,"1998","01",NA,NA,"30",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.0999984741211,-20.6299991607666,"609",2021-03-04 15:43:59-03,IF,SPSF,"21257",PreservedSpecimen,Plantae,Lauraceae,Nectandra,hihua,Nectandra hihua,NA,M.R.Pereira-Noronha,"1177","1995","08","03",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo&nf;mata preservada;",NA,Magnoliophyta,Laurales,(Ruiz & Pav.) Mez,SP,Pereira Barreto,fazenda Mesquita,-51.0999984741211,-20.6299991607666,NA,NA,J.B.Baitello,NA,"36734",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.3400001525879,-20.4300003051758,"618",2021-03-04 15:43:59-03,IF,SPSF,"21256",PreservedSpecimen,Plantae,Lauraceae,Nectandra,hihua,Nectandra hihua,NA,M.R.Pereira-Noronha,"1254","1995","08","03",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo&nf;mata preservada;",NA,Magnoliophyta,Laurales,(Ruiz & Pav.) Mez,SP,Ilha Solteira,fazenda Santa Isabel,-51.3400001525879,-20.4300003051758,NA,NA,J.B.Baitello,NA,"31913",auto,NA,"1997","03",NA,NA,"15",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"619",2021-03-04 15:43:59-03,IF,SPSF,"35029",PreservedSpecimen,Plantae,Lauraceae,Nectandra,hihua,Nectandra hihua,NA,P.Jose,NA,NA,NA,NA,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFNovo; Árvore alta, 50cm DAP; GEOGRAFIA: vegetação nativa&nf;;",NA,Magnoliophyta,Laurales,(Ruiz & Pav.) Mez,SP,São Paulo,Parque Municipal do Carmo,-46.6300010681152,-23.5400009155273,NA,NA,J.B.Baitello,NA,"53584",auto,NA,"2005","08",NA,NA,"10",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.340278,-20.430556,"637",2020-03-04 16:04:45-03,UNESP-IS,HISA,"5815",PreservedSpecimen,Plantae,Lauraceae,Nectandra,hihua,Nectandra hihua,NA,"Noronha,M.R.P et al","1254","1995","08","03",NA,Brasil,NA,NA,"Mata bem alta preservada.Àrvore, ca 9m, flores brancas.",NA,Magnoliophyta,Laurales,(Ruiz & Pav.) Rohwer,São Paulo,Ilha Solteira,Fazenda Santa Isabel,-51.340278,-20.430556,NA,NA,"Baitello,J.B",NA,NA,NA,NA,"1997","03",51W20'25,20S25'50,"17",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.100278,-20.630556,"638",2020-03-04 16:04:45-03,UNESP-IS,HISA,"5097",PreservedSpecimen,Plantae,Lauraceae,Nectandra,hihua,Nectandra hihua,NA,"Noronha,M.R.P et al","1177","1995","08","03",NA,Brasil,NA,NA,"Mata alta bem preservada.Àrvore, ca 3,5m, flor branca.",NA,Magnoliophyta,Laurales,(Ruiz & Pav.) Rohwer,São Paulo,Pereira Barreto,Fazenda Mesquita,-51.100278,-20.630556,NA,NA,"Baitello,J.B",NA,NA,NA,NA,"1997","03",51W06'01,20S37'50,"17",Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.5299987792969,-21.4799995422363,"641",2019-11-21 10:07:24-03,IBt,SP,"296073",S,Plantae,Lauraceae,Nectandra,hihua,Nectandra hihua,NA,"Bernacci, LC; et al.","2068","1995","09","06",NA,Brasil,NA,NA,NA,SP054590,NA,NA,(Ruiz & Pav.) Rohwer,São Paulo,Dracena,Estância Boa Esperança,-51.5299987792969,-21.4799995422363,NA,SP054590,"Baitello, JB",NA,"23670",auto,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.3400001525879,-20.4300003051758,"642",2019-11-21 10:07:24-03,IBt,SP,"306327",S,Plantae,Lauraceae,Nectandra,hihua,Nectandra hihua,NA,"Pereira Noronha, MR; et al.","1254","1995","08","03",NA,Brasil,NA,NA,NA,SP054591,NA,NA,(Ruiz & Pav.) Rohwer,São Paulo,Ilha Solteira,"Fazenda Santa Izabel, antiga Fazenda Lagoinha",-51.3400001525879,-20.4300003051758,NA,SP054591,"Baitello, JB",NA,"31913",auto,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.0999984741211,-20.6299991607666,"643",2019-11-21 10:07:24-03,IBt,SP,"306325",S,Plantae,Lauraceae,Nectandra,hihua,Nectandra hihua,NA,"Pereira Noronha, MR; et al.","1177","1995","08","03",NA,Brasil,NA,NA,NA,SP054588,NA,NA,(Ruiz & Pav.) Rohwer,São Paulo,Pereira Barreto,Fazenda Mesquita,-51.0999984741211,-20.6299991607666,NA,SP054588,"Baitello, JB",NA,"36734",auto,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
