X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,individualCount,fieldNumber,typeStatus,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.9799995422363,-22.4599990844727,"125",2020-11-04 11:14:00-03,ESALQ,ESA,"118848",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,NA,"Colletta, G.D. & Alves, F.M.","2012","05","15","Colletta, G.D.","633.0","2012","05","01",Brasil,São Paulo,Agudos,Mata ao lada da Faz. São Joâo do Guarantã,-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,"Árvore, flores amareladas.",ESA118848,NA,Magnoliophyta,NA,NA,NA,"52219",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"144",2020-11-04 11:14:00-03,ESALQ,ESA,"6105",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,"Pastore, J.A.","1996","02","15","Lorenzi, H.",NA,"1990","04","15",Brasil,São Paulo,Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,ESA006105,ESA006105,Magnoliophyta,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7700004577637,-22.5100002288818,"145",2020-11-04 11:14:00-03,ESALQ,ESA,"10498",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,"Pastore, J.A.","1996","02","15","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","397.0","1993","05","04",Brasil,São Paulo,Charqueada,NA,-47.7700004577637,-22.5100002288818,NA,NA,NA,NA,NA,ESA010498,ESA010498,Magnoliophyta,NA,NA,NA,"12465",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"146",2020-11-04 11:14:00-03,ESALQ,ESA,"4302",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,"Pastore, J.A.","1996","02","15","Catharino, E.L.M.","205.0","1984","10","27",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA004302,ESA004302,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"147",2020-11-04 11:14:00-03,ESALQ,ESA,"10375",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,"Pastore, J.A.","1996","08","23","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","218.0","1993","04","06",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA010375,ESA010375,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"148",2020-11-04 11:14:00-03,ESALQ,ESA,"10376",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,"Pastore, J.A.","1996","02","15","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","182.0","1993","03","30",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA010376,ESA010376,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"149",2020-11-04 11:14:00-03,ESALQ,ESA,"10142",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,"Pastore, J.A.","1996","03","05","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","36.0","1983","02","09",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA010142,ESA010142,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"150",2020-11-04 11:14:00-03,ESALQ,ESA,"4303",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,"Pastore, J.A.","1996","02","15","Catharino, E.L.M.","289.0","1985","04","20",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA004303,ESA004303,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"151",2020-11-04 11:14:00-03,ESALQ,ESA,"10145",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,"Pastore, J.A.","1996","08","23","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","27.0","1993","02","05",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA010145,ESA010145,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"152",2020-11-04 11:14:00-03,ESALQ,ESA,"5185",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C. DC.,"Pastore, J.A.","1996","08","23","Catharino, E.L.M.",NA,"1984","08","02",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,ESA005185,ESA005185,Magnoliophyta,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.810001373291,-21.1700000762939,"153",2020-11-04 11:14:00-03,ESALQ,ESA,"98177",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,NA,"Bernacci, L.C. & Kotchetkoff-Henriques",NA,NA,NA,"Kotchtkoff, H.","538.0","2001","10","31",Brasil,São Paulo,Ribeirão Preto,NA,-47.810001373291,-21.1700000762939,NA,NA,NA,NA,NA,ESA098177,ESA098177,Magnoliophyta,NA,NA,NA,"24390",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.810001373291,-21.1700000762939,"154",2020-11-04 11:14:00-03,ESALQ,ESA,"98176",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,NA,"Bernacci, L.C. & Kotchetkoff-Henriques",NA,NA,NA,"Kotchtkoff, H.","539.0","2000","11","08",Brasil,São Paulo,Ribeirão Preto,NA,-47.810001373291,-21.1700000762939,NA,NA,NA,NA,NA,ESA098176,ESA098176,Magnoliophyta,NA,NA,NA,"24390",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"155",2020-11-04 10:56:11-03,ESALQ,ESA,"132916",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,C.DC.,"Flores, T. B","2014","12","04","Colletta, G.D.","2059.0","2014","12","04",Brasil,São Paulo,Piracicaba,"Campus da Esalq, proxima a guarita da engenharia",-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,"Árvore, 4m, flores alvas.",ESA132916,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2999992370605,-21.2700004577637,"156",2020-11-04 11:14:00-03,ESALQ,ESA,"119421",PreservedSpecimen,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,NA,"Farah, F.T.","2005",NA,NA,"Farah, F.T. ; Vieira, D.M.","2475.0","2005","04","04",Brasil,São Paulo,Cajuru,Fazenda Ytaoca,-47.2999992370605,-21.2700004577637,NA,NA,NA,NA,Árvore,ESA119421,NA,Magnoliophyta,NA,NA,NA,"21243",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.71,-21.93,"161",2015-07-02 14:03:00-03,JBP,HPL,"9141",S,Plantae,Meliaceae,Trichilia,casareti,Trichilia casareti,C. DC.,H. Lorenzi,"1993","03","25",H. Lorenzi,"167","1993","03","25",Brasil,SP,Águas da Prata,Coletado no Bosque de Águas da Prata.,-46.71,-21.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13435",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.348864,-23.121553,"194",2021-03-01 16:35:36-03,UNICAMP,UEC,"172604",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,"Garcia, LC",NA,NA,NA,"Garcia, LC","377","2008","05","16",Brazil,São Paulo,Cosmópolis,"Usina Ester, mata ciliar em processo de restauração desde 1955, Mata Atlântica, Floresta Estacional Semidecídua.",-47.348864,-23.121553,"-47.348864","-23.121553","652","652","Árvore de 8m, flores brancas.",UEC016663,UEC016663,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.348861,-23.121553,"195",2021-03-01 16:35:36-03,UNICAMP,UEC,"172610",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,"Garcia, LC",NA,NA,NA,"Garcia, LC","382","2009","03","06",Brazil,São Paulo,Cosmópolis,"Usina Ester, mata ciliar em processo de restauração desde 1955, Mata Atlântica, Floresta Estacional Semidecídua.",-47.348861,-23.121553,"-47.348861","-23.121553","652","652","Árvore de 2,5m, botões e flores brancas.",UEC016662,UEC016662,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.333333,-21.866667,"197",2021-03-01 16:35:36-03,UNICAMP,UEC,"67506",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,NA,NA,NA,NA,"Martins, AB","31432","1994","03","21",Brazil,São Paulo,Águas da Prata,"Na beira da rodovia Governador Adhemar P. Barros, ca. 1km do centro de Águas de Prata.",-47.333333,-21.866667,"-47.333333","-21.866667",NA,NA,"Arvoreta ca. 3m altura, frutos imaturos verdes.",UEC081376,UEC081376,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.055728,-23.741228,"198",2021-03-01 16:35:36-03,UNICAMP,UEC,"203229",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,"Pires, TP","2019","06","17","Pires, TP; Padua, CN; Brocanello, BO","224","2019","06","17",Brazil,São Paulo,Iperó,"Floresta Nacional de Ipanema - FLONA, Local: Fora da trilha, pleno sol. Solo: úmido com serrapilheira",-48.055728,-23.741228,"-48.055728","-23.741228",NA,NA,"Hábito: Arbóreo. Altura: 1,9 m. Base: reta. Fuste: tortuoso (fino). Casca externa: lisa com coloração verde. Casca interna: branca . Folhas: concolor, verde, membranaceae. Flores: vermelho. Frutos: carnoso avermelhado.",UEC164518,UEC164518 UEC164518_v01 UEC164518_v02,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.883333,-22.8,"199",2021-03-01 16:35:36-03,UNICAMP,UEC,"155139",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,"Santos, K; Pastore, JFB","2001",NA,NA,"Santos, K","1899","2000","06","10",Brazil,São Paulo,Campinas,Mata Santana do Atalaia Campinas/Itatiba.,-46.883333,-22.8,"-46.883333","-22.8",NA,NA,"Árvore perenifólia; zoocórica. Com frutos. Altura total 9m.; altura do fuste: 9m. PAP: 32cm.",UEC070489,UEC070489,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.020706,-23.722619,"200",2021-03-01 16:35:36-03,UNICAMP,UEC,"202756",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,"Pires, TP","2019","03","20","Silva, BG; Pires, TP; Patara, IM","507","2019","03","20",Brazil,São Paulo,Iperó,"Floresta Nacional de Ipanema - FLONA -Trilha da Pe, Local: interior da mata, sombreado. Solo úmido com serrapilheira.",-48.020706,-23.722619,"-48.020706","-23.722619",NA,NA,Hábito: arbóreo. Látex: ausente. Odor: ausente. Altura: 9 m. Outros:,UEC190849,UEC190849 UEC190849_v01 UEC190849_v02 UEC190849_v03,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.550233,-23.3923,"201",2021-03-01 16:35:36-03,UNICAMP,UEC,"169479",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,"Garcia, LC",NA,NA,NA,"Garcia, LC","376","2008","05","14",Brazil,São Paulo,Campinas,"Souzas, Condomínio Colinas do Atibaia, Mata de Ribeirão Cachoeira.",-47.550233,-23.3923,"-47.550233","-23.3923","711","711","Árvore nativa de 7 m, frutos maduros.; Mata Atlântica. Floresta Estacional Semidecídua.",UEC063040,UEC063040,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"202",2021-03-01 16:35:36-03,UNICAMP,UEC,"168757",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,"Santos, K",NA,NA,NA,"Santos, K; Belinello, R","3696","2000","12","13",Brazil,São Paulo,Campinas,"Mata Ribeirão Cachoeira (Área C3).&nf;Área total 244,9 ha.",-46.916667,-22.816667,"-46.916667","-22.816667","756","756","Árvore perenifólia, zoocórica; &nf;altura total: 10 m;&nf;altura do fuste: 3 m;&nf;PAP: 31 cm; &nf;; Floresta estacional semidecídua.",UEC007887,UEC007887,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.833333,"203",2021-03-01 16:35:36-03,UNICAMP,UEC,"169018",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,"Vieira, LT",NA,NA,NA,"Vieira, LT","178","2005","12","21",Brazil,São Paulo,Campinas,"Souzas, Mata Ribeirão Cachoeira, Floresta Estacional Semidecídua.",-46.916667,-22.833333,"-46.916667","-22.833333","700","700",Arvoreta.,UEC053228,UEC053228,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.498606,-23.269411,"204",2021-03-01 16:35:36-03,UNICAMP,UEC,"161217",S,Plantae,Meliaceae,Trichilia,casaretti,Trichilia casaretti,A.DC.,"Pires, TP","2019","02","22","Silva, BG; Duarte, LSC; Lima, GM; Pires, TP","489","2018","11","28",Brazil,São Paulo,Iperó,"Floresta Nacional de Ipanema - FLONA - Trilha Afon, Local: Interior da mata, copa sombreada. Solo: Arenoso, em meio à serrapilheira.",-47.498606,-23.269411,"-47.498606","-23.269411",NA,NA,"Hábito: Arbóreo. Altura: 1,7m. Látex: Ausente. Cor: Botão floral branco. Odor: Ausente. Outros: O tronco da árvore estava deitado sobre o córrego.",UEC069193,UEC069193 UEC069193_v01 UEC069193_v02 UEC069193_v03 UEC069193_v04,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
