X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,class,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,individualCount,fieldNumber,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.9199981689453,-23.0900001525879,"8",2019-08-20 09:58:56-03,UNICAMP,UEC,"170541",S,Plantae,Liliopsida,NA,Amaryllidaceae,Hippeastrum,angustifolium,Hippeastrum angustifolium,NA,NA,"Dutilh, JHA",s.n.,"2001","10","23",NA,Brazil,São Paulo,NA,NA,NA,UEC010196,UEC010196,NA,Avaré,-48.9199981689453,-23.0900001525879,"29856",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.0999984741211,-20.6299991607666,"27",2019-11-21 09:58:09-03,IBt,SP,"36534",S,Plantae,NA,NA,Amaryllidaceae,Sprekelia,spectabilis,Sprekelia spectabilis,Hoehne,"Hoehne, FC","Hoehne, FC; Gehrt, A",s.n.,"1936","10","21",NA,Brasil,São Paulo,"Ilha Seca, Fazenda Guanabara, cultivada no Jardim Botânico",NA,"= Amaryllis angustifolia (Pax) Tr. & Moldenke, Ravenna 26/3/1966",SP002955,SP002955,NA,Pereira Barreto,-51.0999984741211,-20.6299991607666,"36734",auto,"1938",NA,NA,NA,NA,NA,NA,NA,NA,Holotype,"35",São Paulo,SP,Sudeste
