X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,yearIdentified,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,geoFlag,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.583534,-22.762448,"1",2021-03-15 16:37:00-03,NY,NYBG,"559354",PreservedSpecimen,Plantae,Magnoliophyta,Piperales,Piperaceae,Peperomia,itatiaiana,Peperomia itatiaiana,Yunck.,M. Kuhlmann,s.n.,"1935","01","26",South America,Brazil,São Paulo,Campos do Jordao,"Campos do Jordao, Umuarama",-45.583534,-22.762448,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=307227' target='other'> <mi>dwc_moreinfo</mi></a>,NY00559354,NY00559354_01,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"3",2019-11-21 10:14:15-03,IBt,SP,"32404",S,Plantae,NA,NA,Piperaceae,Peperomia,itatiaiana,Peperomia itatiaiana,Yunck.,"Kuhlmann, M",s.n.,"1935","01","26",NA,Brasil,São Paulo,Campos do Jordão,Umuarama,-45.5900001525879,-22.7299995422363,NA,NA,SP001470,SP001470,"Yuncker, TG","1961","21048",NA,NA,auto,Paratype,"35",São Paulo,SP,Sudeste
