X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,year,month,day,stateProvince,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,class,relatedCatalogItem,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,relationshipType,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-25.0100002288818,"23",2019-08-27 13:32:04-03,IAP,PACA-AGP,"73626",PreservedSpecimen,Plantae,Magnoliophyta,Rhamnales,Rhamnaceae,Rhamnidium,glabrum,Rhamnidium glabrum,Reissek,"Figueira, M.",Fábio de Barros,"1822",NA,Brasil,Ilha do Cardoso - Morro da Captação,NA,"Árvore ca, 25 m alt. Frutos imaturos de cor verde.",PACA073626,NA,"1990","05","08",SP,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,"37574",auto,Magnoliatae,NA,"2016","06","06",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"25",2019-08-27 13:32:04-03,IAP,PACA-AGP,"73627",PreservedSpecimen,Plantae,Magnoliophyta,Rhamnales,Rhamnaceae,Rhamnidium,glabrum,Rhamnidium glabrum,Reissek,"Figueira, M.",Fábio de Barros,"1553",NA,Brasil,Ilha do Cardoso - Morro de captação,NA,Árvore ca. 30m alt. Frutos negros Habitat: Mata de encosta,PACA073627,NA,"1988","09","07",SP,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,"37574",auto,Magnoliatae,NA,"2016","06","06",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.68,-22.68,"45",2013-04-01 09:19:37-03,IPT,BCTW,"3367",S,Plantae,Magnoliophyta,NA,NA,Rhamnidium,glabrum,Rhamnidium glabrum,Reissek,NA,NA,NA,NA,Brasil,Estação Experimental de Ibiti,NA,NA,NA,NA,NA,NA,NA,São Paulo,Monte Alegre do Sul,-46.68,-22.68,NA,NA,"11114",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.12,-22.28,"46",2013-04-01 09:19:37-03,IPT,BCTW,"141",S,Plantae,Magnoliophyta,NA,NA,Rhamnidium,glabrum,Rhamnidium glabrum,Reissek,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,São Paulo,Brotas,-48.12,-22.28,NA,NA,"26585",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"83",2020-09-22 13:49:02-03,USP,SPFW,"3897",PreservedSpecimen,Plantae,NA,NA,Rhamnaceae,Rhamnidium,glabrum,Rhamnidium glabrum,Reissek,NA,Sem coletor,s.n.,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,São Paulo,Brotas,-48.1199989318848,-22.2800006866455,NA,NA,"26585",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
