X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,year,month,day,stateProvince,minimumElevationInMeters,maximumElevationInMeters,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-50.57,-22.28,"20",2021-03-15 16:37:00-03,NY,NYBG,"650586",PreservedSpecimen,Plantae,Magnoliophyta,Poales,Poaceae,Loudetia,flammida,Loudetia flammida,(Trin.) C.E.Hubb.,NA,W. D. Clayton,"4635",South America,Brazil,Estaçao Florestal de Paraguaçu Paulista (6 km N of city),sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=497369' target='other'> <mi>dwc_moreinfo</mi></a>,NY00650586,NY00650586_01,NA,"1965","02","10",São Paulo,"500","500",NA,-50.57,-22.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.57,-22.28,"25",2021-03-15 16:37:00-03,NY,NYBG,"650585",PreservedSpecimen,Plantae,Magnoliophyta,Poales,Poaceae,Loudetia,flammida,Loudetia flammida,(Trin.) C.E.Hubb.,NA,W. D. Clayton,"4632",South America,Brazil,Estaçao Florestal de Paraguaçu Paulista (6 km N of city),sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=497368' target='other'> <mi>dwc_moreinfo</mi></a>,NY00650585,NY00650585_01,NA,"1965","02","10",São Paulo,"500","500",NA,-50.57,-22.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"47",2020-11-04 12:18:44-03,ESALQ,ESA,"101643",PreservedSpecimen,Plantae,Magnoliophyta,NA,Poaceae,Loudetia,flammida,Loudetia flammida,NA,NA,"Amaral, M.C.E.",NA,NA,Brasil,NA,NA,NA,ESA101643,ESA101643,"Filgueiras, T.S.","1997","04","21",São Paulo,NA,NA,Pedregulho,-47.4700012207031,-20.25,"27552",auto,NA,NA,"2016","02","25",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.242153,-22.810417,"116",2021-03-01 16:20:32-03,UNICAMP,UEC,"204253",S,Plantae,Liliopsida,NA,Poaceae,Loudetia,flammida,Loudetia flammida,(Trin.) C.E.Hubb.,NA,"Pilon, NAL; Durigan, G","300",NA,Brazil,Estação Ecológica de Águas de Santa Bárbara,NA,"Gramínea cespitosa, ca. 1.80 altura, encontrado em solos permanentemente úmidos; Campo Úmido",UEC183001,UEC183001,"Pilon, NAL","2016","02","12",São Paulo,NA,NA,Águas de Santa Bárbara,-49.242153,-22.810417,NA,NA,"-49.242153","-22.810417","2016","02","12",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"119",2021-03-01 16:20:32-03,UNICAMP,UEC,"100255",S,Plantae,Liliopsida,NA,Poaceae,Loudetia,flammida,Loudetia flammida,(Trin.) C.E.Hubb.,NA,"Amaral, MCE; Arantes, AA; Belinello, R; et al.",97/123,NA,Brazil,Distrito Estreito,NA,Margem de cerrado.,UEC024805,UEC024805,"Filgueiras, TS","1997","04","21",São Paulo,NA,NA,Pedregulho,-47.4700012207031,-20.25,"27552",auto,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.295555,-20.153055,"225",2020-09-02 16:36:47-03,Cenargen,CEN,"65463",PreservedSpecimen,Plantae,NA,NA,Poaceae,Loudetia,flammida,Loudetia flammida,(Trin.) C.E.Hubb.,NA,João Luís Sanches Tannus,"808",NA,Brasil,Usin Hidrelétrica de Estreito.,Exsicatas,"Planta até 2m, inflorescência castanha, em solo saturado a alagadiço, sobre afloramento rochoso. Doação Herbarium Rioclarense - HRCB - Rio Claro, SP - Brasil.",CEN00065463,CEN00065463,G. H. Rua,"2005","03","13",SP,NA,NA,PEDREGULHO,-47.295555,-20.153055,NA,NA,"-47.295555","-20.153055","2007","04",NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-50.566667,-22.283333,"357",2019-11-21 10:15:53-03,IBt,SP,"81849",S,Plantae,NA,NA,Poaceae,Loudetia,flammida,Loudetia flammida,(Trin.) C.E.Hubb.,NA,"Clayton, WD","4635",NA,Brasil,"Estação Florestal de Paraguaçu Paulista, 6 km N of city of Paraguaçu Paulista.",NA,NA,SP034296,SP034296,"Longhi Wagner, HM","1965","02","10",São Paulo,"500","500",Paraguaçu Paulista,-50.566667,-22.283333,NA,NA,"-50.566667","-22.283333","2001",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5699996948242,-22.4099998474121,"368",2019-11-21 10:15:53-03,IBt,SP,"81873",S,Plantae,NA,NA,Poaceae,Loudetia,flammida,Loudetia flammida,(Trin.) C.E.Hubb.,NA,"Clayton, WD","4632",NA,Brasil,"Estação Florestal de Paraguaçu Paulista, 6 km N of city.",NA,NA,SP034288,SP034288,"Longhi Wagner, HM","1965","02","10",São Paulo,NA,NA,Paraguaçu Paulista,-50.5699996948242,-22.4099998474121,"36102",auto,NA,NA,"2001",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
