X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,county,phylum,order,scientificNameAuthorship,typeStatus,imagecode,minimumElevationInMeters,maximumElevationInMeters,identifiedBy,coordinatePrecision,geoFlag,class,yearIdentified,monthIdentified,relatedCatalogItem,dayIdentified,eventTime,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-51.3400001525879,-20.4300003051758,"127",2021-03-01 16:41:10-03,UNICAMP,UEC,"54675",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Tiritan, O; M.","241","1990","10","25",NA,Brazil,São Paulo,"BR, MS, Selviria, Fazenda de Ensino e Pesquisa da UNESP -Campus de Ilha Solteira.",NA,NA,"Árvore, ca. de 6m, flores esverdeadas, com látex.; Cerradão.",UEC031186,-51.3400001525879,-20.4300003051758,NA,NA,Ilha Solteira,Magnoliopsida,NA,(Mart. & Miq.) Baehni,NA,UEC031186,NA,NA,"Carneiro, CE","31913",auto,NA,"1996","08",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.2200012207031,-20.6399993896484,"128",2021-03-01 16:41:10-03,UNICAMP,UEC,"072477",S,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","884","1994","11","30",NA,Brazil,São Paulo,"Brasil, SP, Magda, Fazenda São Francisco (CFM), margem do Rio São José dos Dourados, mata com elementos de cerrado. Mata ribeirinha e mata semidecídua.",NA,NA,"Arvoreta ca. 5,5m alt., pouco látex leitoso, flores branco-esverdeadas.",UEC106782,-50.2200012207031,-20.6399993896484,NA,NA,Magda,Magnoliopsida,NA,(Mart. & Miq.) Baehni,NA,UEC106782,NA,NA,"Godoy, JRL","20042",auto,NA,"1996","06",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"275",2020-07-09 18:40:00-03,UNESP-IBILCE,SJRP,"10681",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,Valéria Stranghetti,NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Estação Ecológica de Paulo de Faria,NA,NA,"Árvore 5 m, lactescente, fruto;",NA,-49.516667,-19.916667,"-49.516667","-19.916667",Paulo de Faria,Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,F. Tomasetto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"276",2020-07-09 18:40:00-03,UNESP-IBILCE,SJRP,"10682",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,Valéria Stranghetti,NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Estação Ecológica de Paulo de Faria,NA,NA,"Árvore 6 m, lactescente, fruto roxo;",NA,-49.516667,-19.916667,"-49.516667","-19.916667",Paulo de Faria,Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,C.E. Carneiro,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.08666667,-20.51444444,"277",2020-06-22 14:17:57-03,UNESP-IBILCE,SJRP,"33696",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Almeida Neto, A. & Ranga, N. T.","392.0","2007","08","14",América do Sul,Brasil,São Paulo,Fazenda Primavera,NA,NA,"Árvore, P-B 40, I-643. Biota",NA,-50.08666667,-20.51444444,"-50.08666667","-20.51444444",Votuporanga (P3),Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"278",2020-07-09 18:40:00-03,UNESP-IBILCE,SJRP,"29561",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Rezende, A.A.","813.0","2003","01","23",América do Sul,Brasil,São Paulo,Estação Ecológica de Paulo de Faria,NA,NA,"Árvore, 8 m, fruto imaturo verde",NA,-49.516667,-19.916667,"-49.516667","-19.916667",Paulo de Faria,Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.34861111,-20.92611111,"279",2020-06-22 14:17:57-03,UNESP-IBILCE,SJRP,"33695",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Almeida Neto, A. & Ranga, N. T.","391.0","2008","02","18",América do Sul,Brasil,São Paulo,Fazenda Rancho Alegre,NA,NA,"Árvore, P-A 14, I-254. Biota",NA,-50.34861111,-20.92611111,"-50.34861111","-20.92611111","Santo Antônio do Aracanguá, Distrito de Vicentinópolis (P1)",Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.43388889,-20.00361111,"280",2020-06-22 14:17:57-03,UNESP-IBILCE,SJRP,"33703",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Almeida Neto, A. & Ranga, N. T.","390.0","2008","01","21",América do Sul,Brasil,São Paulo,Fazenda São João,NA,NA,"Árvore, P-B 36, I-446. Biota",NA,-50.43388889,-20.00361111,"-50.43388889","-20.00361111",Turmalina (P4),Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"281",2020-07-09 18:40:00-03,UNESP-IBILCE,SJRP,"29520",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Rezende, A.A.","816.0","2000","10","09",América do Sul,Brasil,São Paulo,Estação Ecológica de Paulo de Faria,NA,NA,"Árvore, 4 m, flor creme",NA,-49.516667,-19.916667,"-49.516667","-19.916667",Paulo de Faria,Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.53722222,-21.62055556,"282",2020-06-22 14:17:57-03,UNESP-IBILCE,SJRP,"32739",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2819.0","2008","11","06",América do Sul,Brasil,São Paulo,Fazenda Cambuhy,NA,NA,"Árvore, 2m, botões florais verdes. Biota",NA,-48.53722222,-21.62055556,"-48.53722222","-21.62055556",Matão (G9),Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"283",2020-07-09 18:40:00-03,UNESP-IBILCE,SJRP,"26595",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,F. Tomasetto,NA,NA,NA,NA,América do Sul,Brasil,São Paulo,Estação Ecológica de Paulo de Faria,NA,NA,"Árvore 5m, latescente, fruto imaturo cor verde, interior da mata;",NA,-49.516667,-19.916667,"-49.516667","-19.916667",Paulo de Faria,Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.92611111,-20.92111111,"284",2020-06-22 14:17:57-03,UNESP-IBILCE,SJRP,"33033",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2818.0","2007","10","19",América do Sul,Brasil,São Paulo,Fazenda Boa Vista,NA,NA,"Árvore, 6m, botões e flores creme. Biota",NA,-49.92611111,-20.92111111,"-49.92611111","-20.92111111",União Paulista (G4),Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.68722222,-21.40222222,"285",2020-06-22 14:17:57-03,UNESP-IBILCE,SJRP,"33131",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2917.0","2008","10","30",América do Sul,Brasil,São Paulo,Fazenda Santa Lúcia,NA,NA,"Árvore, botões verdes, com látex branco. Biota",NA,-48.68722222,-21.40222222,"-48.68722222","-21.40222222",Taquaritinga (P8),Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.4,-20.883333,"286",2020-08-01 18:19:44-03,UNESP-IBILCE,SJRP,"24807",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"F. Tomasetto & N. T. Ranga & Rabalho, A.","68.0",NA,NA,NA,América do Sul,Brasil,São Paulo,Mata dos Macacos,NA,NA,"Árvore, ca. 8m de altura, frutos maduros de cor vinho, borda da mata.;",NA,-49.4,-20.883333,"-49.4","-20.883333",São José do Rio Preto,Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,"400","400",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.8199996948242,-20.7800006866455,"287",2020-06-22 14:17:57-03,UNESP-IBILCE,SJRP,"29212",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,Renato,NA,"2002","04","24",América do Sul,Brasil,São Paulo,NA,NA,NA,NA,NA,-49.8199996948242,-20.7800006866455,NA,NA,Poloni,Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,"12464",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.8199996948242,-20.7800006866455,"288",2020-06-22 14:17:57-03,UNESP-IBILCE,SJRP,"26296",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,Renato,NA,NA,NA,NA,América do Sul,Brasil,São Paulo,NA,NA,NA,NA,NA,-49.8199996948242,-20.7800006866455,NA,NA,Poloni,Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,Neusa Taroda Ranga,"12464",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3699989318848,-20.8199996948242,"289",2020-06-22 14:17:57-03,UNESP-IBILCE,SJRP,"24585",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Ranga, N.T. & Tomasetto, F.",NA,"1999","10","09",América do Sul,Brasil,São Paulo,Mata dos Macacos,NA,NA,Árvore inflorescência esverdeada,NA,-49.3699989318848,-20.8199996948242,NA,NA,São José do Rio Preto,Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,NA,"20305",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.661444,-22.638611,"404",2019-11-13 11:31:47-03,USP,SPF,"200225",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Freitas, HS","344","2008","12","30",NA,Brasil,São Paulo,NA,NA,NA,NA,SPF00200225,-44.661444,-22.638611,"-44.661444","-22.638611",São José do Barreiro,NA,NA,(Mart. & Miq.) Baehni,NA,NA,"482","482","Freitas, HS",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"411",2019-10-07 09:12:59-03,UEFS,HUEFS,"114099",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Maestro, A. L.","83","1994","10","11",NA,Brasil,São Paulo,12 km de Paulo de Faria em direção a Orindiúva.,NA,NA,Cerradão perturbado.,HUEFS0114099,-49.3800010681152,-20.0300006866455,NA,NA,Paulo de Faria,Angiospermae,Ericales,(Mart. & Miq.) Baehni,NA,HUEFS0114099,NA,NA,NA,"29574",auto,Asteranae,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"415",2019-10-07 09:12:59-03,UEFS,HUEFS,"117074",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Rozza, A.","140","1995","10","19",NA,Brasil,São Paulo,SP / Fazenda Cambuby.,NA,NA,Coletada em área de bordadura.,HUEFS0117074,-48.3600006103516,-21.6000003814697,NA,NA,Matão,Angiospermae,Ericales,(Mart. & Miq.) Baehni,NA,HUEFS0117074,NA,NA,A.Alves-Araújo,"26922",auto,Asteranae,"2009","07",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.768333,-23.509722,"426",2019-10-07 09:13:00-03,UEFS,HUEFS,"178411",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Aguiar, O.T.",spsf38469,"2006","11","23",NA,Brasil,São Paulo,"Estação Ecológica, trilha 4.",NA,NA,NA,HUEFS0178411,-48.768333,-23.509722,48W46'6'',23S30'35'',Paranapanema,Angiospermae,Ericales,(Mart. & Miq.) Baehni,NA,HUEFS0178411,NA,NA,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"437",2019-10-07 09:12:59-03,UEFS,HUEFS,"114091",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Pastore, J.A.","569","1994","12","07",NA,Brasil,São Paulo,"Parque Estadual do Morro do Diabo, estrada do 7000, na margem do caminho.",NA,NA,NA,HUEFS0114091,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,Angiospermae,Ericales,(Mart. & Miq.) Baehni,NA,HUEFS0114091,NA,NA,NA,"54606",auto,Asteranae,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9700012207031,-22.0499992370605,"438",2019-10-07 09:13:00-03,UEFS,HUEFS,"187009",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Salviani, E.R.","1584","2000","09","13",NA,Brasil,São Paulo,Sítio Irmãos Bragagnoli.,NA,NA,Cerrado.,HUEFS0187009,-46.9700012207031,-22.0499992370605,NA,NA,Aguaí,Angiospermae,Ericales,(Mart. & Miq.) Baehni,NA,HUEFS0187009,NA,NA,NA,"25812",auto,Asteranae,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.06888,-20.45933,"461",2019-06-28 16:53:14-03,IAC,IAC,"29538",S,Plantae,Sapotaceae-3.Chrysophylloideae,Chrysophyllum,gardneri,Chrysophyllum gardneri,"L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","803","1994","11","29",NA,Brasil,São Paulo,"IAC, Estação Experimental",NA,NA,NA,NA,-50.06888,-20.45933,"-50.06888","-20.45933",Votuporanga,NA,NA,Mart. & Miq.,NA,NA,NA,NA,L.C. Bernacci et al.,NA,NA,NA,"1994","11",NA,"29",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9072,-21.1858,"463",2019-01-25 15:37:12-02,IAC,IAC,"4647",S,Plantae,Sapotaceae-3.Chrysophylloideae,Pouteria,gardneri,Pouteria gardneri,O.T. Mendes Sobrinho,"139","1938","11","07",NA,Brasil,São Paulo,mato de Joaquim Leonel,NA,NA,NA,NA,-48.9072,-21.1858,"-48.9072","-21.1858",Pindorama,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,C.E. Carneiro,NA,NA,NA,"1997","01",NA,"07",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.789513,-21.065282,"464",2019-01-25 16:05:13-02,IAC,IAC,"47924",S,Plantae,Sapotaceae-3.Chrysophylloideae,Pouteria,gardneri,Pouteria gardneri,O. Kotchetkoff-Henriques & M. Bohlinger,"716","2002","04","10",NA,Brasil,São Paulo,NA,NA,NA,UTM W0210118 - S7668060 zona 23.,NA,-47.789513,-21.065282,"-47.789513","-21.065282",Ribeirão Preto,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,L.C. Bernacci & O. Kotchetkoff-Henriques,NA,NA,NA,"2002","04",NA,"10",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.083511,-23.367009,"465",2019-06-24 08:14:00-03,IAC,IAC,"50448",S,Plantae,Sapotaceae-3.Chrysophylloideae,Pouteria,gardneri,Pouteria gardneri,"J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","561","2007","11","13",NA,Brasil,São Paulo,"Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,"subparcela 45, indivíduo I 0886",NA,-45.083511,-23.367009,"-45.083511","-23.367009",Ubatuba,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,"J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.",NA,NA,NA,"2007","11",NA,"13",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.080833,-23.373889,"466",2019-01-25 16:05:13-02,IAC,IAC,"51884",S,Plantae,Sapotaceae-3.Chrysophylloideae,Pouteria,gardneri,Pouteria gardneri,J.A.M.A. Gomes,"626","2009","02","09",NA,Brasil,São Paulo,"Núcleo Picinguaba, Serra do Mar, Fazenda Capricórnio",NA,NA,"parcela G, subparcela 16, indivíduo G215",NA,-45.080833,-23.373889,"-45.080833","-23.373889",Ubatuba,NA,NA,(Mart. & Miq.) Baehni,NA,NA,NA,NA,J.A.M.A. Gomes,NA,NA,NA,"2009","02",NA,"09",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.789722,-21.065556,"525",2020-11-12 16:59:12-03,UEL,FUEL,"43259",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Kotchetkoff-Henriques, O; Bohlinger, M","716","2002","04","10",NA,Brasil,São Paulo,UTM 0210118 - 7668060,NA,NA,NA,NA,-47.789722,-21.065556,"-47.789722","-21.065556",Ribeirão Preto,Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,"Bernacci, LC; Kotchetkoff-Henriques, O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.516667,-19.916667,"526",2020-11-12 16:59:12-03,UEL,FUEL,"43795",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Tomasetto, F; Rezende, AA; Taroda, N","217","2002","12","05",NA,Brasil,São Paulo,"Estação Ecológica de Paulo de Faria, abrangendo um, Interior da mata",NA,NA,NA,NA,-49.516667,-19.916667,"-49.516667","-19.916667",Paulo de Faria,Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.7800006866455,"527",2020-11-12 16:59:12-03,UEL,FUEL,"52247",PreservedSpecimen,Plantae,Sapotaceae,Pouteria,gardneri,Pouteria gardneri,"Tsuji, R; Lorenzi, H","2100","2007","09","04",NA,Brasil,São Paulo,"coletado no Km 227, sentido trevo para Botucatu, SP.",NA,NA,NA,NA,-48.1199989318848,-22.7800006866455,NA,NA,Anhembi,Tracheophyta,Ericales,(Mart. & Miq.) Baehni,NA,NA,NA,NA,"Tsuji, R","25656",auto,NA,"2007","09",NA,"04",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
